,PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
19,Andrew Nembhard,IND,71,31,40,27.4,35.1,38.9,4.3,0.4,8.3,11.4,5.4,12.2,15.3,
20,Andrew Wiggins,GSW,36,18,18,32.3,28.8,33.3,2.3,0.6,4.8,6.3,3.1,8.0,10.9,
21,Anfernee Simons,POR,62,27,35,35.0,45.4,57.5,4.1,1.0,7.1,10.3,5.4,9.0,11.8,
22,Anthony Davis,LAL,51,27,24,34.0,44.9,38.8,2.6,0.4,4.4,6.3,3.0,5.7,6.6,
23,Anthony Edwards,MIN,75,37,38,36.1,44.8,53.6,4.5,0.7,7.9,11.5,5.4,9.9,12.1,
24,Anthony Gill,WAS,54,20,34,10.0,7.1,6.3,0.5,0.0,0.9,1.5,0.6,7.6,8.9,
25,Anthony Lamb,GSW,57,32,25,19.8,26.2,19.2,1.6,0.2,3.5,4.8,2.1,6.1,8.0,
26,Austin Reaves,LAL,59,31,28,28.4,29.0,29.1,3.2,0.4,5.9,8.1,3.8,11.0,13.1,
27,Austin Rivers,MIN,52,25,27,19.5,17.4,18.2,1.4,0.3,2.4,3.8,1.8,8.3,10.5,
28,Ayo Dosunmu,CHI,74,36,38,26.5,33.7,33.4,2.6,0.5,4.7,6.5,3.3,7.8,9.7,
29,Bam Adebayo,MIA,72,37,35,35.2,41.4,43.0,3.3,0.4,5.8,8.6,3.9,7.9,9.5,
30,Ben Simmons,BKN,42,24,18,26.3,52.2,42.3,6.1,0.6,9.5,15.5,7.0,11.7,13.4,
31,Bennedict Mathurin,IND,74,32,42,28.1,23.6,30.2,1.4,0.3,2.7,3.8,1.9,5.9,8.0,
32,Bismack Biyombo,PHX,57,30,27,14.4,18.6,12.8,0.9,0.1,1.4,2.2,1.1,5.1,5.6,
33,Blake Griffin,BOS,37,24,13,14.1,16.6,12.4,1.4,0.1,2.1,3.9,1.5,8.5,9.3,
34,Blake Wesley,SAS,31,6,25,17.4,26.3,28.0,2.6,0.7,5.3,7.0,3.5,9.9,13.4,
35,Boban Marjanovic,HOU,28,5,23,5.3,4.0,3.9,0.3,0.0,0.4,0.6,0.3,7.1,8.0,
36,Bobby Portis,MIL,66,44,22,25.8,35.3,23.3,1.5,0.2,2.8,4.1,1.8,4.3,5.2,
37,Bogdan Bogdanovic,ATL,51,25,26,28.1,26.5,28.8,2.8,0.4,4.8,7.0,3.5,10.5,13.0,
38,Bojan Bogdanovic,DET,58,15,43,32.0,26.0,34.4,2.6,0.4,5.6,6.9,3.3,9.9,12.5,
39,Bol Bol,ORL,67,26,41,21.4,13.2,12.6,0.9,0.1,1.6,2.3,1.0,6.9,7.9,
40,Bones Hyland,LAC,53,33,20,19.3,31.9,37.9,3.1,0.5,5.5,7.8,4.0,9.6,12.4,
41,Bradley Beal,WAS,50,24,26,33.5,42.9,56.1,5.4,0.8,10.8,14.5,7.0,12.6,16.3,
42,Brandon Boston Jr.,LAC,21,8,13,11.7,12.8,14.3,0.9,0.2,2.1,2.1,1.0,7.1,8.2,
43,Brandon Clarke,MEM,56,32,24,19.5,20.0,17.9,1.3,0.2,2.5,3.4,1.6,6.4,8.1,
44,Brandon Ingram,NOP,41,21,20,33.5,38.6,53.6,5.6,0.8,10.7,15.1,7.0,14.5,18.0,
45,Braxton Key,DET,3,0,3,3.0,2.7,1.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,
46,Brook Lopez,MIL,75,54,21,30.3,20.3,22.3,1.3,0.1,2.2,3.4,1.5,6.4,7.5,
47,Bruce Brown,DEN,76,51,25,28.3,38.7,38.0,3.3,0.5,5.3,8.2,4.0,8.6,10.4,
48,Bruno Fernando,ATL,36,11,25,10.5,14.6,10.1,0.9,0.1,1.5,2.3,1.0,5.9,6.8,
49,Bryce McGowens,CHA,42,15,27,15.6,11.0,11.4,1.0,0.1,1.6,2.4,1.2,9.3,10.6,
50,Bryn Forbes,MIN,25,9,16,10.7,7.5,8.9,0.7,0.1,1.0,1.8,0.8,9.1,11.2,
51,Buddy Boeheim,DET,7,1,6,9.8,6.0,5.7,0.4,0.0,1.0,1.3,0.4,7.1,7.1,
52,Buddy Hield,IND,76,34,42,31.5,42.4,39.0,2.8,0.6,5.0,7.3,3.7,6.6,8.7,
53,CJ McCollum,NOP,71,36,35,35.1,50.3,64.3,5.8,0.7,10.6,15.2,7.3,11.6,14.5,
54,Cade Cunningham,DET,12,3,9,33.3,50.3,65.8,6.0,0.4,12.6,17.3,8.3,11.9,16.4,
55,Caleb Houstan,ORL,47,19,28,15.2,8.7,6.9,0.5,0.0,0.8,1.3,0.6,5.9,6.4,
56,Caleb Martin,MIA,67,35,32,29.6,28.3,25.5,1.6,0.3,3.5,4.6,2.2,5.6,7.6,
57,Cam Reddish,POR,40,14,26,24.7,17.9,21.0,1.4,0.2,2.9,3.6,1.7,8.0,9.2,
58,Cam Thomas,BKN,54,29,25,16.5,17.8,23.3,1.4,0.2,2.6,3.5,1.7,8.0,9.6,
59,Cameron Johnson,BKN,38,22,16,28.2,25.2,26.3,1.8,0.3,3.7,5.1,2.5,7.3,9.8,
60,Cameron Payne,PHX,45,25,20,20.8,38.2,41.0,4.5,0.8,8.7,11.4,5.8,11.9,15.3,
61,Caris LeVert,CLE,72,43,29,30.1,33.2,34.0,3.9,0.4,6.7,9.9,4.8,11.9,14.4,
62,Carlik Jones,CHI,3,1,2,9.0,10.7,10.0,0.7,0.0,1.7,1.3,0.7,6.3,6.3,
63,Cedi Osman,CLE,73,45,28,20.5,19.5,20.8,1.5,0.3,2.4,3.8,1.9,7.6,9.8,
64,Charles Bassey,SAS,35,9,26,14.5,19.3,12.6,1.3,0.1,2.1,3.4,1.6,7.0,8.1,
65,Chima Moneke,SAC,2,1,1,4.0,4.0,4.0,0.5,0.0,0.0,1.0,0.5,12.5,12.5,
66,Chimezie Metu,SAC,63,40,23,10.4,10.9,8.6,0.6,0.1,1.0,1.7,0.8,5.8,7.0,
67,Chris Boucher,TOR,71,36,35,20.2,14.9,11.3,0.4,0.1,0.9,1.0,0.5,2.6,3.5,
68,Chris Duarte,IND,46,19,27,19.5,19.5,20.3,1.4,0.1,2.5,3.4,1.6,7.1,8.0,
69,Chris Paul,PHX,56,30,26,31.9,57.5,61.4,9.1,1.0,16.7,23.3,11.1,15.9,19.4,
70,Chris Silva,DAL,1,1,0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
71,Christian Braun,DEN,71,47,24,14.9,12.5,10.1,0.7,0.1,1.2,1.8,0.9,6.0,7.0,
72,Christian Koloko,TOR,53,26,27,13.9,11.2,8.4,0.5,0.1,0.7,1.2,0.6,4.4,5.2,
73,Christian Wood,DAL,65,32,33,25.9,30.3,28.5,1.8,0.3,3.2,4.7,2.2,6.0,7.4,
74,Chuma Okeke,ORL,23,7,16,18.1,16.4,12.0,1.1,0.2,2.0,2.9,1.4,6.9,8.5,
75,Clint Capela,ATL,61,32,29,26.6,26.5,14.8,0.9,0.2,1.6,2.4,1.2,3.5,4.6,
76,Coby White,CHI,68,33,35,23.2,27.3,28.8,2.7,0.4,4.6,6.8,3.4,9.9,12.3,
77,Cody Martin,CHA,7,2,5,19.1,15.1,13.6,1.6,0.0,2.4,4.1,1.6,10.4,10.4,
78,Cody Zeller,MIA,13,5,8,14.1,16.5,12.2,0.5,0.3,1.2,1.6,0.9,3.3,5.6,
79,Cole Anthony,ORL,57,27,30,25.7,38.8,39.7,3.9,0.4,7.1,10.1,4.7,10.0,12.1,
80,Cole Swider,LAL,6,1,5,6.7,7.5,5.3,0.7,0.0,1.0,1.7,0.7,8.9,8.9,
81,Collin Sexton,UTA,47,24,23,24.0,31.2,38.5,2.9,0.3,5.9,7.5,3.4,9.2,10.8,
82,Corey Kispert,WAS,69,30,39,28.3,22.7,20.9,1.2,0.1,2.2,3.2,1.6,5.3,6.8,
83,Cory Joseph,DET,57,11,46,18.9,30.9,34.1,3.4,0.3,6.0,9.0,3.9,10.9,12.8,
84,D'Angelo Russell,LAL,67,36,31,32.6,61.0,66.4,6.2,0.7,10.5,16.0,7.7,10.2,12.6,
85,Daishen Nix,HOU,54,13,41,16.3,29.4,28.5,2.4,0.3,4.6,5.9,2.8,8.1,9.6,
86,Dalano Banton,TOR,27,14,13,9.3,14.9,15.3,1.1,0.1,1.8,2.7,1.3,7.2,8.4,
87,Dalen Terry,CHI,32,15,17,5.5,5.3,4.7,0.7,0.1,0.8,1.5,0.6,12.3,11.7,
88,Damian Jones,UTA,37,11,26,10.4,7.9,5.4,0.3,0.1,0.6,1.0,0.4,4.1,5.4,
89,Damian Lillard,POR,58,27,31,36.3,56.5,75.0,7.3,1.1,12.9,18.9,9.1,13.0,16.1,
90,Damion Lee,PHX,71,39,32,20.5,20.4,19.3,1.4,0.2,2.7,3.6,1.7,6.8,8.4,
91,Daniel Gafford,WAS,74,31,43,20.4,21.6,14.5,1.0,0.0,1.4,2.6,1.1,4.8,5.2,
92,Daniel Theis,IND,7,1,6,15.5,16.3,17.6,1.3,0.1,1.6,3.4,1.4,7.9,8.8,
93,Danny Green,CLE,9,5,4,9.8,9.9,8.2,0.2,0.1,1.1,0.7,0.3,2.2,3.4,
94,Danuel House Jr.,PHI,51,35,16,14.1,11.5,10.4,0.7,0.2,1.3,1.9,1.0,6.3,8.4,
95,Dario Saric,OKC,54,25,29,13.9,16.4,13.5,1.3,0.1,2.1,3.4,1.5,8.1,9.3,
96,Darius Bazley,PHX,41,19,22,14.2,16.1,11.1,0.9,0.0,1.3,2.3,1.0,5.4,5.9,
97,Darius Days,HOU,4,0,4,6.2,7.5,5.5,0.3,0.0,0.8,0.8,0.3,3.3,3.3,
98,Darius Garland,CLE,67,38,29,35.4,52.1,68.0,7.8,0.9,12.9,18.8,9.4,15.0,18.1,
99,David Duke Jr.,BKN,20,8,12,9.0,7.5,9.0,0.8,0.0,1.7,2.5,0.9,10.7,12.0,
100,David Roddy,MEM,65,42,23,17.3,12.4,13.0,0.7,0.1,1.6,1.9,1.0,5.8,7.7,
101,Davion Mitchell,SAC,76,46,30,18.1,28.1,30.5,2.3,0.4,4.4,6.3,3.1,8.1,10.9,
102,Davis Bertans,DAL,42,20,22,10.6,8.9,8.0,0.5,0.1,0.9,1.1,0.6,5.4,7.0,
103,Davon Reed,LAL,41,27,14,8.2,11.9,9.8,0.5,0.1,1.1,1.2,0.6,4.3,5.3,
104,Day'Ron Sharpe,BKN,43,19,24,11.4,13.7,9.8,0.8,0.0,1.3,1.9,0.9,5.6,6.3,
105,De'Aaron Fox,SAC,69,43,26,33.6,52.8,67.4,6.1,0.4,11.8,16.3,7.2,11.6,13.7,
106,De'Andre Hunter,ATL,65,35,30,32.0,22.4,23.1,1.4,0.1,2.9,3.7,1.7,6.3,7.5,
107,De'Anthony Melton,PHI,74,49,25,28.2,36.8,31.4,2.6,0.4,4.9,7.4,3.4,7.1,9.3,
108,DeAndre Jordan,DEN,36,22,14,14.5,14.4,10.8,0.9,0.0,1.3,2.2,0.9,6.0,6.5,
109,DeMar DeRozan,CHI,69,34,35,36.4,35.4,50.9,5.1,1.1,9.5,13.3,6.6,14.4,18.6,
110,Dean Wade,CLE,40,27,13,19.7,17.0,12.1,0.8,0.2,1.7,2.3,1.0,4.7,5.7,
111,Deandre Ayton,PHX,64,33,31,30.4,34.9,27.0,1.8,0.2,2.5,4.3,2.0,5.0,5.7,
112,Dejounte Murray,ATL,70,35,35,36.4,49.1,58.3,6.1,0.5,10.5,15.1,7.1,12.5,14.4,
113,Delon Wright,WAS,48,25,23,24.4,38.3,36.4,3.8,0.4,7.1,9.9,4.5,10.0,11.8,
114,Deni Avdija,WAS,75,33,42,26.5,33.0,26.0,2.7,0.4,4.9,7.2,3.5,8.3,10.5,
115,Dennis Schroder,LAL,64,35,29,29.9,40.4,45.6,4.5,0.6,8.4,11.6,5.5,11.1,13.6,
116,Dennis Smith Jr.,CHA,54,19,35,25.7,41.5,44.0,4.8,0.5,10.0,12.8,6.0,11.7,14.6,
117,Deonte Burton,SAC,2,1,1,3.3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
118,Dereon Seabron,NOP,5,2,3,2.3,1.6,2.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,
119,Derrick Jones Jr.,CHI,58,25,33,14.0,13.4,10.1,0.6,0.1,0.9,1.6,0.7,4.4,5.3,
120,Derrick Rose,NYK,27,12,15,12.5,19.1,22.6,1.7,0.1,3.0,4.2,2.0,8.9,10.3,
121,Derrick White,BOS,78,54,24,28.3,34.8,36.0,3.9,0.5,6.4,10.1,4.6,11.2,13.2,
122,Desmond Bane,MEM,54,36,18,31.4,41.7,48.0,4.3,0.9,7.6,11.2,5.6,10.4,13.5,
123,Devin Booker,PHX,50,31,19,34.6,34.9,55.2,5.4,1.0,10.7,14.1,6.8,15.6,19.6,
124,Devin Vassell,SAS,38,12,26,31.0,33.4,39.2,3.6,0.5,6.6,9.5,4.4,10.7,13.1,
125,Devon Dotson,WAS,6,1,5,8.9,14.0,12.0,1.3,0.0,3.0,3.3,1.3,9.5,9.5,
126,Devonte' Graham,SAS,71,30,41,18.2,26.1,27.4,2.7,0.2,5.0,6.5,3.1,10.4,11.8,
127,Dewayne Dedmon,PHI,36,21,15,10.9,13.0,9.8,0.5,0.1,0.9,1.3,0.6,4.1,4.7,
128,Dillon Brooks,MEM,70,45,25,30.2,24.3,30.7,2.6,0.2,4.5,6.5,3.0,10.6,12.5,
129,Domantas Sabonis,SAC,75,46,29,34.8,65.0,50.5,7.2,0.3,12.5,19.2,8.0,11.1,12.3,
130,Dominick Barlow,SAS,23,2,21,12.2,9.3,6.9,0.5,0.0,1.1,1.3,0.6,5.6,6.1,
131,Donovan Mitchell,CLE,66,42,24,35.6,39.9,56.8,4.5,0.8,8.7,11.4,5.7,11.2,14.4,
132,Donte DiVincenzo,GSW,67,38,29,26.2,37.6,32.7,3.3,0.6,6.1,8.5,4.3,8.8,11.4,
133,Dorian Finney-Smith,BKN,63,29,34,30.5,28.4,23.4,1.5,0.4,3.1,4.2,2.1,5.4,7.3,
134,Doug McDermott,SAS,61,18,43,20.6,18.3,19.9,1.5,0.2,2.8,3.6,1.9,8.0,10.1,
135,Draymond Green,GSW,68,37,31,31.5,62.0,48.3,7.0,0.6,13.6,18.8,8.4,11.3,13.6,
136,Drew Eubanks,POR,75,30,45,19.9,21.9,14.2,1.3,0.1,2.3,3.5,1.5,5.8,6.8,
137,Dru Smith,BKN,12,5,7,10.9,15.4,14.4,1.3,0.0,2.3,3.1,1.4,8.6,9.2,
138,Duane Washington Jr.,NYK,31,17,14,12.7,19.3,24.7,2.0,0.2,4.0,5.3,2.5,10.6,12.7,
139,Duncan Robinson,MIA,39,17,22,16.0,15.4,16.3,1.0,0.2,2.4,2.7,1.5,6.7,9.5,
140,Dwight Powell,DAL,73,36,37,19.4,20.0,14.2,0.9,0.1,1.9,2.4,1.1,4.5,5.6,
141,Dylan Windler,CLE,3,3,0,3.5,5.0,4.3,0.3,0.0,0.3,0.7,0.3,6.7,6.7,
142,Dyson Daniels,NOP,56,31,25,18.1,23.6,19.3,2.3,0.2,4.2,6.0,2.9,9.8,12.1,
143,Edmond Sumner,BKN,51,31,20,14.0,15.7,18.6,1.3,0.3,2.4,3.3,1.7,8.5,11.0,
144,Eric Gordon,LAC,66,22,44,28.8,26.3,32.5,2.7,0.4,4.8,6.8,3.5,10.2,13.2,
145,Eugene Omoruyi,DET,37,10,27,15.6,12.0,11.7,0.6,0.1,0.8,1.4,0.7,5.2,6.1,
146,Evan Fournier,NYK,23,13,10,18.0,15.2,17.0,1.5,0.2,2.9,3.9,1.8,10.0,11.7,
147,Evan Mobley,CLE,76,46,30,34.6,43.0,31.2,2.8,0.3,4.8,7.3,3.4,6.6,8.0,
148,Facundo Campazzo,DAL,8,2,6,6.5,12.0,11.6,1.1,0.0,2.6,3.5,1.5,9.4,12.5,
149,Frank Jackson,UTA,1,0,1,5.1,7.0,7.0,1.0,0.0,0.0,2.0,1.0,14.3,14.3,
150,Frank Kaminsky,HOU,34,12,22,6.3,10.6,8.5,0.8,0.0,1.5,2.1,0.9,7.8,8.9,
151,Frank Ntilikina,DAL,45,20,25,11.8,12.2,11.9,1.2,0.1,1.9,3.1,1.3,9.4,10.7,
152,Franz Wagner,ORL,76,32,44,33.0,34.8,42.2,3.6,0.4,7.2,9.5,4.4,10.3,12.7,
153,Fred VanVleet,TOR,65,32,33,37.0,62.3,69.9,7.0,0.7,13.0,17.4,8.2,11.3,13.2,
154,Furkan Korkmaz,PHI,33,22,11,8.9,8.8,9.7,0.6,0.2,1.4,1.5,0.8,6.9,9.3,
155,Gabe Vincent,MIA,64,34,30,26.1,31.9,35.0,2.4,0.3,4.8,6.3,3.0,7.6,9.4,
156,Garrett Temple,NOP,24,16,8,6.6,6.3,5.8,0.5,0.1,0.9,1.2,0.8,8.6,11.8,
157,Garrison Mathews,ATL,52,15,37,12.7,9.3,9.6,0.5,0.1,0.8,1.3,0.6,5.2,6.2,
158,Gary Harris,ORL,46,21,25,24.8,13.9,17.5,1.2,0.2,2.3,3.2,1.5,8.9,11.0,
159,Gary Payton II,GSW,18,10,8,16.5,18.6,11.6,1.3,0.1,3.0,3.6,1.5,7.2,8.1,
160,Gary Trent Jr.,TOR,63,30,33,32.6,22.2,32.5,1.6,0.3,3.3,4.2,2.0,7.1,9.1,
161,George Hill,IND,44,26,18,18.0,25.0,24.3,2.3,0.2,4.0,5.8,2.6,9.3,10.5,
162,Georges Niang,PHI,74,49,25,19.4,21.2,16.0,1.0,0.1,1.5,2.7,1.2,4.8,5.6,
163,Giannis Antetokounmpo,MIL,61,45,16,32.1,45.2,54.4,5.6,0.7,11.1,14.9,6.5,12.4,14.3,
164,Goga Bitadze,ORL,33,12,21,10.8,12.4,9.6,1.0,0.1,1.4,2.4,1.1,7.8,9.0,
165,Goran Dragic,MIL,53,24,29,15.0,25.2,26.4,2.7,0.3,4.6,6.7,3.4,10.5,13.3,
166,Gordon Hayward,CHA,50,20,30,31.5,32.8,35.7,4.1,0.6,7.4,10.5,5.0,12.5,15.3,
167,Gorgui Dieng,SAS,28,2,26,10.5,15.1,13.8,1.5,0.0,2.8,3.9,1.7,10.2,11.3,
168,Grant Williams,BOS,75,52,23,26.3,21.6,17.5,1.7,0.1,2.6,4.6,1.9,7.8,9.0,
169,Grayson Allen,MIL,71,52,19,27.5,24.7,24.7,2.3,0.5,4.1,6.0,2.9,9.2,11.7,
170,Greg Brown III,POR,16,10,6,5.8,2.8,3.2,0.2,0.0,0.3,0.5,0.2,6.7,6.7,
171,Hamidou Diallo,DET,55,12,43,17.7,18.3,15.9,1.0,0.1,1.6,2.5,1.1,5.4,6.0,
172,Harrison Barnes,SAC,77,47,30,32.7,32.6,27.2,1.6,0.3,3.5,4.3,2.1,4.9,6.3,
173,Haywood Highsmith,MIA,51,26,25,17.5,14.3,10.9,0.7,0.1,1.9,2.0,0.9,4.8,6.1,
174,Herbert Jones,NOP,62,29,33,29.1,32.0,24.6,2.4,0.2,4.0,6.0,2.7,7.5,8.4,
175,Immanuel Quickley,NYK,77,45,32,28.6,36.3,40.8,3.3,0.5,6.3,8.6,4.0,9.2,11.1,
176,Isaac Okoro,CLE,76,48,28,21.7,13.8,11.9,1.1,0.2,1.9,2.8,1.4,8.3,10.5,
177,Isaiah Hartenstein,NYK,78,45,33,19.9,24.5,12.8,1.1,0.1,2.2,2.9,1.3,4.6,5.5,
178,Isaiah Jackson,IND,59,23,36,16.0,15.4,13.0,0.8,0.2,1.5,2.2,1.1,5.2,7.3,
179,Isaiah Joe,OKC,70,35,35,18.9,16.3,17.4,1.2,0.2,2.0,3.0,1.5,7.2,8.9,
180,Isaiah Livers,DET,49,10,39,22.9,18.7,15.3,0.8,0.1,1.7,1.9,1.0,4.0,5.1,
181,Isaiah Mobley,CLE,10,7,3,3.3,4.2,2.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,
182,Isaiah Roby,SAS,41,9,32,11.3,13.6,10.4,0.9,0.0,1.8,2.3,1.0,6.8,7.7,
183,Isaiah Stewart,DET,49,12,37,28.3,27.4,21.1,1.4,0.1,2.2,3.5,1.5,5.1,5.6,
184,Isaiah Todd,WAS,4,2,2,3.1,3.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
185,Ish Smith,DEN,40,24,16,8.6,15.9,16.9,2.1,0.2,3.8,5.4,2.5,13.3,15.7,
186,Ish Wainright,PHX,55,30,25,15.3,11.1,9.5,0.9,0.1,1.5,2.4,1.0,8.4,9.4,
187,Ivica Zubac,LAC,73,40,33,28.6,32.7,18.8,1.0,0.2,1.7,2.6,1.3,3.1,3.9,
188,JD Davison,BOS,10,9,1,2.7,3.4,4.2,0.6,0.1,0.9,1.4,0.7,17.6,20.6,
189,JT Thor,CHA,65,21,44,12.9,13.1,9.3,0.5,0.1,0.9,1.2,0.6,3.6,4.5,
190,Ja Morant,MEM,58,38,20,32.0,46.9,63.8,8.0,0.7,14.1,20.1,9.3,17.1,19.7,
191,JaMychal Green,GSW,56,29,27,14.0,16.3,13.2,0.9,0.1,1.9,2.4,1.1,5.5,6.5,
192,JaVale McGee,DAL,39,19,20,8.1,7.6,5.8,0.3,0.0,0.4,0.6,0.3,3.4,3.7,
193,Jabari Smith Jr.,HOU,75,18,57,30.9,31.6,24.5,1.3,0.2,2.1,3.2,1.6,4.1,5.1,
194,Jabari Walker,POR,51,20,31,10.0,8.0,6.4,0.5,0.1,1.0,1.4,0.6,6.6,7.8,
195,Jack White,DEN,16,12,4,3.2,3.5,2.8,0.2,0.0,0.1,0.4,0.2,5.4,5.4,
196,Jaden Hardy,DAL,44,19,25,14.5,15.8,20.4,1.3,0.3,3.1,3.8,1.9,8.2,12.1,
197,Jaden Ivey,DET,68,15,53,30.6,35.9,46.1,5.1,0.3,9.3,13.2,6.0,14.3,16.9,
198,Jaden McDaniels,MIN,75,38,37,30.7,27.4,24.6,1.9,0.3,3.2,4.8,2.4,7.1,8.8,
199,Jaden Springer,PHI,14,11,3,3.8,1.8,2.4,0.4,0.0,0.4,0.9,0.4,20.0,20.0,
200,Jae Crowder,MIL,13,10,3,18.0,20.9,11.5,1.4,0.2,2.5,3.5,1.7,6.6,8.1,
201,Jae'Sean Tate,HOU,31,7,24,21.9,30.4,30.2,2.7,0.2,5.5,7.4,3.2,8.9,10.6,
202,Jake LaRavia,MEM,34,22,12,12.1,10.9,8.0,0.6,0.1,1.3,1.6,0.8,5.7,7.3,
203,Jakob Poeltl,TOR,66,23,43,26.9,41.0,28.7,2.8,0.3,4.4,6.9,3.3,6.8,8.0,
204,Jalen Brunson,NYK,67,39,28,34.9,58.7,70.8,6.2,0.9,11.6,16.4,7.7,10.5,13.1,
205,Jalen Duren,DET,61,15,46,24.6,26.8,13.9,1.2,0.1,1.7,3.0,1.4,4.4,5.1,
206,Jalen Green,HOU,72,17,55,34.1,39.8,53.2,3.6,0.6,6.6,9.1,4.7,9.1,11.7,
207,Jalen Johnson,ATL,65,32,33,14.4,15.7,8.6,1.0,0.0,1.9,2.5,1.1,6.6,7.1,
208,Jalen McDaniels,PHI,75,28,47,24.0,25.2,20.4,1.6,0.1,2.9,4.2,1.9,6.5,7.7,
209,Jalen Smith,IND,66,31,35,18.6,20.0,16.8,1.0,0.2,1.2,2.5,1.2,5.0,6.2,
210,Jalen Suggs,ORL,48,19,29,23.7,31.3,30.0,3.0,0.2,4.8,7.5,3.5,9.7,11.0,
211,Jalen Williams,OKC,72,35,37,30.3,32.1,33.5,3.3,0.3,5.5,8.5,3.9,10.3,12.1,
212,Jamal Cain,MIA,15,8,7,12.4,7.7,6.6,0.6,0.1,0.9,1.6,0.7,7.8,8.6,
213,Jamal Murray,DEN,62,42,20,33.1,49.5,60.8,6.2,0.9,10.5,15.3,7.7,12.5,15.5,
214,Jamaree Bouyea,WAS,5,2,3,14.1,19.6,18.2,0.8,0.0,1.4,1.8,1.0,4.1,5.1,
215,James Bouknight,CHA,30,8,22,13.8,13.6,14.9,1.2,0.0,2.1,3.0,1.3,9.1,9.3,
216,James Harden,PHI,55,38,17,37.0,70.1,79.2,10.9,1.2,17.4,28.2,13.7,15.5,19.5,
217,James Johnson,IND,16,6,10,8.6,8.4,8.4,0.7,0.1,1.9,2.0,0.9,8.2,10.4,
218,James Wiseman,DET,40,10,30,18.8,22.5,13.8,0.7,0.1,1.1,1.7,0.7,2.9,3.2,
219,Jared Butler,OKC,3,1,2,8.9,10.3,11.0,1.3,0.0,3.0,3.7,1.3,12.9,12.9,
220,Jared Rhoden,DET,9,1,8,10.0,8.3,5.7,0.3,0.0,1.4,0.8,0.3,4.0,4.0,
221,Jaren Jackson Jr.,MEM,59,39,20,28.1,23.5,24.7,0.9,0.2,1.7,2.2,1.2,3.8,5.2,
222,Jarred Vanderbilt,LAL,73,39,34,24.5,24.0,16.7,2.5,0.2,4.4,6.7,2.9,10.3,12.1,
223,Jarrell Brantley,UTA,4,0,4,9.7,13.0,13.3,0.8,0.0,2.3,2.3,1.0,5.8,7.7,
