,Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CT Touches,Time Of Poss,Avg Sec Per Touch,Avg Drib Per Touch,PTS Per Touch,Elbow Touches,Post Ups,Paint Touches,PTS Per Elbow Touch,PTS Per Post Touch,PTS Per Paint Touch
125,Devin Vassell,SAS,38,12,26,31.0,18.5,53.2,32.7,3.0,3.41,2.51,0.348,0.5,0.0,0.6,1.15,0.0,0.905
126,Devon Dotson,WAS,6,1,5,8.8,0.5,16.3,9.0,1.1,4.11,3.65,0.031,0.5,0.0,0.5,0.0,0.0,0.0
127,Devonte' Graham,SAS,73,31,42,18.3,7.4,34.9,16.6,2.1,3.54,2.87,0.212,0.2,0.0,0.2,0.462,0.0,0.667
128,Dewayne Dedmon,PHI,38,23,15,11.2,5.2,18.9,10.4,0.6,1.78,0.49,0.277,1.5,0.6,2.8,0.821,0.81,0.887
129,Dillon Brooks,MEM,73,46,27,30.3,14.3,41.2,26.7,1.8,2.67,1.78,0.348,0.4,0.2,0.8,0.774,0.667,0.828
130,Domantas Sabonis,SAC,79,47,32,34.6,19.1,83.5,48.1,3.4,2.43,1.4,0.229,8.5,4.4,9.6,0.607,0.47,0.864
131,Dominick Barlow,SAS,26,4,22,14.0,3.9,15.4,9.0,0.4,1.54,0.56,0.253,1.7,0.2,3.2,0.395,0.8,0.675
132,Donovan Mitchell,CLE,68,44,24,35.8,28.3,67.7,31.8,5.6,4.96,4.46,0.417,0.8,0.0,1.0,0.86,1.0,0.8
133,Donovan Williams,ATL,2,1,1,2.1,2.0,3.5,1.5,0.2,3.21,2.14,0.571,0.0,0.0,0.5,0.0,0.0,2.0
134,Donte DiVincenzo,GSW,71,41,30,26.3,9.2,48.3,23.3,2.2,2.68,2.11,0.191,0.7,0.0,1.6,0.383,0.0,0.637
135,Dorian Finney-Smith,BKN,66,31,35,30.4,8.3,37.7,22.2,1.0,1.56,0.67,0.222,0.6,0.0,2.0,0.385,0.0,0.786
136,Doug McDermott,SAS,63,19,44,20.5,10.2,28.2,20.4,0.8,1.66,0.79,0.361,0.3,0.0,1.0,1.059,2.0,1.082
137,Draymond Green,GSW,72,40,32,31.5,8.5,72.8,39.7,2.2,1.84,0.88,0.117,2.8,1.3,3.1,0.468,0.086,0.719
138,Drew Eubanks,POR,77,31,46,20.2,6.4,27.9,15.4,0.8,1.66,0.54,0.231,2.6,0.3,4.1,0.648,0.615,0.873
139,Dru Smith,BKN,15,7,8,10.6,2.9,18.7,6.6,1.3,4.3,4.25,0.157,0.2,0.0,0.4,1.333,0.0,0.333
140,Duane Washington Jr.,NYK,31,17,14,12.7,7.9,30.0,12.2,2.5,5.0,4.68,0.263,0.1,0.0,0.1,0.0,0.0,0.0
141,Duncan Robinson,MIA,42,19,23,16.4,6.4,23.0,16.1,0.7,1.73,0.82,0.277,0.2,0.0,0.4,1.0,0.0,1.25
142,Dwight Powell,DAL,76,37,39,19.2,6.7,25.1,14.3,0.7,1.6,0.55,0.266,2.1,0.1,5.8,0.369,0.857,0.941
143,Dylan Windler,CLE,3,3,0,3.5,1.7,6.3,5.0,0.1,1.13,0.21,0.263,0.0,0.0,0.0,0.0,0.0,0.0
144,Dyson Daniels,NOP,59,33,26,17.7,3.8,29.1,13.4,1.6,3.28,2.58,0.132,0.2,0.0,0.8,0.4,0.0,0.813
145,Edmond Sumner,BKN,53,33,20,13.9,7.1,23.4,11.0,1.5,3.96,3.45,0.305,0.3,0.0,0.6,0.714,0.0,1.061
146,Eric Gordon,LAC,69,25,44,28.5,12.4,38.6,23.4,2.2,3.47,2.88,0.321,0.2,0.0,0.4,0.625,2.0,1.28
147,Eugene Omoruyi,DET,40,10,30,16.1,7.0,20.4,13.2,0.5,1.56,0.76,0.342,0.7,0.1,2.6,0.679,1.2,0.931
148,Evan Fournier,NYK,27,15,12,17.0,6.1,22.3,16.0,0.9,2.43,1.77,0.274,0.1,0.0,0.2,0.0,0.0,0.8
149,Evan Mobley,CLE,79,48,31,34.4,16.2,59.9,31.2,1.9,1.93,0.74,0.27,4.4,2.0,8.5,0.612,0.599,0.948
150,Facundo Campazzo,DAL,8,2,6,6.5,1.3,14.9,7.4,0.9,3.57,3.26,0.084,0.0,0.0,0.1,0.0,0.0,0.0
151,Frank Jackson,UTA,1,0,1,5.1,0.0,10.0,2.0,0.6,3.46,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
152,Frank Kaminsky,HOU,36,13,23,6.5,2.5,13.4,8.3,0.4,1.72,0.68,0.185,0.2,0.2,0.7,0.25,1.0,0.769
153,Frank Ntilikina,DAL,47,20,27,12.9,2.9,17.8,8.1,0.9,3.09,2.56,0.162,0.1,0.0,0.2,0.5,0.0,0.5
154,Franz Wagner,ORL,80,33,47,32.6,18.6,52.9,32.0,3.2,3.62,2.99,0.351,0.7,0.4,1.9,0.786,0.679,0.954
155,Fred VanVleet,TOR,69,34,35,36.7,19.3,84.6,36.8,6.4,4.56,4.17,0.229,0.2,0.0,0.2,0.667,1.0,0.8
156,Furkan Korkmaz,PHI,37,24,13,9.6,3.8,14.2,9.2,0.7,2.95,2.32,0.267,0.2,0.0,0.4,1.143,0.0,1.231
157,Gabe Vincent,MIA,68,37,31,25.9,9.4,43.1,19.5,2.8,3.9,3.24,0.219,0.2,0.0,0.4,0.5,1.0,0.7
158,Gabe York,IND,3,1,2,18.6,8.0,20.7,16.7,0.6,1.66,1.16,0.387,0.3,0.0,0.3,0.0,0.0,2.0
159,Garrett Temple,NOP,25,16,9,6.5,2.0,8.3,5.1,0.3,1.89,1.17,0.24,0.1,0.0,0.2,0.667,0.0,0.333
160,Garrison Mathews,ATL,54,16,38,12.7,4.8,13.9,9.0,0.3,1.37,0.43,0.342,0.1,0.0,0.1,0.0,0.0,1.167
161,Gary Harris,ORL,48,22,26,24.7,8.3,21.5,16.1,0.7,2.02,1.44,0.385,0.1,0.0,0.6,1.2,0.0,0.778
162,Gary Payton II,GSW,22,13,9,16.7,4.6,23.1,13.0,0.6,1.54,0.65,0.199,0.6,0.1,2.3,0.143,1.0,0.72
163,Gary Trent Jr.,TOR,66,31,35,32.1,17.4,38.6,29.9,1.6,2.45,1.89,0.451,0.4,0.0,0.6,1.08,0.0,1.026
164,George Hill,IND,46,27,19,18.1,5.0,31.7,12.5,2.3,4.31,3.82,0.159,0.3,0.0,0.5,0.538,0.0,0.458
165,Georges Niang,PHI,78,51,27,19.4,8.2,28.8,15.4,0.6,1.34,0.45,0.284,0.1,0.0,0.3,0.4,0.0,1.296
166,Giannis Antetokounmpo,MIL,63,47,16,32.1,31.1,77.7,36.3,5.2,4.05,2.98,0.4,4.3,4.3,5.3,0.593,0.451,1.116
167,Goga Bitadze,ORL,38,13,25,12.0,4.4,18.2,11.8,0.5,1.64,0.59,0.242,0.9,0.3,3.4,0.486,0.385,0.822
168,Goran Dragic,MIL,57,26,31,15.0,6.4,33.2,13.1,2.4,4.26,3.71,0.191,0.2,0.1,0.2,0.667,0.6,0.833
169,Gordon Hayward,CHA,50,20,30,31.5,14.7,49.0,35.4,2.4,2.93,1.94,0.299,1.6,0.5,1.8,0.519,0.333,0.783
170,Gorgui Dieng,SAS,30,3,27,11.3,3.8,21.1,14.5,0.7,1.98,0.74,0.178,0.8,0.7,1.3,0.174,0.381,0.513
171,Grant Williams,BOS,79,55,24,25.9,8.1,29.7,16.3,0.9,1.81,0.76,0.273,0.6,0.1,1.6,0.4,0.444,0.696
172,Grayson Allen,MIL,72,53,19,27.4,10.4,35.0,23.2,1.4,2.37,1.43,0.297,0.3,0.0,1.0,0.545,0.0,0.551
173,Greg Brown III,POR,16,10,6,5.8,1.8,5.3,3.4,0.2,2.31,1.33,0.329,0.1,0.0,0.3,2.0,0.0,0.8
174,Hamidou Diallo,DET,55,12,43,17.7,9.2,27.8,13.7,1.1,2.34,1.67,0.33,1.1,0.1,2.0,1.15,0.0,1.204
175,Harrison Barnes,SAC,82,48,34,32.5,15.0,45.9,29.6,1.7,2.18,1.12,0.327,0.7,0.8,1.8,0.717,0.833,1.02
176,Haywood Highsmith,MIA,54,28,26,18.0,4.4,20.5,11.9,0.6,1.74,0.95,0.213,0.7,0.0,2.0,0.179,0.0,0.547
177,Herbert Jones,NOP,66,31,35,29.6,9.8,42.8,23.3,1.6,2.17,1.12,0.229,0.9,0.1,2.2,0.544,0.75,0.715
178,Immanuel Quickley,NYK,81,47,34,28.9,14.9,52.0,25.1,3.9,4.54,3.97,0.287,0.3,0.0,0.4,0.409,0.0,0.5
