,PLAYER,TEAM,GP,W,L,MIN,Touches,Paint Touches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,Pass,Pass%,AST,AST%,TO,TOV%,PF,PF%
10,Aleksej Pokusevski,OKC,31,15,16,21.9,44.4,3.4,1.2,2.1,54.5,0.1,0.2,66.7,2.5,72.4,0.8,23.8,0.1,1.9,0.2,6.7,0.1,2.9
11,Alex Caruso,CHI,58,26,32,24.0,44.3,1.3,0.4,0.6,58.3,0.1,0.1,87.5,0.8,62.8,0.6,41.0,0.2,15.4,0.0,2.6,0.1,5.1
12,Alex Len,SAC,18,12,6,3.2,5.8,0.7,0.2,0.2,100.0,0.1,0.1,50.0,0.5,69.2,0.3,46.2,0.1,7.7,0.1,7.7,0.1,7.7
13,Alize Johnson,SAS,4,1,3,7.4,11.5,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,0.0,0.0,0.3,25.0,0.0,0.0
14,Alondes Williams,BKN,1,1,0,5.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Alperen Sengun,HOU,65,14,51,28.5,55.0,6.9,2.3,4.0,58.5,0.4,0.6,72.5,5.3,76.3,1.9,27.1,0.6,8.0,0.4,6.0,0.2,3.3
16,Amir Coffey,LAC,45,23,22,13.2,14.3,0.3,0.0,0.1,50.0,0.0,0.0,0.0,0.1,33.3,0.1,50.0,0.0,8.3,0.0,0.0,0.0,0.0
17,Andre Drummond,CHI,58,27,31,12.6,17.4,4.4,1.8,2.9,60.9,0.5,1.0,48.3,4.1,93.0,0.6,12.9,0.2,3.5,0.3,6.6,0.5,11.3
18,Andre Iguodala,GSW,7,2,5,13.5,24.4,1.3,0.6,0.6,100.0,0.0,0.0,0.0,1.1,88.9,0.6,44.4,0.1,11.1,0.0,0.0,0.0,0.0
19,Andrew Nembhard,IND,65,29,36,27.1,45.6,0.6,0.2,0.3,57.9,0.0,0.0,0.0,0.4,56.1,0.3,48.8,0.1,9.8,0.0,4.9,0.0,0.0
20,Andrew Wiggins,GSW,36,18,18,32.3,46.2,3.3,1.5,2.4,63.5,0.2,0.3,50.0,3.3,99.2,0.6,18.6,0.1,3.4,0.0,0.8,0.1,4.2
21,Anfernee Simons,POR,62,27,35,35.0,67.4,0.6,0.3,0.4,64.0,0.0,0.0,0.0,0.5,84.2,0.2,28.9,0.0,2.6,0.0,5.3,0.0,0.0
22,Anthony Davis,LAL,46,23,23,33.6,67.7,10.7,4.9,7.0,70.5,2.4,2.9,83.6,12.7,118.3,1.3,12.2,0.2,2.0,0.5,4.5,1.3,12.4
23,Anthony Edwards,MIN,71,35,36,36.0,71.5,0.9,0.4,0.5,76.3,0.0,0.1,50.0,0.9,95.4,0.3,30.8,0.0,3.1,0.0,3.1,0.0,3.1
24,Anthony Gill,WAS,48,18,30,10.0,10.0,1.2,0.7,0.8,84.6,0.1,0.2,70.0,1.5,125.4,0.2,18.6,0.0,0.0,0.0,1.7,0.1,6.8
25,Anthony Lamb,GSW,52,28,24,19.9,34.0,1.8,0.5,0.7,63.2,0.1,0.1,75.0,1.0,56.0,0.8,48.4,0.2,11.0,0.1,4.4,0.0,2.2
26,Austin Reaves,LAL,54,27,27,27.8,39.1,0.9,0.2,0.4,61.9,0.1,0.1,100.0,0.6,66.7,0.4,47.1,0.1,11.8,0.0,2.0,0.1,5.9
27,Austin Rivers,MIN,52,25,27,19.5,22.8,0.1,0.0,0.1,50.0,0.0,0.0,0.0,0.1,57.1,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0
28,Ayo Dosunmu,CHI,68,33,35,26.8,44.8,0.7,0.3,0.5,64.5,0.1,0.1,100.0,0.7,97.9,0.1,19.1,0.0,2.1,0.1,8.5,0.0,4.3
29,Bam Adebayo,MIA,68,36,32,35.1,63.2,7.8,3.0,5.0,61.1,0.8,1.0,80.9,7.0,88.9,1.8,22.6,0.2,3.0,0.4,4.7,0.5,6.4
30,Ben Simmons,BKN,42,24,18,26.3,61.4,4.0,1.6,2.3,71.1,0.1,0.2,30.0,3.4,84.6,1.4,33.7,0.3,8.3,0.2,4.1,0.1,3.0
31,Bennedict Mathurin,IND,68,30,38,27.8,41.1,1.8,0.7,1.1,63.5,0.4,0.4,85.7,1.8,100.8,0.3,16.5,0.0,0.0,0.1,3.3,0.2,10.7
32,Bismack Biyombo,PHX,51,26,25,13.6,22.4,4.4,1.3,2.2,58.4,0.2,0.6,30.3,2.8,63.7,1.5,33.2,0.2,4.4,0.2,5.3,0.3,6.2
33,Blake Griffin,BOS,34,21,13,14.3,20.8,2.3,0.8,1.2,67.5,0.1,0.2,50.0,1.7,76.6,0.8,33.8,0.1,6.5,0.1,2.6,0.1,5.2
34,Blake Wesley,SAS,25,6,19,17.0,33.2,0.7,0.2,0.3,50.0,0.2,0.2,66.7,0.5,66.7,0.2,33.3,0.0,0.0,0.0,5.6,0.1,11.1
35,Boban Marjanovic,HOU,25,4,21,4.7,6.4,1.4,0.8,1.0,87.5,0.2,0.3,75.0,2.0,142.9,0.1,8.6,0.0,0.0,0.1,5.7,0.2,11.4
36,Bobby Portis,MIL,60,40,20,26.0,49.5,4.4,1.8,2.8,62.9,0.4,0.5,78.6,3.9,90.0,1.0,23.0,0.2,3.4,0.2,4.6,0.2,5.0
37,Bogdan Bogdanovic,ATL,45,22,23,28.3,41.3,0.5,0.1,0.2,54.5,0.0,0.0,100.0,0.3,60.9,0.2,43.5,0.1,13.0,0.0,4.3,0.0,4.3
38,Bojan Bogdanovic,DET,58,15,43,32.0,46.6,0.8,0.3,0.6,47.1,0.1,0.1,87.5,0.7,81.6,0.1,14.3,0.0,2.0,0.1,6.1,0.1,6.1
39,Bol Bol,ORL,67,26,41,21.4,22.6,1.9,1.3,1.5,84.0,0.1,0.2,64.3,2.7,144.0,0.1,7.2,0.0,2.4,0.1,4.8,0.1,4.8
40,Bones Hyland,LAC,47,30,17,19.0,45.4,0.4,0.1,0.1,50.0,0.1,0.1,100.0,0.2,55.6,0.1,38.9,0.0,0.0,0.0,11.1,0.0,5.6
41,Bradley Beal,WAS,49,24,25,33.5,67.8,1.6,0.6,0.9,70.5,0.2,0.2,80.0,1.5,96.1,0.4,28.9,0.1,5.3,0.1,5.3,0.1,6.6
42,Brandon Boston Jr.,LAC,21,8,13,11.7,20.3,0.5,0.1,0.3,28.6,0.0,0.1,50.0,0.2,50.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0
43,Brandon Clarke,MEM,56,32,24,19.5,28.5,5.4,2.5,3.5,70.4,0.8,1.1,73.4,6.0,109.5,1.0,18.7,0.2,3.6,0.2,3.0,0.6,10.2
44,Brandon Ingram,NOP,34,15,19,33.2,64.9,0.8,0.3,0.5,62.5,0.1,0.1,100.0,0.6,81.5,0.2,25.9,0.0,3.7,0.0,3.7,0.0,3.7
45,Braxton Key,DET,3,0,3,3.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,69,50,19,30.7,34.6,5.7,2.6,3.7,69.4,0.9,1.1,79.5,6.3,111.0,0.9,15.1,0.1,2.3,0.3,5.1,0.5,9.5
47,Bruce Brown,DEN,71,48,23,28.1,50.7,1.8,0.7,1.0,66.2,0.3,0.4,84.0,1.6,89.9,0.6,31.0,0.1,7.0,0.1,3.1,0.2,9.3
48,Bruno Fernando,ATL,34,10,24,10.9,19.5,3.6,1.2,2.1,58.6,0.5,0.7,75.0,3.0,82.8,0.9,24.6,0.3,7.4,0.2,4.9,0.4,9.8
49,Bryce McGowens,CHA,37,12,25,14.5,14.6,0.5,0.2,0.3,60.0,0.0,0.1,50.0,0.4,76.5,0.1,29.4,0.0,0.0,0.0,0.0,0.0,5.9
50,Bryn Forbes,MIN,25,9,16,10.7,11.9,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,33.3,0.0,0.0,0.0,33.3,0.0,0.0
51,Buddy Boeheim,DET,6,1,5,10.9,10.5,0.2,0.0,0.0,0.0,0.3,0.3,100.0,0.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0
52,Buddy Hield,IND,72,32,40,31.7,59.5,0.9,0.3,0.4,75.0,0.0,0.0,66.7,0.8,87.3,0.4,41.3,0.1,7.9,0.0,1.6,0.0,1.6
53,CJ McCollum,NOP,64,30,34,35.2,75.1,0.6,0.2,0.3,60.0,0.0,0.0,0.0,0.4,63.2,0.2,31.6,0.1,13.2,0.1,10.5,0.0,0.0
54,Cade Cunningham,DET,12,3,9,33.3,78.3,0.9,0.3,0.4,60.0,0.3,0.3,100.0,0.8,90.9,0.3,27.3,0.1,9.1,0.1,9.1,0.2,18.2
55,Caleb Houstan,ORL,42,15,27,15.1,12.6,0.6,0.2,0.4,50.0,0.0,0.0,100.0,0.5,74.1,0.1,22.2,0.0,3.7,0.0,3.7,0.0,3.7
56,Caleb Martin,MIA,62,33,29,29.8,39.0,2.3,0.7,1.1,62.1,0.2,0.3,77.8,1.5,67.1,1.0,42.7,0.2,7.0,0.1,2.8,0.1,5.6
57,Cam Reddish,POR,36,13,23,25.0,28.7,0.8,0.4,0.6,75.0,0.0,0.1,50.0,0.9,110.7,0.1,17.9,0.0,3.6,0.1,7.1,0.0,3.6
58,Cam Thomas,BKN,52,28,24,16.6,28.9,0.3,0.1,0.2,75.0,0.1,0.1,100.0,0.3,123.1,0.1,23.1,0.0,15.4,0.0,0.0,0.0,7.7
59,Cameron Johnson,BKN,32,19,13,28.0,38.0,1.0,0.4,0.7,63.6,0.2,0.3,70.0,1.1,109.4,0.1,12.5,0.0,3.1,0.0,0.0,0.2,15.6
60,Cameron Payne,PHX,39,21,18,21.4,52.9,0.3,0.1,0.1,80.0,0.0,0.0,0.0,0.2,80.0,0.1,50.0,0.1,20.0,0.0,0.0,0.0,0.0
61,Caris LeVert,CLE,67,40,27,30.0,48.0,1.1,0.2,0.5,45.2,0.1,0.1,70.0,0.5,49.3,0.5,42.5,0.1,5.5,0.1,5.5,0.1,6.8
62,Carlik Jones,CHI,1,0,1,21.7,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0
63,Cedi Osman,CLE,68,42,26,20.6,29.2,0.8,0.3,0.5,64.7,0.0,0.1,25.0,0.7,83.3,0.2,25.9,0.0,3.7,0.0,1.9,0.0,3.7
64,Charles Bassey,SAS,35,9,26,14.5,24.9,4.7,2.0,2.9,68.3,0.6,0.8,71.4,4.6,97.6,1.0,21.8,0.1,2.4,0.3,6.1,0.3,7.3
65,Chima Moneke,SAC,2,1,1,4.0,6.5,1.5,0.5,1.0,50.0,0.0,0.0,0.0,1.0,66.7,0.5,33.3,0.5,33.3,0.0,0.0,0.0,0.0
66,Chimezie Metu,SAC,58,36,22,10.9,15.9,2.9,1.3,1.9,69.0,0.4,0.5,73.3,3.1,106.5,0.4,15.4,0.1,3.6,0.1,4.1,0.2,8.3
67,Chris Boucher,TOR,66,33,33,19.8,23.3,4.0,1.7,2.8,62.5,0.7,0.9,75.9,4.2,105.7,0.3,7.9,0.1,1.5,0.3,6.4,0.4,10.9
68,Chris Duarte,IND,45,19,26,19.8,29.6,0.5,0.2,0.3,69.2,0.0,0.0,100.0,0.4,87.0,0.1,17.4,0.0,0.0,0.1,17.4,0.0,4.3
69,Chris Paul,PHX,50,26,24,32.1,74.5,0.3,0.0,0.1,50.0,0.1,0.1,60.0,0.1,35.7,0.1,50.0,0.0,14.3,0.0,14.3,0.0,7.1
70,Chris Silva,DAL,1,1,0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,66,44,22,14.5,16.5,0.9,0.2,0.3,65.2,0.1,0.2,60.0,0.5,63.2,0.4,42.1,0.1,7.0,0.0,5.3,0.1,8.8
72,Christian Koloko,TOR,49,24,25,14.0,14.8,3.1,1.0,1.8,56.2,0.6,0.8,73.0,2.6,83.7,0.8,24.2,0.1,2.6,0.1,3.9,0.3,11.1
73,Christian Wood,DAL,59,31,28,26.8,47.4,4.3,1.8,2.7,66.0,0.6,0.7,79.5,4.4,102.4,0.7,17.1,0.1,1.2,0.3,7.1,0.3,7.5
74,Chuma Okeke,ORL,22,6,16,18.8,22.2,0.7,0.1,0.2,75.0,0.0,0.1,50.0,0.3,43.8,0.5,68.8,0.1,12.5,0.0,0.0,0.0,6.3
75,Clint Capela,ATL,55,29,26,26.6,36.6,10.3,4.8,7.4,65.5,0.7,1.3,57.7,10.5,102.5,1.6,15.5,0.1,1.1,0.4,3.5,0.6,6.0
76,Coby White,CHI,62,30,32,22.7,36.1,0.2,0.0,0.1,75.0,0.0,0.0,50.0,0.1,63.6,0.1,36.4,0.0,9.1,0.0,18.2,0.0,9.1
77,Cody Martin,CHA,7,2,5,19.1,21.4,1.1,0.3,0.4,66.7,0.0,0.0,0.0,0.6,50.0,0.7,62.5,0.0,0.0,0.0,0.0,0.0,0.0
78,Cody Zeller,MIA,10,4,6,13.0,19.5,3.2,0.9,1.7,52.9,0.2,0.2,100.0,2.0,62.5,1.3,40.6,0.1,3.1,0.1,3.1,0.1,3.1
79,Cole Anthony,ORL,52,23,29,25.5,52.8,1.0,0.3,0.4,65.2,0.2,0.2,90.0,0.8,80.0,0.4,38.0,0.1,6.0,0.0,2.0,0.1,10.0
80,Cole Swider,LAL,6,1,5,6.7,9.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Collin Sexton,UTA,47,24,23,24.0,46.1,1.2,0.4,0.7,56.3,0.3,0.3,100.0,1.1,86.2,0.3,20.7,0.1,5.2,0.1,5.2,0.1,10.3
82,Corey Kispert,WAS,63,28,35,27.5,30.6,1.1,0.4,0.7,64.3,0.1,0.1,100.0,1.0,84.5,0.3,29.6,0.1,5.6,0.0,4.2,0.0,4.2
83,Cory Joseph,DET,53,11,42,18.3,38.2,0.2,0.1,0.2,50.0,0.0,0.0,0.0,0.2,72.7,0.1,27.3,0.0,9.1,0.0,0.0,0.0,0.0
84,D'Angelo Russell,LAL,64,33,31,32.5,81.0,0.8,0.3,0.4,57.1,0.1,0.1,100.0,0.6,76.0,0.3,36.0,0.1,10.0,0.0,2.0,0.0,4.0
85,Daishen Nix,HOU,48,12,36,16.7,37.6,0.3,0.1,0.1,60.0,0.1,0.1,75.0,0.2,69.2,0.1,38.5,0.0,7.7,0.0,7.7,0.0,15.4
86,Dalano Banton,TOR,27,14,13,9.3,20.8,0.7,0.5,0.6,76.5,0.0,0.0,0.0,1.0,130.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0
87,Dalen Terry,CHI,27,13,14,5.0,7.4,0.4,0.1,0.1,50.0,0.0,0.0,0.0,0.1,40.0,0.2,50.0,0.0,0.0,0.0,10.0,0.0,0.0
88,Damian Jones,UTA,31,10,21,9.8,10.2,2.3,0.8,1.3,65.0,0.5,0.6,80.0,2.2,95.8,0.5,19.4,0.0,0.0,0.1,5.6,0.3,13.9
89,Damian Lillard,POR,57,26,31,36.4,88.0,0.6,0.1,0.3,53.3,0.1,0.1,100.0,0.4,55.6,0.2,38.9,0.0,2.8,0.1,8.3,0.0,5.6
90,Damion Lee,PHX,70,38,32,20.7,28.9,0.5,0.1,0.2,58.8,0.0,0.0,100.0,0.3,64.7,0.2,44.1,0.0,2.9,0.0,0.0,0.0,2.9
91,Daniel Gafford,WAS,69,30,39,19.7,28.0,5.1,2.6,3.2,80.2,0.6,1.0,63.8,6.0,117.5,0.9,17.5,0.1,2.8,0.3,6.2,0.5,9.6
92,Daniel Theis,IND,7,1,6,15.5,23.7,3.4,1.3,2.6,50.0,0.6,1.1,50.0,3.1,91.7,0.3,8.3,0.0,0.0,0.0,0.0,0.6,16.7
93,Danny Green,CLE,9,5,4,9.8,13.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Danuel House Jr.,PHI,47,32,15,14.2,15.9,0.4,0.2,0.2,90.9,0.1,0.1,50.0,0.5,121.1,0.1,21.1,0.0,5.3,0.0,5.3,0.1,15.8
95,Dario Saric,OKC,52,25,27,14.3,23.9,2.0,0.6,1.0,62.3,0.3,0.3,88.9,1.7,85.6,0.5,25.0,0.1,3.8,0.2,7.7,0.2,7.7
96,Darius Bazley,PHX,39,18,21,14.9,23.0,1.9,0.6,1.0,55.0,0.3,0.4,62.5,1.4,72.4,0.6,28.9,0.1,5.3,0.1,6.6,0.2,9.2
97,Darius Days,HOU,4,0,4,6.2,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Darius Garland,CLE,62,35,27,35.2,76.9,0.5,0.2,0.2,83.3,0.0,0.0,100.0,0.4,68.8,0.3,56.3,0.1,15.6,0.0,3.1,0.0,3.1
99,David Duke Jr.,BKN,18,7,11,9.6,12.9,0.5,0.2,0.3,60.0,0.1,0.1,100.0,0.4,88.9,0.2,33.3,0.0,0.0,0.0,0.0,0.1,11.1
100,David Roddy,MEM,59,37,22,16.9,19.6,0.8,0.4,0.6,74.3,0.1,0.2,70.0,1.0,118.0,0.2,18.0,0.0,2.0,0.0,0.0,0.1,10.0
101,Davion Mitchell,SAC,70,42,28,17.8,34.2,0.4,0.1,0.2,71.4,0.0,0.0,0.0,0.3,72.4,0.2,48.3,0.1,17.2,0.0,3.4,0.0,0.0
102,Davis Bertans,DAL,40,19,21,10.8,13.1,0.3,0.1,0.1,60.0,0.0,0.0,0.0,0.2,46.2,0.2,61.5,0.0,7.7,0.0,0.0,0.0,0.0
103,Davon Reed,LAL,40,26,14,8.4,15.5,0.4,0.1,0.1,50.0,0.0,0.0,0.0,0.1,28.6,0.2,42.9,0.0,0.0,0.1,21.4,0.0,0.0
104,Day'Ron Sharpe,BKN,37,16,21,11.1,17.8,3.5,1.2,2.1,57.1,0.4,0.4,81.3,2.7,78.9,0.8,24.2,0.1,3.9,0.2,6.3,0.2,6.3
105,De'Aaron Fox,SAC,64,40,24,34.0,79.7,0.7,0.3,0.3,81.8,0.1,0.1,75.0,0.7,95.5,0.2,22.7,0.1,11.4,0.0,6.8,0.0,6.8
106,De'Andre Hunter,ATL,61,33,28,32.0,38.3,1.2,0.4,0.8,58.7,0.2,0.2,78.6,1.1,91.8,0.2,19.2,0.1,6.8,0.0,4.1,0.1,9.6
107,De'Anthony Melton,PHI,68,46,22,28.0,48.7,1.1,0.2,0.4,52.0,0.1,0.1,83.3,0.5,39.7,0.6,51.3,0.1,10.3,0.1,6.4,0.0,3.8
108,DeAndre Jordan,DEN,35,22,13,14.3,18.7,3.7,1.9,2.4,80.7,0.4,0.8,50.0,4.3,113.7,0.5,12.2,0.1,3.1,0.3,6.9,0.4,9.9
109,DeMar DeRozan,CHI,64,32,32,36.7,61.1,0.5,0.2,0.4,45.8,0.0,0.0,100.0,0.4,71.4,0.1,22.9,0.0,5.7,0.0,0.0,0.0,2.9
110,Dean Wade,CLE,39,27,12,19.9,22.3,0.6,0.3,0.3,90.9,0.0,0.1,0.0,0.5,91.3,0.3,43.5,0.1,8.7,0.0,0.0,0.0,4.3
111,Deandre Ayton,PHX,61,30,31,30.4,52.7,11.3,4.9,7.7,64.2,1.2,1.7,73.5,11.3,100.4,1.8,16.1,0.4,3.9,0.5,4.5,0.7,6.5
112,Dejounte Murray,ATL,66,33,33,36.4,72.5,1.1,0.4,0.6,59.5,0.1,0.1,100.0,0.8,75.7,0.4,35.1,0.1,9.5,0.0,1.4,0.0,2.7
113,Delon Wright,WAS,42,23,19,24.0,45.6,1.3,0.3,0.4,61.1,0.1,0.1,100.0,0.7,51.9,0.7,53.7,0.1,7.4,0.1,7.4,0.0,3.7
114,Deni Avdija,WAS,69,31,38,25.9,42.1,2.0,0.6,1.2,44.7,0.2,0.2,82.4,1.3,67.4,0.5,23.9,0.1,6.5,0.1,6.5,0.1,5.8
115,Dennis Schroder,LAL,59,31,28,30.0,54.8,0.3,0.1,0.1,50.0,0.0,0.0,0.0,0.1,44.4,0.1,38.9,0.0,0.0,0.1,16.7,0.0,0.0
116,Dennis Smith Jr.,CHA,51,17,34,25.7,52.7,1.0,0.3,0.5,66.7,0.1,0.2,87.5,0.8,79.6,0.3,26.5,0.0,0.0,0.2,16.3,0.1,8.2
117,Deonte Burton,SAC,2,1,1,3.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,5,2,3,2.3,2.8,0.2,0.2,0.2,100.0,0.0,0.0,0.0,0.4,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Derrick Jones Jr.,CHI,53,23,30,13.6,17.9,2.2,0.8,1.4,56.8,0.3,0.5,58.3,1.9,88.7,0.5,20.9,0.1,5.2,0.1,3.5,0.2,10.4
120,Derrick Rose,NYK,27,12,15,12.5,26.9,0.4,0.2,0.3,55.6,0.0,0.1,50.0,0.4,100.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,9.1
121,Derrick White,BOS,72,49,23,28.0,47.0,1.1,0.3,0.5,60.5,0.2,0.2,73.3,0.8,70.4,0.4,38.3,0.1,12.3,0.1,4.9,0.1,8.6
122,Desmond Bane,MEM,49,31,18,31.3,62.8,0.9,0.3,0.6,63.0,0.1,0.1,100.0,0.9,100.0,0.2,23.8,0.0,2.4,0.0,2.4,0.1,7.1
123,Devin Booker,PHX,44,27,17,34.5,63.9,1.5,0.5,0.8,64.9,0.2,0.3,83.3,1.3,83.6,0.4,23.9,0.0,3.0,0.0,3.0,0.1,7.5
124,Devin Vassell,SAS,36,12,24,31.2,53.3,0.6,0.2,0.4,57.1,0.1,0.1,75.0,0.5,90.5,0.1,23.8,0.0,0.0,0.0,0.0,0.1,9.5
125,Devon Dotson,WAS,6,1,5,8.9,16.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Devonte' Graham,SAS,66,30,36,17.8,34.1,0.2,0.0,0.0,100.0,0.0,0.0,0.0,0.1,54.5,0.1,45.5,0.0,9.1,0.0,27.3,0.0,0.0
127,Dewayne Dedmon,PHI,33,20,13,11.0,18.7,2.8,1.1,1.8,59.3,0.4,0.4,85.7,2.5,90.2,0.5,19.6,0.2,5.4,0.2,6.5,0.2,7.6
128,Dillon Brooks,MEM,65,41,24,30.5,41.1,0.8,0.3,0.5,54.3,0.1,0.1,100.0,0.7,86.3,0.2,19.6,0.0,2.0,0.0,5.9,0.0,3.9
129,Domantas Sabonis,SAC,69,42,27,34.8,83.3,9.8,3.3,5.0,65.9,1.6,1.9,81.2,8.4,85.8,2.9,29.2,0.7,7.4,0.5,5.0,0.9,8.9
130,Dominick Barlow,SAS,17,2,15,11.7,12.9,2.7,0.6,1.1,55.6,0.5,0.6,90.0,1.7,63.0,1.1,41.3,0.1,4.3,0.2,6.5,0.2,8.7
131,Donovan Mitchell,CLE,61,39,22,35.5,68.3,1.1,0.4,0.6,68.4,0.0,0.0,50.0,0.9,86.2,0.2,23.1,0.0,1.5,0.1,7.7,0.0,1.5
132,Donte DiVincenzo,GSW,62,34,28,26.6,48.9,1.5,0.4,0.7,56.8,0.1,0.1,100.0,0.9,60.9,0.6,39.1,0.1,5.4,0.0,3.3,0.0,2.2
133,Dorian Finney-Smith,BKN,57,26,31,31.2,38.3,2.0,0.7,0.9,72.2,0.1,0.1,87.5,1.5,77.2,0.9,44.7,0.1,7.0,0.1,3.5,0.1,3.5
134,Doug McDermott,SAS,58,18,40,20.7,28.0,0.9,0.4,0.6,68.6,0.0,0.0,0.0,0.9,98.0,0.1,15.7,0.0,2.0,0.1,9.8,0.0,0.0
135,Draymond Green,GSW,63,33,30,31.5,72.7,3.0,0.8,1.3,59.8,0.4,0.5,80.0,2.0,65.3,1.2,39.5,0.3,10.5,0.1,4.7,0.2,6.8
136,Drew Eubanks,POR,69,29,40,19.7,26.4,4.0,1.5,2.1,73.4,0.3,0.5,66.7,3.5,87.3,1.4,34.2,0.2,4.7,0.2,4.7,0.2,6.2
137,Dru Smith,BKN,10,4,6,12.4,22.7,0.4,0.1,0.1,100.0,0.0,0.0,0.0,0.2,50.0,0.3,75.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Duane Washington Jr.,NYK,31,17,14,12.7,30.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0
139,Duncan Robinson,MIA,35,16,19,16.5,23.1,0.4,0.2,0.3,66.7,0.1,0.1,100.0,0.5,113.3,0.1,26.7,0.0,6.7,0.0,0.0,0.1,13.3
140,Dwight Powell,DAL,67,35,32,19.9,26.0,5.9,2.3,3.0,76.0,0.9,1.3,65.6,5.6,94.2,1.8,29.6,0.3,4.8,0.3,5.3,0.6,10.6
141,Dylan Windler,CLE,2,2,0,4.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Dyson Daniels,NOP,49,25,24,18.6,29.5,0.8,0.3,0.4,73.7,0.0,0.0,100.0,0.6,76.9,0.3,38.5,0.1,10.3,0.1,7.7,0.0,2.6
