,PLAYER,TEAM,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
55,Caleb Houstan,ORL,47,19,28,15.2,0.2,0.1,0.1,42.9,0.0,0.1,50.0,57.1
56,Caleb Martin,MIA,66,34,32,29.5,1.5,0.7,1.4,46.7,0.2,0.5,42.9,54.9
57,Cam Reddish,POR,40,14,26,24.7,1.2,0.5,1.4,32.7,0.3,0.8,32.3,41.8
58,Cam Thomas,BKN,54,29,25,16.5,3.7,1.6,4.2,37.4,0.5,1.5,35.0,43.6
59,Cameron Johnson,BKN,38,22,16,28.2,2.5,1.1,2.6,43.3,0.3,0.8,34.5,48.5
60,Cameron Payne,PHX,45,25,20,20.8,3.7,1.5,3.7,41.1,0.6,1.5,42.0,49.7
61,Caris LeVert,CLE,72,43,29,30.1,2.9,1.1,3.2,35.2,0.6,1.6,39.3,44.8
62,Carlik Jones,CHI,4,2,2,7.0,0.0,0.0,0.5,0.0,0.0,0.0,-,0.0
63,Cedi Osman,CLE,73,45,28,20.5,0.8,0.3,0.9,31.8,0.3,0.7,37.3,46.2
64,Charles Bassey,SAS,35,9,26,14.5,0.4,0.2,0.3,60.0,0.1,0.1,66.7,70.0
65,Chima Moneke,SAC,2,1,1,4.0,0.0,0.0,0.0,-,-,-,-,-
66,Chimezie Metu,SAC,63,40,23,10.4,0.0,0.0,0.2,10.0,0.0,0.0,0.0,10.0
67,Chris Boucher,TOR,71,36,35,20.2,0.3,0.2,0.4,37.9,0.0,0.1,22.2,41.4
68,Chris Duarte,IND,46,19,27,19.5,2.2,0.9,3.0,29.7,0.4,1.5,28.2,37.0
69,Chris Paul,PHX,56,30,26,31.9,7.8,3.5,8.2,42.1,0.8,2.8,29.5,47.1
70,Chris Silva,DAL,1,1,0,3.0,0.0,0.0,0.0,-,-,-,-,-
71,Christian Braun,DEN,71,47,24,14.9,0.3,0.1,0.4,27.6,0.1,0.2,38.5,36.2
72,Christian Koloko,TOR,53,26,27,13.9,0.0,0.0,0.0,-,0.0,0.0,-,-
73,Christian Wood,DAL,64,32,32,26.1,0.9,0.4,1.5,26.3,0.1,0.7,16.3,30.0
74,Chuma Okeke,ORL,23,7,16,18.1,0.4,0.2,0.6,28.6,0.1,0.3,33.3,35.7
75,Clint Capela,ATL,61,32,29,26.6,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
76,Coby White,CHI,69,34,35,23.1,1.5,0.6,1.8,36.1,0.2,0.8,29.6,42.6
77,Cody Martin,CHA,7,2,5,19.1,0.3,0.1,1.4,10.0,0.0,0.7,0.0,10.0
78,Cody Zeller,MIA,12,4,8,12.8,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
79,Cole Anthony,ORL,57,27,30,25.7,3.7,1.7,3.7,45.5,0.3,0.9,37.3,50.0
80,Cole Swider,LAL,6,1,5,6.7,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0
81,Collin Sexton,UTA,47,24,23,24.0,2.4,1.0,2.1,46.0,0.4,0.9,47.6,56.0
82,Corey Kispert,WAS,69,30,39,28.3,0.6,0.2,0.6,34.9,0.2,0.4,36.7,47.7
83,Cory Joseph,DET,57,11,46,18.9,2.0,0.8,2.2,39.0,0.3,1.0,34.5,46.7
84,D'Angelo Russell,LAL,67,36,31,32.6,6.4,2.6,6.1,42.5,1.2,3.1,38.3,52.1
85,Daishen Nix,HOU,54,13,41,16.3,1.0,0.3,0.9,35.3,0.3,0.8,35.6,51.0
86,Dalano Banton,TOR,27,14,13,9.3,0.4,0.2,1.1,17.2,0.1,0.4,16.7,20.7
87,Dalen Terry,CHI,33,16,17,5.4,0.2,0.1,0.2,42.9,0.1,0.1,50.0,57.1
88,Damian Jones,UTA,37,11,26,10.4,0.0,0.0,0.0,-,0.0,0.0,-,-
89,Damian Lillard,POR,58,27,31,36.3,10.6,3.9,9.7,40.5,2.7,7.4,37.2,54.6
90,Damion Lee,PHX,71,39,32,20.5,0.8,0.4,1.2,32.6,0.0,0.2,13.3,33.7
91,Daniel Gafford,WAS,74,31,43,20.4,0.1,0.0,0.1,50.0,-,-,-,50.0
92,Daniel Theis,IND,7,1,6,15.5,0.0,0.0,0.0,-,0.0,0.0,-,-
93,Danny Green,CLE,9,5,4,9.8,0.6,0.2,0.6,40.0,0.1,0.3,33.3,50.0
94,Danuel House Jr.,PHI,51,35,16,14.1,1.0,0.4,0.9,43.5,0.3,0.7,38.2,57.6
95,Dario Saric,OKC,54,25,29,13.9,0.3,0.1,0.4,29.2,0.0,0.1,20.0,31.3
96,Darius Bazley,PHX,41,19,22,14.2,0.1,0.0,0.2,20.0,0.0,0.0,100,25.0
97,Darius Days,HOU,4,0,4,6.2,0.0,0.0,0.0,-,0.0,0.0,-,-
98,Darius Garland,CLE,67,38,29,35.4,7.5,3.1,7.3,42.3,1.3,3.4,39.0,51.5
99,David Duke Jr.,BKN,20,8,12,9.0,0.1,0.1,0.3,20.0,0.0,0.1,0.0,20.0
100,David Roddy,MEM,65,42,23,17.3,0.4,0.2,0.5,40.0,0.0,0.2,23.1,45.0
101,Davion Mitchell,SAC,76,46,30,18.1,1.4,0.6,1.6,36.1,0.2,0.8,26.3,42.2
102,Davis Bertans,DAL,42,20,22,10.6,0.4,0.1,0.3,54.5,0.1,0.2,50.0,77.3
103,Davon Reed,LAL,41,27,14,8.2,0.5,0.2,0.7,32.1,0.1,0.1,66.7,39.3
104,Day'Ron Sharpe,BKN,43,19,24,11.4,0.1,0.0,0.0,100,0.0,0.0,100,150.0
105,De'Aaron Fox,SAC,69,43,26,33.6,8.0,3.6,8.6,41.6,0.8,2.7,31.4,46.5
106,De'Andre Hunter,ATL,65,35,30,32.0,4.2,2.0,3.9,50.8,0.2,0.5,40.0,53.5
107,De'Anthony Melton,PHI,74,49,25,28.2,1.6,0.6,1.9,32.6,0.4,1.3,33.3,44.2
108,DeAndre Jordan,DEN,36,22,14,14.5,0.0,0.0,0.0,-,0.0,0.0,-,-
109,DeMar DeRozan,CHI,70,35,35,36.4,9.8,4.8,10.1,47.8,0.1,0.4,32.0,48.4
110,Dean Wade,CLE,40,27,13,19.7,0.1,0.1,0.2,28.6,0.0,0.1,50.0,35.7
111,Deandre Ayton,PHX,64,33,31,30.4,1.0,0.5,1.1,45.7,0.0,0.0,100,47.1
112,Dejounte Murray,ATL,70,35,35,36.4,8.6,4.0,8.6,46.2,0.7,1.8,37.9,50.2
113,Delon Wright,WAS,48,25,23,24.4,1.4,0.5,1.4,38.8,0.3,0.9,35.7,50.0
114,Deni Avdija,WAS,75,33,42,26.5,0.4,0.1,0.7,17.9,0.1,0.5,18.9,24.1
115,Dennis Schroder,LAL,63,35,28,30.4,2.8,1.3,3.2,41.7,0.1,0.5,25.0,43.6
116,Dennis Smith Jr.,CHA,54,19,35,25.7,1.2,0.6,2.3,25.2,0.0,0.4,5.3,25.6
117,Deonte Burton,SAC,2,1,1,3.2,0.0,0.0,0.0,-,0.0,0.0,-,-
118,Dereon Seabron,NOP,5,2,3,2.3,0.0,0.0,0.0,-,-,-,-,-
119,Derrick Jones Jr.,CHI,59,26,33,14.0,0.1,0.0,0.1,66.7,0.0,0.0,50.0,83.3
120,Derrick Rose,NYK,27,12,15,12.5,2.1,0.9,2.1,41.4,0.4,1.0,38.5,50.0
121,Derrick White,BOS,78,54,24,28.3,1.9,0.8,1.8,44.3,0.3,0.9,36.2,53.2
122,Desmond Bane,MEM,54,36,18,31.4,6.1,2.4,5.5,42.8,1.4,3.3,41.1,55.2
123,Devin Booker,PHX,50,31,19,34.6,11.2,5.0,11.2,44.7,1.2,3.8,32.1,50.2
124,Devin Vassell,SAS,38,12,26,31.0,6.2,2.8,7.0,40.0,0.6,2.1,28.2,44.2
125,Devon Dotson,WAS,6,1,5,8.9,0.0,0.0,0.5,0.0,0.0,0.0,-,0.0
126,Devonte' Graham,SAS,71,30,41,18.2,2.4,0.9,2.5,35.6,0.6,1.9,33.1,48.3
127,Dewayne Dedmon,PHI,36,21,15,10.9,0.4,0.2,0.3,63.6,0.0,0.0,100,68.2
128,Dillon Brooks,MEM,70,45,25,30.2,4.1,1.8,5.0,34.8,0.6,2.1,28.1,40.7
129,Domantas Sabonis,SAC,75,46,29,34.8,0.2,0.1,0.3,45.0,0.0,0.0,0.0,45.0
130,Dominick Barlow,SAS,23,2,21,12.2,0.1,0.0,0.0,100,0.0,0.0,-,100
131,Donovan Mitchell,CLE,66,42,24,35.6,10.3,4.0,9.6,42.2,2.2,5.7,38.9,53.9
132,Donte DiVincenzo,GSW,68,39,29,26.2,0.6,0.2,1.0,22.1,0.1,0.7,20.4,29.4
133,Dorian Finney-Smith,BKN,63,29,34,30.5,0.3,0.1,0.4,23.1,0.1,0.3,28.6,34.6
134,Doug McDermott,SAS,62,18,44,20.6,1.6,0.6,1.6,40.0,0.3,0.7,44.4,50.0
135,Draymond Green,GSW,69,38,31,31.5,0.1,0.0,0.2,25.0,0.0,0.0,50.0,29.2
136,Drew Eubanks,POR,75,30,45,19.9,0.2,0.1,0.3,40.9,0.0,0.0,-,40.9
137,Dru Smith,BKN,12,5,7,10.9,0.8,0.4,1.1,38.5,0.0,0.4,0.0,38.5
138,Duane Washington Jr.,NYK,31,17,14,12.7,3.4,1.4,3.5,39.3,0.6,1.5,43.5,48.6
139,Duncan Robinson,MIA,38,16,22,16.3,1.7,0.6,1.5,39.7,0.4,1.2,37.8,54.3
140,Dwight Powell,DAL,72,36,36,19.4,0.0,0.0,0.0,33.3,0.0,0.0,0.0,33.3
141,Dylan Windler,CLE,3,3,0,3.5,0.0,0.0,0.0,-,0.0,0.0,-,-
142,Dyson Daniels,NOP,55,30,25,18.1,0.3,0.1,0.5,25.9,0.1,0.3,20.0,31.5
143,Edmond Sumner,BKN,51,31,20,14.0,0.6,0.3,0.7,38.9,0.1,0.3,30.8,44.4
144,Eric Gordon,LAC,66,22,44,28.8,1.7,0.6,1.7,36.3,0.5,1.3,38.4,50.9
145,Eugene Omoruyi,DET,37,10,27,15.6,0.1,0.0,0.2,14.3,0.0,0.1,25.0,21.4
146,Evan Fournier,NYK,23,13,10,18.0,2.4,1.0,3.0,31.9,0.5,1.9,27.3,40.6
147,Evan Mobley,CLE,76,46,30,34.6,1.2,0.6,1.4,40.0,0.0,0.0,100,40.5
148,Facundo Campazzo,DAL,8,2,6,6.5,0.4,0.1,0.6,20.0,0.1,0.6,20.0,30.0
149,Frank Jackson,UTA,1,0,1,5.1,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0
150,Frank Kaminsky,HOU,34,12,22,6.3,0.1,0.0,0.1,25.0,0.0,0.0,-,25.0
151,Frank Ntilikina,DAL,45,20,25,11.8,0.5,0.2,0.5,45.8,0.0,0.2,22.2,50.0
152,Franz Wagner,ORL,76,32,44,33.0,2.8,1.1,3.2,35.4,0.5,1.8,29.3,43.7
153,Fred VanVleet,TOR,65,32,33,37.0,7.4,2.9,7.6,38.2,1.5,4.5,33.7,48.2
154,Furkan Korkmaz,PHI,33,22,11,8.9,0.8,0.3,0.8,40.7,0.1,0.3,36.4,48.1
155,Gabe Vincent,MIA,63,33,30,26.1,3.2,1.3,3.1,42.3,0.6,1.7,32.7,51.5
156,Garrett Temple,NOP,24,16,8,6.6,0.3,0.1,0.3,25.0,0.1,0.2,40.0,37.5
157,Garrison Mathews,ATL,52,15,37,12.7,0.6,0.2,0.6,36.7,0.2,0.5,37.0,53.3
158,Gary Harris,ORL,46,21,25,24.8,1.1,0.4,1.0,40.0,0.3,0.7,43.3,54.4
159,Gary Payton II,GSW,18,10,8,16.5,0.0,0.0,0.0,-,0.0,0.0,-,-
160,Gary Trent Jr.,TOR,63,30,33,32.6,5.3,2.3,5.9,39.0,0.6,2.2,29.4,44.4
161,George Hill,IND,44,26,18,18.0,0.8,0.3,0.9,38.5,0.1,0.5,19.0,43.6
162,Georges Niang,PHI,74,49,25,19.4,0.4,0.2,0.5,31.6,0.1,0.4,22.2,39.5
163,Giannis Antetokounmpo,MIL,61,45,16,32.1,3.4,1.5,4.9,31.8,0.4,1.6,22.9,35.5
164,Goga Bitadze,ORL,33,12,21,10.8,0.1,0.0,0.1,50.0,0.0,0.1,50.0,75.0
165,Goran Dragic,MIL,54,25,29,15.0,1.6,0.8,2.2,34.7,0.1,0.6,17.1,37.3
166,Gordon Hayward,CHA,50,20,30,31.5,4.5,2.2,4.9,43.7,0.2,0.7,27.8,45.7
167,Gorgui Dieng,SAS,28,2,26,10.5,0.5,0.2,0.9,24.0,0.1,0.6,17.6,30.0
168,Grant Williams,BOS,75,52,23,26.3,1.1,0.4,1.0,41.3,0.3,0.7,46.9,56.7
169,Grayson Allen,MIL,71,52,19,27.5,1.6,0.6,1.7,33.1,0.5,1.3,36.2,47.1
170,Greg Brown III,POR,16,10,6,5.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
171,Hamidou Diallo,DET,56,12,44,17.8,1.1,0.5,1.2,42.0,0.0,0.1,50.0,43.5
172,Harrison Barnes,SAC,77,47,30,32.7,1.3,0.5,1.3,40.8,0.3,0.7,42.3,52.0
173,Haywood Highsmith,MIA,51,26,25,17.5,0.2,0.1,0.3,33.3,0.0,0.1,40.0,40.0
174,Herbert Jones,NOP,61,28,33,29.1,0.1,0.1,0.2,30.8,0.0,0.0,33.3,34.6
175,Immanuel Quickley,NYK,77,45,32,28.6,4.4,1.8,4.6,38.8,0.8,2.4,34.1,47.6
176,Isaac Okoro,CLE,76,48,28,21.7,0.1,0.0,0.1,33.3,0.0,0.1,42.9,50.0
177,Isaiah Hartenstein,NYK,78,45,33,19.9,0.1,0.0,0.1,37.5,0.0,0.0,-,37.5
178,Isaiah Jackson,IND,59,23,36,16.0,0.2,0.1,0.2,54.5,0.0,0.0,0.0,54.5
179,Isaiah Joe,OKC,70,35,35,18.9,2.1,0.9,2.0,43.8,0.4,1.2,33.7,54.0
180,Isaiah Livers,DET,50,10,40,22.9,1.2,0.5,1.2,43.1,0.2,0.4,42.9,50.9
181,Isaiah Mobley,CLE,10,7,3,3.3,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
182,Isaiah Roby,SAS,42,9,33,11.3,0.5,0.2,0.6,29.6,0.1,0.3,28.6,37.0
183,Isaiah Stewart,DET,50,12,38,28.3,0.0,0.0,0.1,16.7,0.0,0.1,0.0,16.7
184,Isaiah Todd,WAS,4,2,2,3.1,0.0,0.0,0.0,-,0.0,0.0,-,-
185,Ish Smith,DEN,40,24,16,8.6,1.3,0.7,1.9,35.1,0.0,0.1,0.0,35.1
186,Ish Wainright,PHX,55,30,25,15.3,0.3,0.1,0.3,35.7,0.1,0.2,33.3,50.0
187,Ivica Zubac,LAC,72,40,32,28.6,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
188,JD Davison,BOS,10,9,1,2.7,0.2,0.1,0.4,25.0,0.0,0.0,-,25.0
189,JT Thor,CHA,65,21,44,12.9,0.2,0.1,0.4,24.0,0.0,0.1,0.0,24.0
190,Ja Morant,MEM,58,38,20,32.0,6.5,2.8,7.3,38.2,1.0,3.2,29.8,44.8
191,JaMychal Green,GSW,56,29,27,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,JaVale McGee,DAL,39,19,20,8.1,0.1,0.0,0.1,25.0,0.0,0.0,0.0,25.0
193,Jabari Smith Jr.,HOU,75,18,57,30.9,2.7,1.2,3.2,37.8,0.3,0.9,37.5,42.9
194,Jabari Walker,POR,51,20,31,10.0,0.0,0.0,0.1,14.3,0.0,0.0,0.0,14.3
195,Jack White,DEN,16,12,4,3.2,0.0,0.0,0.0,-,0.0,0.0,-,-
196,Jaden Hardy,DAL,43,19,24,14.7,2.0,0.8,2.0,40.0,0.4,1.1,40.4,51.2
197,Jaden Ivey,DET,69,15,54,30.7,4.1,1.7,4.9,35.5,0.6,2.1,28.8,41.8
198,Jaden McDaniels,MIN,75,38,37,30.7,1.3,0.6,1.4,40.6,0.1,0.3,42.1,44.3
199,Jaden Springer,PHI,14,11,3,3.8,0.1,0.1,0.4,20.0,0.0,0.0,-,20.0
200,Jae Crowder,MIL,13,10,3,18.0,1.5,0.6,1.0,61.5,0.2,0.5,42.9,73.1
201,Jae'Sean Tate,HOU,31,7,24,21.9,0.3,0.1,0.5,25.0,0.0,0.2,20.0,28.1
202,Jake LaRavia,MEM,34,22,12,12.1,0.2,0.1,0.4,25.0,0.1,0.3,18.2,33.3
203,Jakob Poeltl,TOR,67,23,44,26.9,0.5,0.3,0.5,54.8,0.0,0.0,0.0,54.8
204,Jalen Brunson,NYK,67,39,28,34.9,8.6,3.7,8.3,45.0,1.1,2.8,38.4,51.5
205,Jalen Duren,DET,62,15,47,24.5,0.1,0.1,0.2,33.3,0.0,0.0,-,33.3
206,Jalen Green,HOU,72,17,55,34.1,6.5,2.6,7.3,35.6,1.3,4.0,31.4,44.3
207,Jalen Johnson,ATL,65,32,33,14.4,0.2,0.1,0.4,26.1,0.0,0.1,0.0,26.1
208,Jalen McDaniels,PHI,75,28,47,24.0,0.7,0.3,0.9,36.4,0.0,0.1,28.6,37.9
209,Jalen Smith,IND,66,31,35,18.6,0.3,0.1,0.4,33.3,0.0,0.1,60.0,39.6
210,Jalen Suggs,ORL,48,19,29,23.7,2.5,1.0,2.9,34.5,0.5,1.6,28.6,42.4
211,Jalen Williams,OKC,72,35,37,30.3,1.7,0.8,1.9,39.6,0.2,0.4,34.4,43.5
212,Jamal Cain,MIA,15,8,7,12.4,0.0,0.0,0.2,0.0,0.0,0.0,-,0.0
213,Jamal Murray,DEN,62,42,20,33.1,8.4,3.5,8.6,40.2,1.5,3.8,39.7,48.9
214,Jamaree Bouyea,WAS,5,2,3,14.1,0.6,0.2,0.8,25.0,0.2,0.6,33.3,37.5
215,James Bouknight,CHA,30,8,22,13.8,1.2,0.5,1.6,28.6,0.3,1.0,26.7,36.7
216,James Harden,PHI,55,38,17,37.0,8.0,3.0,7.7,39.4,2.0,5.3,37.4,52.5
217,James Johnson,IND,16,6,10,8.6,0.6,0.3,0.5,50.0,0.1,0.2,33.3,56.3
218,James Wiseman,DET,40,10,30,18.8,0.2,0.1,0.5,15.0,0.0,0.0,-,15.0
219,Jared Butler,OKC,3,1,2,8.9,1.0,0.3,0.3,100,0.3,0.3,100,150.0
220,Jared Rhoden,DET,9,1,8,10.0,0.2,0.1,0.2,50.0,0.0,0.1,0.0,50.0
221,Jaren Jackson Jr.,MEM,59,39,20,28.1,0.5,0.2,0.7,27.5,0.1,0.3,30.0,35.0
222,Jarred Vanderbilt,LAL,73,39,34,24.5,0.1,0.1,0.2,25.0,0.0,0.0,50.0,28.1
223,Jarrell Brantley,UTA,4,0,4,9.7,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
224,Jarrett Allen,CLE,65,42,23,33.0,0.1,0.0,0.1,50.0,0.0,0.0,-,50.0
225,Jarrett Culver,ATL,10,5,5,13.7,0.6,0.3,0.8,37.5,0.0,0.2,0.0,37.5
226,Jason Preston,LAC,13,3,10,9.4,1.0,0.5,1.2,37.5,0.1,0.3,25.0,40.6
227,Javonte Green,CHI,31,12,19,15.1,0.2,0.1,0.2,40.0,0.0,0.0,100,50.0
228,Jaxson Hayes,NOP,46,22,24,13.2,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
229,Jay Huff,WAS,3,1,2,4.1,0.0,0.0,0.0,-,0.0,0.0,-,-
230,Jaylen Brown,BOS,66,45,21,35.8,6.0,2.6,6.3,40.9,0.8,2.6,32.5,47.5
231,Jaylen Nowell,MIN,65,34,31,19.3,3.0,1.3,3.0,43.1,0.4,1.4,30.4,50.3
232,Jaylin Williams,OKC,46,22,24,18.5,0.1,0.0,0.1,66.7,0.0,0.0,100,83.3
233,Jayson Tatum,BOS,72,51,21,37.1,5.7,2.1,6.9,30.6,1.4,4.9,29.7,41.1
234,Jeff Dowtin Jr.,TOR,23,15,8,10.3,0.7,0.3,1.0,36.4,0.0,0.1,33.3,38.6
235,Jeff Green,DEN,52,32,20,19.5,0.5,0.2,0.8,27.5,0.1,0.2,27.3,31.3
236,Jerami Grant,POR,63,28,35,35.6,2.4,1.1,2.8,40.3,0.2,0.4,44.4,43.8
237,Jeremiah Robinson-Earl,OKC,41,14,27,18.8,0.1,0.0,0.1,66.7,0.0,0.0,50.0,83.3
238,Jeremy Sochan,SAS,56,15,41,26.0,1.2,0.5,1.4,39.5,0.1,0.3,33.3,42.8
239,Jericho Sims,NYK,50,30,20,15.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
240,Jevon Carter,MIL,77,55,22,22.3,3.4,1.4,3.4,41.3,0.6,1.7,38.0,50.8
241,Jimmy Butler,MIA,61,32,29,33.4,2.9,1.4,3.4,40.7,0.1,0.5,29.0,42.8
242,Jock Landale,PHX,65,33,32,14.1,0.0,0.0,0.2,10.0,0.0,0.0,0.0,10.0
243,Joe Harris,BKN,70,37,33,21.0,0.9,0.3,0.8,39.7,0.2,0.6,42.5,54.3
244,Joe Ingles,MIL,42,29,13,22.7,2.2,0.8,1.5,50.0,0.7,1.4,49.1,71.9
245,Joe Wieskamp,TOR,5,3,2,5.9,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
246,Joel Embiid,PHI,63,42,21,34.7,6.3,3.0,7.0,42.9,0.3,1.2,21.9,44.7
247,John Butler Jr.,POR,14,3,11,7.0,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0
248,John Collins,ATL,67,34,33,30.1,0.7,0.3,0.8,41.8,0.0,0.0,0.0,41.8
