,PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
27,Austin Rivers,MIN,50,24,26,20.1,18.0,18.7,1.5,0.3,2.4,3.9,1.9,8.2,10.4,
28,Ayo Dosunmu,CHI,65,30,35,27.2,35.5,35.1,2.7,0.5,4.9,6.6,3.4,7.6,9.4,
29,Bam Adebayo,MIA,66,35,31,35.1,41.4,43.0,3.2,0.4,5.7,8.5,3.8,7.8,9.3,
30,Ben Simmons,BKN,42,24,18,26.3,52.2,42.3,6.1,0.6,9.5,15.5,7.0,11.7,13.4,
31,Bennedict Mathurin,IND,67,30,37,27.8,23.1,30.1,1.4,0.3,2.7,3.9,1.9,6.1,8.2,
32,Bismack Biyombo,PHX,50,26,24,13.4,18.0,12.5,0.9,0.1,1.5,2.2,1.0,5.0,5.5,
33,Blake Griffin,BOS,32,20,12,14.2,16.3,12.4,1.3,0.1,2.1,3.6,1.5,8.0,9.0,
34,Blake Wesley,SAS,23,5,18,16.8,24.7,26.3,2.2,0.8,4.7,6.0,3.2,8.8,13.1,
35,Boban Marjanovic,HOU,24,3,21,4.8,3.8,4.0,0.2,0.0,0.4,0.5,0.3,5.5,6.6,
36,Bobby Portis,MIL,58,39,19,25.9,36.0,23.6,1.6,0.2,3.0,4.4,2.0,4.5,5.5,
37,Bogdan Bogdanovic,ATL,43,21,22,28.5,27.0,29.4,2.9,0.3,5.0,7.3,3.6,10.9,13.2,
38,Bojan Bogdanovic,DET,58,15,43,32.0,26.0,34.4,2.6,0.4,5.6,6.9,3.3,9.9,12.5,
39,Bol Bol,ORL,64,25,39,22.0,13.6,13.0,0.9,0.1,1.6,2.3,1.0,6.7,7.7,
40,Bones Hyland,LAC,47,30,17,19.0,31.6,37.5,2.8,0.5,5.2,7.1,3.7,9.0,11.7,
41,Bradley Beal,WAS,47,24,23,33.5,43.0,56.2,5.5,0.9,11.0,14.7,7.1,12.7,16.6,
42,Brandon Boston Jr.,LAC,21,8,13,11.7,12.8,14.3,0.9,0.2,2.1,2.1,1.0,7.1,8.2,
43,Brandon Clarke,MEM,56,32,24,19.5,20.0,17.9,1.3,0.2,2.5,3.4,1.6,6.4,8.1,
44,Brandon Ingram,NOP,32,14,18,32.9,38.3,52.7,4.8,0.7,10.3,13.1,6.2,12.7,16.1,
45,Braxton Key,DET,3,0,3,3.0,2.7,1.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,
46,Brook Lopez,MIL,68,49,19,30.7,20.6,22.6,1.3,0.2,2.3,3.5,1.6,6.4,7.6,
47,Bruce Brown,DEN,68,46,22,28.2,38.8,37.8,3.3,0.6,5.3,8.2,4.0,8.6,10.4,
48,Bruno Fernando,ATL,34,10,24,10.9,15.3,10.5,0.9,0.1,1.6,2.5,1.1,6.0,6.9,
49,Bryce McGowens,CHA,35,11,24,14.6,9.9,9.6,0.8,0.1,1.3,1.8,0.9,7.8,9.3,
50,Bryn Forbes,MIN,25,9,16,10.7,7.5,8.9,0.7,0.1,1.0,1.8,0.8,9.1,11.2,
51,Buddy Boeheim,DET,4,1,3,13.0,8.0,7.8,0.8,0.0,1.5,2.3,0.8,9.4,9.4,
52,Buddy Hield,IND,69,31,38,31.7,42.5,39.2,2.7,0.6,4.9,7.0,3.6,6.3,8.4,
53,CJ McCollum,NOP,62,29,33,35.0,50.4,65.0,6.0,0.6,10.8,15.6,7.5,11.9,14.9,
54,Cade Cunningham,DET,12,3,9,33.3,50.3,65.8,6.0,0.4,12.6,17.3,8.3,11.9,16.4,
55,Caleb Houstan,ORL,40,14,26,15.1,8.7,6.8,0.5,0.1,0.8,1.3,0.5,5.5,6.1,
56,Caleb Martin,MIA,60,32,28,29.7,28.2,25.7,1.6,0.3,3.5,4.5,2.1,5.6,7.4,
57,Cam Reddish,POR,34,13,21,25.1,18.3,21.6,1.6,0.2,2.9,4.1,1.9,8.8,10.1,
58,Cam Thomas,BKN,50,28,22,16.7,18.0,23.5,1.5,0.3,2.5,3.6,1.8,8.1,9.8,
59,Cameron Johnson,BKN,30,19,11,27.5,23.9,24.8,1.6,0.2,3.3,4.6,2.2,6.7,9.2,
60,Cameron Payne,PHX,37,20,17,21.7,39.5,42.7,4.6,0.8,9.0,11.4,5.9,11.8,15.0,
61,Caris LeVert,CLE,66,39,27,30.1,33.8,35.0,4.0,0.4,6.9,10.1,4.9,11.8,14.4,
62,Carlik Jones,CHI,1,0,1,21.7,28.0,25.0,2.0,0.0,4.0,4.0,2.0,7.1,7.1,
63,Cedi Osman,CLE,67,41,26,20.7,20.1,21.4,1.5,0.3,2.5,3.7,1.9,7.4,9.6,
64,Charles Bassey,SAS,35,9,26,14.5,19.3,12.6,1.3,0.1,2.1,3.4,1.6,7.0,8.1,
65,Chima Moneke,SAC,2,1,1,4.0,4.0,4.0,0.5,0.0,0.0,1.0,0.5,12.5,12.5,
66,Chimezie Metu,SAC,55,34,21,11.0,11.3,9.1,0.7,0.1,1.0,1.8,0.8,5.9,7.2,
67,Chris Boucher,TOR,63,31,32,20.0,14.7,11.3,0.4,0.0,0.8,1.0,0.5,2.8,3.5,
68,Chris Duarte,IND,45,19,26,19.8,19.9,20.6,1.4,0.1,2.5,3.4,1.6,7.0,7.9,
69,Chris Paul,PHX,48,25,23,32.1,57.5,61.4,9.1,1.1,17.1,23.3,11.3,15.9,19.6,
70,Chris Silva,DAL,1,1,0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
71,Christian Braun,DEN,63,42,21,14.4,11.9,9.8,0.7,0.1,1.2,1.8,0.9,6.3,7.2,
72,Christian Koloko,TOR,47,22,25,14.1,11.3,8.7,0.5,0.1,0.7,1.1,0.6,4.1,5.1,
73,Christian Wood,DAL,57,30,27,26.6,30.7,28.7,1.6,0.3,3.1,4.3,2.1,5.3,6.9,
74,Chuma Okeke,ORL,22,6,16,18.8,16.9,12.2,1.2,0.2,2.0,3.0,1.5,7.0,8.6,
75,Clint Capela,ATL,53,28,25,26.7,26.1,14.6,0.8,0.2,1.5,2.1,1.1,3.3,4.1,
76,Coby White,CHI,59,27,32,22.5,25.4,26.7,2.3,0.4,4.0,5.9,2.9,9.0,11.4,
77,Cody Martin,CHA,7,2,5,19.1,15.1,13.6,1.6,0.0,2.4,4.1,1.6,10.4,10.4,
78,Cody Zeller,MIA,10,4,6,13.0,15.2,11.3,0.6,0.3,1.3,1.8,1.0,3.9,6.6,
79,Cole Anthony,ORL,49,22,27,25.3,39.2,39.8,4.0,0.3,7.2,10.4,4.8,10.2,12.2,
80,Cole Swider,LAL,6,1,5,6.7,7.5,5.3,0.7,0.0,1.0,1.7,0.7,8.9,8.9,
81,Collin Sexton,UTA,47,24,23,24.0,31.2,38.5,2.9,0.3,5.9,7.5,3.4,9.2,10.8,
82,Corey Kispert,WAS,61,28,33,27.5,21.9,19.9,1.2,0.1,2.2,3.0,1.5,5.3,6.8,
83,Cory Joseph,DET,51,11,40,17.9,29.9,33.0,3.4,0.3,5.9,9.1,4.0,11.4,13.2,
84,D'Angelo Russell,LAL,62,32,30,32.4,61.5,67.1,6.1,0.7,10.4,15.7,7.5,10.0,12.2,
85,Daishen Nix,HOU,47,12,35,16.7,30.6,29.4,2.6,0.3,4.9,6.3,3.0,8.3,9.9,
86,Dalano Banton,TOR,27,14,13,9.3,14.9,15.3,1.1,0.1,1.8,2.7,1.3,7.2,8.4,
87,Dalen Terry,CHI,27,13,14,5.0,5.3,4.6,0.6,0.0,0.8,1.3,0.5,11.3,9.9,
88,Damian Jones,UTA,30,9,21,9.8,7.5,5.2,0.3,0.1,0.5,0.8,0.4,3.5,5.3,
89,Damian Lillard,POR,55,26,29,36.3,56.5,74.9,7.3,1.0,12.8,18.8,9.0,12.8,16.0,
90,Damion Lee,PHX,68,37,31,21.0,20.8,19.8,1.4,0.2,2.8,3.7,1.8,6.9,8.5,
91,Daniel Gafford,WAS,67,30,37,19.8,21.0,14.0,1.0,0.0,1.3,2.5,1.1,4.8,5.2,
92,Daniel Theis,IND,7,1,6,15.5,16.3,17.6,1.3,0.1,1.6,3.4,1.4,7.9,8.8,
93,Danny Green,CLE,8,4,4,10.5,10.9,8.8,0.3,0.1,1.3,0.8,0.4,2.3,3.4,
94,Danuel House Jr.,PHI,44,30,14,14.0,11.7,10.4,0.7,0.2,1.3,1.8,0.9,6.0,8.0,
95,Dario Saric,OKC,50,24,26,14.4,16.9,13.8,1.4,0.1,2.3,3.5,1.6,8.2,9.4,
96,Darius Bazley,PHX,38,18,20,15.1,16.9,11.6,0.9,0.1,1.4,2.3,1.0,5.3,5.8,
97,Darius Days,HOU,4,0,4,6.2,7.5,5.5,0.3,0.0,0.8,0.8,0.3,3.3,3.3,
98,Darius Garland,CLE,61,34,27,35.2,52.6,68.6,7.8,0.9,13.1,18.9,9.5,14.9,18.0,
99,David Duke Jr.,BKN,18,7,11,9.6,8.2,9.7,0.9,0.0,1.8,2.7,1.0,10.9,12.2,
100,David Roddy,MEM,56,34,22,16.9,12.0,12.7,0.7,0.1,1.5,1.7,0.9,5.5,7.1,
101,Davion Mitchell,SAC,67,40,27,18.0,27.3,30.0,2.2,0.4,4.2,6.1,3.0,8.0,10.8,
102,Davis Bertans,DAL,38,18,20,10.8,9.0,8.1,0.4,0.1,0.8,1.1,0.6,5.0,6.1,
103,Davon Reed,LAL,40,26,14,8.4,12.2,10.1,0.5,0.1,1.1,1.3,0.7,4.3,5.3,
104,Day'Ron Sharpe,BKN,36,16,20,11.2,13.4,9.4,0.8,0.0,1.2,2.0,0.9,6.0,6.6,
105,De'Aaron Fox,SAC,61,38,23,34.1,53.3,68.2,6.2,0.4,12.1,16.4,7.3,11.6,13.7,
106,De'Andre Hunter,ATL,59,32,27,32.0,22.6,23.2,1.4,0.1,2.8,3.7,1.7,6.3,7.5,
107,De'Anthony Melton,PHI,65,44,21,27.9,37.2,31.6,2.6,0.4,5.0,7.4,3.5,7.1,9.4,
108,DeAndre Jordan,DEN,35,22,13,14.3,14.0,10.7,0.9,0.0,1.3,2.3,1.0,6.3,6.9,
109,DeMar DeRozan,CHI,61,29,32,36.3,35.4,51.5,5.1,1.2,9.6,13.2,6.7,14.3,18.8,
110,Dean Wade,CLE,38,26,12,20.3,17.6,12.5,0.8,0.2,1.8,2.4,1.0,4.8,5.8,
111,Deandre Ayton,PHX,60,29,31,30.4,35.4,27.4,1.9,0.2,2.6,4.6,2.1,5.2,5.9,
112,Dejounte Murray,ATL,64,32,32,36.4,48.8,58.1,6.0,0.5,10.3,14.8,6.9,12.2,14.1,
113,Delon Wright,WAS,40,23,17,24.2,38.3,36.2,4.0,0.4,7.1,10.3,4.7,10.3,12.3,
114,Deni Avdija,WAS,67,31,36,25.9,31.2,24.5,2.5,0.4,4.5,6.5,3.2,7.9,10.2,
115,Dennis Schroder,LAL,57,30,27,30.1,39.9,44.9,4.5,0.6,8.5,11.8,5.5,11.3,13.8,
116,Dennis Smith Jr.,CHA,49,16,33,25.6,39.7,42.2,4.7,0.4,9.4,12.4,5.8,11.7,14.6,
117,Deonte Burton,SAC,2,1,1,3.3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
118,Dereon Seabron,NOP,5,2,3,2.3,1.6,2.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,
119,Derrick Jones Jr.,CHI,50,20,30,14.0,13.9,10.2,0.6,0.1,0.9,1.7,0.7,4.3,5.3,
120,Derrick Rose,NYK,27,12,15,12.5,19.1,22.6,1.7,0.1,3.0,4.2,2.0,8.9,10.3,
121,Derrick White,BOS,70,48,22,28.0,34.6,35.9,3.9,0.5,6.3,10.0,4.5,11.2,13.0,
122,Desmond Bane,MEM,46,28,18,31.0,40.7,47.0,4.3,0.8,7.5,11.1,5.5,10.5,13.6,
123,Devin Booker,PHX,42,26,16,34.4,35.2,55.3,5.7,0.9,11.1,14.8,7.0,16.1,20.0,
124,Devin Vassell,SAS,34,11,23,31.0,33.1,39.0,3.5,0.5,6.6,9.4,4.3,10.7,13.0,
125,Devon Dotson,WAS,6,1,5,8.9,14.0,12.0,1.3,0.0,3.0,3.3,1.3,9.5,9.5,
126,Devonte' Graham,SAS,66,30,36,17.8,25.9,26.9,2.7,0.2,4.8,6.4,3.0,10.3,11.7,
127,Dewayne Dedmon,PHI,31,18,13,11.4,13.9,10.5,0.5,0.1,1.0,1.4,0.6,4.0,4.7,
128,Dillon Brooks,MEM,62,38,24,30.4,24.4,31.1,2.5,0.2,4.4,6.4,3.0,10.4,12.4,
129,Domantas Sabonis,SAC,66,40,26,34.7,64.7,50.5,7.2,0.3,12.5,19.2,8.0,11.1,12.3,
130,Dominick Barlow,SAS,16,2,14,11.7,9.6,7.4,0.6,0.0,1.2,1.6,0.7,6.5,7.2,
131,Donovan Mitchell,CLE,60,38,22,35.7,41.0,57.8,4.7,0.8,9.0,11.8,5.9,11.4,14.5,
132,Donte DiVincenzo,GSW,59,33,26,26.6,38.8,33.7,3.3,0.7,6.1,8.7,4.4,8.6,11.2,
133,Dorian Finney-Smith,BKN,55,26,29,31.5,29.1,24.0,1.5,0.4,3.2,4.1,2.1,5.2,7.1,
134,Doug McDermott,SAS,58,18,40,20.7,18.2,19.8,1.5,0.3,2.8,3.7,1.9,8.2,10.4,
135,Draymond Green,GSW,61,32,29,31.5,61.7,48.1,6.8,0.7,13.6,18.4,8.4,11.1,13.6,
136,Drew Eubanks,POR,67,29,38,19.7,21.1,13.4,1.2,0.1,2.4,3.4,1.4,5.7,6.9,
137,Dru Smith,BKN,10,4,6,12.4,17.5,16.7,1.5,0.0,2.6,3.5,1.6,8.6,9.1,
138,Duane Washington Jr.,NYK,31,17,14,12.7,19.3,24.7,2.0,0.2,4.0,5.3,2.5,10.6,12.7,
139,Duncan Robinson,MIA,34,16,18,16.9,16.6,17.4,1.1,0.2,2.6,3.1,1.6,6.9,9.7,
140,Dwight Powell,DAL,65,34,31,20.0,20.2,14.0,0.9,0.1,1.8,2.4,1.1,4.5,5.6,
141,Dylan Windler,CLE,1,1,0,4.1,10.0,9.0,1.0,0.0,1.0,2.0,1.0,10.0,10.0,
142,Dyson Daniels,NOP,47,24,23,19.1,24.2,19.2,2.5,0.2,4.5,6.4,3.0,10.2,12.6,
143,Edmond Sumner,BKN,47,28,19,14.5,16.4,19.3,1.4,0.3,2.6,3.5,1.9,8.8,11.3,
144,Eric Gordon,LAC,58,18,40,29.2,26.8,33.2,2.8,0.4,4.9,7.0,3.5,10.4,13.1,
145,Eugene Omoruyi,DET,30,10,20,13.8,10.7,10.0,0.6,0.1,0.7,1.3,0.7,5.3,6.2,
146,Evan Fournier,NYK,23,13,10,18.0,15.2,17.0,1.5,0.2,2.9,3.9,1.8,10.0,11.7,
147,Evan Mobley,CLE,70,42,28,34.2,42.2,30.8,2.7,0.4,4.7,7.1,3.4,6.5,8.0,
148,Facundo Campazzo,DAL,8,2,6,6.5,12.0,11.6,1.1,0.0,2.6,3.5,1.5,9.4,12.5,
149,Frank Jackson,UTA,1,0,1,5.1,7.0,7.0,1.0,0.0,0.0,2.0,1.0,14.3,14.3,
150,Frank Kaminsky,HOU,33,12,21,6.4,10.8,8.7,0.8,0.0,1.5,2.2,1.0,7.8,9.0,
151,Frank Ntilikina,DAL,42,19,23,11.6,12.1,11.6,1.1,0.1,1.9,3.0,1.2,9.0,10.0,
152,Franz Wagner,ORL,68,27,41,32.8,34.6,42.2,3.5,0.4,7.0,9.3,4.3,10.0,12.5,
153,Fred VanVleet,TOR,57,27,30,37.0,62.8,69.7,7.0,0.7,13.1,17.4,8.2,11.1,13.1,
154,Furkan Korkmaz,PHI,27,19,8,9.8,10.0,11.1,0.7,0.2,1.6,1.7,1.0,7.0,9.6,
155,Gabe Vincent,MIA,57,31,26,26.3,32.0,35.3,2.5,0.3,4.9,6.5,3.1,7.7,9.5,
156,Garrett Temple,NOP,20,12,8,7.1,6.9,6.3,0.6,0.2,1.1,1.3,0.8,8.0,11.7,
157,Garrison Mathews,ATL,48,13,35,12.7,9.4,9.7,0.5,0.1,0.8,1.3,0.6,5.1,6.2,
158,Gary Harris,ORL,38,16,22,24.9,14.4,17.9,1.3,0.2,2.4,3.3,1.6,8.7,11.1,
159,Gary Payton II,GSW,15,8,7,17.0,19.1,11.8,1.5,0.1,3.0,4.0,1.7,7.7,8.7,
160,Gary Trent Jr.,TOR,60,28,32,32.6,22.3,32.7,1.6,0.3,3.3,4.3,2.1,7.1,9.2,
161,George Hill,IND,39,25,14,18.6,26.4,25.7,2.5,0.2,4.4,6.2,2.8,9.3,10.6,
162,Georges Niang,PHI,65,44,21,19.3,21.5,16.2,1.0,0.1,1.4,2.8,1.2,4.9,5.7,
163,Giannis Antetokounmpo,MIL,54,41,13,32.6,46.1,56.1,5.5,0.7,11.3,14.6,6.4,11.9,13.8,
164,Goga Bitadze,ORL,26,8,18,10.1,11.8,9.0,0.9,0.1,1.3,2.3,1.0,7.5,8.5,
165,Goran Dragic,MIL,50,22,28,15.5,26.1,27.3,2.7,0.3,4.8,6.9,3.5,10.5,13.2,
166,Gordon Hayward,CHA,45,17,28,31.7,32.3,34.8,4.0,0.6,7.1,10.2,4.9,12.4,15.2,
167,Gorgui Dieng,SAS,23,2,21,9.9,14.3,13.1,1.4,0.0,2.8,3.7,1.6,10.0,11.2,
168,Grant Williams,BOS,67,46,21,26.7,22.0,17.6,1.7,0.1,2.7,4.7,2.0,7.8,9.0,
169,Grayson Allen,MIL,64,47,17,27.9,25.4,25.3,2.3,0.5,4.3,6.2,3.0,9.2,11.8,
170,Greg Brown III,POR,16,10,6,5.8,2.8,3.2,0.2,0.0,0.3,0.5,0.2,6.7,6.7,
171,Hamidou Diallo,DET,55,12,43,17.7,18.3,15.9,1.0,0.1,1.6,2.5,1.1,5.4,6.0,
172,Harrison Barnes,SAC,68,41,27,33.0,33.7,27.7,1.6,0.3,3.5,4.3,2.0,4.7,6.1,
173,Haywood Highsmith,MIA,46,24,22,18.9,15.4,11.7,0.7,0.1,2.0,2.1,0.9,4.8,6.1,
174,Herbert Jones,NOP,53,22,31,29.1,32.1,25.1,2.4,0.2,4.1,5.9,2.6,7.3,8.2,
175,Immanuel Quickley,NYK,70,41,29,28.5,35.9,39.9,3.2,0.5,6.2,8.3,3.9,8.9,10.8,
176,Isaac Okoro,CLE,72,44,28,21.8,13.9,12.0,1.2,0.2,1.9,2.8,1.5,8.3,10.6,
177,Isaiah Hartenstein,NYK,71,41,30,19.6,24.0,12.4,1.0,0.1,2.0,2.5,1.1,4.0,4.7,
178,Isaiah Jackson,IND,51,20,31,15.6,15.4,12.9,0.9,0.1,1.5,2.3,1.2,5.6,7.5,
179,Isaiah Joe,OKC,61,31,30,17.9,15.4,16.2,1.2,0.2,1.9,3.1,1.5,7.7,9.7,
180,Isaiah Livers,DET,45,10,35,22.4,18.5,15.2,0.7,0.2,1.6,1.8,0.9,3.8,4.8,
181,Isaiah Mobley,CLE,9,6,3,3.4,4.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
182,Isaiah Roby,SAS,41,9,32,11.3,13.6,10.4,0.9,0.0,1.8,2.3,1.0,6.8,7.7,
183,Isaiah Stewart,DET,49,12,37,28.3,27.4,21.1,1.4,0.1,2.2,3.5,1.5,5.1,5.6,
184,Isaiah Todd,WAS,4,2,2,3.1,3.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
185,Ish Smith,DEN,35,21,14,9.2,17.0,17.9,2.2,0.2,4.0,5.5,2.6,12.8,15.3,
186,Ish Wainright,PHX,51,27,24,15.3,10.9,9.3,0.9,0.1,1.5,2.4,1.0,8.5,9.4,
187,Ivica Zubac,LAC,64,36,28,29.1,32.5,19.1,1.1,0.2,1.8,2.7,1.3,3.3,4.0,
188,JD Davison,BOS,7,6,1,2.6,2.4,3.0,0.4,0.0,0.6,1.0,0.4,17.6,17.6,
189,JT Thor,CHA,58,17,41,11.7,11.7,7.9,0.4,0.1,0.8,1.1,0.5,3.8,4.6,
190,Ja Morant,MEM,53,34,19,32.5,48.0,65.0,8.2,0.7,14.5,20.6,9.5,17.1,19.7,
191,JaMychal Green,GSW,50,26,24,14.4,16.8,13.6,0.9,0.1,1.9,2.5,1.1,5.4,6.4,
192,JaVale McGee,DAL,37,18,19,8.0,7.5,5.6,0.3,0.0,0.5,0.7,0.3,3.6,3.9,
193,Jabari Smith Jr.,HOU,66,16,50,30.5,31.4,24.3,1.3,0.2,2.1,3.1,1.6,4.0,5.1,
194,Jabari Walker,POR,45,20,25,8.7,6.8,5.2,0.5,0.1,0.9,1.2,0.6,7.2,8.9,
195,Jack White,DEN,16,12,4,3.2,3.5,2.8,0.2,0.0,0.1,0.4,0.2,5.4,5.4,
196,Jaden Hardy,DAL,36,17,19,14.0,14.1,18.9,1.1,0.2,2.7,3.3,1.6,7.5,11.5,
197,Jaden Ivey,DET,61,15,46,30.2,35.2,44.9,4.9,0.3,8.9,12.8,5.8,13.9,16.4,
198,Jaden McDaniels,MIN,67,34,33,30.7,26.9,23.9,2.0,0.3,3.2,5.0,2.4,7.3,9.0,
199,Jaden Springer,PHI,8,8,0,3.7,1.9,2.4,0.3,0.0,0.3,0.6,0.3,13.3,13.3,
200,Jae Crowder,MIL,11,9,2,18.7,22.2,12.4,1.4,0.3,2.7,3.3,1.7,6.1,7.8,
201,Jae'Sean Tate,HOU,29,6,23,21.9,30.7,30.7,2.6,0.2,5.6,7.0,3.1,8.4,10.2,
202,Jake LaRavia,MEM,32,21,11,12.1,10.9,8.1,0.7,0.2,1.4,1.7,0.8,6.0,7.4,
203,Jakob Poeltl,TOR,58,18,40,26.6,41.6,29.3,2.9,0.3,4.6,7.3,3.4,7.1,8.2,
204,Jalen Brunson,NYK,62,36,26,34.9,58.9,71.0,6.1,0.8,11.8,16.2,7.6,10.4,12.9,
205,Jalen Duren,DET,55,15,40,24.9,26.8,13.9,1.1,0.1,1.7,2.9,1.3,4.1,4.9,
206,Jalen Green,HOU,63,15,48,33.8,39.7,53.0,3.6,0.6,6.5,9.0,4.7,9.0,11.7,
207,Jalen Johnson,ATL,64,32,32,14.5,15.7,8.6,1.0,0.0,1.9,2.5,1.1,6.5,7.0,
208,Jalen McDaniels,PHI,69,25,44,24.6,26.6,21.4,1.7,0.2,3.1,4.5,2.1,6.6,7.8,
209,Jalen Smith,IND,57,28,29,18.4,19.9,16.5,0.9,0.2,1.3,2.3,1.1,4.6,5.6,
210,Jalen Suggs,ORL,44,17,27,23.8,32.4,31.0,3.2,0.2,5.0,7.8,3.6,9.9,11.1,
211,Jalen Williams,OKC,63,31,32,29.8,31.5,32.8,3.2,0.4,5.4,8.2,3.8,10.2,12.1,
212,Jamal Cain,MIA,15,8,7,12.4,7.7,6.6,0.6,0.1,0.9,1.6,0.7,7.8,8.6,
213,Jamal Murray,DEN,55,37,18,32.8,48.4,59.8,6.0,0.9,10.2,14.9,7.5,12.3,15.5,
214,Jamaree Bouyea,WAS,5,2,3,14.1,19.6,18.2,0.8,0.0,1.4,1.8,1.0,4.1,5.1,
215,James Bouknight,CHA,26,5,21,13.6,11.9,13.1,1.1,0.0,1.7,2.5,1.1,9.0,9.0,
216,James Harden,PHI,51,35,16,36.9,69.7,78.9,10.8,1.2,17.4,28.2,13.6,15.6,19.5,
217,James Johnson,IND,14,6,8,8.8,8.6,8.6,0.7,0.1,1.8,2.1,0.9,8.3,10.7,
218,James Wiseman,DET,33,10,23,17.4,21.1,12.8,0.7,0.0,1.0,1.8,0.7,3.2,3.3,
219,Jared Butler,OKC,2,1,1,9.6,13.5,13.0,2.0,0.0,4.5,5.5,2.0,14.8,14.8,
220,Jared Rhoden,DET,6,1,5,8.5,5.8,4.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,
221,Jaren Jackson Jr.,MEM,51,31,20,27.8,22.6,23.4,0.8,0.2,1.7,2.1,1.2,3.7,5.1,
222,Jarred Vanderbilt,LAL,66,34,32,24.5,24.7,17.4,2.6,0.2,4.7,7.2,3.1,10.7,12.5,
223,Jarrett Allen,CLE,62,39,23,33.0,30.8,23.4,1.7,0.2,3.0,4.5,2.1,5.4,6.7,
