,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
286,Keita Bates-Diop,SAS,56,21.2,15,41,0.7,0.3,2.5,1.5,2.4,65.2
287,Keldon Johnson,SAS,59,32.8,16,43,0.7,0.2,4.2,2.5,3.3,75.5
288,Kelly Olynyk,UTA,59,28.3,28,31,0.9,0.6,4.5,3.3,5.3,62.8
289,Kelly Oubre Jr.,CHA,47,32.7,16,31,1.4,0.4,3.9,2.0,3.1,66.0
290,Kemba Walker,DAL,9,16.0,5,4,0.2,0.2,1.4,1.2,1.7,73.3
291,Kendall Brown,IND,6,6.7,1,5,0.7,0.0,0.7,0.8,0.8,100.0
292,Kendrick Nunn,WAS,61,13.4,28,33,0.4,0.0,1.2,0.7,1.0,67.2
293,Kennedy Chandler,MEM,31,7.9,20,11,0.4,0.2,0.8,0.3,0.4,66.7
294,Kenneth Lofton Jr.,MEM,16,4.5,11,5,0.1,0.1,0.7,0.1,0.3,25.0
295,Kenrich Williams,OKC,53,22.8,26,27,0.8,0.3,3.1,1.3,2.1,62.8
296,Kentavious Caldwell-Pope,DEN,69,31.7,47,22,1.5,0.4,2.3,1.3,1.7,76.5
297,Kenyon Martin Jr.,HOU,72,27.4,18,54,0.5,0.3,4.0,1.3,2.1,63.2
298,Keon Ellis,SAC,13,3.9,6,7,0.2,0.1,0.3,0.3,0.5,66.7
299,Keon Johnson,POR,37,9.1,13,24,0.4,0.2,0.8,0.6,0.9,70.6
300,Kessler Edwards,SAC,26,9.7,12,14,0.2,0.1,0.9,0.8,1.2,66.7
301,Kevin Durant,PHX,42,35.7,29,13,0.8,1.5,6.4,2.7,4.8,56.4
302,Kevin Huerter,SAC,66,29.6,39,27,1.1,0.3,2.7,1.9,2.5,77.1
303,Kevin Knox II,POR,52,12.5,10,42,0.3,0.2,1.9,0.9,1.3,72.3
304,Kevin Love,MIA,54,20.3,30,24,0.2,0.2,5.7,1.8,2.7,67.6
305,Kevin Porter Jr.,HOU,50,34.1,15,35,1.3,0.3,4.1,2.2,3.0,74.7
306,Kevon Harris,ORL,31,12.3,12,19,0.5,0.1,1.1,0.7,0.9,77.8
307,Kevon Looney,GSW,72,23.6,36,36,0.6,0.6,5.8,2.9,4.4,64.4
308,Khem Birch,SAS,20,8.1,9,11,0.3,0.3,0.9,1.1,1.5,70.0
309,Khris Middleton,MIL,27,24.1,21,6,0.7,0.2,3.3,1.3,2.0,63.0
310,Killian Hayes,DET,66,27.4,15,51,1.4,0.4,2.4,2.2,3.1,69.6
311,Kira Lewis Jr.,NOP,22,10.1,9,13,0.4,0.1,1.3,0.6,0.9,68.4
312,Klay Thompson,GSW,60,33.1,31,29,0.7,0.4,3.6,1.3,1.8,70.0
313,Kris Dunn,UTA,11,22.8,6,5,1.4,0.5,3.7,1.8,2.4,76.9
314,Kristaps Porzingis,WAS,61,32.8,25,36,0.9,1.6,6.6,4.0,7.1,55.8
315,Kyle Anderson,MIN,60,27.8,30,30,1.1,0.9,4.4,1.5,2.5,58.9
316,Kyle Kuzma,WAS,64,35.0,29,35,0.6,0.5,6.4,1.9,3.1,61.1
317,Kyle Lowry,MIA,48,32.6,25,23,1.1,0.4,3.4,2.1,2.8,72.8
318,Kyrie Irving,DAL,53,37.1,30,23,1.0,0.7,4.1,1.7,2.6,65.7
319,LaMelo Ball,CHA,36,35.2,13,23,1.3,0.3,5.3,1.9,2.8,67.6
320,Lamar Stevens,CLE,54,17.9,34,20,0.4,0.3,2.4,1.1,1.8,64.6
321,Landry Shamet,PHX,31,21.4,14,17,0.6,0.2,1.4,1.2,1.7,73.1
322,Larry Nance Jr.,NOP,55,21.5,27,28,0.9,0.6,3.9,1.9,3.0,62.9
323,Lauri Markkanen,UTA,63,34.4,32,31,0.6,0.6,6.6,2.3,4.2,56.1
324,LeBron James,LAL,47,36.1,24,23,0.9,0.6,7.2,1.9,3.1,62.3
325,Leandro Bolmaro,UTA,14,4.9,8,6,0.2,0.1,0.2,0.2,0.4,50.0
326,Lindell Wigginton,MIL,2,1.5,1,1,0.0,0.0,0.0,0.5,0.5,100.0
327,Lindy Waters III,OKC,35,12.4,18,17,0.3,0.3,1.5,0.8,1.7,49.2
328,Lonnie Walker IV,LAL,51,24.5,23,28,0.5,0.3,1.8,1.4,1.8,73.4
329,Luguentz Dort,OKC,65,30.5,33,32,1.0,0.3,2.8,1.8,2.7,66.7
330,Luka Doncic,DAL,57,36.3,31,26,1.5,0.5,7.8,2.5,3.6,71.4
331,Luka Garza,MIN,26,9.0,14,12,0.1,0.1,1.1,1.2,2.0,62.7
332,Luke Kennard,MEM,50,21.1,30,20,0.5,0.1,2.2,1.3,1.7,77.6
333,Luke Kornet,BOS,60,11.6,38,22,0.2,0.7,1.6,1.5,2.6,58.6
334,Malachi Flynn,TOR,46,13.0,24,22,0.4,0.1,1.2,0.6,0.8,70.3
335,Malaki Branham,SAS,55,22.9,12,43,0.5,0.1,2.1,1.2,1.7,71.6
336,Malcolm Brogdon,BOS,61,25.8,42,19,0.6,0.3,3.6,1.5,2.1,71.1
337,Malcolm Hill,CHI,4,2.0,3,1,0.0,0.0,0.8,0.0,0.0,0.0
338,Malik Beasley,LAL,71,26.7,37,34,0.8,0.1,3.2,1.6,2.2,72.9
339,Malik Monk,SAC,69,22.5,42,27,0.6,0.3,2.2,1.2,1.7,71.1
340,Mamadi Diakite,CLE,18,6.7,13,5,0.1,0.4,0.7,0.9,1.3,70.8
341,MarJon Beauchamp,MIL,42,13.8,28,14,0.4,0.1,1.4,0.8,1.1,73.9
342,Marcus Morris Sr.,LAC,63,28.2,34,29,0.7,0.3,3.6,1.8,2.4,72.7
343,Marcus Smart,BOS,55,32.5,39,16,1.5,0.4,2.5,1.5,2.1,70.1
344,Mark Williams,CHA,37,17.7,15,22,0.7,1.1,4.4,2.9,4.7,60.6
345,Markelle Fultz,ORL,52,30.1,25,27,1.5,0.4,2.8,1.7,2.2,79.6
346,Markieff Morris,DAL,32,9.7,16,16,0.3,0.2,1.5,0.9,1.4,68.2
347,Marko Simonovic,CHI,2,1.8,0,2,0.0,0.0,0.0,0.0,0.5,0.0
348,Marvin Bagley III,DET,35,23.3,6,29,0.5,0.8,4.1,2.6,3.9,65.2
349,Mason Plumlee,LAC,70,26.9,22,48,0.6,0.6,6.3,3.6,5.6,63.8
350,Matisse Thybulle,POR,64,15.9,36,28,1.1,0.4,1.3,0.7,0.9,74.1
351,Matt Ryan,MIN,33,9.3,14,19,0.2,0.0,0.7,0.7,1.1,68.6
352,Matthew Dellavedova,SAC,30,6.3,17,13,0.2,0.0,0.3,0.3,0.4,72.7
353,Max Christie,LAL,38,13.3,16,22,0.2,0.2,1.8,0.6,1.1,55.8
354,Max Strus,MIA,71,28.9,37,34,0.6,0.2,2.7,1.3,1.8,72.3
355,Maxi Kleber,DAL,30,25.8,17,13,0.3,0.9,3.0,2.3,3.6,64.2
356,McKinley Wright IV,DAL,24,11.6,13,11,0.3,0.2,1.3,1.0,1.3,74.2
357,Meyers Leonard,MIL,6,8.5,5,1,0.2,0.0,1.8,1.2,1.7,70.0
358,Mfiondu Kabengele,BOS,2,7.0,1,1,0.0,0.0,1.0,1.5,3.0,50.0
359,Micah Potter,UTA,3,4.8,2,1,0.0,0.0,0.7,0.7,1.0,66.7
360,Michael Foster Jr.,PHI,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
361,Michael Porter Jr.,DEN,55,29.0,37,18,0.6,0.5,4.5,1.9,2.7,70.5
362,Mikal Bridges,BKN,73,36.0,36,37,1.1,0.8,3.4,2.2,3.5,61.3
363,Mike Conley,MIN,58,30.2,28,30,1.1,0.2,2.2,1.9,2.7,70.8
364,Mike Muscala,BOS,54,14.8,25,29,0.3,0.4,2.6,2.2,3.4,65.8
365,Miles McBride,NYK,56,12.0,32,24,0.6,0.1,0.6,0.5,1.0,50.9
366,Mitchell Robinson,NYK,51,27.2,30,21,0.9,1.6,4.8,2.6,4.4,60.3
367,Mo Bamba,LAL,47,16.2,23,24,0.3,0.9,3.5,2.0,3.4,58.1
368,Monte Morris,WAS,58,27.8,26,32,0.7,0.2,3.1,1.2,1.8,66.7
369,Montrezl Harrell,PHI,51,12.3,32,19,0.3,0.5,1.6,1.4,2.3,62.9
370,Moritz Wagner,ORL,50,20.3,23,27,0.7,0.2,3.4,2.2,2.9,76.0
371,Moses Brown,BKN,34,8.5,16,18,0.1,0.4,2.4,1.1,1.9,56.1
372,Moses Moody,GSW,55,13.0,29,26,0.3,0.1,1.2,0.9,1.3,65.8
373,Moussa Diabate,LAC,18,9.5,8,10,0.3,0.3,0.9,1.2,1.9,60.0
374,Myles Turner,IND,60,29.5,28,32,0.6,2.3,6.1,4.8,8.5,56.4
375,Naji Marshall,NOP,67,24.5,33,34,0.7,0.2,3.1,1.3,1.7,73.9
376,Nassir Little,POR,49,17.5,22,27,0.3,0.4,2.1,1.3,2.0,64.6
377,Nathan Knight,MIN,36,7.9,17,19,0.3,0.2,0.9,0.5,0.8,65.5
378,Naz Reid,MIN,64,18.1,29,35,0.6,0.8,3.7,2.7,4.2,63.2
379,Neemias Queta,SAC,4,6.1,1,3,0.0,0.3,1.3,1.8,2.3,77.8
380,Nerlens Noel,BKN,17,11.5,4,13,0.9,0.6,2.1,1.6,2.4,65.9
381,Nic Claxton,BKN,67,29.5,35,32,0.8,2.5,6.8,3.6,6.7,53.1
382,Nick Richards,CHA,58,18.2,18,40,0.2,1.1,3.7,2.4,4.3,55.0
383,Nickeil Alexander-Walker,MIN,50,15.6,23,27,0.6,0.4,1.5,1.2,1.6,76.9
384,Nicolas Batum,LAC,69,21.7,38,31,0.7,0.6,3.1,1.7,2.9,60.6
385,Nikola Jokic,DEN,64,33.9,45,19,1.2,0.7,9.5,5.6,8.1,69.1
386,Nikola Jovic,MIA,15,13.6,7,8,0.5,0.1,1.5,1.8,2.1,87.1
387,Nikola Vucevic,CHI,70,34.3,33,37,0.7,0.8,9.3,4.5,6.6,67.3
388,Noah Vonleh,BOS,23,7.5,17,6,0.1,0.3,1.3,0.7,1.3,53.3
389,Norman Powell,LAC,54,25.8,27,27,0.8,0.3,2.6,1.4,1.8,75.8
390,O.G. Anunoby,TOR,58,35.7,28,30,2.0,0.7,3.7,1.7,2.9,58.1
391,Obi Toppin,NYK,58,14.3,32,26,0.3,0.2,2.3,0.8,1.1,73.8
392,Ochai Agbaji,UTA,48,18.3,27,21,0.3,0.2,1.2,1.0,1.5,64.4
393,Olivier Sarr,OKC,4,12.8,2,2,0.0,1.3,1.3,1.3,2.3,55.6
394,Omer Yurtseven,MIA,5,6.8,3,2,0.2,0.2,0.8,0.6,1.0,60.0
395,Onyeka Okongwu,ATL,70,23.5,36,34,0.7,1.3,4.5,3.3,5.7,58.4
396,Orlando Robinson,MIA,29,13.7,17,12,0.4,0.4,2.6,1.7,2.9,58.3
397,Oshae Brissett,IND,56,16.4,24,32,0.5,0.2,2.5,1.1,1.8,65.3
398,Otto Porter Jr.,TOR,8,18.3,4,4,1.4,0.0,1.6,2.6,3.3,80.8
399,Ousmane Dieng,OKC,29,15.5,16,13,0.4,0.2,2.4,1.0,1.8,54.9
400,P.J. Tucker,PHI,66,25.8,44,22,0.5,0.2,2.7,1.4,2.0,70.5
401,P.J. Washington,CHA,68,32.9,21,47,0.9,1.1,3.9,2.7,4.3,63.5
402,PJ Dozier,SAC,10,2.3,8,2,0.3,0.1,0.6,0.2,0.2,100.0
403,Paolo Banchero,ORL,66,33.9,27,39,0.9,0.5,5.5,2.7,4.0,66.7
404,Pascal Siakam,TOR,62,37.5,30,32,0.9,0.5,5.9,3.0,4.3,71.2
405,Pat Connaughton,MIL,53,24.5,37,16,0.7,0.2,4.0,1.2,2.1,58.4
406,Patrick Baldwin Jr.,GSW,26,8.1,10,16,0.2,0.2,1.3,0.8,1.0,80.8
407,Patrick Beverley,CHI,57,27.5,29,28,0.8,0.6,3.0,1.6,2.1,74.6
408,Patrick Williams,CHI,70,28.6,33,37,0.8,0.8,3.1,2.1,3.1,67.4
409,Patty Mills,BKN,38,13.6,18,20,0.4,0.1,0.9,0.5,0.6,82.6
410,Paul George,LAC,56,34.6,32,24,1.5,0.4,5.3,2.5,3.6,68.0
411,Paul Reed,PHI,58,10.2,38,20,0.6,0.7,2.0,1.7,2.5,67.3
412,Payton Pritchard,BOS,45,12.5,30,15,0.3,0.0,1.0,0.7,0.8,81.6
413,Peyton Watson,DEN,14,3.2,9,5,0.0,0.1,0.4,0.4,0.6,75.0
414,Precious Achiuwa,TOR,47,21.4,25,22,0.6,0.6,4.1,2.5,4.1,62.0
415,Quentin Grimes,NYK,62,29.0,36,26,0.6,0.4,2.4,1.5,2.3,68.6
416,Quenton Jackson,WAS,3,2.6,2,1,0.0,0.0,0.0,0.0,0.0,0.0
417,R.J. Hampton,DET,38,15.1,8,30,0.6,0.1,1.3,0.8,1.2,66.7
418,RJ Barrett,NYK,66,34.0,37,29,0.4,0.2,4.3,1.6,2.7,61.7
419,Raul Neto,CLE,45,10.0,30,15,0.4,0.1,0.7,0.4,0.5,78.3
420,Reggie Bullock,DAL,69,30.6,35,34,0.8,0.2,3.2,1.4,2.0,71.2
421,Reggie Jackson,DEN,62,24.6,34,28,0.7,0.1,1.7,1.3,1.8,71.2
422,Richaun Holmes,SAC,36,8.6,18,18,0.1,0.3,1.3,0.8,1.4,56.9
423,Ricky Rubio,CLE,25,17.2,18,7,0.9,0.2,2.0,0.6,1.0,60.0
424,Robert Covington,LAC,40,16.3,15,25,0.8,0.7,2.9,1.5,2.7,53.7
425,Robert Williams III,BOS,29,24.1,19,10,0.5,1.2,5.5,1.3,2.1,61.3
426,Robin Lopez,CLE,34,7.5,24,10,0.0,0.2,0.7,1.5,2.1,68.5
427,Rodney McGruder,DET,32,16.4,4,28,0.5,0.0,1.7,0.9,1.2,78.9
428,Romeo Langford,SAS,36,20.3,11,25,0.5,0.4,1.4,0.9,1.5,61.8
429,Ron Harper Jr.,TOR,4,3.5,2,2,0.0,0.0,0.3,0.0,0.5,0.0
430,Royce O'Neale,BKN,68,32.0,36,32,0.9,0.6,4.3,2.7,3.8,71.0
431,Rudy Gay,UTA,55,14.7,29,26,0.3,0.3,2.3,1.0,1.5,63.9
432,Rudy Gobert,MIN,61,30.6,28,33,0.8,1.4,8.2,4.0,6.9,57.7
433,Rui Hachimura,LAL,54,23.9,30,24,0.3,0.4,3.6,1.5,2.4,64.8
434,Russell Westbrook,LAC,64,28.9,30,34,1.1,0.4,4.8,1.5,2.2,65.7
435,Ryan Arcidiacono,POR,16,5.4,8,8,0.2,0.0,0.7,0.1,0.2,66.7
436,Ryan Rollins,GSW,12,5.2,5,7,0.1,0.1,0.8,0.3,0.4,80.0
437,Saben Lee,PHX,22,13.7,14,8,0.7,0.0,1.2,0.5,0.6,85.7
438,Saddiq Bey,ATL,66,28.0,19,47,0.9,0.2,3.4,1.6,2.0,78.2
439,Sam Hauser,BOS,71,15.5,48,23,0.3,0.3,2.0,1.0,1.5,70.5
440,Sam Merrill,CLE,2,4.2,2,0,0.0,0.0,0.0,0.0,0.5,0.0
441,Sandro Mamukelashvili,SAS,33,12.1,20,13,0.3,0.2,2.2,1.3,2.0,66.7
442,Santi Aldama,MEM,68,22.0,41,27,0.6,0.7,3.6,2.5,3.9,62.3
443,Scottie Barnes,TOR,69,34.9,33,36,1.0,0.8,4.5,3.3,5.1,63.9
444,Scotty Pippen Jr.,LAL,6,5.3,1,5,0.3,0.2,0.3,0.3,0.5,66.7
445,Serge Ibaka,MIL,16,11.6,11,5,0.1,0.4,1.8,1.4,2.4,60.5
446,Seth Curry,BKN,54,21.1,32,22,0.6,0.1,1.5,0.8,1.1,72.9
447,Shaedon Sharpe,POR,70,20.3,30,40,0.4,0.3,1.8,1.2,1.8,68.8
448,Shai Gilgeous-Alexander,OKC,61,35.6,31,30,1.7,1.0,3.9,2.4,3.7,63.4
449,Shake Milton,PHI,67,20.2,48,19,0.3,0.2,2.0,0.9,1.1,81.1
450,Simone Fontecchio,UTA,42,12.6,23,19,0.3,0.2,0.8,0.8,1.3,61.8
451,Spencer Dinwiddie,BKN,70,34.4,35,35,0.8,0.3,2.9,1.2,2.0,62.8
452,Stanley Johnson,SAS,29,15.8,5,24,0.5,0.2,2.5,0.9,1.5,56.8
453,Stanley Umude,DET,1,2.1,0,1,1.0,1.0,0.0,0.0,1.0,0.0
454,Stephen Curry,GSW,46,35.0,22,24,1.0,0.3,5.5,1.6,2.3,71.4
455,Sterling Brown,LAL,4,6.1,2,2,0.8,0.0,1.3,0.0,0.0,0.0
456,Steven Adams,MEM,42,27.0,28,14,0.9,1.1,6.5,3.0,5.3,56.3
457,Svi Mykhailiuk,CHA,23,7.2,12,11,0.1,0.0,0.6,0.5,0.7,68.8
458,T.J. McConnell,IND,67,20.1,29,38,1.1,0.1,2.4,0.9,1.2,74.7
459,T.J. Warren,PHX,34,15.9,20,14,0.5,0.2,2.1,1.2,1.6,73.2
460,Taj Gibson,WAS,45,9.6,20,25,0.3,0.2,1.3,1.0,1.4,72.6
461,Talen Horton-Tucker,UTA,57,18.7,29,28,0.6,0.5,2.5,1.0,1.6,65.2
462,Tari Eason,HOU,72,20.8,18,54,1.2,0.6,3.6,1.5,2.2,68.3
463,Taurean Prince,MIN,47,21.8,26,21,0.5,0.3,2.1,1.4,2.0,69.6
464,Terance Mann,LAC,72,23.0,38,34,0.5,0.3,2.5,1.5,2.1,70.5
465,Terence Davis,SAC,57,13.3,34,23,0.7,0.2,2.0,0.7,1.1,61.9
466,Terrence Ross,PHX,52,21.7,20,32,0.6,0.2,1.8,1.1,1.4,74.3
467,Terry Rozier,CHA,62,35.7,19,43,1.2,0.3,3.3,1.2,1.5,79.1
468,Terry Taylor,CHI,28,8.3,10,18,0.1,0.2,0.6,0.4,0.6,64.7
469,Thaddeus Young,TOR,54,14.7,23,31,1.0,0.1,1.8,1.5,1.9,79.2
470,Thanasis Antetokounmpo,MIL,28,4.0,20,8,0.1,0.1,0.7,0.5,0.7,68.4
471,Theo Maledon,CHA,36,16.1,10,26,0.8,0.2,2.1,1.1,1.5,74.5
472,Theo Pinson,DAL,37,6.6,18,19,0.1,0.0,0.9,0.6,0.7,84.0
473,Thomas Bryant,DEN,55,18.9,30,25,0.3,0.5,4.4,3.1,4.4,68.9
474,Tim Hardaway Jr.,DAL,65,30.2,35,30,0.7,0.2,3.2,1.8,2.4,75.6
475,Tobias Harris,PHI,66,33.1,44,22,1.0,0.6,4.9,2.0,2.6,76.7
476,Tony Bradley,CHI,11,2.9,4,7,0.1,0.1,0.9,0.5,0.6,85.7
477,Torrey Craig,PHX,68,25.4,37,31,0.7,0.7,3.7,1.7,2.8,62.8
478,Trae Young,ATL,65,34.8,34,31,1.1,0.1,2.3,1.0,1.3,77.1
479,Tre Jones,SAS,58,29.2,17,41,1.3,0.2,2.7,1.6,2.2,73.0
480,Tre Mann,OKC,60,18.0,27,33,0.6,0.2,1.9,1.0,1.4,71.1
481,Trendon Watford,POR,54,18.6,24,30,0.6,0.1,3.0,2.1,2.8,74.0
482,Trent Forrest,ATL,19,12.7,7,12,0.3,0.1,1.3,1.0,1.3,79.2
483,Trevelin Queen,IND,7,10.0,2,5,0.3,0.7,1.3,0.4,1.1,37.5
484,Trevor Hudgins,HOU,5,5.7,0,5,0.0,0.0,0.0,0.4,0.4,100.0
485,Trevor Keels,NYK,2,1.9,2,0,0.0,0.0,1.0,0.0,0.0,0.0
486,Trey Lyles,SAC,64,16.8,38,26,0.3,0.4,3.1,1.4,2.1,66.4
487,Trey Murphy III,NOP,69,30.0,32,37,1.0,0.5,2.9,2.1,3.1,69.8
488,Troy Brown Jr.,LAL,66,24.8,32,34,0.8,0.2,3.2,2.1,2.7,76.1
489,Ty Jerome,GSW,44,18.5,21,23,0.5,0.1,1.6,1.2,1.5,77.9
490,TyTy Washington Jr.,HOU,30,13.7,5,25,0.4,0.1,1.3,0.9,1.2,74.3
491,Tyler Dorsey,DAL,3,2.8,2,1,0.0,0.0,0.3,0.3,0.3,100.0
492,Tyler Herro,MIA,59,35.3,32,27,0.8,0.3,5.2,2.1,2.9,71.3
493,Tyrese Haliburton,IND,54,33.7,28,26,1.6,0.4,3.1,1.2,1.8,70.5
494,Tyrese Martin,ATL,13,3.5,8,5,0.1,0.0,0.3,0.3,0.3,100.0
495,Tyrese Maxey,PHI,52,33.2,35,17,0.8,0.1,2.3,1.0,1.3,75.0
496,Tyus Jones,MEM,71,24.0,44,27,1.0,0.1,2.1,0.5,0.7,83.0
497,Udoka Azubuike,UTA,27,6.4,15,12,0.2,0.3,1.7,0.6,1.0,57.7
498,Udonis Haslem,MIA,6,7.9,3,3,0.2,0.2,0.7,0.3,0.8,40.0
499,Usman Garuba,HOU,65,13.1,17,48,0.6,0.4,2.6,1.6,2.4,65.0
500,Vernon Carey Jr.,WAS,11,2.6,8,3,0.2,0.2,0.7,0.3,0.4,75.0
501,Victor Oladipo,MIA,38,26.7,22,16,1.4,0.3,2.8,1.5,2.1,71.8
502,Vince Williams Jr.,MEM,11,4.7,6,5,0.4,0.1,0.5,0.3,0.5,60.0
503,Vit Krejci,ATL,24,5.3,12,12,0.1,0.0,0.5,0.1,0.4,33.3
504,Vlatko Cancar,DEN,51,15.7,34,17,0.4,0.2,1.8,1.1,1.6,68.7
505,Walker Kessler,UTA,67,22.7,33,34,0.4,2.3,5.2,3.5,6.8,51.3
506,Wendell Carter Jr.,ORL,50,30.1,22,28,0.5,0.6,6.6,3.8,6.0,63.5
507,Wendell Moore Jr.,MIN,27,5.5,14,13,0.3,0.2,0.5,0.4,0.7,63.2
508,Wenyen Gabriel,LAL,58,15.4,29,29,0.4,0.5,2.5,2.1,3.7,57.7
509,Wesley Matthews,MIL,41,15.4,30,11,0.4,0.2,1.4,0.5,0.9,57.9
510,Will Barton,TOR,49,17.9,23,26,0.4,0.2,2.3,1.1,1.5,70.7
511,Willy Hernangomez,NOP,35,12.7,20,15,0.5,0.4,3.3,1.6,2.5,63.6
512,Xavier Cooks,WAS,1,5.5,0,1,0.0,0.0,1.0,0.0,0.0,0.0
513,Xavier Tillman,MEM,52,18.3,33,19,0.9,0.4,2.8,1.4,2.6,54.7
514,Yuta Watanabe,BKN,49,17.0,24,25,0.4,0.3,2.0,1.4,2.2,63.0
515,Zach Collins,SAS,57,22.6,18,39,0.6,0.7,4.4,3.6,6.7,54.1
516,Zach LaVine,CHI,66,36.4,32,34,0.9,0.2,4.1,1.6,2.1,75.9
517,Zeke Nnaji,DEN,44,13.5,30,14,0.3,0.5,1.2,1.3,2.1,63.4
518,Ziaire Williams,MEM,36,14.7,21,15,0.4,0.1,1.7,0.9,1.5,63.0
519,Zion Williamson,NOP,29,33.0,17,12,1.1,0.6,5.0,1.9,2.7,71.8
