trad_player,player_points_percentage,player_rebounds_percentage,player_assists_percentage,player_turnovers_percentage,player_steals_percentage,player_free_throws_attempted_percentage,player_field_goal_attepted_percentage,player_points_percentage_per_min,player_rebounds_percentage_per_min,player_assists_percentage_per_min,player_turnovers_percentage_per_min,player_steals_percentage_per_min,player_points_percentage_percentile,player_rebounds_percentage_percentile,player_assists_percentage_percentile,player_turnovers_percentage_percentile,player_steals_percentage_percentile,player_free_throws_attempted_percentage_percentile,player_field_goal_attepted_percentage_percentile,player_points_percentage_per_min_percentile,player_rebounds_percentage_per_min_percentile,player_assists_percentage_per_min_percentile,player_turnovers_percentage_per_min_percentile,player_steals_percentage_per_min_percentile
Dennis Schroder,0.11,0.06,0.17,0.13,0.12,0.14,0.11,0.35,0.18,0.56,0.43,0.37,0.77,0.42,0.87,0.82,0.78,0.85,0.76,0.55,0.06,0.81,0.61,0.48
Austin Reaves,0.11,0.07,0.13,0.12,0.1,0.15,0.09,0.37,0.23,0.45,0.4,0.35,0.77,0.51,0.81,0.79,0.67,0.87,0.68,0.62,0.14,0.7,0.55,0.42
John Wall,0.11,0.06,0.23,0.16,0.13,0.14,0.12,0.48,0.27,1.04,0.74,0.58,0.77,0.42,0.94,0.88,0.83,0.85,0.79,0.83,0.25,0.99,0.95,0.85
Malik Monk,0.11,0.06,0.14,0.14,0.09,0.12,0.12,0.49,0.28,0.65,0.66,0.43,0.77,0.42,0.83,0.84,0.6,0.81,0.79,0.84,0.28,0.88,0.9,0.62
Max Strus,0.11,0.08,0.09,0.07,0.07,0.06,0.12,0.35,0.28,0.3,0.23,0.24,0.77,0.59,0.7,0.55,0.46,0.55,0.79,0.55,0.28,0.49,0.19,0.22
Tre Jones,0.11,0.08,0.23,0.11,0.2,0.11,0.12,0.38,0.27,0.82,0.38,0.69,0.77,0.59,0.94,0.76,0.97,0.78,0.79,0.65,0.25,0.96,0.51,0.92
Malik Beasley,0.11,0.08,0.06,0.08,0.12,0.03,0.13,0.4,0.31,0.23,0.33,0.49,0.77,0.59,0.56,0.62,0.78,0.31,0.82,0.69,0.37,0.34,0.4,0.74
Alec Burks,0.11,0.07,0.09,0.08,0.1,0.15,0.1,0.51,0.31,0.43,0.38,0.5,0.77,0.51,0.7,0.62,0.67,0.87,0.73,0.87,0.37,0.69,0.51,0.76
Clint Capela,0.1,0.25,0.03,0.07,0.1,0.09,0.09,0.39,0.93,0.12,0.26,0.36,0.74,0.99,0.27,0.55,0.67,0.7,0.68,0.68,0.99,0.09,0.25,0.45
Isaiah Stewart,0.1,0.19,0.06,0.09,0.05,0.11,0.1,0.36,0.66,0.23,0.33,0.17,0.74,0.94,0.56,0.68,0.31,0.78,0.73,0.59,0.87,0.34,0.4,0.12
Zach Collins,0.1,0.14,0.1,0.14,0.08,0.1,0.09,0.43,0.62,0.46,0.62,0.32,0.74,0.87,0.73,0.84,0.53,0.75,0.68,0.75,0.83,0.71,0.87,0.35
Naz Reid,0.1,0.12,0.05,0.09,0.07,0.08,0.1,0.55,0.64,0.27,0.47,0.39,0.74,0.82,0.47,0.68,0.46,0.65,0.73,0.92,0.85,0.44,0.69,0.54
Kris Dunn,0.1,0.09,0.19,0.09,0.2,0.09,0.1,0.41,0.37,0.8,0.41,0.87,0.74,0.66,0.9,0.68,0.97,0.7,0.73,0.71,0.52,0.95,0.57,0.96
Mason Plumlee,0.1,0.21,0.13,0.12,0.08,0.17,0.07,0.36,0.78,0.48,0.46,0.32,0.74,0.96,0.81,0.79,0.53,0.89,0.55,0.59,0.93,0.74,0.67,0.35
Mike Conley,0.1,0.06,0.26,0.11,0.15,0.1,0.1,0.33,0.2,0.86,0.35,0.51,0.74,0.42,0.96,0.76,0.9,0.75,0.73,0.47,0.09,0.97,0.44,0.77
Marcus Morris Sr.,0.1,0.09,0.08,0.06,0.09,0.05,0.12,0.36,0.32,0.26,0.23,0.3,0.74,0.66,0.66,0.47,0.6,0.47,0.79,0.59,0.4,0.41,0.19,0.33
Bruce Brown,0.1,0.1,0.12,0.11,0.15,0.08,0.1,0.34,0.33,0.42,0.41,0.52,0.74,0.72,0.79,0.76,0.9,0.65,0.73,0.51,0.43,0.68,0.57,0.79
Lonnie Walker IV,0.1,0.04,0.05,0.05,0.08,0.08,0.11,0.42,0.17,0.22,0.2,0.3,0.74,0.25,0.47,0.38,0.53,0.65,0.76,0.73,0.05,0.31,0.15,0.33
Bones Hyland,0.1,0.06,0.11,0.1,0.1,0.08,0.12,0.49,0.29,0.55,0.53,0.51,0.74,0.42,0.76,0.73,0.67,0.65,0.79,0.84,0.31,0.81,0.77,0.77
Marcus Smart,0.1,0.07,0.24,0.19,0.23,0.08,0.11,0.3,0.22,0.73,0.6,0.69,0.74,0.51,0.95,0.92,1.0,0.65,0.76,0.36,0.12,0.92,0.85,0.92
Keegan Murray,0.1,0.1,0.04,0.06,0.13,0.04,0.11,0.32,0.36,0.15,0.2,0.43,0.74,0.72,0.37,0.47,0.83,0.39,0.76,0.43,0.5,0.14,0.15,0.62
Rui Hachimura,0.1,0.1,0.03,0.07,0.05,0.08,0.11,0.41,0.4,0.15,0.3,0.24,0.74,0.72,0.27,0.55,0.31,0.65,0.76,0.71,0.57,0.14,0.32,0.22
Jaden McDaniels,0.1,0.09,0.07,0.1,0.13,0.08,0.1,0.33,0.3,0.22,0.35,0.41,0.74,0.66,0.62,0.73,0.83,0.65,0.73,0.47,0.33,0.31,0.44,0.58
De'Anthony Melton,0.09,0.1,0.1,0.1,0.21,0.04,0.1,0.3,0.34,0.36,0.36,0.73,0.69,0.72,0.73,0.73,0.99,0.39,0.73,0.36,0.45,0.6,0.46,0.94
Ivica Zubac,0.09,0.23,0.04,0.12,0.05,0.14,0.08,0.33,0.79,0.16,0.43,0.16,0.69,0.98,0.37,0.79,0.31,0.85,0.62,0.47,0.93,0.16,0.61,0.11
Grayson Allen,0.09,0.07,0.09,0.08,0.14,0.09,0.09,0.32,0.25,0.32,0.28,0.52,0.69,0.51,0.7,0.62,0.87,0.7,0.68,0.43,0.18,0.54,0.29,0.79
James Wiseman,0.09,0.14,0.03,0.07,0.04,0.09,0.09,0.45,0.75,0.14,0.34,0.19,0.69,0.87,0.27,0.55,0.24,0.7,0.68,0.79,0.91,0.12,0.43,0.14
Cam Reddish,0.09,0.05,0.06,0.09,0.13,0.08,0.09,0.33,0.21,0.26,0.37,0.48,0.69,0.34,0.56,0.68,0.83,0.65,0.68,0.47,0.11,0.41,0.48,0.72
Chris Boucher,0.09,0.13,0.02,0.05,0.07,0.09,0.08,0.4,0.63,0.07,0.25,0.33,0.69,0.85,0.17,0.38,0.46,0.7,0.62,0.69,0.84,0.06,0.22,0.38
Doug McDermott,0.09,0.05,0.05,0.06,0.03,0.05,0.09,0.42,0.25,0.26,0.32,0.16,0.69,0.34,0.47,0.47,0.18,0.47,0.68,0.73,0.18,0.41,0.37,0.11
Corey Kispert,0.09,0.06,0.05,0.05,0.07,0.05,0.09,0.32,0.22,0.18,0.19,0.23,0.69,0.42,0.47,0.38,0.46,0.47,0.68,0.43,0.12,0.2,0.14,0.2
Jaylen Nowell,0.09,0.06,0.08,0.07,0.08,0.07,0.11,0.45,0.33,0.41,0.37,0.37,0.69,0.42,0.66,0.55,0.53,0.6,0.76,0.79,0.43,0.67,0.48,0.48
Aaron Nesmith,0.09,0.09,0.05,0.07,0.09,0.08,0.09,0.33,0.37,0.2,0.31,0.35,0.69,0.66,0.47,0.55,0.6,0.65,0.68,0.47,0.52,0.26,0.35,0.42
Cam Thomas,0.09,0.04,0.06,0.08,0.05,0.14,0.09,0.4,0.26,0.3,0.53,0.25,0.69,0.25,0.56,0.62,0.31,0.85,0.68,0.69,0.21,0.49,0.77,0.23
Quentin Grimes,0.09,0.07,0.09,0.09,0.09,0.05,0.09,0.33,0.23,0.3,0.31,0.27,0.69,0.51,0.7,0.68,0.6,0.47,0.68,0.47,0.14,0.49,0.35,0.27
Killian Hayes,0.09,0.07,0.27,0.16,0.19,0.05,0.12,0.31,0.24,0.96,0.57,0.66,0.69,0.51,0.97,0.88,0.96,0.47,0.79,0.39,0.16,0.98,0.81,0.91
Moritz Wagner,0.09,0.11,0.07,0.09,0.08,0.13,0.08,0.46,0.57,0.32,0.48,0.38,0.69,0.77,0.62,0.68,0.53,0.83,0.62,0.8,0.79,0.54,0.71,0.52
Caleb Martin,0.09,0.12,0.07,0.09,0.14,0.07,0.09,0.29,0.42,0.23,0.3,0.45,0.69,0.82,0.62,0.68,0.87,0.6,0.68,0.33,0.61,0.34,0.32,0.67
Josh Hart,0.09,0.18,0.16,0.12,0.18,0.09,0.08,0.27,0.55,0.5,0.37,0.56,0.69,0.93,0.86,0.79,0.94,0.7,0.62,0.27,0.78,0.76,0.48,0.83
Jalen Suggs,0.09,0.07,0.14,0.12,0.2,0.09,0.1,0.35,0.28,0.54,0.48,0.86,0.69,0.51,0.83,0.79,0.97,0.7,0.73,0.55,0.28,0.8,0.71,0.96
Josh Richardson,0.09,0.06,0.1,0.1,0.17,0.07,0.1,0.38,0.27,0.42,0.41,0.65,0.69,0.42,0.73,0.73,0.93,0.6,0.73,0.65,0.25,0.68,0.57,0.91
Cameron Payne,0.09,0.05,0.17,0.14,0.1,0.07,0.11,0.45,0.27,0.79,0.77,0.48,0.69,0.34,0.87,0.84,0.67,0.6,0.76,0.79,0.25,0.94,0.96,0.72
Victor Oladipo,0.09,0.07,0.14,0.15,0.14,0.09,0.11,0.34,0.28,0.54,0.57,0.55,0.69,0.51,0.83,0.86,0.87,0.7,0.76,0.51,0.28,0.8,0.81,0.81
Malaki Branham,0.09,0.06,0.08,0.08,0.08,0.05,0.1,0.35,0.25,0.33,0.37,0.31,0.69,0.42,0.66,0.62,0.53,0.47,0.73,0.55,0.18,0.56,0.48,0.34
Tyus Jones,0.09,0.05,0.19,0.07,0.12,0.06,0.1,0.35,0.21,0.8,0.27,0.45,0.69,0.34,0.9,0.55,0.78,0.55,0.73,0.55,0.11,0.95,0.27,0.67
Gabe Vincent,0.09,0.05,0.1,0.11,0.12,0.05,0.1,0.32,0.2,0.4,0.44,0.44,0.69,0.34,0.73,0.76,0.78,0.47,0.73,0.43,0.09,0.65,0.63,0.65
Reggie Jackson,0.09,0.05,0.14,0.13,0.09,0.05,0.11,0.36,0.2,0.58,0.58,0.41,0.69,0.34,0.83,0.82,0.6,0.47,0.76,0.59,0.09,0.83,0.83,0.58
Monte Morris,0.09,0.08,0.21,0.07,0.1,0.05,0.1,0.33,0.29,0.76,0.26,0.36,0.69,0.59,0.92,0.55,0.67,0.47,0.73,0.47,0.31,0.93,0.25,0.45
Kentavious Caldwell-Pope,0.09,0.06,0.08,0.08,0.19,0.07,0.1,0.29,0.2,0.26,0.26,0.61,0.69,0.42,0.66,0.62,0.96,0.6,0.73,0.33,0.09,0.41,0.25,0.88
Patrick Williams,0.09,0.09,0.05,0.1,0.12,0.06,0.09,0.32,0.33,0.17,0.36,0.43,0.69,0.66,0.47,0.73,0.78,0.55,0.68,0.43,0.43,0.18,0.46,0.62
Jeremy Sochan,0.09,0.12,0.09,0.12,0.1,0.09,0.1,0.34,0.47,0.35,0.45,0.41,0.69,0.82,0.7,0.79,0.67,0.7,0.73,0.51,0.69,0.59,0.65,0.58
Talen Horton-Tucker,0.09,0.07,0.14,0.13,0.1,0.11,0.1,0.41,0.33,0.68,0.62,0.51,0.69,0.51,0.83,0.82,0.67,0.78,0.73,0.71,0.43,0.9,0.87,0.77
Brandon Clarke,0.09,0.12,0.05,0.07,0.07,0.1,0.07,0.44,0.61,0.28,0.39,0.35,0.69,0.82,0.47,0.55,0.46,0.75,0.55,0.77,0.82,0.45,0.53,0.42
Taurean Prince,0.08,0.06,0.06,0.09,0.06,0.05,0.08,0.35,0.25,0.28,0.43,0.25,0.63,0.42,0.56,0.68,0.38,0.47,0.62,0.55,0.18,0.45,0.61,0.23
Jaden Hardy,0.08,0.04,0.06,0.08,0.07,0.08,0.08,0.5,0.29,0.36,0.61,0.29,0.63,0.25,0.56,0.62,0.46,0.65,0.62,0.85,0.31,0.6,0.86,0.31
Mark Williams,0.08,0.15,0.02,0.06,0.11,0.09,0.06,0.48,0.96,0.09,0.38,0.52,0.63,0.89,0.17,0.47,0.73,0.7,0.47,0.83,0.99,0.06,0.51,0.79
Precious Achiuwa,0.08,0.13,0.04,0.11,0.06,0.1,0.08,0.37,0.61,0.2,0.58,0.25,0.63,0.85,0.37,0.76,0.38,0.75,0.62,0.62,0.82,0.26,0.83,0.23
Isaiah Joe,0.08,0.06,0.05,0.04,0.08,0.05,0.08,0.39,0.29,0.32,0.21,0.43,0.63,0.42,0.47,0.29,0.53,0.47,0.62,0.68,0.31,0.54,0.17,0.62
Bol Bol,0.08,0.14,0.04,0.1,0.06,0.06,0.08,0.36,0.65,0.2,0.51,0.25,0.63,0.87,0.37,0.73,0.38,0.55,0.62,0.59,0.86,0.26,0.75,0.23
Hamidou Diallo,0.08,0.08,0.04,0.09,0.13,0.09,0.08,0.46,0.45,0.24,0.47,0.79,0.63,0.59,0.37,0.68,0.83,0.7,0.62,0.8,0.67,0.37,0.69,0.95
Josh Green,0.08,0.08,0.07,0.11,0.11,0.07,0.08,0.3,0.3,0.26,0.41,0.46,0.63,0.59,0.62,0.76,0.73,0.6,0.62,0.36,0.33,0.41,0.57,0.69
Terance Mann,0.08,0.08,0.1,0.07,0.08,0.06,0.08,0.32,0.36,0.4,0.36,0.32,0.63,0.59,0.73,0.55,0.53,0.55,0.62,0.43,0.5,0.65,0.46,0.35
Onyeka Okongwu,0.08,0.16,0.04,0.08,0.1,0.11,0.07,0.37,0.7,0.18,0.34,0.43,0.63,0.91,0.37,0.62,0.67,0.78,0.55,0.62,0.89,0.2,0.43,0.62
Kemba Walker,0.08,0.04,0.09,0.04,0.03,0.09,0.08,0.44,0.2,0.4,0.16,0.56,0.63,0.25,0.7,0.29,0.18,0.7,0.62,0.77,0.09,0.65,0.09,0.83
Thomas Bryant,0.08,0.13,0.02,0.05,0.05,0.08,0.07,0.44,0.66,0.1,0.3,0.21,0.63,0.85,0.17,0.38,0.31,0.65,0.55,0.77,0.87,0.07,0.32,0.17
Luke Kennard,0.08,0.06,0.06,0.07,0.08,0.03,0.07,0.34,0.27,0.26,0.3,0.42,0.63,0.42,0.56,0.55,0.53,0.31,0.55,0.51,0.25,0.41,0.32,0.6
Santi Aldama,0.08,0.1,0.05,0.06,0.08,0.08,0.07,0.35,0.46,0.24,0.27,0.33,0.63,0.72,0.47,0.47,0.53,0.65,0.55,0.55,0.68,0.37,0.27,0.38
Walker Kessler,0.08,0.18,0.03,0.05,0.07,0.09,0.06,0.32,0.78,0.15,0.25,0.31,0.63,0.93,0.27,0.38,0.46,0.7,0.47,0.43,0.93,0.14,0.22,0.34
Jalen Duren,0.08,0.21,0.05,0.09,0.09,0.09,0.07,0.32,0.83,0.2,0.39,0.37,0.63,0.96,0.47,0.68,0.6,0.7,0.55,0.43,0.96,0.26,0.53,0.48
Jalen McDaniels,0.08,0.1,0.07,0.09,0.11,0.07,0.08,0.33,0.42,0.27,0.36,0.46,0.63,0.72,0.62,0.68,0.73,0.6,0.62,0.47,0.61,0.44,0.46,0.69
Naji Marshall,0.08,0.09,0.09,0.09,0.08,0.1,0.09,0.33,0.38,0.38,0.33,0.36,0.63,0.66,0.7,0.68,0.53,0.75,0.68,0.47,0.54,0.63,0.4,0.45
Al Horford,0.08,0.13,0.11,0.04,0.1,0.01,0.09,0.27,0.45,0.38,0.15,0.31,0.63,0.85,0.76,0.29,0.67,0.12,0.68,0.27,0.67,0.63,0.08,0.34
Dennis Smith Jr.,0.08,0.07,0.2,0.12,0.19,0.08,0.09,0.31,0.27,0.74,0.46,0.72,0.63,0.51,0.91,0.79,0.96,0.65,0.68,0.39,0.25,0.92,0.67,0.93
Andrew Nembhard,0.08,0.06,0.16,0.11,0.13,0.03,0.09,0.28,0.23,0.59,0.4,0.5,0.63,0.42,0.86,0.76,0.83,0.31,0.68,0.3,0.14,0.83,0.55,0.76
Jose Alvarado,0.08,0.05,0.12,0.09,0.12,0.05,0.09,0.36,0.25,0.55,0.44,0.58,0.63,0.34,0.79,0.68,0.78,0.47,0.68,0.59,0.18,0.81,0.63,0.85
Royce O'Neale,0.08,0.13,0.14,0.11,0.13,0.04,0.09,0.25,0.41,0.46,0.34,0.4,0.63,0.85,0.83,0.76,0.83,0.39,0.68,0.21,0.59,0.71,0.43,0.56
Coby White,0.08,0.06,0.11,0.08,0.09,0.04,0.09,0.34,0.27,0.47,0.35,0.38,0.63,0.42,0.76,0.62,0.6,0.39,0.68,0.51,0.25,0.72,0.44,0.52
Dorian Finney-Smith,0.08,0.12,0.07,0.08,0.12,0.03,0.09,0.24,0.4,0.22,0.27,0.37,0.63,0.82,0.62,0.62,0.78,0.31,0.68,0.18,0.57,0.31,0.27,0.48
Seth Curry,0.08,0.04,0.06,0.07,0.09,0.05,0.09,0.37,0.18,0.31,0.31,0.43,0.63,0.25,0.56,0.55,0.6,0.47,0.68,0.62,0.06,0.52,0.35,0.62
Tari Eason,0.08,0.13,0.05,0.08,0.14,0.07,0.09,0.38,0.59,0.21,0.36,0.68,0.63,0.85,0.47,0.62,0.87,0.6,0.68,0.65,0.81,0.28,0.46,0.92
Shaedon Sharpe,0.08,0.07,0.05,0.07,0.07,0.05,0.09,0.36,0.32,0.18,0.3,0.31,0.63,0.51,0.47,0.55,0.46,0.47,0.68,0.59,0.4,0.2,0.32,0.34
Kyle Anderson,0.08,0.13,0.19,0.1,0.13,0.09,0.08,0.28,0.44,0.62,0.36,0.47,0.63,0.85,0.9,0.73,0.83,0.7,0.62,0.3,0.65,0.85,0.46,0.71
Deni Avdija,0.08,0.15,0.11,0.12,0.12,0.1,0.09,0.29,0.53,0.4,0.45,0.4,0.63,0.89,0.76,0.79,0.78,0.75,0.68,0.33,0.76,0.65,0.65,0.56
Keita Bates-Diop,0.08,0.08,0.05,0.05,0.09,0.1,0.07,0.38,0.37,0.23,0.3,0.42,0.63,0.59,0.47,0.38,0.6,0.75,0.55,0.65,0.52,0.34,0.32,0.6
Landry Shamet,0.08,0.04,0.08,0.08,0.09,0.06,0.08,0.34,0.17,0.41,0.41,0.61,0.63,0.25,0.66,0.62,0.6,0.55,0.62,0.51,0.05,0.67,0.57,0.88
Jonathan Kuminga,0.08,0.08,0.07,0.09,0.09,0.09,0.08,0.36,0.39,0.29,0.51,0.5,0.63,0.59,0.62,0.68,0.6,0.7,0.62,0.59,0.56,0.47,0.75,0.76
Nick Richards,0.08,0.15,0.02,0.06,0.02,0.12,0.05,0.4,0.72,0.11,0.36,0.22,0.63,0.89,0.17,0.47,0.12,0.81,0.39,0.69,0.9,0.08,0.46,0.18
Donte DiVincenzo,0.08,0.1,0.12,0.1,0.18,0.05,0.08,0.28,0.37,0.43,0.43,0.68,0.63,0.72,0.79,0.73,0.94,0.47,0.62,0.3,0.52,0.69,0.61,0.92
Herbert Jones,0.08,0.09,0.09,0.09,0.19,0.09,0.08,0.29,0.31,0.32,0.31,0.62,0.63,0.66,0.7,0.68,0.96,0.7,0.62,0.33,0.37,0.54,0.35,0.89
Jae'Sean Tate,0.08,0.08,0.12,0.1,0.09,0.08,0.08,0.37,0.37,0.56,0.44,0.44,0.63,0.59,0.79,0.73,0.6,0.65,0.62,0.62,0.52,0.81,0.63,0.65
Cedi Osman,0.08,0.06,0.06,0.05,0.06,0.06,0.08,0.34,0.28,0.28,0.25,0.26,0.63,0.42,0.56,0.38,0.38,0.55,0.62,0.51,0.28,0.45,0.22,0.25
Jalen Smith,0.08,0.13,0.04,0.08,0.04,0.09,0.08,0.41,0.72,0.19,0.43,0.25,0.63,0.85,0.37,0.62,0.24,0.7,0.62,0.71,0.9,0.23,0.61,0.23
Jeff Green,0.07,0.06,0.04,0.06,0.05,0.1,0.07,0.36,0.33,0.22,0.31,0.23,0.56,0.42,0.37,0.47,0.31,0.75,0.55,0.59,0.43,0.31,0.35,0.2
Justin Minaya,0.07,0.08,0.09,0.12,0.0,0.0,0.06,0.43,0.48,0.51,0.74,0.0,0.56,0.59,0.7,0.79,0.04,0.04,0.47,0.75,0.71,0.77,0.95,0.03
Grant Williams,0.07,0.1,0.06,0.08,0.09,0.08,0.07,0.26,0.41,0.23,0.31,0.32,0.56,0.72,0.56,0.62,0.6,0.65,0.55,0.24,0.59,0.34,0.35,0.35
Kenrich Williams,0.07,0.11,0.08,0.04,0.1,0.03,0.07,0.31,0.5,0.34,0.2,0.4,0.56,0.77,0.66,0.29,0.67,0.31,0.55,0.39,0.73,0.57,0.15,0.56
Robert Williams III,0.07,0.17,0.05,0.07,0.11,0.06,0.05,0.3,0.75,0.23,0.32,0.47,0.56,0.92,0.47,0.55,0.73,0.55,0.39,0.36,0.91,0.34,0.37,0.71
Shaquille Harrison,0.07,0.08,0.13,0.16,0.27,0.23,0.07,0.27,0.38,0.66,0.79,1.22,0.56,0.59,0.81,0.88,1.0,0.94,0.55,0.27,0.54,0.89,0.96,0.98
Devonte' Graham,0.07,0.04,0.1,0.05,0.08,0.08,0.07,0.32,0.21,0.56,0.27,0.42,0.56,0.25,0.73,0.38,0.53,0.65,0.55,0.43,0.11,0.81,0.27,0.6
Brandon Boston Jr.,0.07,0.03,0.05,0.05,0.06,0.08,0.06,0.55,0.29,0.3,0.19,0.49,0.56,0.17,0.47,0.38,0.38,0.65,0.47,0.92,0.31,0.49,0.14,0.74
Jarred Vanderbilt,0.07,0.17,0.1,0.09,0.17,0.08,0.07,0.28,0.71,0.4,0.36,0.7,0.56,0.92,0.73,0.68,0.93,0.65,0.55,0.3,0.9,0.65,0.46,0.93
Steven Adams,0.07,0.23,0.09,0.14,0.12,0.11,0.07,0.27,0.84,0.35,0.55,0.43,0.56,0.98,0.7,0.84,0.78,0.78,0.55,0.27,0.96,0.59,0.79,0.62
Damion Lee,0.07,0.07,0.05,0.08,0.05,0.06,0.07,0.36,0.33,0.23,0.38,0.26,0.56,0.51,0.47,0.62,0.31,0.55,0.55,0.59,0.43,0.34,0.51,0.25
Torrey Craig,0.07,0.12,0.06,0.07,0.09,0.03,0.07,0.27,0.47,0.22,0.28,0.38,0.56,0.82,0.56,0.55,0.6,0.31,0.55,0.27,0.69,0.31,0.29,0.52
Daniel Gafford,0.07,0.12,0.04,0.07,0.07,0.09,0.06,0.37,0.62,0.18,0.41,0.39,0.56,0.82,0.37,0.55,0.46,0.7,0.47,0.62,0.83,0.2,0.57,0.54
Luka Samanic,0.07,0.11,0.08,0.07,0.15,0.09,0.06,0.35,0.54,0.43,0.47,0.65,0.56,0.77,0.66,0.55,0.9,0.7,0.47,0.55,0.77,0.69,0.69,0.91
Duane Washington Jr.,0.07,0.03,0.08,0.07,0.03,0.04,0.09,0.47,0.22,0.5,0.43,0.19,0.56,0.17,0.66,0.55,0.18,0.39,0.68,0.82,0.12,0.76,0.61,0.14
T.J. McConnell,0.07,0.07,0.2,0.14,0.14,0.04,0.08,0.34,0.35,0.94,0.69,0.68,0.56,0.51,0.91,0.84,0.87,0.39,0.62,0.51,0.48,0.98,0.93,0.92
Kevin Love,0.07,0.16,0.08,0.08,0.04,0.06,0.08,0.35,0.78,0.37,0.41,0.2,0.56,0.91,0.66,0.62,0.24,0.55,0.62,0.55,0.93,0.61,0.57,0.15
Ayo Dosunmu,0.07,0.06,0.1,0.1,0.1,0.04,0.08,0.28,0.24,0.39,0.39,0.4,0.56,0.42,0.73,0.73,0.67,0.39,0.62,0.3,0.16,0.64,0.53,0.56
Aleksej Pokusevski,0.07,0.11,0.08,0.09,0.07,0.04,0.08,0.33,0.51,0.36,0.42,0.28,0.56,0.77,0.66,0.68,0.46,0.39,0.62,0.47,0.75,0.6,0.59,0.29
AJ Griffin,0.07,0.05,0.04,0.05,0.08,0.03,0.08,0.4,0.26,0.21,0.29,0.46,0.56,0.34,0.37,0.38,0.53,0.31,0.62,0.69,0.21,0.28,0.3,0.69
Georges Niang,0.07,0.06,0.04,0.05,0.05,0.02,0.08,0.34,0.3,0.2,0.26,0.2,0.56,0.42,0.37,0.38,0.31,0.21,0.62,0.51,0.33,0.26,0.25,0.15
Terrence Ross,0.07,0.05,0.06,0.05,0.08,0.03,0.08,0.32,0.26,0.3,0.25,0.36,0.56,0.34,0.56,0.38,0.53,0.31,0.62,0.43,0.21,0.49,0.22,0.45
Jordan Nwora,0.07,0.09,0.05,0.08,0.06,0.07,0.08,0.36,0.44,0.25,0.45,0.33,0.56,0.66,0.47,0.62,0.38,0.6,0.62,0.59,0.65,0.39,0.65,0.38
Pat Connaughton,0.07,0.1,0.05,0.04,0.1,0.03,0.08,0.26,0.43,0.19,0.18,0.38,0.56,0.72,0.47,0.29,0.67,0.31,0.62,0.24,0.63,0.23,0.12,0.52
Jevon Carter,0.07,0.05,0.09,0.07,0.13,0.02,0.08,,0.23,0.4,0.32,0.57,0.56,0.34,0.7,0.55,0.83,0.21,0.62,,0.14,0.65,0.37,0.84
Chris Duarte,0.07,0.06,0.05,0.07,0.06,0.06,0.08,0.32,0.32,0.29,0.39,0.33,0.56,0.42,0.47,0.55,0.38,0.55,0.62,0.43,0.4,0.47,0.53,0.38
Draymond Green,0.07,0.16,0.23,0.18,0.14,0.07,0.07,0.23,0.51,0.72,0.57,0.43,0.56,0.91,0.94,0.91,0.87,0.6,0.55,0.16,0.75,0.91,0.81,0.62
Gary Harris,0.07,0.05,0.05,0.04,0.13,0.02,0.08,0.3,0.21,0.2,0.16,0.51,0.56,0.34,0.47,0.29,0.83,0.21,0.62,0.36,0.11,0.26,0.09,0.77
Shake Milton,0.07,0.06,0.11,0.08,0.04,0.06,0.07,0.31,0.31,0.53,0.41,0.18,0.56,0.42,0.76,0.62,0.24,0.55,0.55,0.39,0.37,0.79,0.57,0.12
Joe Harris,0.07,0.06,0.05,0.05,0.06,0.02,0.07,0.3,0.28,0.27,0.25,0.27,0.56,0.42,0.47,0.38,0.38,0.21,0.55,0.36,0.28,0.44,0.22,0.27
T.J. Warren,0.07,0.06,0.03,0.03,0.08,0.03,0.07,0.34,0.44,0.2,0.19,0.37,0.56,0.42,0.27,0.19,0.53,0.31,0.55,0.51,0.65,0.26,0.14,0.48
Xavier Tillman,0.06,0.11,0.06,0.06,0.1,0.06,0.05,0.31,0.57,0.27,0.37,0.53,0.49,0.77,0.56,0.47,0.67,0.55,0.39,0.39,0.79,0.44,0.48,0.8
Ty Jerome,0.06,0.04,0.1,0.04,0.07,0.05,0.06,0.31,0.21,0.6,0.23,0.33,0.49,0.25,0.73,0.29,0.46,0.47,0.47,0.39,0.11,0.84,0.19,0.38
Trey Lyles,0.06,0.09,0.03,0.06,0.07,0.07,0.06,0.35,0.54,0.19,0.4,0.38,0.49,0.66,0.27,0.47,0.46,0.6,0.47,0.55,0.77,0.23,0.55,0.52
Jeremiah Robinson-Earl,0.06,0.1,0.04,0.04,0.07,0.04,0.06,0.3,0.49,0.28,0.2,0.29,0.49,0.72,0.37,0.29,0.46,0.39,0.47,0.36,0.72,0.45,0.15,0.31
Dwight Powell,0.06,0.11,0.04,0.08,0.09,0.09,0.04,0.31,0.54,0.18,0.4,0.47,0.49,0.77,0.37,0.62,0.6,0.7,0.3,0.39,0.77,0.2,0.55,0.71
Cory Joseph,0.06,0.04,0.15,0.06,0.07,0.05,0.06,0.31,0.2,0.86,0.31,0.4,0.49,0.25,0.84,0.47,0.46,0.47,0.47,0.39,0.09,0.97,0.35,0.56
Joe Ingles,0.06,0.06,0.12,0.08,0.1,0.02,0.06,0.24,0.25,0.54,0.38,0.45,0.49,0.42,0.79,0.62,0.67,0.21,0.47,0.18,0.18,0.8,0.51,0.67
