trad_player,player_points_percentage,player_rebounds_percentage,player_assists_percentage,player_turnovers_percentage,player_steals_percentage,player_free_throws_attempted_percentage,player_field_goal_attepted_percentage,player_points_percentage_per_min,player_rebounds_percentage_per_min,player_assists_percentage_per_min,player_turnovers_percentage_per_min,player_steals_percentage_per_min,player_points_percentage_percentile,player_rebounds_percentage_percentile,player_assists_percentage_percentile,player_turnovers_percentage_percentile,player_steals_percentage_percentile,player_free_throws_attempted_percentage_percentile,player_field_goal_attepted_percentage_percentile,player_points_percentage_per_min_percentile,player_rebounds_percentage_per_min_percentile,player_assists_percentage_per_min_percentile,player_turnovers_percentage_per_min_percentile,player_steals_percentage_per_min_percentile
Tre Jones,0.11,0.08,0.23,0.11,0.19,0.11,0.12,0.37,0.27,0.8,0.38,0.66,0.77,0.58,0.95,0.77,0.96,0.78,0.79,0.62,0.25,0.96,0.5,0.91
John Wall,0.11,0.06,0.23,0.16,0.13,0.14,0.12,0.48,0.27,1.04,0.74,0.58,0.77,0.42,0.95,0.88,0.82,0.85,0.79,0.83,0.25,0.99,0.95,0.85
Malik Beasley,0.11,0.08,0.06,0.08,0.12,0.03,0.14,0.41,0.31,0.23,0.29,0.48,0.77,0.58,0.55,0.62,0.78,0.3,0.84,0.7,0.37,0.34,0.3,0.72
Cole Anthony,0.11,0.11,0.17,0.11,0.09,0.12,0.12,0.44,0.41,0.67,0.44,0.37,0.77,0.77,0.87,0.77,0.6,0.8,0.79,0.76,0.59,0.9,0.63,0.48
Dennis Schroder,0.11,0.05,0.18,0.13,0.12,0.14,0.11,0.35,0.17,0.57,0.43,0.37,0.77,0.33,0.89,0.82,0.78,0.85,0.76,0.55,0.05,0.82,0.62,0.48
Kelly Olynyk,0.1,0.12,0.13,0.14,0.13,0.13,0.09,0.36,0.44,0.46,0.53,0.47,0.73,0.81,0.81,0.84,0.82,0.83,0.68,0.59,0.66,0.72,0.79,0.7
Zach Collins,0.1,0.14,0.1,0.13,0.07,0.1,0.09,0.42,0.63,0.46,0.61,0.32,0.73,0.87,0.73,0.82,0.46,0.74,0.68,0.73,0.85,0.72,0.88,0.36
Clint Capela,0.1,0.24,0.03,0.07,0.1,0.09,0.09,0.39,0.93,0.12,0.24,0.37,0.73,0.99,0.28,0.54,0.67,0.7,0.68,0.66,0.99,0.1,0.21,0.48
Naz Reid,0.1,0.12,0.05,0.09,0.07,0.08,0.09,0.53,0.65,0.27,0.48,0.39,0.73,0.81,0.47,0.68,0.46,0.65,0.68,0.88,0.86,0.44,0.71,0.53
Moritz Wagner,0.1,0.11,0.07,0.08,0.09,0.13,0.08,0.47,0.55,0.33,0.42,0.4,0.73,0.77,0.61,0.62,0.6,0.83,0.62,0.82,0.78,0.57,0.61,0.56
Austin Reaves,0.1,0.07,0.11,0.1,0.1,0.14,0.08,0.36,0.24,0.41,0.38,0.38,0.73,0.51,0.76,0.72,0.67,0.85,0.62,0.59,0.16,0.67,0.5,0.5
Mike Conley,0.1,0.06,0.27,0.11,0.15,0.09,0.1,0.32,0.2,0.91,0.36,0.52,0.73,0.42,0.97,0.77,0.9,0.7,0.72,0.45,0.08,0.97,0.45,0.79
Bones Hyland,0.1,0.05,0.1,0.1,0.1,0.09,0.12,0.49,0.28,0.52,0.53,0.49,0.73,0.33,0.73,0.72,0.67,0.7,0.79,0.84,0.28,0.78,0.79,0.74
Isaiah Stewart,0.1,0.19,0.06,0.09,0.05,0.11,0.1,0.36,0.66,0.23,0.33,0.17,0.73,0.94,0.55,0.68,0.31,0.78,0.72,0.59,0.87,0.34,0.39,0.11
Kris Dunn,0.1,0.1,0.2,0.09,0.24,0.07,0.1,0.44,0.42,0.91,0.45,1.06,0.73,0.72,0.91,0.68,1.0,0.6,0.72,0.76,0.61,0.97,0.66,0.98
Josh Richardson,0.1,0.06,0.11,0.09,0.18,0.07,0.1,0.4,0.27,0.45,0.39,0.71,0.73,0.42,0.76,0.68,0.95,0.6,0.72,0.68,0.25,0.7,0.53,0.93
Keegan Murray,0.1,0.1,0.04,0.06,0.13,0.04,0.11,0.32,0.36,0.15,0.21,0.45,0.73,0.72,0.38,0.47,0.82,0.39,0.76,0.45,0.51,0.15,0.16,0.67
Jaden McDaniels,0.1,0.09,0.07,0.1,0.12,0.07,0.1,0.33,0.3,0.23,0.36,0.4,0.73,0.65,0.61,0.72,0.78,0.6,0.72,0.49,0.33,0.34,0.45,0.56
Marcus Smart,0.1,0.07,0.24,0.19,0.23,0.08,0.11,0.29,0.23,0.74,0.61,0.69,0.73,0.51,0.95,0.92,1.0,0.65,0.76,0.33,0.14,0.93,0.88,0.92
Mason Plumlee,0.1,0.21,0.13,0.12,0.08,0.18,0.07,0.37,0.78,0.5,0.46,0.32,0.73,0.96,0.81,0.8,0.53,0.9,0.55,0.62,0.93,0.76,0.68,0.36
Cameron Payne,0.1,0.05,0.17,0.15,0.11,0.07,0.11,0.45,0.27,0.79,0.82,0.51,0.73,0.33,0.87,0.85,0.72,0.6,0.76,0.78,0.25,0.95,0.97,0.78
Derrick White,0.1,0.08,0.15,0.08,0.1,0.11,0.1,0.37,0.27,0.51,0.33,0.36,0.73,0.58,0.84,0.62,0.67,0.78,0.72,0.62,0.25,0.77,0.39,0.45
Caris LeVert,0.1,0.09,0.16,0.13,0.15,0.11,0.12,0.34,0.31,0.53,0.45,0.51,0.73,0.65,0.85,0.82,0.9,0.78,0.79,0.52,0.37,0.79,0.66,0.78
Rui Hachimura,0.1,0.09,0.04,0.06,0.05,0.08,0.11,0.42,0.39,0.14,0.28,0.25,0.73,0.65,0.38,0.47,0.31,0.65,0.76,0.73,0.56,0.13,0.29,0.22
Josh Green,0.09,0.07,0.07,0.11,0.11,0.07,0.08,0.32,0.3,0.27,0.42,0.45,0.69,0.51,0.61,0.77,0.72,0.6,0.62,0.45,0.33,0.44,0.61,0.67
Landry Shamet,0.09,0.04,0.08,0.08,0.09,0.07,0.09,0.37,0.17,0.41,0.44,0.57,0.69,0.25,0.65,0.62,0.6,0.6,0.68,0.62,0.05,0.67,0.63,0.84
Cam Thomas,0.09,0.04,0.06,0.08,0.05,0.14,0.09,0.41,0.26,0.31,0.5,0.26,0.69,0.25,0.55,0.62,0.31,0.85,0.68,0.7,0.22,0.52,0.74,0.24
Aaron Nesmith,0.09,0.09,0.05,0.07,0.09,0.08,0.09,0.33,0.37,0.19,0.3,0.35,0.69,0.65,0.47,0.54,0.6,0.65,0.68,0.49,0.52,0.24,0.32,0.43
Doug McDermott,0.09,0.05,0.06,0.07,0.03,0.05,0.09,0.41,0.24,0.27,0.34,0.14,0.69,0.33,0.55,0.54,0.18,0.48,0.68,0.7,0.16,0.44,0.42,0.09
Cam Reddish,0.09,0.05,0.07,0.09,0.14,0.08,0.09,0.33,0.2,0.28,0.36,0.49,0.69,0.33,0.61,0.68,0.86,0.65,0.68,0.49,0.08,0.46,0.45,0.74
Grayson Allen,0.09,0.07,0.09,0.08,0.13,0.09,0.09,0.32,0.25,0.33,0.28,0.47,0.69,0.51,0.69,0.62,0.82,0.7,0.68,0.45,0.19,0.57,0.29,0.7
Brandon Clarke,0.09,0.12,0.05,0.07,0.07,0.1,0.07,0.44,0.61,0.28,0.39,0.35,0.69,0.81,0.47,0.54,0.46,0.74,0.55,0.76,0.83,0.46,0.53,0.43
Ivica Zubac,0.09,0.23,0.05,0.12,0.05,0.13,0.08,0.32,0.78,0.16,0.44,0.17,0.69,0.98,0.47,0.8,0.31,0.83,0.62,0.45,0.93,0.17,0.63,0.11
James Wiseman,0.09,0.14,0.02,0.07,0.04,0.09,0.08,0.44,0.75,0.14,0.34,0.19,0.69,0.87,0.18,0.54,0.24,0.7,0.62,0.76,0.92,0.13,0.42,0.13
Josh Hart,0.09,0.18,0.17,0.12,0.18,0.1,0.08,0.26,0.56,0.51,0.37,0.56,0.69,0.93,0.87,0.8,0.95,0.74,0.62,0.23,0.79,0.77,0.47,0.83
Jaylen Nowell,0.09,0.06,0.08,0.07,0.08,0.07,0.11,0.46,0.32,0.42,0.35,0.39,0.69,0.42,0.65,0.54,0.53,0.6,0.76,0.8,0.4,0.68,0.44,0.53
Corey Kispert,0.09,0.06,0.05,0.05,0.07,0.05,0.08,0.31,0.22,0.18,0.19,0.26,0.69,0.42,0.47,0.38,0.46,0.48,0.62,0.4,0.12,0.21,0.14,0.24
Monte Morris,0.09,0.08,0.21,0.07,0.09,0.05,0.1,0.32,0.29,0.76,0.26,0.34,0.69,0.58,0.92,0.54,0.6,0.48,0.72,0.45,0.31,0.93,0.25,0.4
Patrick Williams,0.09,0.1,0.05,0.1,0.11,0.06,0.09,0.31,0.33,0.17,0.36,0.41,0.69,0.72,0.47,0.72,0.72,0.55,0.68,0.4,0.43,0.19,0.45,0.59
Gabe Vincent,0.09,0.05,0.11,0.11,0.12,0.05,0.1,0.31,0.19,0.41,0.45,0.43,0.69,0.33,0.76,0.77,0.78,0.48,0.72,0.4,0.06,0.67,0.66,0.63
Killian Hayes,0.09,0.06,0.27,0.16,0.19,0.05,0.12,0.3,0.24,0.97,0.58,0.67,0.69,0.42,0.97,0.88,0.96,0.48,0.79,0.36,0.16,0.98,0.84,0.91
Jeremy Sochan,0.09,0.12,0.09,0.12,0.1,0.09,0.1,0.34,0.47,0.35,0.45,0.41,0.69,0.81,0.69,0.8,0.67,0.7,0.72,0.52,0.69,0.6,0.66,0.59
Jalen Suggs,0.09,0.07,0.15,0.12,0.2,0.09,0.1,0.35,0.29,0.58,0.48,0.87,0.69,0.51,0.84,0.8,0.97,0.7,0.72,0.55,0.31,0.83,0.71,0.96
Bruce Brown,0.09,0.1,0.12,0.11,0.15,0.07,0.1,0.33,0.33,0.42,0.4,0.52,0.69,0.72,0.79,0.77,0.9,0.6,0.72,0.49,0.43,0.68,0.55,0.79
Reggie Jackson,0.09,0.05,0.14,0.13,0.09,0.05,0.11,0.36,0.2,0.59,0.58,0.42,0.69,0.33,0.82,0.82,0.6,0.48,0.76,0.59,0.08,0.84,0.84,0.61
Tyus Jones,0.09,0.05,0.19,0.07,0.12,0.06,0.1,0.35,0.21,0.79,0.28,0.47,0.69,0.33,0.9,0.54,0.78,0.55,0.72,0.55,0.1,0.95,0.29,0.7
Kentavious Caldwell-Pope,0.09,0.06,0.09,0.08,0.18,0.07,0.1,0.3,0.2,0.27,0.25,0.58,0.69,0.42,0.69,0.62,0.95,0.6,0.72,0.36,0.08,0.44,0.23,0.85
De'Anthony Melton,0.09,0.1,0.11,0.1,0.21,0.04,0.1,0.3,0.35,0.36,0.34,0.72,0.69,0.72,0.76,0.72,0.98,0.39,0.72,0.36,0.48,0.61,0.42,0.93
Caleb Martin,0.09,0.12,0.07,0.09,0.14,0.07,0.09,0.3,0.41,0.23,0.3,0.45,0.69,0.81,0.61,0.68,0.86,0.6,0.68,0.36,0.59,0.34,0.32,0.67
Seth Curry,0.09,0.04,0.07,0.07,0.1,0.05,0.09,0.38,0.2,0.32,0.31,0.47,0.69,0.25,0.61,0.54,0.67,0.48,0.68,0.64,0.08,0.55,0.34,0.7
Victor Oladipo,0.09,0.07,0.14,0.15,0.14,0.08,0.11,0.34,0.28,0.53,0.56,0.55,0.69,0.51,0.82,0.85,0.86,0.65,0.76,0.52,0.28,0.79,0.81,0.81
Kemba Walker,0.08,0.04,0.09,0.04,0.03,0.09,0.08,0.44,0.2,0.4,0.16,0.56,0.62,0.25,0.69,0.28,0.18,0.7,0.62,0.76,0.08,0.66,0.09,0.83
Isaiah Joe,0.08,0.05,0.05,0.04,0.08,0.04,0.07,0.39,0.29,0.33,0.19,0.44,0.62,0.33,0.47,0.28,0.53,0.39,0.55,0.66,0.31,0.57,0.14,0.65
Thomas Bryant,0.08,0.13,0.03,0.05,0.05,0.09,0.07,0.43,0.68,0.11,0.24,0.22,0.62,0.84,0.28,0.38,0.31,0.7,0.55,0.75,0.88,0.09,0.21,0.17
Precious Achiuwa,0.08,0.14,0.04,0.11,0.06,0.11,0.08,0.36,0.61,0.2,0.55,0.25,0.62,0.87,0.38,0.77,0.38,0.78,0.62,0.59,0.83,0.27,0.81,0.22
Jalen Duren,0.08,0.21,0.05,0.09,0.08,0.08,0.07,0.31,0.84,0.2,0.4,0.35,0.62,0.96,0.47,0.68,0.53,0.65,0.55,0.4,0.96,0.27,0.55,0.43
Keita Bates-Diop,0.08,0.08,0.05,0.05,0.09,0.1,0.07,0.37,0.37,0.23,0.31,0.42,0.62,0.58,0.47,0.38,0.6,0.74,0.55,0.62,0.52,0.34,0.34,0.61
Kyle Anderson,0.08,0.13,0.18,0.1,0.13,0.09,0.08,0.27,0.44,0.6,0.35,0.47,0.62,0.84,0.89,0.72,0.82,0.7,0.62,0.27,0.66,0.85,0.44,0.7
Taurean Prince,0.08,0.06,0.06,0.09,0.05,0.05,0.08,0.35,0.26,0.28,0.42,0.25,0.62,0.42,0.55,0.68,0.31,0.48,0.62,0.55,0.22,0.46,0.61,0.22
Terance Mann,0.08,0.08,0.1,0.07,0.08,0.06,0.08,0.33,0.36,0.41,0.36,0.31,0.62,0.58,0.73,0.54,0.53,0.55,0.62,0.49,0.51,0.67,0.45,0.34
Dennis Smith Jr.,0.08,0.07,0.19,0.11,0.19,0.08,0.09,0.3,0.26,0.74,0.45,0.73,0.62,0.51,0.9,0.77,0.96,0.65,0.68,0.36,0.22,0.93,0.66,0.94
Onyeka Okongwu,0.08,0.17,0.04,0.08,0.11,0.1,0.07,0.35,0.7,0.18,0.33,0.44,0.62,0.92,0.38,0.62,0.72,0.74,0.55,0.55,0.89,0.21,0.39,0.65
Bol Bol,0.08,0.14,0.04,0.1,0.06,0.06,0.08,0.36,0.65,0.2,0.51,0.25,0.62,0.87,0.38,0.72,0.38,0.55,0.62,0.59,0.86,0.27,0.76,0.22
Chris Boucher,0.08,0.13,0.02,0.05,0.07,0.09,0.08,0.4,0.64,0.08,0.26,0.35,0.62,0.84,0.18,0.38,0.46,0.7,0.62,0.68,0.86,0.06,0.25,0.43
Santi Aldama,0.08,0.1,0.05,0.06,0.07,0.08,0.08,0.36,0.45,0.24,0.26,0.32,0.62,0.72,0.47,0.47,0.46,0.65,0.62,0.59,0.67,0.37,0.25,0.36
AJ Griffin,0.08,0.05,0.04,0.05,0.09,0.03,0.08,0.42,0.27,0.21,0.28,0.5,0.62,0.33,0.38,0.38,0.6,0.3,0.62,0.73,0.25,0.3,0.29,0.76
Gary Harris,0.08,0.05,0.05,0.04,0.13,0.03,0.08,0.31,0.21,0.19,0.17,0.53,0.62,0.33,0.47,0.28,0.82,0.3,0.62,0.4,0.1,0.24,0.11,0.8
Hamidou Diallo,0.08,0.08,0.04,0.09,0.13,0.09,0.08,0.46,0.45,0.24,0.47,0.79,0.62,0.58,0.38,0.68,0.82,0.7,0.62,0.8,0.67,0.37,0.69,0.95
Royce O'Neale,0.08,0.13,0.15,0.11,0.13,0.05,0.09,0.25,0.4,0.46,0.34,0.4,0.62,0.84,0.84,0.77,0.82,0.48,0.68,0.21,0.58,0.72,0.42,0.56
Jae'Sean Tate,0.08,0.08,0.12,0.1,0.09,0.08,0.08,0.37,0.37,0.56,0.44,0.44,0.62,0.58,0.79,0.72,0.6,0.65,0.62,0.62,0.52,0.82,0.63,0.65
Coby White,0.08,0.06,0.09,0.07,0.09,0.04,0.09,0.33,0.27,0.44,0.34,0.38,0.62,0.42,0.69,0.54,0.6,0.39,0.68,0.49,0.25,0.7,0.42,0.5
Quentin Grimes,0.08,0.07,0.08,0.09,0.08,0.05,0.08,0.31,0.22,0.29,0.32,0.26,0.62,0.51,0.65,0.68,0.53,0.48,0.62,0.4,0.12,0.48,0.36,0.24
Malaki Branham,0.08,0.06,0.08,0.08,0.08,0.04,0.09,0.34,0.25,0.33,0.39,0.33,0.62,0.42,0.65,0.62,0.53,0.39,0.68,0.52,0.19,0.57,0.53,0.38
Talen Horton-Tucker,0.08,0.06,0.13,0.12,0.09,0.09,0.09,0.39,0.34,0.66,0.61,0.51,0.62,0.42,0.81,0.8,0.6,0.7,0.68,0.66,0.46,0.89,0.88,0.78
Naji Marshall,0.08,0.09,0.09,0.09,0.08,0.09,0.09,0.33,0.37,0.37,0.31,0.32,0.62,0.65,0.69,0.68,0.53,0.7,0.68,0.49,0.52,0.62,0.34,0.36
Tari Eason,0.08,0.12,0.04,0.07,0.14,0.07,0.09,0.39,0.59,0.21,0.36,0.7,0.62,0.81,0.38,0.54,0.86,0.6,0.68,0.66,0.81,0.3,0.45,0.92
Jalen McDaniels,0.08,0.1,0.07,0.09,0.12,0.08,0.09,0.34,0.43,0.28,0.38,0.48,0.62,0.72,0.61,0.68,0.78,0.65,0.68,0.52,0.63,0.46,0.5,0.72
Herbert Jones,0.08,0.09,0.09,0.09,0.2,0.1,0.09,0.3,0.3,0.32,0.31,0.65,0.62,0.65,0.69,0.68,0.97,0.74,0.68,0.36,0.33,0.55,0.34,0.91
Al Horford,0.08,0.13,0.11,0.04,0.1,0.01,0.08,0.27,0.44,0.36,0.13,0.31,0.62,0.84,0.76,0.28,0.67,0.12,0.62,0.27,0.66,0.61,0.07,0.34
Jonathan Kuminga,0.08,0.08,0.07,0.1,0.08,0.09,0.08,0.37,0.4,0.3,0.56,0.48,0.62,0.58,0.61,0.72,0.53,0.7,0.62,0.62,0.58,0.5,0.81,0.72
Andrew Nembhard,0.08,0.06,0.15,0.11,0.13,0.03,0.09,0.27,0.24,0.56,0.41,0.49,0.62,0.42,0.84,0.77,0.82,0.3,0.68,0.27,0.16,0.82,0.58,0.74
Cedi Osman,0.08,0.06,0.06,0.05,0.06,0.06,0.08,0.35,0.27,0.29,0.25,0.26,0.62,0.42,0.55,0.38,0.38,0.55,0.62,0.55,0.25,0.48,0.23,0.24
Ayo Dosunmu,0.08,0.07,0.11,0.1,0.09,0.04,0.08,0.28,0.24,0.4,0.4,0.39,0.62,0.51,0.76,0.72,0.6,0.39,0.62,0.3,0.16,0.66,0.55,0.53
Dorian Finney-Smith,0.08,0.12,0.07,0.08,0.12,0.03,0.09,0.24,0.39,0.22,0.26,0.38,0.62,0.81,0.61,0.62,0.78,0.3,0.68,0.18,0.56,0.32,0.25,0.5
Deni Avdija,0.08,0.14,0.1,0.1,0.11,0.09,0.08,0.28,0.53,0.38,0.4,0.38,0.62,0.87,0.73,0.72,0.72,0.7,0.62,0.3,0.76,0.63,0.55,0.5
Donte DiVincenzo,0.08,0.1,0.12,0.09,0.18,0.05,0.08,0.28,0.36,0.45,0.4,0.7,0.62,0.72,0.79,0.68,0.95,0.48,0.62,0.3,0.51,0.7,0.55,0.92
Jalen Smith,0.08,0.13,0.04,0.08,0.04,0.09,0.08,0.42,0.71,0.19,0.44,0.26,0.62,0.84,0.38,0.62,0.24,0.7,0.62,0.73,0.89,0.24,0.63,0.24
Jose Alvarado,0.08,0.05,0.12,0.09,0.12,0.05,0.09,0.36,0.25,0.55,0.44,0.58,0.62,0.33,0.79,0.68,0.78,0.48,0.68,0.59,0.19,0.81,0.63,0.85
Mark Williams,0.07,0.14,0.02,0.06,0.12,0.09,0.06,0.47,0.95,0.08,0.38,0.56,0.56,0.87,0.18,0.47,0.78,0.7,0.48,0.82,0.99,0.06,0.5,0.83
Luke Kennard,0.07,0.06,0.06,0.07,0.07,0.03,0.07,0.32,0.26,0.25,0.32,0.44,0.56,0.42,0.55,0.54,0.46,0.3,0.55,0.45,0.22,0.4,0.36,0.65
Nick Richards,0.07,0.14,0.02,0.07,0.02,0.12,0.05,0.4,0.71,0.11,0.38,0.24,0.56,0.87,0.18,0.54,0.12,0.8,0.39,0.68,0.89,0.09,0.5,0.2
Kenrich Williams,0.07,0.11,0.08,0.04,0.1,0.03,0.07,0.31,0.5,0.34,0.2,0.4,0.56,0.77,0.65,0.28,0.67,0.3,0.55,0.4,0.73,0.58,0.15,0.56
Jeff Green,0.07,0.06,0.04,0.06,0.05,0.09,0.07,0.36,0.33,0.21,0.33,0.25,0.56,0.42,0.38,0.47,0.31,0.7,0.55,0.59,0.43,0.3,0.39,0.22
Damion Lee,0.07,0.07,0.05,0.08,0.06,0.06,0.07,0.34,0.32,0.23,0.4,0.27,0.56,0.51,0.47,0.62,0.38,0.55,0.55,0.52,0.4,0.34,0.55,0.26
Jordan Nwora,0.07,0.08,0.05,0.08,0.07,0.06,0.07,0.34,0.44,0.27,0.46,0.36,0.56,0.58,0.47,0.62,0.46,0.55,0.55,0.52,0.66,0.44,0.68,0.45
Steven Adams,0.07,0.23,0.09,0.14,0.12,0.11,0.07,0.27,0.84,0.35,0.55,0.43,0.56,0.98,0.69,0.84,0.78,0.78,0.55,0.27,0.96,0.6,0.81,0.63
Jarred Vanderbilt,0.07,0.18,0.1,0.09,0.17,0.08,0.07,0.29,0.73,0.43,0.38,0.71,0.56,0.93,0.73,0.68,0.93,0.65,0.55,0.33,0.91,0.69,0.5,0.93
Josh Okogie,0.07,0.08,0.05,0.07,0.12,0.12,0.06,0.35,0.49,0.25,0.38,0.6,0.56,0.58,0.47,0.54,0.78,0.8,0.48,0.55,0.72,0.4,0.5,0.87
Walker Kessler,0.07,0.18,0.03,0.05,0.07,0.08,0.06,0.31,0.78,0.14,0.27,0.3,0.56,0.93,0.28,0.38,0.46,0.65,0.48,0.4,0.93,0.13,0.27,0.32
Robert Williams III,0.07,0.18,0.06,0.07,0.11,0.06,0.06,0.31,0.75,0.24,0.3,0.4,0.56,0.93,0.55,0.54,0.72,0.55,0.48,0.4,0.92,0.37,0.32,0.56
Daniel Gafford,0.07,0.12,0.04,0.07,0.07,0.09,0.05,0.38,0.62,0.18,0.41,0.41,0.56,0.81,0.38,0.54,0.46,0.7,0.39,0.64,0.84,0.21,0.58,0.59
Devonte' Graham,0.07,0.04,0.1,0.05,0.07,0.08,0.07,0.33,0.21,0.57,0.25,0.39,0.56,0.25,0.73,0.38,0.46,0.65,0.55,0.49,0.1,0.82,0.23,0.53
Brandon Boston Jr.,0.07,0.03,0.05,0.05,0.06,0.08,0.06,0.55,0.29,0.3,0.19,0.49,0.56,0.16,0.47,0.38,0.38,0.65,0.48,0.9,0.31,0.5,0.14,0.74
Grant Williams,0.07,0.1,0.06,0.08,0.09,0.07,0.07,0.26,0.41,0.24,0.32,0.35,0.56,0.72,0.55,0.62,0.6,0.6,0.55,0.23,0.59,0.37,0.36,0.43
Jevon Carter,0.07,0.05,0.1,0.07,0.14,0.02,0.08,0.29,0.23,0.41,0.34,0.64,0.56,0.33,0.73,0.54,0.86,0.21,0.62,0.33,0.14,0.67,0.42,0.9
Draymond Green,0.07,0.16,0.22,0.17,0.12,0.07,0.07,0.22,0.52,0.71,0.55,0.4,0.56,0.91,0.93,0.89,0.78,0.6,0.55,0.14,0.75,0.92,0.81,0.56
Shake Milton,0.07,0.06,0.11,0.08,0.04,0.06,0.08,0.32,0.3,0.52,0.4,0.19,0.56,0.42,0.76,0.62,0.24,0.55,0.62,0.45,0.33,0.78,0.55,0.13
Duane Washington Jr.,0.07,0.03,0.08,0.07,0.03,0.04,0.09,0.47,0.22,0.5,0.43,0.19,0.56,0.16,0.65,0.54,0.18,0.39,0.68,0.82,0.12,0.76,0.62,0.13
Aleksej Pokusevski,0.07,0.11,0.08,0.09,0.08,0.04,0.08,0.34,0.52,0.37,0.42,0.3,0.56,0.77,0.65,0.68,0.53,0.39,0.62,0.52,0.75,0.62,0.61,0.32
Terrence Ross,0.07,0.05,0.06,0.05,0.09,0.03,0.08,0.32,0.22,0.28,0.26,0.41,0.56,0.33,0.55,0.38,0.6,0.3,0.62,0.45,0.12,0.46,0.25,0.59
Chris Duarte,0.07,0.06,0.06,0.07,0.06,0.06,0.08,0.32,0.33,0.28,0.38,0.27,0.56,0.42,0.55,0.54,0.38,0.55,0.62,0.45,0.43,0.46,0.5,0.26
Tre Mann,0.07,0.05,0.07,0.07,0.07,0.04,0.08,0.35,0.28,0.35,0.4,0.33,0.56,0.33,0.61,0.54,0.46,0.39,0.62,0.55,0.28,0.6,0.55,0.38
Kevin Love,0.07,0.16,0.08,0.09,0.03,0.07,0.08,0.35,0.8,0.36,0.42,0.16,0.56,0.91,0.65,0.68,0.18,0.6,0.62,0.55,0.94,0.61,0.61,0.1
Pat Connaughton,0.07,0.1,0.05,0.04,0.11,0.03,0.08,0.27,0.39,0.19,0.17,0.43,0.56,0.72,0.47,0.28,0.72,0.3,0.62,0.27,0.56,0.24,0.11,0.63
Georges Niang,0.07,0.06,0.04,0.05,0.05,0.02,0.08,0.35,0.3,0.2,0.27,0.22,0.56,0.42,0.38,0.38,0.31,0.21,0.62,0.55,0.33,0.27,0.27,0.17
Torrey Craig,0.07,0.13,0.06,0.08,0.09,0.04,0.07,0.26,0.48,0.23,0.29,0.37,0.56,0.84,0.55,0.62,0.6,0.39,0.55,0.23,0.7,0.34,0.3,0.48
Shaedon Sharpe,0.07,0.06,0.03,0.05,0.07,0.03,0.08,0.33,0.3,0.14,0.28,0.31,0.56,0.42,0.28,0.38,0.46,0.3,0.62,0.49,0.33,0.13,0.29,0.34
Jaden Hardy,0.07,0.04,0.05,0.08,0.06,0.08,0.08,0.51,0.28,0.32,0.56,0.25,0.56,0.25,0.47,0.62,0.38,0.65,0.62,0.86,0.28,0.55,0.81,0.22
T.J. Warren,0.07,0.06,0.03,0.04,0.06,0.04,0.07,0.35,0.44,0.17,0.22,0.31,0.56,0.42,0.28,0.28,0.38,0.39,0.55,0.55,0.66,0.19,0.17,0.34
Joe Harris,0.07,0.06,0.05,0.05,0.06,0.02,0.07,0.31,0.26,0.24,0.24,0.25,0.56,0.42,0.47,0.38,0.38,0.21,0.55,0.4,0.22,0.37,0.21,0.22
T.J. McConnell,0.07,0.07,0.2,0.14,0.14,0.04,0.07,0.32,0.36,0.95,0.68,0.69,0.56,0.51,0.91,0.84,0.86,0.39,0.55,0.45,0.51,0.98,0.93,0.92
Luka Garza,0.06,0.06,0.03,0.04,0.01,0.09,0.05,0.56,0.68,0.24,0.4,0.09,0.49,0.42,0.28,0.28,0.08,0.7,0.39,0.91,0.88,0.37,0.55,0.07
Isaiah Jackson,0.06,0.1,0.03,0.05,0.06,0.09,0.05,0.39,0.62,0.19,0.5,0.32,0.49,0.72,0.28,0.38,0.38,0.7,0.39,0.66,0.84,0.24,0.74,0.36
Eugene Omoruyi,0.06,0.07,0.03,0.05,0.09,0.06,0.06,0.34,0.41,0.13,0.45,0.48,0.49,0.51,0.28,0.38,0.6,0.55,0.48,0.52,0.59,0.11,0.66,0.72
Kevon Looney,0.06,0.21,0.08,0.04,0.1,0.1,0.05,0.25,0.89,0.34,0.18,0.44,0.49,0.96,0.65,0.28,0.67,0.74,0.39,0.21,0.98,0.58,0.12,0.65
Nickeil Alexander-Walker,0.06,0.04,0.08,0.07,0.08,0.05,0.06,0.35,0.25,0.69,0.5,0.52,0.49,0.25,0.65,0.54,0.53,0.48,0.48,0.55,0.19,0.91,0.74,0.79
Cory Joseph,0.06,0.04,0.15,0.06,0.07,0.05,0.06,0.31,0.2,0.88,0.32,0.42,0.49,0.25,0.84,0.47,0.46,0.48,0.48,0.4,0.08,0.97,0.36,0.61
JaMychal Green,0.06,0.09,0.03,0.06,0.07,0.07,0.05,0.37,0.58,0.22,0.43,0.45,0.49,0.65,0.28,0.47,0.46,0.6,0.39,0.62,0.8,0.32,0.62,0.67
Isaiah Livers,0.06,0.06,0.03,0.04,0.09,0.02,0.06,0.25,0.25,0.13,0.25,0.39,0.49,0.42,0.28,0.28,0.6,0.21,0.48,0.21,0.19,0.11,0.23,0.53
Dwight Powell,0.06,0.11,0.04,0.08,0.1,0.1,0.04,0.31,0.55,0.18,0.41,0.5,0.49,0.77,0.38,0.62,0.67,0.74,0.3,0.4,0.78,0.21,0.58,0.76
