,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Luka Doncic,DAL,57,7.3,24.0,1.13,8.2,2.6,5.5,46.5,54.4,20.9,6.5,17.5,3.4,51.4,86.3
1,Shai Gilgeous-Alexander,OKC,57,6.4,22.9,1.08,6.8,2.2,4.8,47.1,48.9,21.0,6.9,19.3,3.0,53.0,80.1
2,James Harden,PHI,50,6.2,30.2,1.16,7.2,2.0,4.7,42.8,51.7,22.6,6.8,21.9,5.5,48.7,88.5
3,Julius Randle,NYK,70,5.1,20.8,0.99,5.0,1.7,3.7,45.4,50.0,18.9,12.7,17.5,4.8,46.8,63.3
4,Joel Embiid,PHI,54,6.5,22.2,0.99,6.4,2.2,4.9,45.6,46.4,18.0,10.0,16.9,3.1,49.1,62.8
5,Damian Lillard,POR,54,5.0,17.8,1.16,5.8,1.8,3.7,49.0,55.0,20.1,9.0,18.7,4.1,52.6,89.4
6,Anthony Edwards,MIN,69,4.4,17.5,0.96,4.2,1.6,3.9,42.3,49.3,6.6,6.3,6.6,1.0,42.2,59.3
7,Jayson Tatum,BOS,64,4.7,17.0,0.94,4.5,1.3,3.7,36.6,43.8,14.9,8.9,13.9,1.3,41.9,56.2
8,DeMar DeRozan,CHI,61,3.5,15.4,1.17,4.1,1.3,2.6,50.0,50.3,28.2,6.0,27.3,7.4,56.9,91.9
9,Kyrie Irving,BKN,40,4.8,19.8,1.28,6.2,2.3,4.1,55.8,61.8,15.0,5.7,14.0,6.2,56.5,96.0
10,Pascal Siakam,TOR,58,4.0,16.7,0.97,3.9,1.5,3.2,46.5,47.3,15.4,7.3,12.8,1.7,50.0,60.6
11,Spencer Dinwiddie,DAL,53,4.3,25.9,0.99,4.2,1.3,3.2,39.5,45.6,18.1,7.1,17.7,1.8,46.5,62.4
12,Kevin Durant,BKN,39,5.4,21.6,1.02,5.6,2.0,4.2,48.5,50.6,13.2,12.3,12.3,2.4,48.1,70.8
13,Trae Young,ATL,62,3.5,13.0,0.94,3.3,1.1,2.8,40.4,44.2,15.5,10.5,12.7,3.6,43.2,54.9
14,Dejounte Murray,ATL,64,3.5,16.3,0.93,3.2,1.3,2.9,43.5,46.8,8.6,9.5,8.6,1.8,43.2,52.2
15,Jalen Brunson,NYK,62,2.8,12.9,1.17,3.3,1.3,2.4,52.7,57.7,12.1,5.7,10.9,4.0,53.4,92.5
16,Zach LaVine,CHI,63,2.8,12.4,1.07,3.0,1.1,2.3,48.3,54.4,12.3,10.1,12.3,4.5,47.5,78.3
17,Giannis Antetokounmpo,MIL,53,4.2,14.0,0.85,3.6,1.3,3.1,41.0,41.3,19.2,10.3,18.3,4.5,44.6,37.6
18,Paolo Banchero,ORL,61,3.2,14.9,0.89,2.9,1.0,2.4,39.2,41.6,21.8,7.6,20.8,5.1,44.7,46.0
19,De'Aaron Fox,SAC,60,2.6,10.8,1.14,2.9,1.1,2.0,54.1,56.6,17.5,7.1,16.9,3.9,55.2,86.7
20,Jimmy Butler,MIA,55,3.1,16.0,1.01,3.1,0.9,2.3,41.9,45.2,21.3,7.7,20.7,3.0,48.5,69.0
21,Kawhi Leonard,LAC,41,3.8,18.4,1.09,4.1,1.6,3.2,49.2,54.2,12.3,4.5,10.4,1.9,51.3,81.8
22,Bam Adebayo,MIA,65,2.4,11.8,1.05,2.5,1.0,1.9,50.8,50.8,18.1,6.5,18.1,4.5,52.3,76.5
23,Donovan Mitchell,CLE,59,2.3,9.3,1.16,2.7,0.9,1.9,47.4,58.3,13.0,8.7,11.6,4.3,47.8,88.9
24,LeBron James,LAL,47,4.2,14.9,0.81,3.4,1.3,3.7,34.9,38.0,9.6,4.1,9.1,2.5,38.1,30.5
25,Russell Westbrook,LAL,52,3.9,19.9,0.77,3.0,1.2,3.2,37.3,39.2,13.3,8.9,12.3,3.9,37.4,25.7
26,Anfernee Simons,POR,59,2.9,14.4,0.91,2.6,0.9,2.3,40.1,43.1,13.5,10.6,11.8,4.7,41.2,48.2
27,Paul George,LAC,52,3.4,14.7,0.88,3.0,1.1,2.7,41.1,45.0,9.7,10.9,7.4,1.1,41.7,43.4
28,Zion Williamson,NOP,29,4.2,18.1,1.16,4.9,1.7,2.8,60.5,60.5,23.0,16.4,19.7,5.7,57.4,88.1
29,Kevin Porter Jr.,HOU,46,3.0,15.3,1.01,3.1,1.0,2.5,38.3,45.7,15.7,5.7,13.6,3.6,43.6,68.6
30,Bradley Beal,WAS,46,3.3,14.9,0.9,3.0,1.2,2.7,44.4,47.6,9.2,12.4,7.8,2.6,41.8,47.3
31,Jaylen Brown,BOS,57,2.5,9.9,0.95,2.4,0.9,2.1,43.0,47.9,11.1,8.3,11.1,3.5,43.1,57.5
32,Jordan Clarkson,UTA,61,2.1,9.9,1.05,2.2,0.8,1.5,51.6,56.5,14.7,17.1,13.2,3.9,48.1,75.2
33,Ja Morant,MEM,53,3.0,10.8,0.84,2.5,0.8,2.3,35.0,36.7,22.8,7.6,21.5,6.3,41.1,35.0
34,Jalen Green,HOU,62,2.6,11.5,0.81,2.1,0.7,2.1,33.1,38.0,16.5,7.9,14.6,5.5,37.8,30.1
35,Devin Booker,PHX,41,3.5,13.8,0.89,3.1,1.2,2.9,41.0,43.2,11.9,9.1,11.2,2.8,42.7,44.7
36,Jamal Murray,DEN,54,1.9,9.7,1.04,2.0,0.7,1.7,43.0,51.1,6.7,3.8,6.7,0.0,45.2,73.2
37,Scottie Barnes,TOR,65,1.9,11.3,0.81,1.6,0.6,1.6,41.2,42.6,7.3,12.1,6.5,1.6,39.5,31.4
38,Bojan Bogdanovic,DET,59,1.7,9.1,0.97,1.7,0.6,1.4,42.7,48.2,13.6,8.7,8.7,1.9,44.7,60.2
39,Darius Garland,CLE,59,2.3,10.6,0.75,1.7,0.6,1.8,32.4,36.7,12.8,12.0,9.8,3.8,33.8,22.6
40,Collin Sexton,UTA,47,1.6,12.4,1.29,2.1,0.8,1.2,64.9,69.3,19.5,13.0,16.9,6.5,61.0,96.5
41,Jerami Grant,POR,63,1.9,10.0,0.82,1.5,0.6,1.5,41.3,41.3,12.8,11.1,10.3,2.6,42.7,32.3
42,Caris LeVert,CLE,65,1.5,11.7,1.0,1.5,0.5,1.2,42.1,49.3,15.8,9.5,15.8,5.3,43.2,66.7
43,Cam Thomas,BKN,49,1.8,17.4,1.06,1.9,0.7,1.5,45.8,52.1,15.7,7.9,13.5,4.5,48.3,77.0
44,Tyrese Haliburton,IND,54,1.9,10.0,0.92,1.7,0.6,1.5,37.3,42.8,14.7,8.8,13.7,4.9,40.2,51.3
45,Terry Rozier,CHA,60,1.7,7.5,0.91,1.5,0.5,1.5,37.1,43.3,8.0,4.0,6.0,1.0,40.0,49.6
46,Christian Wood,DAL,56,1.8,11.7,0.89,1.6,0.6,1.4,42.0,44.4,14.0,11.0,14.0,6.0,41.0,45.1
47,Kyle Kuzma,WAS,62,1.8,7.8,0.82,1.4,0.5,1.3,36.6,43.9,10.1,14.7,8.3,0.0,37.6,31.9
48,Jrue Holiday,MIL,56,2.1,10.6,0.74,1.6,0.6,1.8,35.0,37.9,6.0,7.7,5.1,1.7,35.0,21.2
49,Jordan Poole,GSW,69,1.3,6.3,0.91,1.2,0.4,1.0,37.1,43.6,14.0,12.9,11.8,2.2,39.8,50.4
50,Bennedict Mathurin,IND,67,1.4,8.4,0.89,1.2,0.3,1.0,32.8,41.0,19.4,10.8,17.2,3.2,39.8,45.6
51,Jaden Ivey,DET,62,1.6,9.0,0.81,1.3,0.4,1.1,39.1,42.0,18.2,14.1,16.2,2.0,40.4,29.2
52,Immanuel Quickley,NYK,69,1.2,9.2,0.97,1.1,0.4,1.0,38.0,44.4,14.8,4.9,14.8,7.4,40.7,61.1
53,Dennis Schroder,LAL,54,1.5,10.9,0.99,1.4,0.4,1.0,38.9,40.7,25.3,11.4,13.9,5.1,46.8,61.9
54,Stephen Curry,GSW,43,1.7,6.6,1.08,1.8,0.7,1.4,50.8,56.6,8.5,11.3,7.0,5.6,46.5,80.5
55,CJ McCollum,NOP,61,1.7,7.5,0.76,1.3,0.5,1.3,36.3,38.8,8.9,11.9,7.9,0.0,36.6,23.9
56,RJ Barrett,NYK,63,1.3,6.3,0.92,1.2,0.4,1.0,41.7,45.0,18.1,13.3,18.1,3.6,44.6,50.9
57,Brandon Ingram,NOP,31,2.8,11.9,0.88,2.5,1.0,2.4,41.3,41.3,11.6,4.7,9.3,3.5,43.0,43.8
58,Marcus Morris Sr.,LAC,59,1.5,12.8,0.86,1.3,0.6,1.3,44.2,44.8,4.5,9.1,4.5,1.1,42.0,40.3
59,Spencer Dinwiddie,BKN,13,5.0,26.5,1.15,5.8,2.2,4.3,51.8,56.3,13.8,6.2,13.8,6.2,50.8,87.6
60,Lauri Markkanen,UTA,62,1.0,4.8,1.18,1.2,0.3,0.7,44.4,48.9,28.6,3.2,23.8,3.2,57.1,93.4
61,Malcolm Brogdon,BOS,58,1.2,9.3,1.01,1.3,0.5,1.0,46.6,50.0,13.9,8.3,13.9,2.8,48.6,69.5
62,Tobias Harris,PHI,62,1.1,7.8,1.03,1.1,0.4,0.9,50.0,54.6,7.6,12.1,7.6,1.5,47.0,71.7
63,Anthony Davis,LAL,43,1.6,6.9,0.97,1.5,0.7,1.4,45.9,45.9,10.3,4.4,8.8,4.4,47.1,59.7
64,Kyrie Irving,DAL,11,4.9,21.0,1.17,5.7,1.9,4.0,47.7,53.4,18.5,5.6,18.5,5.6,51.9,91.9
65,Aaron Gordon,DEN,56,1.2,8.3,0.93,1.1,0.4,0.8,50.0,52.4,25.0,17.6,23.5,4.4,48.5,51.8
66,Harrison Barnes,SAC,67,0.7,5.7,1.22,0.9,0.2,0.5,50.0,51.6,34.0,8.0,30.0,6.0,60.0,94.7
67,Bones Hyland,DEN,43,1.7,13.5,0.85,1.4,0.4,1.4,32.2,39.8,12.5,8.3,11.1,2.8,36.1,37.2
68,Fred VanVleet,TOR,56,1.3,6.7,0.84,1.1,0.4,1.0,35.7,39.3,13.7,11.0,12.3,1.4,39.7,34.5
69,Killian Hayes,DET,63,1.4,11.2,0.68,1.0,0.4,1.2,34.2,35.5,5.6,10.0,5.6,0.0,34.4,13.7
70,Saddiq Bey,DET,52,1.6,10.8,0.74,1.2,0.4,1.2,30.2,31.0,18.5,7.4,17.3,3.7,37.0,20.8
71,De'Andre Hunter,ATL,59,0.9,6.1,1.09,1.0,0.4,0.8,51.1,56.7,13.0,9.3,13.0,5.6,50.0,82.3
72,Kristaps Porzingis,WAS,58,1.0,4.8,1.03,1.0,0.4,0.8,46.7,47.8,17.5,8.8,17.5,5.3,49.1,72.1
73,Franz Wagner,ORL,67,1.2,7.0,0.7,0.9,0.4,1.1,32.9,34.9,4.8,8.4,4.8,1.2,32.5,16.4
74,Jalen Williams,OKC,62,0.8,6.1,1.12,0.9,0.3,0.6,57.1,58.6,14.3,14.3,14.3,0.0,55.1,85.4
75,Tyrese Maxey,PHI,48,1.3,7.1,0.89,1.1,0.4,1.1,39.2,46.1,6.5,11.3,6.5,0.0,38.7,44.2
76,Dillon Brooks,MEM,61,1.1,6.8,0.82,0.9,0.4,0.9,39.3,42.0,10.4,7.5,10.4,1.5,40.3,32.7
77,LaMelo Ball,CHA,36,1.8,7.1,0.83,1.5,0.6,1.3,41.7,45.8,9.4,17.2,9.4,1.6,39.1,33.2
78,D'Angelo Russell,MIN,54,0.8,4.6,1.21,1.0,0.3,0.7,47.2,59.7,14.0,4.7,9.3,2.3,48.8,94.2
79,Josh Giddey,OKC,63,1.1,5.9,0.78,0.8,0.3,0.9,38.6,42.1,4.5,10.4,4.5,0.0,37.3,26.5
80,Tre Mann,OKC,58,0.9,9.7,1.02,0.9,0.3,0.8,45.5,53.4,8.0,10.0,8.0,6.0,42.0,69.9
81,John Wall,LAC,34,1.9,13.6,0.8,1.5,0.6,1.4,40.8,40.8,17.2,12.5,17.2,6.3,42.2,27.9
82,Eric Gordon,HOU,47,1.0,7.9,1.02,1.0,0.4,0.8,43.6,50.0,10.4,10.4,8.3,2.1,43.8,70.4
83,Nikola Jokic,DEN,60,0.9,4.1,0.94,0.8,0.3,0.6,44.4,48.6,19.2,15.4,15.4,3.8,44.2,55.3
84,Alperen Sengun,HOU,62,0.7,5.0,1.04,0.8,0.3,0.5,51.6,51.6,23.9,17.4,23.9,8.7,50.0,74.8
85,Klay Thompson,GSW,57,0.8,4.0,1.0,0.8,0.3,0.7,46.3,54.9,6.3,8.3,6.3,0.0,43.8,66.7
86,Keldon Johnson,SAS,57,0.9,4.2,0.9,0.8,0.3,0.6,40.5,43.2,21.2,11.5,21.2,3.8,46.2,47.8
87,Tyler Herro,MIA,56,1.3,6.3,0.64,0.8,0.3,1.0,27.6,31.0,9.6,11.0,9.6,0.0,30.1,11.5
88,Chris Paul,PHX,47,1.1,7.8,0.87,1.0,0.4,1.0,37.0,44.6,5.7,7.5,1.9,0.0,37.7,41.6
89,Jaren Jackson Jr.,MEM,50,0.8,5.1,1.13,0.9,0.3,0.5,50.0,50.0,32.5,15.0,30.0,12.5,52.5,85.8
90,Talen Horton-Tucker,UTA,55,0.9,8.8,0.84,0.8,0.3,0.7,36.6,39.0,13.7,9.8,13.7,3.9,39.2,35.4
91,Reggie Jackson,LAC,52,1.3,10.6,0.64,0.8,0.3,1.1,30.5,30.5,6.0,9.0,6.0,3.0,29.9,11.1
92,Bogdan Bogdanovic,ATL,43,0.8,5.8,1.24,1.0,0.3,0.7,48.3,60.3,11.8,2.9,11.8,0.0,52.9,95.1
93,Alec Burks,DET,51,0.6,4.9,1.41,0.8,0.3,0.5,54.2,64.6,20.7,3.4,20.7,6.9,58.6,98.7
94,Markelle Fultz,ORL,47,0.9,6.2,0.98,0.9,0.4,0.7,53.1,53.1,9.5,14.3,9.5,0.0,50.0,61.5
95,Caleb Martin,MIA,59,0.5,5.3,1.29,0.7,0.3,0.4,57.7,67.3,9.7,9.7,9.7,3.2,54.8,96.9
96,Buddy Hield,IND,69,0.8,5.1,0.69,0.6,0.2,0.7,34.0,38.0,0.0,9.1,0.0,0.0,30.9,14.6
97,Evan Mobley,CLE,68,0.9,5.5,0.63,0.5,0.2,0.6,36.8,36.8,11.9,23.7,11.9,0.0,33.9,8.8
98,Monte Morris,WAS,54,0.6,6.3,1.09,0.7,0.3,0.5,51.9,55.6,12.1,9.1,9.1,3.0,51.5,81.8
99,Domantas Sabonis,SAC,65,0.5,3.1,1.03,0.6,0.2,0.3,63.2,63.2,22.9,22.9,20.0,0.0,57.1,71.2
