,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Julius Randle,NYK,70,6.0,24.5,1.03,6.2,2.1,5.3,39.7,53.4,5.3,6.5,5.5,1.2,39.2,54.5
1,Jerami Grant,POR,63,5.7,30.7,1.08,6.2,2.0,5.1,39.0,54.5,6.6,5.8,6.4,1.9,39.6,64.0
2,Tim Hardaway Jr.,DAL,63,5.7,41.4,1.08,6.2,2.1,5.4,38.5,54.6,4.2,3.1,4.2,1.4,38.7,64.2
3,Kyle Kuzma,WAS,62,6.1,27.1,0.99,6.0,2.1,5.5,38.3,51.5,3.7,6.6,3.7,0.5,37.7,43.9
4,Buddy Hield,IND,69,4.4,28.5,1.21,5.4,1.9,4.1,45.1,63.3,1.6,5.2,1.6,0.3,43.5,87.2
5,Lauri Markkanen,UTA,62,4.6,21.4,1.27,5.8,1.9,4.2,46.5,64.7,4.9,4.6,4.2,0.4,46.8,92.9
6,P.J. Washington,CHA,65,5.9,38.1,0.93,5.5,2.0,5.3,37.5,48.3,4.4,6.5,4.7,1.3,36.4,29.8
7,Trey Murphy III,NOP,65,4.8,44.3,1.1,5.3,1.8,4.5,39.7,54.8,4.8,2.9,4.4,0.3,41.3,67.3
8,Max Strus,MIA,68,4.3,37.5,1.16,5.0,1.6,4.0,41.1,59.1,3.4,5.1,3.4,0.3,40.8,79.2
9,Gary Trent Jr.,TOR,59,5.0,30.0,1.15,5.7,2.0,4.7,42.4,57.2,4.4,3.1,4.1,1.7,42.7,77.3
10,RJ Barrett,NYK,63,5.9,28.3,0.9,5.3,1.8,5.2,33.8,44.4,8.6,5.4,8.0,1.9,36.5,25.2
11,Michael Porter Jr.,DEN,51,5.2,35.2,1.26,6.6,2.4,4.8,48.6,65.6,3.0,4.2,3.0,0.8,47.5,92.5
12,Keldon Johnson,SAS,57,5.9,27.3,0.99,5.8,1.9,5.1,37.9,48.8,9.9,6.0,9.9,3.3,39.4,44.8
