,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Giannis Antetokounmpo,MIL,57,8.1,27.1,1.16,9.4,3.1,5.2,59.4,60.9,32.8,10.2,31.0,7.8,60.3,54.7
1,Shai Gilgeous-Alexander,OKC,61,6.0,21.6,1.25,7.5,2.4,4.3,55.5,58.7,24.7,7.9,22.0,4.1,60.1,74.4
2,Jaylen Brown,BOS,61,5.6,21.8,1.26,7.0,2.7,4.4,62.0,66.7,16.2,9.4,15.6,4.1,60.2,77.1
3,De'Aaron Fox,SAC,65,5.5,23.4,1.18,6.5,2.4,4.0,60.1,62.9,19.8,11.7,18.4,5.3,57.0,60.7
4,LeBron James,LAL,47,7.1,25.2,1.2,8.5,3.1,5.0,62.0,65.0,21.0,13.2,19.8,5.4,59.2,64.4
5,Anthony Edwards,MIN,71,5.3,21.2,1.06,5.6,2.0,3.7,53.4,59.2,18.0,18.0,17.4,6.2,48.8,32.9
6,Zach LaVine,CHI,68,4.5,19.3,1.2,5.3,1.8,3.2,56.5,61.6,20.5,10.6,20.5,3.6,56.8,64.9
7,Buddy Hield,IND,73,3.9,25.4,1.26,5.0,1.8,3.5,51.8,67.9,2.8,8.0,2.1,0.3,48.8,76.0
8,Jayson Tatum,BOS,68,4.2,15.1,1.26,5.3,1.8,3.1,58.2,63.5,20.8,10.2,20.4,4.2,58.8,75.8
9,Jordan Poole,GSW,74,4.1,19.7,1.13,4.6,1.6,3.0,53.6,60.1,15.8,13.8,13.2,2.6,52.3,49.8
10,Trae Young,ATL,66,5.2,19.1,0.98,5.1,1.6,3.6,44.7,50.4,18.9,14.5,14.2,2.3,46.5,22.0
11,Ja Morant,MEM,54,5.5,20.0,1.13,6.2,2.3,3.9,59.2,62.6,17.5,15.5,15.5,4.4,54.9,49.3
12,Bennedict Mathurin,IND,69,4.0,24.3,1.21,4.8,1.5,2.7,54.5,61.1,24.7,10.5,24.0,4.0,57.5,66.7
13,Donovan Mitchell,CLE,62,4.4,17.6,1.19,5.2,2.0,3.6,56.3,63.7,11.0,11.7,8.8,4.0,52.4,62.6
14,Desmond Bane,MEM,50,5.4,27.5,1.16,6.2,2.3,4.6,49.1,59.8,10.0,8.6,9.3,4.1,48.0,54.0
15,Terry Rozier,CHA,63,4.5,20.2,1.05,4.7,1.8,3.7,48.5,54.7,12.0,9.5,11.3,3.5,47.9,31.3
16,Trey Murphy III,NOP,69,3.0,27.2,1.41,4.2,1.6,2.6,60.8,72.1,9.1,6.3,8.7,2.4,59.6,90.4
17,O.G. Anunoby,TOR,59,4.0,24.1,1.25,5.0,1.9,3.2,59.8,66.4,12.0,10.7,11.1,3.4,56.4,74.9
18,Pascal Siakam,TOR,63,3.9,16.3,1.19,4.6,1.7,2.7,60.1,63.6,22.0,12.6,20.7,4.9,58.5,62.9
19,RJ Barrett,NYK,67,4.2,20.1,1.04,4.3,1.6,3.1,51.9,56.1,17.6,10.8,17.9,2.9,51.3,29.8
20,Gary Trent Jr.,TOR,63,3.9,23.8,1.18,4.6,1.6,3.4,47.4,57.0,11.7,3.2,10.5,1.2,51.4,59.8
