,PLAYER,TEAM,GP,Poss,Freq%,PPP,PTS,FGM,FGA,FG%,eFG%,FT Freq%,TOV Freq%,SF Freq%,And One Freq%,Score Freq%,Percentile
0,Julius Randle,NYK,73,6.0,24.6,1.06,6.4,2.2,5.4,40.4,54.1,6.4,6.2,6.4,1.8,40.3,60.7
1,Tim Hardaway Jr.,DAL,65,5.6,41.2,1.09,6.1,2.0,5.3,38.7,54.7,4.4,3.0,4.4,1.6,38.9,64.8
2,Jerami Grant,POR,63,5.7,30.7,1.08,6.2,2.0,5.1,39.0,54.5,6.6,5.8,6.4,1.9,39.6,64.0
3,Buddy Hield,IND,72,4.4,28.6,1.22,5.4,1.9,4.1,45.3,63.8,1.6,5.3,1.6,0.3,43.6,89.7
4,Kyle Kuzma,WAS,64,6.1,27.2,0.98,6.0,2.1,5.5,37.9,50.9,3.8,6.7,3.8,0.5,37.4,42.4
5,P.J. Washington,CHA,68,6.0,38.8,0.93,5.6,2.0,5.4,38.0,48.5,4.4,6.9,4.7,1.2,36.8,31.2
6,Trey Murphy III,NOP,68,4.9,44.1,1.1,5.4,1.8,4.5,40.1,55.2,4.5,2.7,4.2,0.3,41.6,69.7
7,Lauri Markkanen,UTA,63,4.5,21.2,1.28,5.8,1.9,4.1,46.5,64.8,4.9,4.5,4.2,0.3,46.9,93.4
8,Max Strus,MIA,71,4.4,38.1,1.15,5.1,1.6,4.1,40.5,58.1,3.5,4.8,3.5,0.6,40.3,78.8
9,Michael Porter Jr.,DEN,55,5.2,35.0,1.26,6.5,2.3,4.8,48.1,65.0,3.2,3.9,3.2,0.7,47.4,92.6
10,RJ Barrett,NYK,66,5.9,28.4,0.92,5.4,1.8,5.2,35.1,45.8,8.8,5.2,8.2,2.1,37.6,30.6
11,Keldon Johnson,SAS,60,5.9,27.3,1.01,6.0,2.0,5.2,38.5,49.5,10.1,5.6,10.1,3.4,39.9,48.0
