,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,LeBron James,LAL,38,47,47,100,11.3,22.5,50.2,55.0,69.3,9.2,15.6,58.8,30.7,2.1,6.9,30.8
1,Luka Doncic,DAL,24,57,57,100,11.0,22.1,50.0,56.3,64.0,8.3,14.1,58.5,36.0,2.8,8.0,34.8
2,Jayson Tatum,BOS,25,64,64,100,9.9,21.5,46.1,53.9,56.0,6.6,12.1,54.7,44.0,3.3,9.4,35.2
3,Damian Lillard,POR,32,55,55,100,9.7,20.8,46.5,56.8,45.3,5.4,9.4,57.3,54.7,4.3,11.4,37.6
4,Giannis Antetokounmpo,MIL,28,54,54,100,11.2,20.7,54.1,56.0,86.1,10.4,17.8,58.2,13.9,0.8,2.9,28.2
5,Devin Booker,PHX,26,42,42,100,10.2,20.7,49.3,54.7,70.4,8.0,14.6,54.6,29.6,2.2,6.1,36.6
6,Ja Morant,MEM,23,53,53,100,9.6,20.6,46.3,50.2,75.4,8.0,15.6,51.1,24.6,1.6,5.1,31.5
7,Joel Embiid,PHI,28,54,54,100,11.1,20.5,53.9,56.5,85.2,10.0,17.5,57.1,14.8,1.1,3.0,35.2
8,Jaylen Brown,BOS,26,57,57,100,10.0,20.4,49.0,54.9,64.0,7.5,13.1,57.8,36.0,2.4,7.3,33.3
9,Donovan Mitchell,CLE,26,59,59,100,9.7,20.3,47.8,56.7,53.7,6.1,10.9,56.0,46.3,3.6,9.4,38.3
10,Shai Gilgeous-Alexander,OKC,24,58,58,100,10.3,20.3,50.9,53.1,87.5,9.5,17.8,53.2,12.5,0.9,2.5,34.8
11,Kyrie Irving,DAL,30,51,51,100,9.9,20.2,49.1,57.2,57.8,6.7,11.7,57.2,42.2,3.3,8.5,38.1
12,LaMelo Ball,CHA,21,36,36,100,8.2,20.0,41.1,51.0,46.9,4.2,9.4,44.9,53.1,4.0,10.6,37.6
13,Stephen Curry,GSW,35,42,42,100,9.9,20.0,49.7,62.3,42.4,4.9,8.5,57.6,57.6,5.0,11.5,43.8
14,Trae Young,ATL,24,62,62,100,8.6,19.7,43.6,49.2,66.6,6.4,13.1,48.7,33.4,2.2,6.6,33.6
