,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,LeBron James,LAL,38,49,49,100,11.2,22.2,50.3,55.0,69.7,9.1,15.5,58.9,30.3,2.1,6.7,30.6
1,Luka Doncic,DAL,24,62,62,100,11.0,22.1,49.6,56.0,63.1,8.1,14.0,58.2,36.9,2.9,8.2,34.8
2,Jayson Tatum,BOS,25,71,71,100,9.9,21.3,46.4,54.1,56.0,6.6,11.9,55.4,44.0,3.3,9.4,35.0
3,Damian Lillard,POR,32,58,58,100,9.6,20.7,46.3,56.4,45.3,5.4,9.4,57.4,54.7,4.2,11.3,37.1
4,Jaylen Brown,BOS,26,65,65,100,10.2,20.5,49.6,55.7,64.6,7.7,13.3,58.0,35.4,2.5,7.3,34.2
5,Donovan Mitchell,CLE,26,65,65,100,9.8,20.5,47.6,56.3,54.3,6.2,11.1,55.8,45.7,3.5,9.3,38.0
6,Giannis Antetokounmpo,MIL,28,61,61,100,11.2,20.4,55.0,56.9,86.4,10.5,17.6,59.3,13.6,0.8,2.8,27.6
7,Ja Morant,MEM,23,57,57,100,9.5,20.4,46.5,50.3,75.5,8.0,15.4,51.6,24.5,1.5,5.0,30.8
8,Devin Booker,PHX,26,49,49,100,10.2,20.4,49.8,55.1,71.3,8.0,14.6,55.1,28.7,2.1,5.9,36.5
9,Stephen Curry,GSW,35,50,50,100,10.1,20.4,49.7,61.9,43.3,5.2,8.8,58.5,56.7,5.0,11.5,43.0
10,Shai Gilgeous-Alexander,OKC,24,64,64,100,10.4,20.3,51.0,53.2,87.9,9.5,17.9,53.2,12.1,0.9,2.5,35.1
11,Joel Embiid,PHI,29,62,62,100,11.0,20.2,54.4,56.9,85.0,9.9,17.2,58.0,15.0,1.0,3.0,34.0
12,LaMelo Ball,CHA,21,36,36,100,8.2,20.0,41.1,51.0,46.9,4.2,9.4,44.9,53.1,4.0,10.6,37.6
13,Kyrie Irving,DAL,31,57,57,100,9.8,19.9,48.9,56.9,58.1,6.6,11.6,57.0,41.9,3.2,8.3,37.8
