,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Klay Thompson,GSW,33,58,58,47.6,3.5,8.7,40.6,58.8,5.3,0.4,1.0,38.8,42.2,3.2,7.8,40.9
1,Lauri Markkanen,UTA,25,62,62,40.3,2.9,6.9,41.8,62.0,1.1,0.1,0.2,52.6,39.2,2.8,6.7,41.5
2,Nikola Vucevic,CHI,32,68,67,46.2,2.6,6.6,39.7,52.1,13.9,1.0,2.0,49.7,32.3,1.6,4.6,35.4
3,Malik Beasley,LAL,26,70,70,52.1,2.3,6.3,35.8,52.7,2.1,0.1,0.3,50.0,50.0,2.1,6.0,35.3
4,Tim Hardaway Jr.,DAL,31,64,64,51.9,2.4,6.3,38.8,57.4,1.8,0.1,0.2,40.9,50.1,2.3,6.0,38.6
5,Buddy Hield,IND,30,70,69,46.6,2.6,6.2,41.6,62.2,0.4,0.0,0.1,16.7,46.1,2.6,6.1,41.8
6,Max Strus,MIA,26,69,69,59.6,2.1,6.1,35.2,52.5,0.4,0.0,0.0,75.0,59.2,2.1,6.0,34.9
7,Cameron Johnson,BKN,27,31,30,52.4,2.4,5.9,39.9,59.3,1.7,0.1,0.2,31.6,50.7,2.3,5.7,40.1
8,Michael Porter Jr.,DEN,24,53,53,45.4,2.7,5.8,46.6,66.3,4.7,0.4,0.6,70.0,40.7,2.3,5.2,44.0
9,Kelly Oubre Jr.,CHA,27,46,46,33.5,1.9,5.7,32.2,47.7,1.1,0.1,0.2,35.0,32.3,1.8,5.5,32.1
10,Keegan Murray,SAC,22,67,67,59.9,2.3,5.6,40.7,60.6,1.3,0.0,0.1,33.3,58.6,2.2,5.5,40.8
11,LaMelo Ball,CHA,21,36,36,27.6,2.2,5.5,40.2,60.3,0.1,0.0,0.0,0.0,27.5,2.2,5.5,40.4
12,Devin Vassell,SAS,22,35,35,35.1,2.4,5.5,43.0,63.0,3.1,0.2,0.5,34.7,32.0,2.2,5.0,43.7
13,Trey Murphy III,NOP,22,67,67,57.3,2.2,5.5,39.6,58.8,1.9,0.1,0.2,33.3,55.4,2.1,5.3,39.8
14,Jerami Grant,POR,29,63,63,38.0,2.2,5.5,39.2,57.8,2.1,0.1,0.3,36.7,35.9,2.0,5.2,39.3
15,Kristaps Porzingis,WAS,27,60,60,35.5,2.1,5.5,38.8,55.5,4.3,0.3,0.7,44.8,31.2,1.8,4.8,37.9
16,Andrew Wiggins,GSW,28,36,36,37.7,2.3,5.4,43.0,63.5,1.4,0.1,0.2,57.9,36.3,2.2,5.2,42.4
17,Kyle Kuzma,WAS,27,63,62,30.1,1.8,5.3,34.1,50.6,1.3,0.1,0.2,27.3,28.9,1.8,5.1,34.3
18,Stephen Curry,GSW,35,44,44,26.1,2.2,5.3,41.0,60.7,0.8,0.1,0.2,56.3,25.3,2.1,5.2,40.5
19,Pat Connaughton,MIL,30,52,52,73.2,1.7,5.3,32.6,48.9,0.0,0.0,0.0,-,73.2,1.7,5.3,32.6
20,Bogdan Bogdanovic,ATL,30,44,44,45.3,2.2,5.3,41.6,59.4,4.5,0.3,0.5,61.5,40.9,1.9,4.8,39.6
21,Keldon Johnson,SAS,23,58,58,29.7,1.8,5.2,34.5,51.5,0.4,0.0,0.1,42.9,29.3,1.8,5.2,34.4
22,Karl-Anthony Towns,MIN,27,21,21,36.0,1.8,5.2,33.9,48.2,3.3,0.3,0.5,60.4,32.7,1.5,4.7,31.4
23,Julius Randle,NYK,28,71,71,27.7,1.8,5.2,34.2,50.5,1.2,0.1,0.2,34.8,26.5,1.7,5.0,34.1
24,Al Horford,BOS,36,56,56,67.3,2.3,5.1,44.7,66.4,3.1,0.1,0.2,30.4,64.2,2.2,4.8,45.5
25,Brook Lopez,MIL,34,68,68,44.0,2.0,5.0,39.7,56.7,5.5,0.3,0.6,44.4,38.5,1.7,4.4,39.0
26,P.J. Washington,CHA,24,67,67,38.3,1.7,5.0,33.9,50.3,1.5,0.1,0.2,31.6,36.8,1.6,4.8,34.1
27,Dorian Finney-Smith,BKN,29,56,56,64.8,1.7,4.9,34.1,50.9,0.5,0.0,0.0,50.0,64.3,1.7,4.9,33.9
28,Anfernee Simons,POR,23,61,61,29.1,1.9,4.9,39.7,59.3,0.2,0.0,0.0,66.7,28.9,1.9,4.9,39.5
29,Reggie Bullock,DAL,32,68,67,81.0,1.9,4.9,39.0,58.6,1.0,0.0,0.1,0.0,80.0,1.9,4.8,39.5
30,Jaylen Brown,BOS,26,59,59,23.9,1.7,4.9,34.3,49.5,2.2,0.2,0.5,41.3,21.7,1.5,4.4,33.6
31,Gary Trent Jr.,TOR,24,61,60,34.1,1.9,4.9,39.6,59.1,0.9,0.0,0.1,23.1,33.1,1.9,4.8,40.0
32,RJ Barrett,NYK,22,64,63,29.7,1.6,4.9,33.4,49.4,1.2,0.1,0.2,40.0,28.5,1.6,4.7,33.3
33,Jayson Tatum,BOS,25,66,66,22.5,1.9,4.8,40.4,58.2,2.2,0.2,0.5,48.9,20.3,1.7,4.3,39.5
34,Mikal Bridges,BKN,26,71,69,33.1,1.9,4.8,39.1,56.8,4.3,0.2,0.6,29.0,28.8,1.7,4.2,40.5
35,Royce O'Neale,BKN,29,66,66,60.3,1.9,4.7,39.9,59.8,0.2,0.0,0.0,0.0,60.1,1.9,4.7,40.0
36,O.G. Anunoby,TOR,25,56,55,35.5,1.9,4.7,40.1,59.7,0.3,0.0,0.0,100,35.2,1.8,4.6,39.7
37,Georges Niang,PHI,29,66,66,71.6,2.0,4.7,42.3,63.2,0.7,0.0,0.1,60.0,70.9,1.9,4.6,42.1
38,Kevin Huerter,SAC,24,66,66,41.0,1.8,4.6,39.5,57.8,1.9,0.1,0.2,66.7,39.1,1.7,4.4,38.5
39,Quentin Grimes,NYK,22,60,60,59.4,1.7,4.6,36.6,54.5,0.6,0.0,0.1,60.0,58.7,1.6,4.5,36.3
40,Luguentz Dort,OKC,23,63,63,38.8,1.6,4.6,33.9,50.9,0.3,0.0,0.0,0.0,38.6,1.6,4.6,34.2
41,CJ McCollum,NOP,31,63,63,24.9,1.7,4.5,37.8,56.0,1.8,0.1,0.3,18.8,23.1,1.6,4.2,39.1
42,Donte DiVincenzo,GSW,26,60,58,59.8,2.0,4.5,43.9,65.6,0.7,0.0,0.1,40.0,59.1,1.9,4.4,44.0
43,Corey Kispert,WAS,24,62,62,63.6,1.9,4.5,43.1,64.1,1.4,0.1,0.1,50.0,62.2,1.9,4.3,43.0
44,Marcus Smart,BOS,29,54,51,45.3,1.5,4.4,34.5,51.5,0.4,0.0,0.0,50.0,45.0,1.5,4.4,34.3
45,Fred VanVleet,TOR,29,58,58,27.3,1.6,4.4,36.5,54.1,1.0,0.1,0.2,31.3,26.4,1.6,4.2,36.6
46,Jabari Smith Jr.,HOU,19,67,67,40.1,1.4,4.4,30.8,44.7,2.3,0.1,0.3,52.0,37.8,1.2,4.2,29.4
47,Jordan Poole,GSW,23,70,69,27.6,1.5,4.4,35.2,52.3,1.0,0.0,0.2,25.0,26.6,1.5,4.2,35.5
48,Myles Turner,IND,26,58,57,36.8,1.7,4.4,39.4,55.5,5.4,0.3,0.6,48.4,31.4,1.4,3.7,37.7
49,Josh Richardson,NOP,29,52,51,46.8,1.6,4.4,37.0,54.2,2.1,0.1,0.2,63.2,44.7,1.5,4.2,36.0
50,Paul George,LAC,32,53,51,24.6,1.7,4.4,39.8,57.1,3.0,0.2,0.5,43.4,21.6,1.5,3.8,39.4
51,De'Andre Hunter,ATL,25,60,59,35.0,1.6,4.3,36.6,51.4,5.0,0.3,0.6,48.4,29.9,1.3,3.7,34.6
52,Bojan Bogdanovic,DET,33,58,55,28.8,2.0,4.3,47.4,69.0,1.4,0.2,0.2,81.0,27.4,1.8,4.0,45.4
53,Wendell Carter Jr.,ORL,23,47,47,39.2,1.4,4.3,34.0,48.0,6.3,0.3,0.7,38.2,32.9,1.2,3.6,33.3
54,Tobias Harris,PHI,30,64,61,36.1,1.6,4.2,37.0,54.8,1.7,0.1,0.2,30.0,34.4,1.5,4.0,37.3
55,Jaren Jackson Jr.,MEM,23,52,51,34.0,1.4,4.2,34.2,51.1,0.8,0.0,0.1,20.0,33.2,1.4,4.1,34.5
56,Kevin Love,MIA,34,52,51,61.3,1.4,4.2,34.2,50.0,5.3,0.1,0.4,32.4,56.0,1.3,3.9,34.5
57,Marcus Morris Sr.,LAC,33,60,58,41.4,1.6,4.2,37.6,55.8,1.7,0.1,0.2,29.4,39.7,1.5,4.0,38.0
