,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Klay Thompson,GSW,33,48,48,48.4,3.6,9.0,40.4,58.5,5.5,0.4,1.0,37.3,43.0,3.3,8.0,40.9
1,Lauri Markkanen,UTA,25,56,56,40.9,2.9,6.8,42.3,62.6,1.2,0.1,0.2,55.0,39.7,2.8,6.6,41.9
2,Nikola Vucevic,CHI,32,60,59,46.6,2.6,6.5,39.7,52.2,13.9,1.0,1.9,49.7,32.7,1.6,4.6,35.4
3,Buddy Hield,IND,30,62,62,48.0,2.7,6.5,41.8,62.6,0.5,0.0,0.1,33.3,47.5,2.7,6.5,42.0
4,Tim Hardaway Jr.,DAL,30,56,56,52.0,2.3,6.4,36.7,54.2,1.9,0.1,0.2,47.8,50.1,2.2,6.1,36.3
5,Malik Beasley,LAL,26,60,60,51.8,2.3,6.3,36.3,53.3,2.3,0.1,0.3,53.6,49.5,2.1,6.0,35.5
6,Max Strus,MIA,26,60,60,58.7,2.2,6.3,34.9,52.2,0.3,0.0,0.0,66.7,58.4,2.2,6.3,34.8
7,Michael Porter Jr.,DEN,24,45,45,44.9,2.7,5.9,46.2,66.3,4.3,0.4,0.6,64.3,40.6,2.4,5.3,44.4
8,Cameron Johnson,BKN,26,22,21,54.2,2.4,5.9,40.3,59.7,2.1,0.1,0.2,39.1,52.1,2.3,5.6,40.2
9,Keegan Murray,SAC,22,58,58,59.0,2.4,5.7,41.7,62.1,1.2,0.1,0.1,41.7,57.8,2.3,5.6,41.7
10,Devin Vassell,SAS,22,29,29,35.6,2.6,5.7,46.1,67.3,3.7,0.2,0.6,35.6,32.0,2.4,5.1,47.3
11,Kelly Oubre Jr.,CHA,27,38,38,33.1,1.8,5.7,31.2,46.0,1.2,0.1,0.2,38.1,31.9,1.7,5.5,30.8
12,Kyle Kuzma,WAS,27,55,54,31.1,1.9,5.6,34.4,51.0,1.3,0.1,0.2,29.2,29.8,1.9,5.4,34.5
13,LaMelo Ball,CHA,21,36,36,27.6,2.2,5.5,40.2,60.3,0.1,0.0,0.0,0.0,27.5,2.2,5.5,40.4
14,Pat Connaughton,MIL,30,42,42,72.3,1.9,5.5,33.9,50.9,0.0,0.0,0.0,-,72.3,1.9,5.5,33.9
15,Bogdan Bogdanovic,ATL,30,36,36,44.4,2.3,5.5,41.1,58.4,4.7,0.4,0.6,62.1,39.6,1.9,4.9,38.7
16,Kristaps Porzingis,WAS,27,51,51,35.9,2.1,5.5,38.5,55.2,4.1,0.3,0.6,42.9,31.8,1.8,4.8,37.8
17,Stephen Curry,GSW,34,37,37,27.2,2.2,5.4,39.8,58.7,0.9,0.1,0.2,57.9,26.3,2.0,5.2,39.1
18,Andrew Wiggins,GSW,28,36,36,37.7,2.3,5.4,43.0,63.5,1.4,0.1,0.2,57.9,36.3,2.2,5.2,42.4
19,Jerami Grant,POR,28,55,55,36.5,2.1,5.3,39.7,58.6,2.0,0.1,0.3,37.9,34.5,2.0,5.0,39.8
20,Keldon Johnson,SAS,23,53,53,30.1,1.8,5.3,33.9,50.7,0.3,0.0,0.1,33.3,29.8,1.8,5.2,33.8
21,Jaylen Brown,BOS,26,50,50,25.6,1.7,5.2,33.1,48.1,2.4,0.2,0.5,33.3,23.2,1.6,4.7,33.1
22,Karl-Anthony Towns,MIN,27,21,21,36.0,1.8,5.2,33.9,48.2,3.3,0.3,0.5,60.4,32.7,1.5,4.7,31.4
23,Trey Murphy III,NOP,22,59,59,56.2,2.0,5.2,38.7,57.5,1.8,0.1,0.2,29.4,54.3,1.9,5.0,39.0
24,Gary Trent Jr.,TOR,24,53,52,34.4,2.0,5.1,39.1,58.3,1.0,0.0,0.1,26.7,33.4,2.0,5.0,39.5
25,Anfernee Simons,POR,23,56,56,30.0,2.0,5.1,40.0,59.8,0.2,0.0,0.0,50.0,29.8,2.0,5.0,40.0
26,Julius Randle,NYK,28,63,63,27.6,1.8,5.1,34.4,50.6,1.4,0.1,0.3,40.0,26.3,1.6,4.8,34.2
27,Al Horford,BOS,36,48,48,67.0,2.1,5.0,41.7,61.9,3.1,0.1,0.2,26.1,64.0,2.0,4.8,42.3
28,Brook Lopez,MIL,34,59,59,45.2,1.9,5.0,38.1,54.9,5.2,0.2,0.6,37.9,40.0,1.7,4.4,38.1
29,P.J. Washington,CHA,24,60,60,38.5,1.7,5.0,34.1,50.7,1.3,0.1,0.2,29.4,37.2,1.6,4.8,34.2
30,Dorian Finney-Smith,BKN,29,46,46,64.6,1.7,5.0,35.1,52.4,0.6,0.0,0.0,50.0,64.0,1.7,4.9,35.0
31,RJ Barrett,NYK,22,56,55,30.6,1.7,4.9,34.5,51.3,1.2,0.1,0.2,25.0,29.3,1.6,4.7,34.8
32,Jayson Tatum,BOS,24,58,58,22.8,2.0,4.9,41.1,59.6,2.3,0.2,0.5,43.8,20.5,1.8,4.4,40.9
33,Mikal Bridges,BKN,26,61,59,35.2,1.9,4.8,39.2,56.6,5.1,0.2,0.7,30.0,30.1,1.7,4.2,40.7
34,Georges Niang,PHI,29,58,58,71.5,2.0,4.8,41.4,61.7,0.8,0.0,0.1,60.0,70.7,1.9,4.7,41.1
35,Reggie Bullock,DAL,31,60,59,81.4,1.8,4.8,37.9,56.8,1.1,0.0,0.1,0.0,80.3,1.8,4.7,38.5
36,Royce O'Neale,BKN,29,57,57,59.3,1.9,4.7,40.7,61.0,0.2,0.0,0.0,0.0,59.1,1.9,4.7,40.8
37,Quentin Grimes,NYK,22,52,52,58.5,1.6,4.6,35.8,53.3,0.7,0.0,0.1,66.7,57.8,1.6,4.6,35.5
38,Kevin Huerter,SAC,24,57,57,41.0,1.7,4.6,37.6,55.3,1.4,0.1,0.2,68.8,39.6,1.6,4.5,36.5
39,Jabari Smith Jr.,HOU,19,57,57,41.4,1.4,4.5,30.2,44.0,2.4,0.1,0.3,46.2,39.0,1.3,4.3,29.3
40,Luguentz Dort,OKC,23,53,53,38.2,1.6,4.5,35.1,52.7,0.3,0.0,0.0,0.0,37.9,1.6,4.5,35.3
41,CJ McCollum,NOP,31,55,55,24.7,1.6,4.5,37.0,55.1,1.6,0.0,0.3,13.8,23.1,1.6,4.2,38.8
42,O.G. Anunoby,TOR,25,48,47,33.2,1.7,4.5,38.3,57.2,0.2,0.0,0.0,100,33.1,1.7,4.4,38.1
43,Tobias Harris,PHI,30,56,54,36.7,1.6,4.5,36.8,54.4,1.9,0.1,0.2,30.4,34.8,1.6,4.2,37.1
44,Jordan Poole,GSW,23,60,59,27.2,1.5,4.4,34.5,51.1,1.1,0.1,0.2,27.8,26.1,1.5,4.2,34.8
45,Myles Turner,IND,26,52,51,37.0,1.7,4.4,39.5,56.6,4.9,0.2,0.6,39.7,32.1,1.5,3.8,39.4
46,Corey Kispert,WAS,23,52,52,63.5,1.8,4.3,41.2,61.1,1.7,0.1,0.1,50.0,61.8,1.7,4.2,40.9
47,Josh Richardson,NOP,29,46,45,45.8,1.6,4.3,36.5,53.3,2.3,0.1,0.2,59.1,43.5,1.5,4.1,35.4
48,Donte DiVincenzo,GSW,26,50,48,60.8,1.9,4.3,44.2,66.1,0.6,0.0,0.0,50.0,60.2,1.9,4.3,44.2
49,Kevin Love,MIA,34,44,43,62.0,1.5,4.3,34.0,49.7,5.8,0.1,0.4,26.8,56.2,1.4,3.9,34.6
50,Marcus Morris Sr.,LAC,33,55,54,41.1,1.6,4.3,37.8,56.1,1.6,0.1,0.2,31.3,39.6,1.6,4.2,38.0
51,Fred VanVleet,TOR,29,50,50,26.3,1.5,4.3,35.3,52.6,0.7,0.0,0.1,33.3,25.6,1.5,4.2,35.4
52,De'Andre Hunter,ATL,25,51,50,35.3,1.6,4.3,37.4,52.5,5.2,0.3,0.6,49.2,30.2,1.3,3.7,35.1
53,Marcus Smart,BOS,28,45,42,44.2,1.4,4.2,34.0,50.8,0.2,0.0,0.0,100,44.0,1.4,4.2,33.6
54,Joe Harris,BKN,31,53,52,64.2,1.8,4.2,42.0,62.3,1.7,0.1,0.1,54.5,62.5,1.7,4.1,41.8
55,Bojan Bogdanovic,DET,33,57,54,28.4,1.9,4.2,46.6,67.9,1.4,0.2,0.2,85.7,27.0,1.8,4.0,44.7
56,Jaren Jackson Jr.,MEM,23,42,41,34.5,1.4,4.1,35.1,52.3,0.8,0.0,0.1,20.0,33.7,1.4,4.0,35.3
57,Paul George,LAC,32,46,44,23.6,1.6,4.1,39.5,56.6,2.9,0.2,0.5,44.0,20.8,1.4,3.6,38.8
58,De'Anthony Melton,PHI,24,57,57,47.2,1.7,4.1,41.7,61.9,0.8,0.1,0.1,71.4,46.4,1.7,4.0,41.2
59,Wendell Carter Jr.,ORL,23,42,42,38.6,1.4,4.1,35.3,49.4,6.3,0.3,0.7,43.3,32.4,1.2,3.5,33.9
60,Isaiah Stewart,DET,21,49,47,46.6,1.5,4.1,36.3,53.0,1.9,0.1,0.2,75.0,44.8,1.4,3.9,34.8
61,Jordan Clarkson,UTA,30,60,59,24.1,1.4,4.1,34.3,51.0,0.6,0.0,0.1,30.0,23.5,1.4,4.0,34.4
62,Kentavious Caldwell-Pope,DEN,30,59,59,47.8,1.9,4.0,47.7,68.8,5.0,0.2,0.4,52.4,42.8,1.7,3.6,47.1
63,Damian Lillard,POR,32,47,46,19.6,1.6,4.0,38.4,56.3,0.7,0.1,0.1,73.3,18.9,1.4,3.9,37.3
64,Tyler Herro,MIA,23,48,47,23.6,1.5,4.0,38.1,55.9,0.9,0.1,0.1,66.7,22.7,1.4,3.9,36.9
65,Nicolas Batum,LAC,34,59,58,79.8,1.5,4.0,37.6,55.9,2.0,0.0,0.1,30.0,77.8,1.5,3.9,37.5
66,Bobby Portis,MIL,28,49,48,33.7,1.6,4.0,39.3,54.1,5.2,0.4,0.6,63.9,28.6,1.2,3.4,34.8
67,Saddiq Bey,ATL,23,55,55,35.7,1.5,4.0,38.2,56.8,1.1,0.0,0.1,30.8,34.6,1.5,3.9,38.5
68,LeBron James,LAL,38,47,47,17.8,1.5,4.0,36.7,51.6,2.4,0.3,0.5,52.8,15.4,1.2,3.5,34.3
69,Kris Dunn,UTA,28,2,2,34.8,1.0,4.0,25.0,37.5,4.3,0.0,0.5,0.0,30.4,1.0,3.5,28.6
70,Dillon Brooks,MEM,27,54,52,28.2,1.3,4.0,33.2,49.1,2.2,0.1,0.3,19.4,26.0,1.3,3.6,34.5
71,Dejounte Murray,ATL,26,56,53,21.9,1.4,4.0,35.3,52.3,1.1,0.1,0.2,25.0,20.8,1.3,3.8,35.7
72,Mike Muscala,BOS,31,47,45,78.4,1.6,3.9,40.0,56.2,11.0,0.3,0.6,54.5,67.4,1.3,3.4,37.9
73,Terry Rozier,CHA,28,52,52,20.9,1.4,3.9,35.6,52.4,0.6,0.1,0.1,66.7,20.3,1.3,3.8,34.7
74,D'Angelo Russell,LAL,27,58,57,29.6,1.6,3.9,39.9,58.6,1.2,0.1,0.2,62.5,28.5,1.5,3.8,38.9
75,Lonnie Walker IV,LAL,24,44,42,38.7,1.5,3.9,38.7,57.5,0.7,0.1,0.1,71.4,38.0,1.5,3.9,38.3
76,Coby White,CHI,23,52,50,51.4,1.4,3.9,36.9,55.2,0.3,0.0,0.0,100,51.1,1.4,3.9,36.6
77,Christian Wood,DAL,27,50,47,31.7,1.6,3.9,42.0,62.2,1.5,0.1,0.2,33.3,30.3,1.6,3.7,42.4
78,Isaiah Joe,OKC,23,52,47,63.0,1.8,3.8,46.2,69.3,0.9,0.0,0.1,0.0,62.0,1.8,3.8,46.9
