,Player,Team,Age,Restricted Area_FGM,Restricted Area_FGA,Restricted Area_FG%,In The Paint (Non-RA)_FGM,In The Paint (Non-RA)_FGA,In The Paint (Non-RA)_FG%,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG%,Left Corner 3._FGM,Left Corner 3._FGA,Left Corner 3._FG%,Right Corner 3._FGM,Right Corner 3._FGA,Right Corner 3._FG%,Corner 3_FGM,Corner 3_FGA,Corner 3_FG%,Above the Break 3._FGM,Above the Break 3._FGA,Above the Break 3._FG%
103,Davon Reed,LAL,27,3.2,4.6,70.3,1.3,2.6,47.4,0.4,1.4,26.9,0.4,1.3,30.8,0.5,1.1,43.5,0.7,2.0,35.5,1.8,4.8,37.6
104,Day'Ron Sharpe,BKN,21,4.9,6.8,71.5,1.9,4.4,44.2,1.1,2.3,47.5,0.7,1.5,45.9,0.6,1.8,35.9,1.0,2.5,40.8,2.4,6.0,39.5
105,De'Aaron Fox,SAC,25,13.6,19.1,71.0,6.1,12.8,47.7,3.3,7.8,42.7,1.4,3.5,39.9,1.2,3.1,36.9,2.5,6.6,38.5,6.6,17.4,37.6
106,De'Andre Hunter,ATL,25,13.0,19.7,65.7,5.1,10.7,47.6,3.3,7.4,45.3,1.1,2.9,37.3,1.1,2.9,36.7,2.1,5.6,37.0,5.6,16.2,34.8
107,De'Anthony Melton,PHI,24,10.2,15.2,66.9,3.8,9.1,42.1,2.8,6.6,42.7,0.9,2.6,36.6,0.9,2.0,42.2,1.8,4.5,39.1,5.1,14.4,35.8
108,DeAndre Jordan,DEN,34,6.0,8.2,73.4,2.0,4.9,40.7,1.2,3.1,39.4,0.6,1.8,34.4,0.7,1.4,47.2,1.1,2.9,39.2,2.5,7.5,32.7
109,DeMar DeRozan,CHI,33,13.4,20.1,66.4,4.0,9.7,41.4,3.3,7.6,43.2,1.4,3.6,37.8,1.2,3.6,32.6,2.6,7.3,35.2,7.1,19.7,36.1
110,Dean Wade,CLE,26,7.0,11.4,61.5,3.0,7.5,39.6,1.7,4.5,38.1,0.7,1.7,41.2,0.7,2.1,32.9,1.2,3.4,36.4,2.7,8.1,33.3
111,Deandre Ayton,PHX,24,10.4,15.3,68.3,4.7,10.8,43.5,3.3,7.5,44.0,1.0,2.3,43.9,0.9,2.2,43.1,1.9,4.4,43.5,5.6,15.9,34.9
112,Dejounte Murray,ATL,26,15.2,22.5,67.7,5.3,11.8,44.5,3.8,8.4,44.5,1.3,3.3,38.2,1.0,3.0,34.9,2.3,6.3,36.7,6.4,18.1,35.4
113,Delon Wright,WAS,30,8.6,12.2,70.4,4.1,10.1,40.6,2.5,6.1,41.8,0.8,2.4,32.2,0.6,1.8,33.3,1.3,3.9,32.7,4.4,12.5,35.2
114,Deni Avdija,WAS,22,9.0,13.2,67.8,4.4,11.1,40.0,2.7,6.5,41.3,1.0,2.5,38.9,0.7,2.0,36.9,1.6,4.3,38.0,5.0,13.7,36.2
115,Dennis Schroder,LAL,29,12.1,17.5,69.3,5.2,12.3,42.6,3.0,7.0,43.2,1.1,3.0,35.4,1.1,2.6,40.0,2.1,5.6,37.5,5.7,17.7,32.3
116,Dennis Smith Jr.,CHA,25,9.0,14.9,60.9,3.6,8.9,40.7,2.2,5.3,41.5,0.8,2.4,33.3,1.0,2.3,45.3,1.8,4.6,39.0,4.0,13.1,30.7
117,Deonte Burton,SAC,29,1.5,1.5,100.0,0.0,0.5,0.0,0.5,1.5,33.3,0.0,0.0,0.0,1.0,1.0,100,1.0,1.0,100,0.5,2.0,25.0
118,Dereon Seabron,NOP,22,0.6,1.0,60.0,0.0,0.0,0.0,0.5,1.0,50.0,0.0,1.0,0.0,0.5,1.0,50.0,0.5,1.5,33.3,0.5,3.5,14.3
119,Derrick Jones Jr.,CHI,26,6.3,9.3,67.5,1.7,4.2,40.9,0.9,2.7,33.8,0.5,1.5,35.9,0.4,1.3,33.9,0.9,2.5,35.0,2.5,7.7,32.1
120,Derrick Rose,NYK,34,4.6,7.1,64.6,2.1,4.8,43.2,0.9,2.8,33.3,0.4,1.5,28.6,0.4,1.3,28.1,0.7,2.5,28.4,2.7,7.3,36.7
121,Derrick White,BOS,28,8.9,13.6,65.3,5.2,12.1,43.0,3.3,7.6,43.4,0.8,2.0,40.0,0.7,1.9,34.6,1.4,3.8,37.4,5.0,14.9,33.8
122,Desmond Bane,MEM,24,10.7,17.6,60.8,4.5,11.1,40.8,2.5,6.3,39.3,1.0,2.4,42.5,1.0,2.5,40.5,2.0,4.8,41.5,6.1,18.2,33.7
123,Devin Booker,PHX,26,11.1,17.1,65.0,5.3,12.1,43.9,3.4,8.3,41.6,1.3,2.7,46.3,1.0,2.5,38.8,2.2,5.2,42.7,6.5,18.2,35.5
124,Devin Vassell,SAS,22,14.4,20.8,69.0,4.1,9.3,44.0,2.9,6.8,42.5,0.8,2.3,36.4,0.9,2.0,43.3,1.7,4.4,39.6,6.1,15.3,39.9
125,Devon Dotson,WAS,23,2.2,3.7,59.1,1.5,3.3,45.0,0.8,2.2,38.5,0.0,1.0,0.0,0.3,0.8,33.3,0.2,1.4,14.3,1.7,3.8,43.5
126,Devonte' Graham,SAS,28,6.6,9.1,72.6,2.5,5.4,46.4,1.4,3.3,42.2,0.8,1.9,43.1,0.6,1.6,38.4,1.4,3.4,40.9,3.2,9.5,33.6
127,Dewayne Dedmon,PHI,33,3.8,5.7,67.0,1.8,3.7,48.7,1.0,2.7,38.6,0.6,1.2,44.4,0.4,1.3,30.8,0.9,2.4,37.3,2.1,6.1,35.1
128,Dillon Brooks,MEM,27,9.9,16.4,60.1,4.2,10.3,41.1,2.4,6.3,38.2,1.0,2.5,38.7,1.0,2.5,37.4,1.9,5.0,38.0,6.1,17.8,34.4
129,Domantas Sabonis,SAC,26,13.4,19.2,70.0,6.3,13.1,48.2,3.5,7.8,44.8,1.2,3.2,39.0,1.0,3.0,33.3,2.2,6.2,36.3,6.5,16.9,38.4
130,Dominick Barlow,SAS,19,5.1,7.4,69.2,1.7,3.2,53.3,0.7,1.8,40.0,0.6,1.4,42.9,0.5,1.0,50.0,0.8,1.8,45.8,2.1,5.6,36.7
131,Donovan Mitchell,CLE,26,11.9,18.8,62.9,4.5,10.6,42.4,3.5,8.5,40.6,1.5,3.1,47.8,1.2,3.2,37.4,2.7,6.3,42.4,6.1,16.3,37.7
132,Donte DiVincenzo,GSW,26,7.5,11.1,67.5,6.4,12.8,49.6,2.5,5.6,43.9,1.1,2.8,38.4,0.8,2.2,38.3,1.9,4.9,38.4,5.0,14.3,34.6
133,Dorian Finney-Smith,BKN,29,10.9,16.5,66.3,5.3,11.8,45.0,3.0,7.1,42.4,1.1,2.6,41.3,1.1,2.5,45.9,2.2,5.0,43.5,5.0,14.2,35.2
