,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,LeBron James,LAL,38,47,47,100,11.3,22.5,50.2,55.0,69.3,9.2,15.6,58.8,30.7,2.1,6.9,30.8
1,Luka Doncic,DAL,24,57,57,100,11.0,22.1,50.0,56.3,64.0,8.3,14.1,58.5,36.0,2.8,8.0,34.8
2,Jayson Tatum,BOS,25,67,67,100,9.7,21.3,45.7,53.4,55.6,6.5,11.8,54.7,44.4,3.3,9.4,34.5
3,Devin Booker,PHX,26,44,44,100,10.3,20.8,49.6,55.0,70.5,8.1,14.6,55.0,29.5,2.3,6.1,36.8
4,Damian Lillard,POR,32,57,57,100,9.6,20.8,46.3,56.6,45.2,5.4,9.4,57.2,54.8,4.3,11.4,37.4
5,Ja Morant,MEM,23,53,53,100,9.6,20.6,46.3,50.2,75.4,8.0,15.6,51.1,24.6,1.6,5.1,31.5
6,Jaylen Brown,BOS,26,60,60,100,10.0,20.5,49.0,55.1,64.1,7.5,13.1,57.4,35.9,2.5,7.3,34.0
7,Joel Embiid,PHI,29,57,57,100,11.2,20.4,54.6,57.3,85.2,10.1,17.4,58.0,14.8,1.1,3.0,35.4
8,Giannis Antetokounmpo,MIL,28,56,56,100,11.1,20.4,54.5,56.5,86.4,10.3,17.6,58.5,13.6,0.8,2.8,28.7
9,Shai Gilgeous-Alexander,OKC,24,60,60,100,10.4,20.4,51.1,53.2,87.9,9.5,17.9,53.2,12.1,0.9,2.5,35.2
10,Donovan Mitchell,CLE,26,61,61,100,9.7,20.3,47.7,56.4,54.0,6.2,10.9,56.4,46.0,3.5,9.3,37.6
11,Kyrie Irving,DAL,30,52,52,100,10.0,20.3,49.4,57.5,57.8,6.7,11.7,57.3,42.2,3.3,8.5,38.5
12,Stephen Curry,GSW,35,45,45,100,10.1,20.2,49.9,62.4,43.0,5.1,8.7,58.2,57.0,5.0,11.5,43.7
13,LaMelo Ball,CHA,21,36,36,100,8.2,20.0,41.1,51.0,46.9,4.2,9.4,44.9,53.1,4.0,10.6,37.6
14,Trae Young,ATL,24,64,64,100,8.5,19.6,43.4,49.0,66.7,6.3,13.1,48.2,33.3,2.2,6.5,33.7
