,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Luka Doncic,DAL,24,57,57,53.9,4.7,11.9,39.4,49.3,22.6,2.3,5.0,46.6,31.3,2.4,6.9,34.3
1,Devin Booker,PHX,26,43,42,55.9,5.0,11.5,43.6,49.0,37.1,3.8,7.6,49.7,18.9,1.2,3.9,31.7
2,DeMar DeRozan,CHI,33,62,62,58.4,5.0,10.5,48.1,48.5,56.7,5.0,10.2,48.6,1.6,0.1,0.3,27.6
3,Trae Young,ATL,24,63,63,52.8,4.0,10.4,38.6,46.8,26.5,2.3,5.2,44.4,26.3,1.7,5.2,32.9
4,Kevin Durant,PHX,34,42,42,55.4,5.6,10.2,55.0,59.1,43.2,4.8,7.9,60.0,12.2,0.8,2.2,37.1
5,Damian Lillard,POR,32,56,56,47.0,4.0,9.8,40.7,54.9,11.4,1.2,2.4,50.4,35.6,2.8,7.4,37.7
6,Kyrie Irving,DAL,30,52,52,47.3,4.4,9.6,46.2,55.6,24.1,2.6,4.9,53.7,23.2,1.8,4.7,38.6
7,Donovan Mitchell,CLE,26,61,61,47.2,4.1,9.6,42.5,54.0,19.1,1.9,3.9,47.8,28.2,2.2,5.7,38.8
8,Brandon Ingram,NOP,25,33,33,52.1,3.9,9.3,41.8,43.8,46.2,3.5,8.2,42.9,6.0,0.4,1.1,34.0
9,Stephen Curry,GSW,35,44,44,45.0,4.3,9.2,46.9,63.3,14.2,1.3,2.9,45.0,30.8,3.0,6.3,47.8
10,Shai Gilgeous-Alexander,OKC,24,59,59,45.0,4.3,9.1,46.8,50.3,36.3,3.6,7.4,49.3,8.7,0.6,1.8,36.4
11,De'Aaron Fox,SAC,25,62,62,47.9,3.7,8.8,42.3,47.0,33.8,2.9,6.2,46.5,14.1,0.8,2.6,32.2
12,Cade Cunningham,DET,21,12,12,47.3,3.7,8.8,41.5,45.3,32.6,3.0,6.1,49.3,14.7,0.7,2.8,24.4
13,CJ McCollum,NOP,31,63,63,48.2,3.7,8.7,42.3,49.1,30.6,2.5,5.5,45.5,17.6,1.2,3.2,36.9
14,Jamal Murray,DEN,26,56,56,52.7,3.5,8.6,40.6,49.4,29.3,2.0,4.8,41.5,23.4,1.5,3.8,39.5
15,Dejounte Murray,ATL,26,65,63,47.8,4.0,8.6,46.4,50.3,38.0,3.3,6.8,48.7,9.8,0.7,1.8,37.7
16,Kawhi Leonard,LAC,31,42,41,50.2,4.0,8.4,47.6,52.4,38.2,3.2,6.4,49.8,12.0,0.8,2.0,40.5
17,Terry Rozier,CHA,29,61,61,43.9,3.1,8.3,37.1,45.3,20.8,1.7,3.9,43.8,23.1,1.4,4.4,31.1
18,Tyler Herro,MIA,23,57,57,48.9,3.1,8.3,38.0,47.0,24.9,1.6,4.2,39.2,24.0,1.5,4.0,36.8
19,Chris Paul,PHX,37,49,48,74.0,3.5,8.2,42.3,47.4,48.6,2.6,5.4,48.8,25.4,0.8,2.8,29.8
20,Jalen Brunson,NYK,26,62,62,47.1,3.7,8.2,44.9,51.5,31.1,2.6,5.4,48.1,16.0,1.1,2.8,38.7
21,LaMelo Ball,CHA,21,36,36,40.8,3.0,8.2,36.7,47.6,15.3,1.2,3.1,39.9,25.5,1.8,5.1,34.8
22,Anthony Edwards,MIN,21,71,71,42.0,2.9,8.2,35.3,45.3,17.5,1.3,3.4,36.7,24.5,1.6,4.8,34.2
23,Paul George,LAC,32,53,53,45.4,3.2,8.1,39.3,47.8,24.0,1.8,4.3,42.5,21.4,1.4,3.8,35.9
24,Zach LaVine,CHI,28,64,64,43.3,3.0,7.9,37.9,46.3,21.6,1.7,3.9,42.1,21.6,1.3,3.9,33.8
25,James Harden,PHI,33,52,52,52.9,3.1,7.8,39.9,53.0,16.0,1.1,2.4,45.1,37.0,2.0,5.4,37.6
26,Fred VanVleet,TOR,29,58,58,47.3,2.9,7.6,37.9,47.8,19.2,1.4,3.1,44.0,28.1,1.5,4.5,33.6
27,Jrue Holiday,MIL,32,58,58,48.6,3.0,7.5,39.3,49.5,20.2,1.4,3.1,44.9,28.4,1.6,4.4,35.1
28,Tyrese Haliburton,IND,23,54,54,49.9,3.2,7.5,42.0,56.8,13.4,0.9,2.0,46.5,36.6,2.2,5.5,40.2
29,Anfernee Simons,POR,23,61,61,44.0,2.9,7.4,39.3,49.2,19.5,1.4,3.3,43.6,24.5,1.5,4.1,35.8
30,Darius Garland,CLE,23,62,62,45.6,3.1,7.4,42.3,51.5,23.6,1.8,3.8,45.8,21.9,1.4,3.6,38.5
31,Ja Morant,MEM,23,53,53,35.8,2.9,7.4,39.0,45.8,20.0,1.9,4.1,45.8,15.8,1.0,3.3,30.7
32,Bradley Beal,WAS,29,48,47,41.4,3.3,7.3,44.9,49.9,29.1,2.5,5.1,49.5,12.3,0.7,2.2,33.6
33,Jalen Green,HOU,21,64,64,40.4,2.5,7.2,35.1,43.8,17.7,1.3,3.2,40.1,22.6,1.3,4.0,31.4
34,Joel Embiid,PHI,29,56,56,34.9,3.1,7.2,43.4,45.4,29.2,2.8,6.0,47.2,5.7,0.3,1.2,24.6
35,Jayson Tatum,BOS,25,66,66,32.8,2.1,7.0,30.2,40.3,10.0,0.7,2.1,33.2,22.8,1.4,4.9,28.9
36,Kevin Porter Jr.,HOU,22,48,48,47.1,2.6,7.0,37.2,47.2,18.8,1.2,2.8,43.4,28.3,1.4,4.2,33.3
37,Devin Vassell,SAS,22,35,35,42.9,2.6,6.7,38.6,41.9,31.1,2.1,4.9,43.8,11.8,0.5,1.9,24.7
38,Julius Randle,NYK,28,71,71,35.6,2.7,6.7,40.2,47.9,19.5,1.6,3.6,45.2,16.1,1.0,3.0,34.2
39,LeBron James,LAL,38,47,47,28.6,2.1,6.5,32.0,38.4,16.1,1.2,3.6,33.8,12.5,0.8,2.8,29.5
40,Klay Thompson,GSW,33,58,58,34.9,2.6,6.4,40.9,49.7,19.5,1.5,3.6,41.2,15.4,1.1,2.8,40.3
41,Jaylen Brown,BOS,26,59,59,31.1,2.6,6.4,41.0,47.3,18.7,1.8,3.8,47.0,12.4,0.8,2.5,31.9
42,D'Angelo Russell,LAL,27,63,62,46.6,2.7,6.3,43.0,52.6,23.4,1.5,3.2,47.0,23.2,1.2,3.1,38.9
43,Pascal Siakam,TOR,28,60,60,33.8,2.6,6.3,41.6,44.2,28.1,2.3,5.2,44.0,5.6,0.3,1.1,30.5
44,Jordan Poole,GSW,23,70,69,38.4,2.1,6.1,34.0,43.0,15.7,1.0,2.5,39.0,22.8,1.1,3.6,30.5
45,Jordan Clarkson,UTA,30,61,61,35.2,2.4,6.0,39.7,49.7,14.6,1.2,2.5,47.2,20.7,1.2,3.5,34.4
46,Gary Trent Jr.,TOR,24,61,61,40.9,2.3,5.9,39.1,44.6,26.1,1.7,3.7,44.4,14.9,0.6,2.1,30.0
47,Paolo Banchero,ORL,20,63,63,37.2,2.0,5.9,34.4,38.3,25.2,1.6,4.0,39.3,12.0,0.5,1.9,24.3
48,Bojan Bogdanovic,DET,33,58,58,37.8,2.5,5.6,43.7,48.8,26.1,1.9,3.9,48.7,11.8,0.6,1.7,32.8
49,Spencer Dinwiddie,BKN,29,68,67,41.4,2.1,5.6,37.0,48.0,14.9,0.8,2.0,42.0,26.5,1.2,3.6,34.3
50,Desmond Bane,MEM,24,47,47,34.0,2.4,5.5,43.2,56.2,12.8,0.9,2.1,45.6,21.2,1.4,3.4,42.1
51,Khris Middleton,MIL,31,26,26,45.0,2.0,5.4,37.9,45.0,26.0,1.3,3.1,40.7,19.0,0.8,2.3,33.9
52,Tyrese Maxey,PHI,22,50,50,35.0,2.2,5.3,41.1,49.1,20.3,1.3,3.1,43.5,14.7,0.8,2.2,37.8
53,Killian Hayes,DET,21,64,64,51.4,2.0,5.3,37.3,39.8,40.6,1.7,4.2,40.8,10.8,0.3,1.1,24.3
54,Mikal Bridges,BKN,26,71,71,35.9,2.3,5.2,44.7,47.6,30.6,2.0,4.4,45.7,5.3,0.3,0.8,39.5
55,Dillon Brooks,MEM,27,63,63,37.1,1.8,5.1,34.8,40.5,22.0,1.2,3.0,39.3,15.1,0.6,2.1,28.4
56,Giannis Antetokounmpo,MIL,28,55,54,23.9,1.6,4.9,32.1,36.2,16.3,1.2,3.4,35.1,7.6,0.4,1.6,25.6
57,Alec Burks,DET,31,50,50,52.7,2.0,4.7,42.6,51.9,28.0,1.1,2.5,45.2,24.7,0.9,2.2,39.6
58,Jaden Ivey,DET,21,62,61,37.1,1.7,4.7,35.6,42.2,21.3,1.1,2.7,39.2,15.8,0.6,2.0,30.8
59,Gordon Hayward,CHA,32,46,46,40.8,2.0,4.7,43.0,45.1,34.5,1.8,3.9,45.8,6.3,0.2,0.7,27.8
60,Immanuel Quickley,NYK,23,70,68,41.2,1.7,4.4,38.6,47.7,19.3,0.9,2.1,43.1,21.9,0.8,2.4,34.3
61,Kyle Kuzma,WAS,27,63,61,24.9,1.4,4.4,31.5,39.4,12.2,0.7,2.2,32.4,12.8,0.7,2.3,30.8
62,Cam Thomas,BKN,21,51,45,54.8,1.6,4.2,37.1,43.4,35.5,1.0,2.7,37.6,19.3,0.5,1.5,36.1
63,Bones Hyland,LAC,22,47,47,41.6,1.4,4.2,33.7,46.2,13.4,0.4,1.3,26.9,28.2,1.0,2.8,36.7
64,Bogdan Bogdanovic,ATL,30,44,43,35.4,1.7,4.1,41.8,51.1,19.6,0.9,2.3,41.3,15.8,0.8,1.8,41.8
65,Mike Conley,MIN,35,56,56,46.4,1.4,4.1,33.6,45.0,13.2,0.5,1.2,38.1,33.2,0.9,3.0,32.1
66,Marcus Morris Sr.,LAC,33,60,58,40.7,1.8,4.1,43.9,47.2,33.4,1.5,3.4,45.4,7.3,0.3,0.7,37.0
67,Tre Jones,SAS,23,56,55,36.7,1.5,4.0,36.7,37.2,32.5,1.4,3.6,40.6,4.2,0.0,0.5,8.7
68,Cameron Payne,PHX,28,38,38,39.6,1.7,4.0,42.8,52.0,22.9,1.0,2.3,41.8,16.7,0.7,1.7,44.0
69,Malik Beasley,LAL,26,70,69,32.6,1.5,3.9,38.4,49.3,13.4,0.7,1.6,41.0,19.3,0.9,2.3,36.9
70,Buddy Hield,IND,30,70,66,29.6,1.7,3.9,44.0,58.0,11.0,0.6,1.5,43.2,18.6,1.1,2.5,44.5
71,De'Andre Hunter,ATL,25,60,57,31.8,2.0,3.9,50.9,53.6,27.8,1.8,3.4,52.1,4.1,0.2,0.5,44.0
72,Tyus Jones,MEM,26,69,65,43.4,1.6,3.8,43.0,48.5,30.3,1.2,2.7,45.9,13.1,0.4,1.2,36.2
73,Kelly Oubre Jr.,CHA,27,46,44,22.2,1.5,3.8,39.4,45.7,13.3,1.0,2.3,44.7,8.9,0.5,1.5,31.6
74,Russell Westbrook,LAC,34,61,57,27.8,1.2,3.8,32.6,37.4,17.4,0.9,2.4,36.9,10.4,0.4,1.4,25.5
75,Seth Curry,BKN,32,52,48,47.3,1.9,3.8,50.3,56.9,32.3,1.4,2.6,53.9,15.0,0.5,1.2,42.0
76,Tre Mann,OKC,22,59,58,48.3,1.4,3.8,36.2,46.2,16.8,0.6,1.3,46.6,31.4,0.8,2.4,30.7
77,Malcolm Brogdon,BOS,30,59,58,33.8,1.6,3.6,44.8,56.8,15.8,0.8,1.7,44.6,18.0,0.9,1.9,44.8
78,Kevin Huerter,SAC,24,66,64,31.8,1.6,3.6,43.5,57.2,12.5,0.6,1.4,41.1,19.3,1.0,2.2,45.0
79,Markelle Fultz,ORL,24,49,49,31.8,1.6,3.5,43.7,45.1,29.4,1.4,3.3,44.1,2.4,0.1,0.3,37.0
80,Monte Morris,WAS,27,56,55,43.0,1.6,3.5,46.0,52.0,29.1,1.2,2.4,50.2,13.9,0.4,1.1,37.7
81,Victor Oladipo,MIA,30,37,36,37.5,1.4,3.5,38.5,46.9,18.7,0.8,1.8,43.2,18.7,0.6,1.8,33.5
82,Kristaps Porzingis,WAS,27,60,59,22.4,1.5,3.5,42.8,45.2,18.8,1.3,2.9,45.2,3.5,0.2,0.6,30.9
83,Michael Porter Jr.,DEN,24,53,50,27.0,1.3,3.5,37.5,46.5,13.1,0.7,1.7,40.5,14.0,0.6,1.8,34.6
84,Tim Hardaway Jr.,DAL,31,64,63,28.8,1.3,3.5,36.0,45.0,14.0,0.6,1.7,37.3,14.8,0.6,1.8,35.4
85,Duane Washington Jr.,NYK,22,31,25,41.8,1.4,3.5,39.3,48.6,23.8,0.7,2.0,36.0,18.0,0.7,1.5,43.9
86,Kemba Walker,DAL,32,9,7,54.4,1.4,3.4,41.9,53.2,17.5,0.7,1.1,60.4,36.8,0.8,2.3,33.5
87,Jimmy Butler,MIA,33,56,54,24.4,1.4,3.4,39.8,41.9,20.7,1.2,2.9,41.9,3.7,0.1,0.5,26.9
88,Josh Richardson,NOP,29,52,50,35.9,1.4,3.4,43.1,46.3,29.3,1.2,2.7,45.1,6.6,0.2,0.6,33.9
89,Cole Anthony,ORL,22,50,47,34.4,1.4,3.3,41.9,47.0,25.1,1.1,2.4,43.4,9.3,0.3,0.9,37.8
90,Dennis Schroder,LAL,29,57,53,33.2,1.4,3.3,40.5,42.1,28.1,1.3,2.8,44.3,5.1,0.1,0.5,21.6
91,Reggie Jackson,DEN,32,61,55,34.5,1.1,3.3,34.5,38.3,22.2,0.9,2.1,42.2,12.2,0.3,1.2,21.6
92,Bam Adebayo,MIA,25,66,65,21.3,1.4,3.3,44.2,44.2,20.9,1.4,3.2,45.0,0.4,0.0,0.1,0.0
93,Kyle Lowry,MIA,36,47,44,34.4,1.2,3.3,37.9,49.0,11.9,0.5,1.1,45.1,22.5,0.7,2.1,33.8
94,Caris LeVert,CLE,28,67,61,31.9,1.1,3.2,33.2,41.7,16.9,0.5,1.7,30.2,15.0,0.6,1.5,36.2
95,Franz Wagner,ORL,21,69,67,23.1,1.1,3.2,34.1,42.4,9.9,0.6,1.4,41.0,13.1,0.5,1.8,29.3
96,Norman Powell,LAC,29,54,51,27.6,1.3,3.2,39.1,47.4,14.4,0.7,1.7,42.6,13.2,0.5,1.5,35.1
97,Jevon Carter,MIL,27,70,64,47.0,1.4,3.2,42.4,52.2,24.3,0.7,1.7,44.0,22.6,0.6,1.5,40.9
98,Andrew Wiggins,GSW,28,36,36,22.5,1.1,3.2,33.9,37.0,16.8,0.9,2.4,37.2,5.7,0.2,0.8,23.5
99,Gabe Vincent,MIA,26,57,54,37.8,1.3,3.2,41.4,50.8,16.3,0.7,1.4,52.6,21.5,0.6,1.8,33.1
100,John Wall,LAC,32,34,32,31.1,0.8,3.1,26.7,27.1,25.1,0.8,2.5,31.6,5.9,0.0,0.6,5.1
101,Chris Duarte,IND,25,45,44,41.7,0.9,3.1,29.7,37.0,20.2,0.5,1.5,31.5,21.5,0.4,1.6,27.8
102,Jaylen Nowell,MIN,23,62,54,31.1,1.3,3.0,42.5,49.7,16.4,0.8,1.6,53.2,14.7,0.4,1.4,31.0
103,Evan Fournier,NYK,30,23,22,45.7,1.0,3.0,31.9,40.6,16.6,0.4,1.1,39.4,29.1,0.5,1.9,27.2
104,Jabari Smith Jr.,HOU,19,67,63,26.8,1.1,2.9,36.0,41.9,18.8,0.7,2.1,35.0,8.0,0.3,0.9,38.6
105,Jalen Suggs,ORL,21,45,39,34.9,1.0,2.9,35.9,44.3,15.5,0.6,1.3,43.4,19.5,0.5,1.6,30.2
106,Scottie Barnes,TOR,21,67,63,21.6,0.9,2.9,31.8,34.9,15.9,0.8,2.1,34.9,5.6,0.2,0.8,23.7
107,Keldon Johnson,SAS,23,58,50,16.5,0.8,2.9,28.4,34.0,9.2,0.5,1.6,30.9,7.3,0.3,1.3,25.6
108,Rui Hachimura,LAL,25,53,49,30.1,1.4,2.9,49.7,49.7,29.5,1.4,2.8,50.5,0.6,0.0,0.1,0.0
109,Malaki Branham,SAS,19,53,50,33.7,1.3,2.9,43.7,46.7,25.2,1.1,2.1,50.7,8.5,0.2,0.7,23.6
110,Bennedict Mathurin,IND,20,67,62,23.1,1.0,2.9,33.5,43.5,10.3,0.4,1.3,30.7,12.8,0.6,1.6,36.1
111,Anthony Davis,LAL,30,45,41,16.4,1.1,2.8,40.2,40.2,15.9,1.1,2.7,41.4,0.5,0.0,0.1,0.0
112,Terrence Ross,PHX,32,51,43,38.9,1.3,2.8,44.8,49.3,26.9,1.0,1.9,51.5,12.0,0.3,0.9,29.1
113,Jerami Grant,POR,29,63,58,19.3,1.1,2.8,40.3,43.8,16.3,0.9,2.4,39.7,3.0,0.2,0.4,44.2
114,Malik Monk,SAC,25,66,58,26.6,1.0,2.8,35.7,45.6,9.8,0.4,1.0,43.1,16.8,0.6,1.7,31.6
115,Andrew Nembhard,IND,23,63,55,34.3,0.9,2.7,33.3,38.6,23.0,0.6,1.8,33.9,11.2,0.3,0.9,32.6
116,Landry Shamet,PHX,26,30,25,33.1,0.8,2.7,30.0,41.3,11.6,0.2,0.9,21.5,21.5,0.6,1.7,34.7
117,Saddiq Bey,ATL,23,64,58,24.0,0.8,2.6,30.7,39.2,10.3,0.4,1.1,32.4,13.7,0.4,1.5,29.7
118,AJ Griffin,ATL,19,62,53,34.4,1.3,2.5,50.3,58.0,23.2,0.9,1.7,52.0,11.2,0.4,0.8,47.6
119,T.J. Warren,PHX,29,34,28,40.2,1.1,2.5,45.3,45.9,36.9,1.1,2.3,48.3,3.3,0.0,0.2,14.3
120,Cameron Johnson,BKN,27,31,30,22.3,1.2,2.5,46.2,51.9,16.3,0.9,1.8,47.3,6.0,0.3,0.7,42.6
121,Josh Giddey,OKC,20,65,57,17.0,1.0,2.5,39.6,40.9,14.8,0.9,2.1,42.5,2.1,0.1,0.3,19.4
122,Will Barton,TOR,32,47,39,37.5,0.8,2.5,33.9,42.6,16.0,0.4,1.0,38.5,21.5,0.4,1.4,30.7
123,Ricky Rubio,CLE,32,24,20,43.9,1.0,2.4,43.1,46.6,29.5,0.9,1.6,54.0,14.4,0.2,0.8,21.5
124,TyTy Washington Jr.,HOU,21,30,25,46.5,0.9,2.4,36.1,39.6,31.6,0.7,1.6,42.9,14.8,0.2,0.8,22.1
125,Brandon Boston Jr.,LAC,21,21,15,41.3,0.9,2.4,40.0,47.0,28.9,0.6,1.7,37.1,12.4,0.3,0.7,46.5
126,Devonte' Graham,SAS,28,66,47,41.5,0.9,2.4,36.9,50.3,9.5,0.2,0.6,43.6,32.0,0.6,1.8,35.0
127,Kentavious Caldwell-Pope,DEN,30,67,60,28.1,1.0,2.4,42.4,47.2,20.1,0.8,1.7,46.2,8.0,0.2,0.7,32.8
128,Goran Dragic,MIL,36,50,42,39.2,0.8,2.3,35.3,37.9,27.4,0.7,1.6,43.2,11.8,0.1,0.7,17.1
129,Dennis Smith Jr.,CHA,25,50,47,27.8,0.6,2.3,25.2,25.2,23.7,0.6,2.0,29.6,4.1,0.0,0.3,0.0
130,Lonnie Walker IV,LAL,24,51,43,23.4,0.8,2.3,35.0,40.6,14.4,0.6,1.4,39.0,9.0,0.3,0.9,28.4
131,RJ Barrett,NYK,22,64,56,13.9,0.6,2.3,26.0,29.5,9.4,0.4,1.5,28.8,4.6,0.2,0.8,21.3
132,P.J. Washington,CHA,24,67,58,17.5,0.8,2.3,36.2,43.8,10.6,0.5,1.4,35.0,6.9,0.3,0.9,37.8
133,Talen Horton-Tucker,UTA,22,55,44,28.5,0.8,2.3,35.2,43.2,13.5,0.4,1.1,41.1,15.1,0.4,1.2,30.0
134,Joshua Primo,SAS,20,4,4,34.6,1.0,2.3,44.4,50.0,23.1,0.8,1.5,50.0,11.5,0.3,0.8,33.3
135,Kendrick Nunn,WAS,27,59,50,36.6,0.8,2.2,37.4,45.4,19.3,0.5,1.2,40.2,17.3,0.4,1.1,34.3
