,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,LeBron James,LAL,38,47,47,100,11.3,22.5,50.2,55.0,69.3,9.2,15.6,58.8,30.7,2.1,6.9,30.8
1,Luka Doncic,DAL,24,57,57,100,11.0,22.1,50.0,56.3,64.0,8.3,14.1,58.5,36.0,2.8,8.0,34.8
2,Jayson Tatum,BOS,25,63,63,100,9.9,21.5,46.3,54.1,56.1,6.6,12.1,54.8,43.9,3.4,9.4,35.5
3,Damian Lillard,POR,32,54,54,100,9.7,20.7,46.6,56.8,45.6,5.4,9.4,57.7,54.4,4.2,11.3,37.3
4,Ja Morant,MEM,23,53,53,100,9.6,20.6,46.3,50.2,75.4,8.0,15.6,51.1,24.6,1.6,5.1,31.5
5,Joel Embiid,PHI,28,54,54,100,11.1,20.5,53.9,56.5,85.2,10.0,17.5,57.1,14.8,1.1,3.0,35.2
6,Devin Booker,PHX,26,40,40,100,10.1,20.5,49.1,54.8,69.3,7.8,14.2,54.5,30.7,2.3,6.3,37.0
7,Giannis Antetokounmpo,MIL,28,52,52,100,11.0,20.5,53.8,55.8,85.9,10.2,17.6,58.1,14.1,0.8,2.9,28.1
8,Donovan Mitchell,CLE,26,59,59,100,9.7,20.3,47.8,56.7,53.7,6.1,10.9,56.0,46.3,3.6,9.4,38.3
9,Jaylen Brown,BOS,26,56,56,100,9.9,20.3,48.6,54.6,64.1,7.5,13.0,57.3,35.9,2.4,7.3,33.1
10,Shai Gilgeous-Alexander,OKC,24,57,57,100,10.3,20.3,50.9,53.1,87.4,9.4,17.7,53.3,12.6,0.9,2.6,34.4
11,Stephen Curry,GSW,34,41,41,100,10.0,20.2,49.6,62.2,42.3,5.0,8.5,58.0,57.7,5.1,11.7,43.5
12,Kyrie Irving,DAL,30,51,51,100,9.9,20.2,49.1,57.2,57.8,6.7,11.7,57.2,42.2,3.3,8.5,38.1
13,LaMelo Ball,CHA,21,36,36,100,8.2,20.0,41.1,51.0,46.9,4.2,9.4,44.9,53.1,4.0,10.6,37.6
14,Trae Young,ATL,24,61,61,100,8.5,19.6,43.3,49.0,66.2,6.3,13.0,48.2,33.8,2.2,6.6,33.7
