,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Klay Thompson,GSW,33,49,49,48.1,3.6,9.0,40.5,58.6,5.5,0.4,1.0,36.3,42.6,3.3,8.0,41.1
1,Lauri Markkanen,UTA,25,57,57,40.7,2.9,6.8,42.4,62.8,1.2,0.1,0.2,57.9,39.5,2.8,6.6,42.0
2,Nikola Vucevic,CHI,32,62,61,46.6,2.6,6.6,39.3,51.8,13.7,0.9,1.9,48.5,32.9,1.6,4.6,35.6
3,Buddy Hield,IND,30,63,62,47.9,2.7,6.4,41.8,62.6,0.5,0.0,0.1,33.3,47.4,2.7,6.3,42.0
4,Tim Hardaway Jr.,DAL,30,57,57,52.5,2.4,6.4,37.2,55.0,1.9,0.1,0.2,47.8,50.6,2.3,6.1,36.8
5,Malik Beasley,LAL,26,62,62,51.9,2.3,6.3,36.0,52.8,2.2,0.1,0.3,55.6,49.6,2.1,6.0,35.2
6,Max Strus,MIA,26,61,61,58.8,2.2,6.3,34.8,52.1,0.3,0.0,0.0,66.7,58.5,2.2,6.3,34.7
7,Cameron Johnson,BKN,26,24,23,53.4,2.5,6.0,41.3,61.2,1.9,0.1,0.2,38.1,51.5,2.4,5.8,41.4
8,Michael Porter Jr.,DEN,24,46,46,45.2,2.7,5.9,46.5,66.6,4.3,0.4,0.6,64.9,40.9,2.4,5.3,44.5
9,Kelly Oubre Jr.,CHA,27,39,39,33.3,1.8,5.7,30.8,45.5,1.2,0.1,0.2,38.1,32.1,1.7,5.5,30.5
10,Keegan Murray,SAC,22,59,59,59.2,2.4,5.7,41.7,62.1,1.2,0.1,0.1,41.7,58.0,2.3,5.6,41.7
11,Devin Vassell,SAS,22,29,29,35.6,2.6,5.7,46.1,67.3,3.7,0.2,0.6,35.6,32.0,2.4,5.1,47.3
12,Kyle Kuzma,WAS,27,56,55,30.5,1.9,5.5,34.2,50.6,1.3,0.1,0.2,30.4,29.3,1.8,5.3,34.3
13,LaMelo Ball,CHA,21,36,36,27.6,2.2,5.5,40.2,60.3,0.1,0.0,0.0,0.0,27.5,2.2,5.5,40.4
14,Pat Connaughton,MIL,30,44,44,72.9,1.9,5.5,33.9,50.8,0.0,0.0,0.0,-,72.9,1.9,5.5,33.8
15,Kristaps Porzingis,WAS,27,51,51,35.9,2.1,5.5,38.5,55.2,4.1,0.3,0.6,42.9,31.8,1.8,4.8,37.8
16,Stephen Curry,GSW,34,37,37,27.2,2.2,5.4,39.8,58.7,0.9,0.1,0.2,57.9,26.3,2.0,5.2,39.1
17,Jerami Grant,POR,28,57,57,37.1,2.1,5.4,39.5,58.3,1.9,0.1,0.3,39.3,35.2,2.0,5.1,39.7
18,Bogdan Bogdanovic,ATL,30,37,37,44.3,2.3,5.4,42.0,59.8,4.7,0.3,0.6,61.4,39.7,1.9,4.8,39.7
19,Andrew Wiggins,GSW,28,36,36,37.7,2.3,5.4,43.0,63.5,1.4,0.1,0.2,57.9,36.3,2.2,5.2,42.4
20,Trey Murphy III,NOP,22,60,60,57.0,2.0,5.3,38.4,57.1,1.8,0.1,0.2,29.4,55.2,2.0,5.1,38.8
21,Keldon Johnson,SAS,23,54,54,29.8,1.8,5.2,33.9,50.5,0.4,0.0,0.1,57.1,29.4,1.7,5.2,33.7
