,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Luka Doncic,DAL,24,54,54,53.9,4.8,11.9,40.2,50.2,22.7,2.4,5.0,47.4,31.2,2.4,6.9,34.9
1,Devin Booker,PHX,26,37,36,57.0,5.0,11.6,43.0,48.6,37.1,3.7,7.6,48.9,19.9,1.3,4.0,32.1
2,Trae Young,ATL,24,56,56,53.0,4.0,10.5,37.8,45.9,26.5,2.3,5.2,43.4,26.6,1.7,5.3,32.4
3,DeMar DeRozan,CHI,33,57,57,58.5,5.0,10.4,48.2,48.7,57.1,4.9,10.2,48.5,1.4,0.1,0.3,36.0
4,Kevin Durant,PHX,34,41,41,55.0,5.6,10.1,54.9,59.0,43.0,4.7,7.9,59.9,12.1,0.8,2.2,37.4
5,Brandon Ingram,NOP,25,29,29,53.4,4.1,9.7,42.0,44.1,47.1,3.7,8.6,42.8,6.3,0.4,1.1,36.0
6,Damian Lillard,POR,32,50,50,46.9,4.0,9.7,40.9,55.1,11.6,1.2,2.4,50.8,35.2,2.7,7.3,37.6
7,Donovan Mitchell,CLE,26,54,54,48.2,4.2,9.7,43.1,55.2,19.0,1.8,3.8,48.0,29.2,2.3,5.8,39.8
8,Kyrie Irving,DAL,30,48,48,47.6,4.4,9.6,46.2,55.2,25.0,2.7,5.0,53.8,22.6,1.7,4.6,37.9
9,Shai Gilgeous-Alexander,OKC,24,54,54,45.3,4.2,9.2,46.4,49.7,36.5,3.6,7.4,49.3,8.8,0.6,1.8,34.3
10,Stephen Curry,GSW,34,37,37,45.1,4.1,9.0,45.9,62.0,14.5,1.2,2.9,42.9,30.6,2.9,6.1,47.3
11,De'Aaron Fox,SAC,25,56,56,48.6,3.8,8.9,42.4,46.7,35.1,3.0,6.5,46.8,13.5,0.8,2.5,31.0
12,Cade Cunningham,DET,21,12,12,47.3,3.7,8.8,41.5,45.3,32.6,3.0,6.1,49.3,14.7,0.7,2.8,24.4
13,Dejounte Murray,ATL,26,58,56,48.0,4.2,8.7,47.7,51.8,38.0,3.5,6.9,50.1,10.1,0.7,1.8,38.8
14,CJ McCollum,NOP,31,57,57,47.2,3.7,8.6,42.7,49.5,30.0,2.5,5.5,46.0,17.2,1.2,3.1,37.2
15,Tyler Herro,MIA,23,50,50,50.2,3.3,8.6,38.0,47.1,25.6,1.7,4.4,38.8,24.6,1.6,4.2,37.1
16,Jamal Murray,DEN,26,50,50,52.8,3.6,8.5,42.2,50.9,29.8,2.1,4.8,43.6,23.0,1.5,3.7,40.3
