,Player,Team,Age,Restricted Area_FGM,Restricted Area_FGA,Restricted Area_FG%,In The Paint (Non-RA)_FGM,In The Paint (Non-RA)_FGA,In The Paint (Non-RA)_FG%,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG%,Left Corner 3._FGM,Left Corner 3._FGA,Left Corner 3._FG%,Right Corner 3._FGM,Right Corner 3._FGA,Right Corner 3._FG%,Corner 3_FGM,Corner 3_FGA,Corner 3_FG%,Above the Break 3._FGM,Above the Break 3._FGA,Above the Break 3._FG%
24,Anthony Gill,WAS,30,0.8,0.9,83.7,0.3,0.6,50.0,0.0,0.0,100,0.1,0.3,30.0,0.0,0.2,0.0,0.1,0.4,18.8,0.0,0.1,0.0
25,Anthony Lamb,GSW,25,0.8,1.0,80.8,0.4,0.7,54.1,0.1,0.2,33.3,0.3,0.7,37.1,0.2,0.6,33.3,0.4,1.3,35.4,0.9,2.2,39.7
26,Austin Reaves,LAL,24,1.3,1.7,78.3,0.9,1.5,57.3,0.3,0.7,41.0,0.1,0.4,21.7,0.2,0.5,40.7,0.3,0.9,32.0,1.0,2.4,40.3
27,Austin Rivers,MIN,30,0.7,1.1,63.2,0.2,0.5,44.0,0.0,0.1,16.7,0.4,1.1,39.6,0.3,0.8,44.4,0.7,1.7,41.7,0.2,0.7,21.6
28,Ayo Dosunmu,CHI,23,2.3,3.4,66.7,0.3,0.7,38.8,0.3,0.8,40.4,0.2,0.6,28.9,0.2,0.6,35.0,0.4,1.1,32.1,0.4,1.2,30.6
29,Bam Adebayo,MIA,25,3.7,5.4,68.4,3.8,7.8,49.1,0.7,1.9,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.1
30,Ben Simmons,BKN,26,2.0,3.0,68.8,1.0,2.3,44.3,0.1,0.3,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Bennedict Mathurin,IND,20,2.7,4.5,59.4,1.0,2.7,35.5,0.4,1.0,35.8,0.1,0.4,26.7,0.2,0.4,40.7,0.3,0.8,33.3,1.0,3.2,32.1
32,Bismack Biyombo,PHX,30,1.2,1.5,77.9,0.5,1.4,35.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Blake Griffin,BOS,34,1.0,1.4,68.8,0.1,0.3,45.5,0.0,0.0,0.0,0.2,0.6,37.5,0.1,0.3,28.6,0.3,0.7,34.8,0.4,1.0,34.3
34,Blake Wesley,SAS,20,0.8,1.9,44.0,0.1,0.9,12.5,0.3,1.1,28.6,0.1,0.2,60.0,0.1,0.2,50.0,0.2,0.4,55.6,0.4,1.1,37.9
35,Boban Marjanovic,HOU,34,0.7,0.9,81.0,0.5,0.9,59.1,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Bobby Portis,MIL,28,2.1,3.1,67.7,1.4,2.6,52.9,1.0,2.2,46.2,0.2,0.6,31.4,0.1,0.6,18.8,0.3,1.1,25.4,0.9,2.3,39.3
37,Bogdan Bogdanovic,ATL,30,0.7,1.3,54.2,0.8,1.6,51.4,0.8,2.0,41.6,0.2,0.7,21.2,0.4,0.9,47.4,0.6,1.6,35.2,2.2,5.1,42.4
38,Bojan Bogdanovic,DET,33,1.8,2.8,66.1,1.6,3.3,48.5,1.4,2.9,48.5,0.5,0.8,56.3,0.3,1.0,30.5,0.8,1.8,42.1,1.7,4.2,40.4
39,Bol Bol,ORL,23,2.2,2.6,82.9,0.8,1.5,50.0,0.4,1.0,37.9,0.0,0.2,21.4,0.0,0.2,18.2,0.1,0.4,20.0,0.4,1.1,32.4
40,Bones Hyland,LAC,22,1.2,2.0,58.5,0.4,1.7,25.9,0.3,0.8,32.4,0.3,0.5,61.9,0.0,0.2,11.1,0.3,0.6,46.7,1.7,4.9,35.8
41,Bradley Beal,WAS,29,3.5,4.9,72.0,1.8,4.1,44.5,2.0,4.3,47.4,0.3,0.7,38.2,0.1,0.4,38.9,0.4,1.1,38.5,1.2,3.3,36.6
42,Brandon Boston Jr.,LAC,21,1.0,1.7,62.9,0.4,1.7,24.2,0.5,1.3,37.5,0.1,0.1,100,0.0,0.5,0.0,0.1,0.4,16.7,0.5,1.1,47.8
43,Brandon Clarke,MEM,26,2.7,3.4,78.2,1.2,2.3,51.9,0.2,0.4,47.6,0.0,0.0,0.0,0.0,0.1,25.0,0.0,0.1,16.7,0.0,0.0,0.0
44,Brandon Ingram,NOP,25,2.0,3.2,63.3,2.2,4.5,49.3,2.7,6.4,42.6,0.1,0.2,37.5,0.1,0.1,75.0,0.2,0.4,50.0,1.4,3.6,38.2
45,Braxton Key,DET,26,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Brook Lopez,MIL,34,2.5,3.4,74.4,1.1,2.1,52.1,0.5,1.1,46.8,0.2,0.4,40.7,0.3,0.6,39.5,0.4,1.0,40.0,1.4,3.9,37.3
47,Bruce Brown,DEN,26,2.2,3.1,70.9,0.7,1.9,36.0,0.2,0.6,27.5,0.1,0.5,13.5,0.4,0.8,50.0,0.5,1.3,35.8,0.7,1.9,37.2
48,Bruno Fernando,ATL,24,1.2,1.9,64.6,0.2,0.8,25.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Bryce McGowens,CHA,20,0.7,1.4,49.0,0.2,0.5,31.6,0.0,0.3,11.1,0.1,0.2,60.0,0.1,0.3,44.4,0.2,0.4,50.0,0.2,0.9,22.6
50,Bryn Forbes,MIN,29,0.1,0.2,50.0,0.2,0.7,35.3,0.3,0.6,50.0,0.2,0.4,37.5,0.1,0.3,40.0,0.2,0.6,38.5,0.4,1.3,28.1
51,Buddy Boeheim,DET,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,50.0,0.4,1.2,33.3,0.6,1.6,37.5,0.2,2.2,7.7
52,Buddy Hield,IND,30,1.5,2.4,63.0,0.3,0.9,35.3,0.6,1.3,44.1,0.5,1.0,46.5,0.3,0.6,51.2,0.8,1.6,48.2,2.9,7.1,41.0
53,CJ McCollum,NOP,31,1.6,2.8,57.6,1.8,3.8,47.1,1.7,4.2,39.9,0.3,0.5,45.7,0.0,0.4,12.0,0.3,0.9,31.7,2.5,6.4,39.3
54,Cade Cunningham,DET,21,2.3,4.3,54.9,1.8,4.7,37.5,2.3,4.7,48.2,0.0,0.1,0.0,0.1,0.3,33.3,0.1,0.3,25.0,1.3,4.7,28.6
55,Caleb Houstan,ORL,20,0.3,0.7,48.1,0.0,0.0,50.0,0.1,0.2,33.3,0.2,0.4,43.8,0.3,0.6,52.4,0.5,0.9,48.6,0.4,1.5,29.5
56,Caleb Martin,MIA,27,1.6,2.4,66.9,0.3,1.0,32.3,0.5,1.1,46.3,0.2,0.6,27.5,0.3,0.9,37.5,0.5,1.5,33.3,0.8,2.0,41.0
57,Cam Reddish,POR,23,1.7,2.8,61.0,0.5,1.1,47.4,0.1,0.4,38.5,0.4,0.9,46.7,0.1,0.5,23.5,0.5,1.3,38.3,0.7,2.4,30.6
58,Cam Thomas,BKN,21,0.8,1.2,67.2,1.0,2.3,42.1,0.8,2.1,38.3,0.1,0.1,60.0,0.1,0.2,57.1,0.1,0.2,58.3,0.8,2.2,35.2
59,Cameron Johnson,BKN,27,1.6,2.3,66.7,0.4,1.0,41.9,0.6,1.6,40.0,0.3,0.9,35.7,0.5,1.4,40.5,0.8,2.2,38.6,1.7,4.3,39.7
60,Cameron Payne,PHX,28,0.9,1.6,54.8,1.1,2.7,42.3,0.6,1.5,39.0,0.1,0.2,25.0,0.1,0.2,37.5,0.1,0.4,31.3,1.4,3.8,38.1
61,Caris LeVert,CLE,28,1.7,2.8,60.3,0.8,2.2,35.3,0.2,0.8,22.2,0.2,0.5,44.4,0.2,0.4,41.4,0.4,1.0,43.1,1.2,3.3,36.2
62,Carlik Jones,CHI,25,0.5,1.0,50.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
63,Cedi Osman,CLE,27,1.5,2.2,68.7,0.2,0.6,29.3,0.0,0.2,23.1,0.3,0.7,43.6,0.2,0.5,41.9,0.5,1.1,42.9,1.0,3.0,34.0
64,Charles Bassey,SAS,22,1.8,2.5,72.6,0.4,0.9,45.2,0.3,0.4,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,50.0
65,Chima Moneke,SAC,27,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Chimezie Metu,SAC,25,1.5,2.0,75.7,0.3,0.6,45.9,0.1,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.6,27.3
67,Chris Boucher,TOR,30,2.1,3.2,65.4,0.4,0.8,44.4,0.2,0.4,44.0,0.2,0.5,34.4,0.3,0.8,36.0,0.4,1.2,35.4,0.4,1.2,30.4
68,Chris Duarte,IND,25,0.9,1.7,51.9,0.2,0.5,33.3,0.4,1.3,35.1,0.3,0.8,38.2,0.2,0.6,30.8,0.5,1.3,35.0,0.8,2.5,30.6
69,Chris Paul,PHX,37,0.2,0.4,52.4,1.4,2.8,50.7,1.6,3.7,44.6,0.1,0.3,40.0,0.0,0.1,33.3,0.1,0.4,38.9,1.4,3.9,36.1
70,Chris Silva,DAL,26,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Christian Braun,DEN,21,1.1,1.6,66.3,0.2,0.5,31.3,0.0,0.2,23.1,0.2,0.3,52.6,0.1,0.2,27.3,0.2,0.5,43.3,0.3,0.7,38.1
72,Christian Koloko,TOR,22,1.1,2.0,56.7,0.0,0.3,12.5,0.1,0.1,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.1,25.0,0.0,0.1,0.0
73,Christian Wood,DAL,27,2.9,4.2,68.0,1.3,2.2,56.9,0.4,1.2,36.6,0.1,0.3,33.3,0.2,0.5,34.5,0.3,0.7,34.1,1.3,3.5,37.8
74,Chuma Okeke,ORL,24,0.6,0.9,66.7,0.1,0.3,33.3,0.0,0.2,0.0,0.1,0.4,25.0,0.2,0.3,60.0,0.2,0.6,38.5,0.7,2.3,29.4
75,Clint Capela,ATL,28,4.8,7.0,68.7,0.6,1.4,41.3,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Coby White,CHI,23,1.0,1.5,62.9,0.3,0.8,41.2,0.2,0.6,38.5,0.1,0.6,26.5,0.1,0.2,53.3,0.3,0.8,34.7,1.4,3.8,36.6
77,Cody Martin,CHA,27,1.3,2.3,57.1,0.1,0.3,50.0,0.3,0.9,33.3,0.1,0.4,33.3,0.3,0.5,66.7,0.4,0.9,50.0,0.0,1.1,0.0
78,Cody Zeller,MIA,30,1.1,2.0,55.0,0.4,0.7,57.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
79,Cole Anthony,ORL,22,1.2,2.0,59.8,1.3,2.7,48.2,0.7,1.9,38.8,0.1,0.3,46.2,0.0,0.1,20.0,0.1,0.3,38.9,1.1,3.0,34.8
80,Cole Swider,LAL,23,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.5,100,0.0,0.0,0.0,0.3,0.3,100,0.2,1.0,16.7
81,Collin Sexton,UTA,24,2.0,3.5,58.5,1.4,2.9,48.9,0.4,0.8,52.8,0.1,0.3,42.9,0.1,0.2,54.5,0.3,0.5,48.0,0.8,2.0,39.1
82,Corey Kispert,WAS,24,1.2,1.6,75.7,0.3,0.6,45.0,0.0,0.2,27.3,0.3,0.7,46.5,0.3,0.6,45.7,0.6,1.2,46.2,1.4,3.4,40.8
83,Cory Joseph,DET,31,0.5,0.8,59.1,0.5,1.1,41.4,0.4,0.8,42.2,0.1,0.2,50.0,0.1,0.4,31.3,0.2,0.5,38.5,0.7,1.9,38.0
84,D'Angelo Russell,LAL,27,1.5,2.2,69.7,0.8,2.0,41.7,1.2,2.4,49.7,0.2,0.5,41.4,0.1,0.3,26.3,0.3,0.8,35.4,2.5,6.2,39.3
85,Daishen Nix,HOU,21,0.6,1.1,51.9,0.2,0.6,30.0,0.0,0.1,20.0,0.0,0.1,16.7,0.1,0.3,23.1,0.1,0.4,21.1,0.7,2.0,34.0
86,Dalano Banton,TOR,23,1.0,1.3,79.4,0.1,0.7,21.1,0.1,0.5,15.4,0.0,0.3,16.7,0.1,0.3,33.3,0.1,0.5,25.0,0.4,1.2,30.3
87,Dalen Terry,CHI,20,0.5,0.8,57.1,0.0,0.1,0.0,0.0,0.1,50.0,0.1,0.2,33.3,0.1,0.3,40.0,0.1,0.4,37.5,0.1,0.3,37.5
88,Damian Jones,UTA,27,1.2,1.7,67.4,0.0,0.2,20.0,0.0,0.0,100,0.0,0.0,0.0,0.2,0.2,100,0.1,0.1,100,0.0,0.1,0.0
89,Damian Lillard,POR,32,3.5,5.6,63.3,0.8,1.8,45.7,1.0,1.9,50.5,0.1,0.4,27.3,0.2,0.3,52.6,0.3,0.7,39.0,4.0,10.6,37.4
90,Damion Lee,PHX,30,0.5,0.9,54.7,0.4,1.0,35.6,0.3,0.8,43.6,0.5,0.8,60.4,0.3,0.7,39.6,0.7,1.4,50.5,0.8,2.0,40.6
91,Daniel Gafford,WAS,24,2.7,3.2,83.0,0.7,1.2,55.8,0.1,0.2,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Daniel Theis,IND,30,1.9,3.0,61.9,0.9,1.1,75.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.3,50.0,0.2,0.3,50.0,0.1,1.1,12.5
93,Danny Green,CLE,35,0.0,0.0,0.0,0.1,0.4,25.0,0.0,0.1,0.0,0.1,0.1,100,0.3,0.9,33.3,0.4,0.9,42.9,0.6,1.2,45.5
94,Danuel House Jr.,PHI,29,0.7,0.8,78.9,0.1,0.2,54.5,0.1,0.2,33.3,0.1,0.4,33.3,0.2,0.6,34.8,0.3,0.9,34.1,0.4,1.0,37.8
95,Dario Saric,OKC,28,1.0,1.4,71.2,0.5,1.1,43.1,0.0,0.5,8.7,0.2,0.3,53.8,0.2,0.4,37.5,0.3,0.6,44.8,0.5,1.5,35.1
96,Darius Bazley,PHX,22,1.2,2.2,52.9,0.2,0.5,30.0,0.1,0.3,30.0,0.1,0.3,30.0,0.2,0.3,66.7,0.2,0.5,47.4,0.3,0.8,33.3
97,Darius Days,HOU,23,0.7,0.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,50.0,0.0,0.7,0.0,0.5,1.5,33.3,0.3,1.0,25.0
98,Darius Garland,CLE,23,1.8,3.1,57.4,2.1,4.1,50.4,1.2,2.9,42.5,0.1,0.2,36.4,0.2,0.4,54.2,0.3,0.6,48.6,2.3,5.6,40.9
99,David Duke Jr.,BKN,23,1.4,2.5,57.1,0.1,0.4,25.0,0.1,0.2,33.3,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.3,25.0
100,David Roddy,MEM,21,1.2,1.8,69.5,0.3,0.9,37.3,0.1,0.2,33.3,0.3,0.8,38.1,0.2,0.7,31.4,0.5,1.4,35.1,0.4,1.6,27.4
101,Davion Mitchell,SAC,24,0.9,1.4,65.3,0.3,0.5,52.6,0.3,0.6,44.2,0.1,0.2,31.3,0.1,0.3,28.6,0.2,0.5,29.7,0.6,1.8,34.6
102,Davis Bertans,DAL,30,0.2,0.3,61.5,0.0,0.0,100,0.1,0.1,100,0.4,0.6,68.4,0.1,0.4,33.3,0.5,0.9,54.8,0.7,2.2,33.0
103,Davon Reed,LAL,27,0.1,0.2,44.4,0.1,0.4,13.3,0.1,0.4,30.8,0.1,0.3,20.0,0.1,0.2,75.0,0.2,0.5,35.7,0.3,0.8,37.5
104,Day'Ron Sharpe,BKN,21,1.5,2.5,58.2,0.2,0.6,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,62.5
105,De'Aaron Fox,SAC,25,3.0,3.9,77.1,3.1,6.0,51.7,1.7,3.5,47.8,0.1,0.4,28.6,0.1,0.2,26.7,0.2,0.7,27.9,1.5,4.3,35.3
106,De'Andre Hunter,ATL,25,1.5,2.5,59.6,1.0,2.3,46.0,1.6,3.2,50.5,0.4,1.2,36.6,0.3,0.7,41.0,0.7,1.8,38.2,0.8,2.5,33.8
107,De'Anthony Melton,PHI,24,1.1,2.0,56.4,0.3,0.8,35.2,0.1,0.4,34.5,0.2,0.7,36.4,0.3,0.7,42.0,0.5,1.4,39.4,1.6,3.9,40.8
108,DeAndre Jordan,DEN,34,2.1,2.6,81.1,0.0,0.2,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
109,DeMar DeRozan,CHI,33,2.4,3.4,70.8,1.7,3.4,49.3,4.5,9.4,48.0,0.2,0.5,37.1,0.0,0.0,33.3,0.2,0.6,36.8,0.4,1.2,33.8
110,Dean Wade,CLE,26,0.6,0.8,73.3,0.0,0.2,12.5,0.0,0.2,16.7,0.3,0.7,39.1,0.2,0.6,38.1,0.4,1.2,38.6,0.5,1.6,32.8
111,Deandre Ayton,PHX,24,3.9,4.9,78.7,2.8,5.5,51.3,1.1,2.7,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,29.2
112,Dejounte Murray,ATL,26,2.0,3.2,64.1,2.1,4.5,46.2,2.3,4.9,46.0,0.4,0.8,53.7,0.2,0.5,30.3,0.6,1.3,44.8,1.3,4.1,32.0
113,Delon Wright,WAS,30,1.0,1.4,74.6,0.5,1.4,33.9,0.2,0.3,66.7,0.2,0.4,47.1,0.1,0.3,20.0,0.2,0.6,37.0,0.5,1.5,35.9
114,Deni Avdija,WAS,22,1.9,2.8,66.7,0.3,1.3,24.7,0.0,0.2,18.8,0.1,0.4,33.3,0.2,0.5,37.9,0.3,0.8,35.8,0.6,2.1,26.4
115,Dennis Schroder,LAL,29,1.1,2.1,53.2,1.0,2.3,43.3,0.9,2.1,41.0,0.2,0.6,35.3,0.1,0.3,38.9,0.3,0.9,36.5,0.8,2.6,32.7
116,Dennis Smith Jr.,CHA,25,1.9,3.2,61.5,0.6,1.8,35.9,0.4,1.4,28.2,0.1,0.4,33.3,0.0,0.1,16.7,0.1,0.5,29.2,0.3,1.5,18.7
117,Deonte Burton,SAC,29,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,Dereon Seabron,NOP,22,0.4,0.4,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Derrick Jones Jr.,CHI,26,1.3,2.1,64.0,0.1,0.3,20.0,0.0,0.0,100,0.2,0.5,40.0,0.1,0.3,20.0,0.3,0.8,32.5,0.1,0.4,31.6
120,Derrick Rose,NYK,34,0.7,1.4,51.3,0.7,1.5,42.5,0.2,0.6,29.4,0.2,0.3,50.0,0.0,0.2,0.0,0.1,0.5,30.8,0.6,1.9,30.0
121,Derrick White,BOS,28,1.3,2.1,65.5,0.9,2.0,47.9,0.2,0.5,37.5,0.3,0.7,40.4,0.3,0.8,36.2,0.6,1.5,38.1,1.2,3.1,37.1
122,Desmond Bane,MEM,24,2.4,4.3,57.4,1.6,3.4,45.6,0.8,1.5,51.4,0.4,0.8,46.3,0.2,0.3,71.4,0.6,1.1,52.7,2.2,5.8,38.0
123,Devin Booker,PHX,26,2.7,3.9,68.0,2.2,4.3,51.3,3.2,6.5,49.5,0.2,0.5,45.0,0.2,0.5,35.0,0.4,0.9,40.0,1.9,5.2,36.2
124,Devin Vassell,SAS,22,1.6,2.6,61.1,0.7,2.0,36.1,1.9,4.1,46.6,0.3,0.6,40.9,0.4,0.7,54.2,0.6,1.3,47.8,2.1,5.6,37.9
125,Devon Dotson,WAS,23,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.2,0.2,100
126,Devonte' Graham,SAS,28,0.2,0.4,44.8,0.2,0.4,50.0,0.2,0.4,44.4,0.1,0.3,52.9,0.1,0.2,30.8,0.2,0.5,43.3,1.4,4.0,35.8
127,Dewayne Dedmon,PHI,33,1.0,1.7,61.8,0.6,1.0,62.5,0.1,0.3,33.3,0.0,0.1,0.0,0.0,0.1,50.0,0.0,0.2,16.7,0.3,0.9,32.3
128,Dillon Brooks,MEM,27,1.5,2.7,56.3,1.3,3.3,40.5,0.6,1.8,32.8,0.2,0.7,37.2,0.1,0.4,27.6,0.4,1.1,33.3,1.5,4.8,32.4
129,Domantas Sabonis,SAC,26,5.0,7.1,70.5,1.4,2.7,51.3,0.4,1.0,46.3,0.0,0.1,28.6,0.0,0.0,0.0,0.0,0.1,20.0,0.4,0.9,38.5
130,Dominick Barlow,SAS,19,0.9,1.6,59.3,0.1,0.4,33.3,0.2,0.3,80.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0
131,Donovan Mitchell,CLE,26,3.2,4.7,68.8,1.7,3.4,49.3,1.3,2.9,44.6,0.2,0.4,41.7,0.1,0.2,25.0,0.2,0.6,36.1,3.3,8.7,38.0
132,Donte DiVincenzo,GSW,26,0.7,1.2,58.4,0.3,0.7,37.8,0.1,0.3,30.0,0.2,0.6,36.8,0.3,0.6,48.7,0.5,1.2,42.9,1.6,4.1,39.5
133,Dorian Finney-Smith,BKN,29,1.1,1.9,61.3,0.1,0.4,17.4,0.0,0.1,28.6,0.4,1.0,40.0,0.4,1.2,33.3,0.8,2.1,36.4,0.9,3.0,31.4
