,PLAYER,TEAM,AGE,GP,G,FREQ,FGM,FGA,FG%,EFG%,2FG FREQ,2FGM,2FGA,2FG%,3FG FREQ,3PM,3PA,3P%
0,Luka Doncic,DAL,24,54,54,53.9,4.8,11.9,40.2,50.2,22.7,2.4,5.0,47.4,31.2,2.4,6.9,34.9
1,Devin Booker,PHX,26,36,35,57.4,5.0,11.6,43.0,48.6,37.4,3.7,7.6,48.7,20.0,1.3,4.1,32.3
2,Trae Young,ATL,24,55,55,53.1,4.0,10.6,37.6,45.5,26.6,2.3,5.3,43.3,26.4,1.7,5.3,31.8
3,DeMar DeRozan,CHI,33,56,56,58.2,5.0,10.4,47.8,48.2,56.8,4.9,10.1,48.1,1.4,0.1,0.3,36.0
4,Kevin Durant,PHX,34,40,40,55.5,5.7,10.3,55.0,59.1,43.3,4.8,8.1,60.0,12.2,0.8,2.3,37.3
5,Donovan Mitchell,CLE,26,54,54,48.2,4.2,9.7,43.1,55.2,19.0,1.8,3.8,48.0,29.2,2.3,5.8,39.8
6,Damian Lillard,POR,32,49,49,46.8,4.0,9.7,40.9,55.1,11.7,1.2,2.4,50.6,35.2,2.7,7.3,37.6
7,Brandon Ingram,NOP,25,28,28,52.9,4.1,9.6,42.2,44.4,46.7,3.6,8.5,42.8,6.3,0.4,1.1,37.7
8,Kyrie Irving,DAL,30,48,48,47.6,4.4,9.6,46.2,55.2,25.0,2.7,5.0,53.8,22.6,1.7,4.6,37.9
9,Shai Gilgeous-Alexander,OKC,24,54,54,45.3,4.2,9.2,46.4,49.7,36.5,3.6,7.4,49.3,8.8,0.6,1.8,34.3
10,Stephen Curry,GSW,34,37,37,45.1,4.1,9.0,45.9,62.0,14.5,1.2,2.9,42.9,30.6,2.9,6.1,47.3
11,De'Aaron Fox,SAC,25,55,55,48.9,3.8,8.9,42.3,46.6,35.3,3.0,6.5,46.5,13.6,0.8,2.5,31.3
12,Cade Cunningham,DET,21,12,12,47.3,3.7,8.8,41.5,45.3,32.6,3.0,6.1,49.3,14.7,0.7,2.8,24.4
13,Tyler Herro,MIA,23,49,49,50.4,3.3,8.6,37.9,46.9,25.7,1.7,4.4,39.0,24.7,1.6,4.2,36.7
14,Dejounte Murray,ATL,26,57,55,47.6,4.0,8.6,46.7,50.7,37.5,3.3,6.8,49.2,10.1,0.7,1.8,37.4
15,CJ McCollum,NOP,31,56,56,47.2,3.7,8.6,42.8,49.6,30.0,2.5,5.4,46.0,17.3,1.2,3.1,37.1
16,Jamal Murray,DEN,26,49,49,52.5,3.6,8.5,42.4,51.2,29.4,2.1,4.7,44.4,23.2,1.5,3.7,39.9
17,Chris Paul,PHX,37,42,41,75.3,3.4,8.4,40.4,45.5,50.0,2.5,5.6,45.5,25.3,0.9,2.8,30.4
18,Jalen Brunson,NYK,26,60,60,47.3,3.8,8.3,45.2,51.8,31.4,2.6,5.5,48.2,16.0,1.1,2.8,39.3
19,Kawhi Leonard,LAC,31,38,37,50.6,4.0,8.3,47.9,52.5,39.0,3.2,6.4,50.2,11.6,0.8,1.9,40.2
20,Paul George,LAC,32,48,48,46.7,3.2,8.2,39.5,48.5,24.0,1.8,4.2,42.0,22.6,1.5,4.0,36.9
21,LaMelo Ball,CHA,21,36,36,40.8,3.0,8.2,36.7,47.6,15.3,1.2,3.1,39.9,25.5,1.8,5.1,34.8
22,Anthony Edwards,MIN,21,64,64,41.3,2.8,8.0,34.6,44.2,17.4,1.3,3.4,36.9,23.8,1.5,4.6,33.0
23,Terry Rozier,CHA,28,53,53,41.8,2.9,7.9,36.6,44.6,20.0,1.6,3.8,43.0,21.8,1.3,4.1,30.7
24,James Harden,PHI,33,46,46,53.9,3.1,7.8,40.0,53.2,16.3,1.1,2.4,45.1,37.6,2.1,5.5,37.9
25,Zach LaVine,CHI,27,58,58,43.4,2.9,7.7,37.1,45.3,21.4,1.6,3.8,42.2,22.1,1.3,3.9,32.2
26,Fred VanVleet,TOR,29,52,52,46.9,2.9,7.6,37.4,47.1,19.4,1.4,3.1,43.5,27.5,1.5,4.5,33.2
27,Jrue Holiday,MIL,32,51,51,47.6,3.0,7.6,39.8,50.3,19.6,1.4,3.1,45.8,28.0,1.6,4.5,35.6
28,Darius Garland,CLE,23,55,55,45.8,3.2,7.4,43.1,52.6,23.7,1.8,3.8,46.9,22.1,1.4,3.6,39.1
29,Tyrese Haliburton,IND,23,51,51,49.8,3.1,7.4,41.3,55.6,13.8,0.9,2.1,45.6,36.0,2.1,5.3,39.6
30,Jalen Green,HOU,21,56,56,41.7,2.6,7.4,35.3,44.2,18.1,1.3,3.2,40.2,23.6,1.3,4.2,31.6
31,Ja Morant,MEM,23,52,52,35.7,2.9,7.4,39.4,46.3,19.6,1.9,4.0,46.5,16.1,1.0,3.3,30.6
32,Anfernee Simons,POR,23,57,57,43.5,2.9,7.3,39.1,48.7,19.6,1.5,3.3,44.2,23.9,1.4,4.0,34.8
33,Joel Embiid,PHI,28,49,49,35.4,3.0,7.3,41.7,43.4,29.7,2.8,6.1,45.9,5.8,0.2,1.2,20.3
34,Kevin Porter Jr.,HOU,22,41,41,46.0,2.6,7.0,37.2,46.4,19.2,1.3,2.9,45.1,26.8,1.3,4.1,31.5
35,Jayson Tatum,BOS,24,59,59,32.5,2.1,6.9,30.8,40.8,10.4,0.8,2.2,33.8,22.1,1.4,4.7,29.5
36,Bradley Beal,WAS,29,40,39,39.9,3.1,6.8,46.3,51.3,28.0,2.5,4.8,51.9,11.9,0.7,2.0,33.5
37,Devin Vassell,SAS,22,30,30,41.6,2.7,6.6,40.2,43.2,30.5,2.3,4.9,46.6,11.1,0.4,1.8,22.6
38,Julius Randle,NYK,28,64,64,36.0,2.7,6.6,40.8,48.5,19.8,1.7,3.6,46.0,16.2,1.0,3.0,34.3
39,Klay Thompson,GSW,33,50,50,34.9,2.6,6.5,39.4,48.0,19.7,1.4,3.7,39.3,15.3,1.1,2.8,39.4
40,Jordan Poole,GSW,23,62,62,39.8,2.3,6.5,34.7,43.7,16.6,1.1,2.7,40.6,23.2,1.2,3.8,30.6
41,LeBron James,LAL,38,47,47,28.6,2.1,6.5,32.0,38.4,16.1,1.2,3.6,33.8,12.5,0.8,2.8,29.5
42,Pascal Siakam,TOR,28,54,54,34.1,2.7,6.4,42.0,44.5,28.2,2.4,5.3,44.5,5.9,0.3,1.1,29.7
43,Jaylen Brown,BOS,26,51,51,31.4,2.7,6.3,42.3,48.6,19.4,1.9,3.9,48.0,12.0,0.8,2.4,32.9
44,D'Angelo Russell,LAL,27,58,57,46.8,2.7,6.2,43.1,52.2,24.8,1.5,3.3,46.5,22.0,1.1,2.9,39.2
45,Jordan Clarkson,UTA,30,60,60,35.3,2.4,6.0,39.9,50.1,14.5,1.2,2.5,47.8,20.8,1.2,3.5,34.7
46,Gary Trent Jr.,TOR,24,55,55,39.6,2.2,5.8,38.1,43.9,24.5,1.6,3.6,43.1,15.1,0.7,2.2,30.2
47,Tyrese Maxey,PHI,22,43,43,36.4,2.3,5.7,39.8,47.2,21.5,1.4,3.4,42.7,15.0,0.8,2.4,35.7
48,Paolo Banchero,ORL,20,56,56,36.7,1.9,5.7,34.1,38.2,24.6,1.5,3.8,38.5,12.2,0.5,1.9,24.5
49,Bojan Bogdanovic,DET,33,58,58,37.8,2.5,5.6,43.7,48.8,26.1,1.9,3.9,48.7,11.8,0.6,1.7,32.8
