name,minutes,OUT,GTD,team
Keldon Johnson,34.0,0,1,Spurs
Malaki Branham,29.0,0,0,Spurs
Zach Collins,27.0,0,0,Spurs
Jeremy Sochan,26.0,0,1,Spurs
Devonte' Graham,25.0,0,0,Spurs
Keita Bates-Diop,25.0,0,0,Spurs
Blake Wesley,20.0,0,0,Spurs
Doug McDermott,19.0,0,1,Spurs
Isaiah Roby,19.0,0,0,Spurs
Charles Bassey,11.0,0,1,Spurs
Dominick Barlow,5.0,0,0,Spurs
Gorgui Dieng,0.0,0,0,Spurs
Tre Jones,0.0,1,0,Spurs
Khem Birch,0.0,1,0,Spurs
Romeo Langford,0.0,1,0,Spurs
Devin Vassell,0.0,1,0,Spurs
Donovan Mitchell,34.0,0,0,Cavaliers
Darius Garland,34.0,0,0,Cavaliers
Evan Mobley,33.0,0,0,Cavaliers
Jarrett Allen,31.0,0,0,Cavaliers
Isaac Okoro,25.0,0,0,Cavaliers
Caris LeVert,25.0,0,0,Cavaliers
Dean Wade,22.0,0,0,Cavaliers
Cedi Osman,20.0,0,0,Cavaliers
Ricky Rubio,16.0,0,0,Cavaliers
Raul Neto,0.0,0,0,Cavaliers
Lamar Stevens,0.0,0,0,Cavaliers
Robin Lopez,0.0,0,0,Cavaliers
Mamadi Diakite,0.0,0,0,Cavaliers
Kevin Love,0.0,0,0,Cavaliers
Dylan Windler,0.0,0,0,Cavaliers
Danny Green,0.0,1,0,Cavaliers
Lauri Markkanen,36.0,0,0,Jazz
Jordan Clarkson,34.0,0,0,Jazz
Walker Kessler,34.0,0,0,Jazz
Collin Sexton,32.0,0,0,Jazz
Kelly Olynyk,28.0,0,0,Jazz
Talen Horton-Tucker,27.0,0,0,Jazz
Ochai Agbaji,19.0,0,0,Jazz
Rudy Gay,14.0,0,0,Jazz
Udoka Azubuike,11.0,0,0,Jazz
Simone Fontecchio,5.0,0,0,Jazz
Leandro Bolmaro,0.0,0,0,Jazz
Juan Toscano-Anderson,0.0,0,0,Jazz
Damian Jones,0.0,0,0,Jazz
R. Westbrook,0.0,1,0,Jazz
Micah Potter,0.0,1,0,Jazz
T. Haliburton,34.0,0,1,Pacers
Buddy Hield,32.0,0,0,Pacers
Myles Turner,31.0,0,1,Pacers
Aaron Nesmith,26.0,0,0,Pacers
Andrew Nembhard,25.0,0,0,Pacers
Bennedict Mathurin,28.0,0,0,Pacers
T.J. McConnell,20.0,0,0,Pacers
Chris Duarte,19.0,0,0,Pacers
Daniel Theis,16.0,0,0,Pacers
Jordan Nwora,9.0,0,0,Pacers
Isaiah Jackson,0.0,0,0,Pacers
Oshae Brissett,0.0,0,0,Pacers
Jalen Smith,0.0,0,0,Pacers
George Hill,0.0,0,0,Pacers
Kenyon Martin,36.0,0,0,Rockets
Jalen Green,34.0,0,0,Rockets
Alperen Sengun,33.0,0,0,Rockets
Jabari Smith,33.0,0,0,Rockets
Jae'Sean Tate,23.0,0,0,Rockets
TyTy Washington,24.0,0,0,Rockets
Tari Eason,19.0,0,0,Rockets
Daishen Nix,14.0,0,0,Rockets
Usman Garuba,14.0,0,0,Rockets
Josh Christopher,10.0,0,0,Rockets
Trevor Hudgins,0.0,0,0,Rockets
Darius Days,0.0,0,0,Rockets
Boban Marjanovic,0.0,0,0,Rockets
Frank Kaminsky,0.0,0,0,Rockets
Justin Holiday,0.0,0,0,Rockets
Kevin Porter,0.0,1,0,Rockets
Joel Embiid,36.0,0,1,76ers
James Harden,36.0,0,0,76ers
Tobias Harris,32.0,0,0,76ers
P.J. Tucker,26.0,0,0,76ers
De'Anthony Melton,20.0,0,0,76ers
Tyrese Maxey,30.0,0,0,76ers
Georges Niang,21.0,0,0,76ers
