name,minutes,OUT,GTD,team
LeBron James,38.0,0,1,Lakers
Anthony Davis,38.0,0,1,Lakers
D'Angelo Russell,35.0,0,0,Lakers
Austin Reaves,33.0,0,0,Lakers
Jarred Vanderbilt,24.0,0,0,Lakers
Rui Hachimura,26.0,0,0,Lakers
Dennis Schroder,22.0,0,1,Lakers
Troy Brown,17.0,0,0,Lakers
Malik Beasley,8.0,0,0,Lakers
Shaquille Harrison,0.0,0,0,Lakers
Wenyen Gabriel,0.0,0,0,Lakers
Lonnie Walker,0.0,0,0,Lakers
Mo Bamba,0.0,0,0,Lakers
Max Christie,0.0,0,0,Lakers
Tristan Thompson,0.0,0,0,Lakers
Desmond Bane,37.0,0,0,Grizzlies
Jaren Jackson,37.0,0,0,Grizzlies
Ja Morant,32.0,0,1,Grizzlies
Dillon Brooks,31.0,0,0,Grizzlies
Xavier Tillman,18.0,0,0,Grizzlies
Luke Kennard,26.0,0,0,Grizzlies
Santi Aldama,23.0,0,0,Grizzlies
Tyus Jones,22.0,0,0,Grizzlies
David Roddy,8.0,0,0,Grizzlies
John Konchar,6.0,0,0,Grizzlies
Ziaire Williams,0.0,0,0,Grizzlies
Kenneth Lofton,0.0,0,0,Grizzlies
Jake LaRavia,0.0,1,0,Grizzlies
Steven Adams,0.0,1,0,Grizzlies
Jimmy Butler,42.0,0,0,Heat
Bam Adebayo,36.0,0,0,Heat
Max Strus,35.0,0,0,Heat
Gabe Vincent,31.0,0,0,Heat
Duncan Robinson,7.0,0,0,Heat
Caleb Martin,31.0,0,0,Heat
Kyle Lowry,22.0,0,1,Heat
Kevin Love,22.0,0,0,Heat
Victor Oladipo,14.0,0,0,Heat
Udonis Haslem,0.0,0,0,Heat
Haywood Highsmith,0.0,0,0,Heat
Omer Yurtseven,0.0,0,0,Heat
Cody Zeller,0.0,0,0,Heat
Tyler Herro,0.0,1,0,Heat
Nikola Jovic,0.0,1,0,Heat
Brook Lopez,38.0,0,0,Bucks
Jrue Holiday,38.0,0,0,Bucks
Khris Middleton,38.0,0,0,Bucks
Bobby Portis,30.0,0,0,Bucks
Grayson Allen,29.0,0,0,Bucks
Joe Ingles,22.0,0,0,Bucks
Jae Crowder,18.0,0,0,Bucks
Jevon Carter,17.0,0,0,Bucks
Pat Connaughton,10.0,0,0,Bucks
Meyers Leonard,0.0,0,0,Bucks
MarJon Beauchamp,0.0,0,0,Bucks
G. Antetokounmpo,0.0,0,1,Bucks
T. Antetokounmpo,0.0,0,0,Bucks
Goran Dragic,0.0,0,0,Bucks
AJ Green,0.0,0,0,Bucks
Wesley Matthews,0.0,1,0,Bucks
Karl-Anthony Towns,38.0,0,0,Timberwolves
Anthony Edwards,38.0,0,0,Timberwolves
Mike Conley,34.0,0,0,Timberwolves
Rudy Gobert,34.0,0,1,Timberwolves
N. Alexander-Walker,9.0,0,0,Timberwolves
Kyle Anderson,36.0,0,0,Timberwolves
Taurean Prince,28.0,0,0,Timberwolves
Jordan McLaughlin,15.0,0,0,Timberwolves
Jaylen Nowell,8.0,0,1,Timberwolves
Austin Rivers,0.0,0,0,Timberwolves
Josh Minott,0.0,0,0,Timberwolves
Nathan Knight,0.0,0,0,Timberwolves
Wendell Moore,0.0,0,0,Timberwolves
Jaden McDaniels,0.0,1,0,Timberwolves
Naz Reid,0.0,1,0,Timberwolves
Jamal Murray,36.0,0,0,Nuggets
Nikola Jokic,35.0,0,1,Nuggets
Aaron Gordon,34.0,0,0,Nuggets
Michael Porter,32.0,0,0,Nuggets
K. Caldwell-Pope,29.0,0,0,Nuggets
Bruce Brown,28.0,0,0,Nuggets
Christian Braun,14.0,0,0,Nuggets
Jeff Green,12.0,0,0,Nuggets
Zeke Nnaji,12.0,0,0,Nuggets
Reggie Jackson,5.0,0,0,Nuggets
Peyton Watson,2.0,0,0,Nuggets
Ish Smith,1.0,0,0,Nuggets
Vlatko Cancar,1.0,0,0,Nuggets
DeAndre Jordan,0.0,0,0,Nuggets
Thomas Bryant,0.0,0,0,Nuggets
