name,minutes,OUT,GTD,team
Zach LaVine,37.0,0,0,Bulls
Nikola Vucevic,36.0,0,0,Bulls
DeMar DeRozan,35.0,0,0,Bulls
Ayo Dosunmu,28.0,0,0,Bulls
Patrick Williams,27.0,0,0,Bulls
Alex Caruso,25.0,0,0,Bulls
Coby White,22.0,0,0,Bulls
Derrick Jones,18.0,0,0,Bulls
Goran Dragic,12.0,0,0,Bulls
Andre Drummond,0.0,0,0,Bulls
Dalen Terry,0.0,0,0,Bulls
Tony Bradley,0.0,0,0,Bulls
Marko Simonovic,0.0,0,0,Bulls
Javonte Green,0.0,1,0,Bulls
Lonzo Ball,0.0,1,0,Bulls
Bojan Bogdanovic,34.0,0,0,Pistons
Killian Hayes,34.0,0,0,Pistons
Jaden Ivey,32.0,0,0,Pistons
Isaiah Stewart,28.0,0,0,Pistons
Jalen Duren,25.0,0,1,Pistons
Saddiq Bey,27.0,0,0,Pistons
Alec Burks,20.0,0,0,Pistons
Isaiah Livers,16.0,0,0,Pistons
Hamidou Diallo,15.0,0,1,Pistons
Kevin Knox,9.0,0,0,Pistons
Cory Joseph,0.0,0,1,Pistons
Nerlens Noel,0.0,0,1,Pistons
Rodney McGruder,0.0,0,0,Pistons
Marvin Bagley,0.0,1,0,Pistons
Stephen Curry,33.0,0,0,Warriors
Draymond Green,33.0,0,0,Warriors
Klay Thompson,30.0,0,0,Warriors
Andrew Wiggins,30.0,0,0,Warriors
Kevon Looney,25.0,0,0,Warriors
Jordan Poole,28.0,0,0,Warriors
Donte DiVincenzo,25.0,0,0,Warriors
Anthony Lamb,22.0,0,0,Warriors
Ty Jerome,10.0,0,0,Warriors
Moses Moody,4.0,0,0,Warriors
Patrick Baldwin,0.0,0,0,Warriors
J. Kuminga,0.0,1,0,Warriors
Andre Iguodala,0.0,1,0,Warriors
James Wiseman,0.0,1,0,Warriors
JaMychal Green,0.0,1,0,Warriors
Jayson Tatum,36.0,0,0,Celtics
Jaylen Brown,36.0,0,1,Celtics
Marcus Smart,32.0,0,0,Celtics
Al Horford,30.0,0,0,Celtics
Derrick White,27.0,0,0,Celtics
Robert Williams,27.0,0,0,Celtics
Malcolm Brogdon,23.0,0,0,Celtics
Grant Williams,21.0,0,0,Celtics
Sam Hauser,8.0,0,0,Celtics
Payton Pritchard,0.0,0,0,Celtics
Luke Kornet,0.0,0,0,Celtics
Blake Griffin,0.0,0,0,Celtics
Justin Jackson,0.0,0,0,Celtics
D. Gallinari,0.0,1,0,Celtics
OG Anunoby,38.0,0,0,Raptors
Pascal Siakam,37.0,0,0,Raptors
Scottie Barnes,36.0,0,0,Raptors
Fred VanVleet,35.0,0,0,Raptors
Gary Trent,32.0,0,0,Raptors
Precious Achiuwa,25.0,0,0,Raptors
Chris Boucher,16.0,0,0,Raptors
Juancho Hernangomez,12.0,0,0,Raptors
Malachi Flynn,9.0,0,0,Raptors
Christian Koloko,0.0,0,0,Raptors
Thaddeus Young,0.0,0,0,Raptors
Jeff Dowtin,0.0,0,0,Raptors
Khem Birch,0.0,0,0,Raptors
Joe Wieskamp,0.0,0,0,Raptors
Dalano Banton,0.0,0,1,Raptors
Anthony Edwards,37.0,0,0,Timberwolves
D'Angelo Russell,33.0,0,0,Timberwolves
Kyle Anderson,32.0,0,0,Timberwolves
Jaden McDaniels,32.0,0,0,Timberwolves
Naz Reid,15.0,0,0,Timberwolves
Rudy Gobert,30.0,0,1,Timberwolves
Taurean Prince,24.0,0,0,Timberwolves
Austin Rivers,21.0,0,1,Timberwolves
Jaylen Nowell,16.0,0,0,Timberwolves
Bryn Forbes,0.0,0,0,Timberwolves
Luka Garza,0.0,0,0,Timberwolves
Matt Ryan,0.0,0,0,Timberwolves
Josh Minott,0.0,0,0,Timberwolves
Nathan Knight,0.0,0,0,Timberwolves
Wendell Moore,0.0,0,0,Timberwolves
K. Towns,0.0,1,0,Timberwolves
J. McLaughlin,0.0,1,0,Timberwolves
Kyrie Irving,38.0,0,0,Nets
Royce O'Neale,35.0,0,0,Nets
Nic Claxton,31.0,0,0,Nets
Ben Simmons,30.0,0,0,Nets
Joe Harris,27.0,0,0,Nets
Seth Curry,26.0,0,0,Nets
T.J. Warren,23.0,0,0,Nets
Yuta Watanabe,16.0,0,0,Nets
Edmond Sumner,10.0,0,0,Nets
Cam Thomas,4.0,0,0,Nets
Patty Mills,0.0,0,0,Nets
Day'Ron Sharpe,0.0,0,0,Nets
Markieff Morris,0.0,0,0,Nets
Kevin Durant,0.0,1,0,Nets
Mikal Bridges,36.0,0,0,Suns
Deandre Ayton,34.0,0,0,Suns
Duane Washington,26.0,0,0,Suns
Torrey Craig,23.0,0,0,Suns
Dario Saric,21.0,0,0,Suns
Damion Lee,26.0,0,0,Suns
Cameron Johnson,26.0,0,0,Suns
Saben Lee,20.0,0,0,Suns
Jock Landale,13.0,0,0,Suns
Ish Wainright,11.0,0,0,Suns
Bismack Biyombo,4.0,0,0,Suns
Chris Paul,0.0,1,0,Suns
Landry Shamet,0.0,1,0,Suns
Josh Okogie,0.0,1,0,Suns
Cameron Payne,0.0,1,0,Suns
Devin Booker,0.0,1,0,Suns
Jae Crowder,0.0,1,0,Suns
James Harden,37.0,0,0,76ers
Joel Embiid,35.0,0,0,76ers
Tobias Harris,32.0,0,0,76ers
De'Anthony Melton,25.0,0,0,76ers
P.J. Tucker,21.0,0,0,76ers
Tyrese Maxey,31.0,0,0,76ers
Georges Niang,18.0,0,0,76ers
Shake Milton,17.0,0,0,76ers
Matisse Thybulle,13.0,0,0,76ers
Montrezl Harrell,11.0,0,0,76ers
Paul Reed,0.0,0,0,76ers
Danuel House,0.0,0,0,76ers
Furkan Korkmaz,0.0,0,0,76ers
Jaden Springer,0.0,0,0,76ers
Anfernee Simons,36.0,0,0,Trail Blazers
Damian Lillard,36.0,0,0,Trail Blazers
Jerami Grant,36.0,0,0,Trail Blazers
Josh Hart,34.0,0,0,Trail Blazers
Jusuf Nurkic,30.0,0,1,Trail Blazers
Drew Eubanks,18.0,0,0,Trail Blazers
Gary Payton,17.0,0,1,Trail Blazers
Shaedon Sharpe,14.0,0,0,Trail Blazers
Nassir Little,13.0,0,0,Trail Blazers
Jabari Walker,6.0,0,0,Trail Blazers
Trendon Watford,0.0,0,0,Trail Blazers
Keon Johnson,0.0,0,0,Trail Blazers
Greg Brown,0.0,0,0,Trail Blazers
Ibou Badji,0.0,0,0,Trail Blazers
John Butler,0.0,0,0,Trail Blazers
Justise Winslow,0.0,1,0,Trail Blazers
