name,minutes,OUT,GTD,team
Jamal Murray,36.0,0,0,Nuggets
Nikola Jokic,36.0,0,0,Nuggets
K. Caldwell-Pope,33.0,0,0,Nuggets
Aaron Gordon,31.0,0,0,Nuggets
Michael Porter,30.0,0,0,Nuggets
Bruce Brown,26.0,0,0,Nuggets
Jeff Green,17.0,0,0,Nuggets
Christian Braun,13.0,0,0,Nuggets
Zeke Nnaji,12.0,0,0,Nuggets
Reggie Jackson,6.0,0,0,Nuggets
DeAndre Jordan,0.0,0,0,Nuggets
Peyton Watson,0.0,0,0,Nuggets
Thomas Bryant,0.0,0,0,Nuggets
Vlatko Cancar,0.0,0,0,Nuggets
Ish Smith,0.0,0,0,Nuggets
C. Gillespie,0.0,1,0,Nuggets
Corey Kispert,34.0,0,0,Wizards
Bradley Beal,34.0,0,1,Wizards
Kristaps Porzingis,34.0,0,0,Wizards
Monte Morris,27.0,0,0,Wizards
Daniel Gafford,24.0,0,0,Wizards
Deni Avdija,29.0,0,0,Wizards
Delon Wright,22.0,0,0,Wizards
Jordan Goodwin,16.0,0,0,Wizards
Johnny Davis,11.0,0,0,Wizards
Kendrick Nunn,5.0,0,0,Wizards
Taj Gibson,4.0,0,0,Wizards
Xavier Cooks,0.0,0,0,Wizards
Anthony Gill,0.0,0,0,Wizards
Jay Huff,0.0,0,0,Wizards
Kyle Kuzma,0.0,1,0,Wizards
Stephen Curry,37.0,0,0,Warriors
Klay Thompson,35.0,0,0,Warriors
Draymond Green,33.0,0,1,Warriors
Kevon Looney,23.0,0,1,Warriors
Donte DiVincenzo,22.0,0,0,Warriors
Jordan Poole,28.0,0,0,Warriors
Jonathan Kuminga,26.0,0,0,Warriors
Anthony Lamb,17.0,0,0,Warriors
JaMychal Green,14.0,0,0,Warriors
Moses Moody,7.0,0,0,Warriors
Ty Jerome,0.0,1,0,Warriors
Andre Iguodala,0.0,1,0,Warriors
Gary Payton,0.0,1,0,Warriors
Andrew Wiggins,0.0,1,0,Warriors
Kyrie Irving,37.0,0,1,Mavericks
Luka Doncic,34.0,0,1,Mavericks
Reggie Bullock,30.0,0,0,Mavericks
Josh Green,25.0,0,0,Mavericks
Dwight Powell,16.0,0,0,Mavericks
Maxi Kleber,28.0,0,0,Mavericks
Christian Wood,27.0,0,0,Mavericks
Tim Hardaway,24.0,0,1,Mavericks
Davis Bertans,7.0,0,0,Mavericks
Justin Holiday,6.0,0,0,Mavericks
Jaden Hardy,6.0,0,0,Mavericks
McKinley Wright,0.0,0,0,Mavericks
JaVale McGee,0.0,0,0,Mavericks
Frank Ntilikina,0.0,0,0,Mavericks
Markieff Morris,0.0,0,1,Mavericks
Theo Pinson,0.0,0,0,Mavericks
Julius Randle,36.0,0,0,Knicks
Jalen Brunson,34.0,0,0,Knicks
RJ Barrett,33.0,0,0,Knicks
Mitchell Robinson,25.0,0,0,Knicks
Quentin Grimes,21.0,0,0,Knicks
Josh Hart,33.0,0,0,Knicks
Immanuel Quickley,25.0,0,0,Knicks
Isaiah Hartenstein,21.0,0,0,Knicks
Obi Toppin,12.0,0,0,Knicks
Miles McBride,0.0,0,0,Knicks
Jericho Sims,0.0,0,0,Knicks
Evan Fournier,0.0,0,0,Knicks
Derrick Rose,0.0,0,0,Knicks
DaQuan Jeffries,0.0,0,0,Knicks
Bam Adebayo,35.0,0,0,Heat
Tyler Herro,35.0,0,0,Heat
Jimmy Butler,33.0,0,0,Heat
Gabe Vincent,25.0,0,0,Heat
Kevin Love,18.0,0,0,Heat
Caleb Martin,28.0,0,1,Heat
Kyle Lowry,23.0,0,1,Heat
Max Strus,22.0,0,0,Heat
Victor Oladipo,14.0,0,0,Heat
Omer Yurtseven,7.0,0,0,Heat
Jamal Cain,0.0,0,0,Heat
Haywood Highsmith,0.0,0,0,Heat
Duncan Robinson,0.0,0,0,Heat
Nikola Jovic,0.0,0,0,Heat
Udonis Haslem,0.0,0,0,Heat
Orlando Robinson,0.0,0,0,Heat
Cody Zeller,0.0,1,0,Heat
Buddy Hield,29.0,0,0,Pacers
Bennedict Mathurin,28.0,0,0,Pacers
Myles Turner,27.0,0,0,Pacers
Aaron Nesmith,20.0,0,0,Pacers
