name,minutes,OUT,GTD,team
S. Gilgeous-Alexander,36.0,0,0,Thunder
Josh Giddey,31.0,0,0,Thunder
Luguentz Dort,29.0,0,0,Thunder
Jalen Williams,27.0,0,0,Thunder
Eugene Omoruyi,14.0,0,0,Thunder
Kenrich Williams,25.0,0,0,Thunder
Isaiah Joe,18.0,0,0,Thunder
Mike Muscala,16.0,0,0,Thunder
Tre Mann,15.0,0,0,Thunder
Aaron Wiggins,15.0,0,0,Thunder
Lindy Waters,14.0,0,0,Thunder
Jaylin Williams,0.0,0,0,Thunder
Darius Bazley,0.0,0,0,Thunder
A. Pokusevski,0.0,1,0,Thunder
Ousmane Dieng,0.0,1,0,Thunder
J. Robinson-Earl,0.0,1,0,Thunder
James Harden,37.0,0,0,76ers
Joel Embiid,35.0,0,0,76ers
Tyrese Maxey,33.0,0,0,76ers
Tobias Harris,32.0,0,0,76ers
P.J. Tucker,24.0,0,0,76ers
De'Anthony Melton,25.0,0,0,76ers
Shake Milton,16.0,0,0,76ers
Georges Niang,15.0,0,0,76ers
Montrezl Harrell,11.0,0,0,76ers
Matisse Thybulle,10.0,0,0,76ers
Paul Reed,2.0,0,0,76ers
Furkan Korkmaz,0.0,0,0,76ers
Danuel House,0.0,0,0,76ers
Jrue Holiday,34.0,0,0,Bucks
Pat Connaughton,34.0,0,0,Bucks
Brook Lopez,34.0,0,0,Bucks
Bobby Portis,33.0,0,0,Bucks
Jevon Carter,32.0,0,0,Bucks
MarJon Beauchamp,25.0,0,0,Bucks
AJ Green,22.0,0,0,Bucks
Jordan Nwora,14.0,0,0,Bucks
George Hill,12.0,0,0,Bucks
G. Antetokounmpo,0.0,1,0,Bucks
Serge Ibaka,0.0,1,0,Bucks
Grayson Allen,0.0,1,0,Bucks
Joe Ingles,0.0,1,0,Bucks
Gabe Vincent,39.0,0,0,Heat
Jimmy Butler,38.0,0,0,Heat
Max Strus,37.0,0,0,Heat
Bam Adebayo,35.0,0,0,Heat
Haywood Highsmith,24.0,0,0,Heat
Victor Oladipo,34.0,0,0,Heat
Jamal Cain,20.0,0,0,Heat
Orlando Robinson,13.0,0,0,Heat
Udonis Haslem,0.0,0,1,Heat
Tyler Herro,0.0,1,0,Heat
Kyle Lowry,0.0,1,0,Heat
Caleb Martin,0.0,1,0,Heat
Duncan Robinson,0.0,1,0,Heat
