name,minutes,OUT,GTD,team
Nikola Jokic,34.0,0,0,Nuggets
Jamal Murray,33.0,0,0,Nuggets
Aaron Gordon,29.0,0,0,Nuggets
Michael Porter,29.0,0,0,Nuggets
K. Caldwell-Pope,29.0,0,0,Nuggets
Reggie Jackson,23.0,0,0,Nuggets
Bruce Brown,23.0,0,0,Nuggets
Vlatko Cancar,14.0,0,0,Nuggets
Thomas Bryant,13.0,0,0,Nuggets
Jeff Green,13.0,0,0,Nuggets
Christian Braun,0.0,0,0,Nuggets
DeAndre Jordan,0.0,0,0,Nuggets
Peyton Watson,0.0,0,0,Nuggets
Ish Smith,0.0,0,0,Nuggets
Zeke Nnaji,0.0,0,0,Nuggets
C. Gillespie,0.0,1,0,Nuggets
Spencer Dinwiddie,38.0,0,0,Nets
Mikal Bridges,38.0,0,0,Nets
Dorian Finney-Smith,33.0,0,0,Nets
Nic Claxton,32.0,0,0,Nets
Cameron Johnson,31.0,0,0,Nets
Royce O'Neale,29.0,0,0,Nets
Seth Curry,17.0,0,0,Nets
Joe Harris,13.0,0,0,Nets
Cam Thomas,5.0,0,0,Nets
Yuta Watanabe,4.0,0,0,Nets
Patty Mills,3.0,0,0,Nets
Edmond Sumner,3.0,0,0,Nets
Day'Ron Sharpe,2.0,0,0,Nets
Moses Brown,1.0,0,0,Nets
Ben Simmons,0.0,1,0,Nets
Devin Booker,35.0,0,0,Suns
Chris Paul,31.0,0,0,Suns
Josh Okogie,30.0,0,0,Suns
Torrey Craig,22.0,0,0,Suns
Bismack Biyombo,15.0,0,0,Suns
Jock Landale,26.0,0,0,Suns
Terrence Ross,20.0,0,0,Suns
Ish Wainright,19.0,0,0,Suns
Cameron Payne,15.0,0,0,Suns
Damion Lee,13.0,0,0,Suns
T.J. Warren,8.0,0,0,Suns
Darius Bazley,6.0,0,0,Suns
Saben Lee,0.0,0,0,Suns
Landry Shamet,0.0,0,0,Suns
Kevin Durant,0.0,1,0,Suns
Deandre Ayton,0.0,1,0,Suns
S. Gilgeous-Alexander,36.0,0,0,Thunder
Jalen Williams,34.0,0,0,Thunder
Josh Giddey,32.0,0,0,Thunder
Luguentz Dort,30.0,0,0,Thunder
Jaylin Williams,19.0,0,0,Thunder
Isaiah Joe,24.0,0,0,Thunder
Aaron Wiggins,15.0,0,0,Thunder
Dario Saric,13.0,0,0,Thunder
Ousmane Dieng,12.0,0,0,Thunder
J. Robinson-Earl,10.0,0,0,Thunder
Tre Mann,9.0,0,0,Thunder
Lindy Waters,5.0,0,0,Thunder
Trae Young,34.0,0,0,Hawks
Dejounte Murray,34.0,0,0,Hawks
De'Andre Hunter,31.0,0,0,Hawks
John Collins,28.0,0,0,Hawks
Clint Capela,26.0,0,0,Hawks
Saddiq Bey,26.0,0,0,Hawks
Bogdan Bogdanovic,24.0,0,0,Hawks
Onyeka Okongwu,21.0,0,0,Hawks
AJ Griffin,9.0,0,0,Hawks
Garrison Mathews,3.0,0,0,Hawks
Aaron Holiday,1.0,0,0,Hawks
Bruno Fernando,1.0,0,0,Hawks
Vit Krejci,1.0,0,0,Hawks
Jalen Johnson,0.0,1,0,Hawks
Keldon Johnson,35.0,0,0,Spurs
Devin Vassell,33.0,0,0,Spurs
Zach Collins,30.0,0,0,Spurs
Tre Jones,30.0,0,0,Spurs
