name,minutes,OUT,GTD,team
LeBron James,38.0,0,1,Lakers
Anthony Davis,38.0,0,1,Lakers
Austin Reaves,36.0,0,0,Lakers
D'Angelo Russell,36.0,0,0,Lakers
Jarred Vanderbilt,19.0,0,0,Lakers
Dennis Schroder,23.0,0,1,Lakers
Troy Brown,18.0,0,0,Lakers
Rui Hachimura,16.0,0,0,Lakers
Malik Beasley,10.0,0,0,Lakers
Mo Bamba,2.0,0,0,Lakers
Wenyen Gabriel,2.0,0,0,Lakers
Max Christie,1.0,0,0,Lakers
Lonnie Walker,1.0,0,0,Lakers
Shaquille Harrison,0.0,0,0,Lakers
Tristan Thompson,0.0,0,0,Lakers
Ja Morant,37.0,0,0,Grizzlies
Desmond Bane,36.0,0,0,Grizzlies
Jaren Jackson,33.0,0,0,Grizzlies
Dillon Brooks,31.0,0,0,Grizzlies
Xavier Tillman,19.0,0,0,Grizzlies
Luke Kennard,21.0,0,0,Grizzlies
Tyus Jones,18.0,0,0,Grizzlies
Santi Aldama,15.0,0,0,Grizzlies
David Roddy,15.0,0,0,Grizzlies
John Konchar,12.0,0,0,Grizzlies
Kenneth Lofton,3.0,0,0,Grizzlies
Ziaire Williams,0.0,0,0,Grizzlies
Jake LaRavia,0.0,1,0,Grizzlies
Steven Adams,0.0,1,0,Grizzlies
Jimmy Butler,38.0,0,0,Heat
Bam Adebayo,36.0,0,0,Heat
Tyler Herro,34.0,0,0,Heat
Max Strus,22.0,0,0,Heat
Gabe Vincent,19.0,0,1,Heat
Caleb Martin,24.0,0,0,Heat
Kyle Lowry,21.0,0,1,Heat
Kevin Love,15.0,0,0,Heat
Victor Oladipo,14.0,0,0,Heat
Cody Zeller,13.0,0,0,Heat
Duncan Robinson,2.0,0,0,Heat
Omer Yurtseven,2.0,0,0,Heat
Udonis Haslem,0.0,0,0,Heat
Haywood Highsmith,0.0,0,0,Heat
Nikola Jovic,0.0,1,0,Heat
Jrue Holiday,36.0,0,0,Bucks
Giannis Antetokounmpo,35.0,0,0,Bucks
Khris Middleton,32.0,0,0,Bucks
Brook Lopez,31.0,0,0,Bucks
Grayson Allen,20.0,0,0,Bucks
Bobby Portis,22.0,0,0,Bucks
Jae Crowder,16.0,0,0,Bucks
Jevon Carter,16.0,0,0,Bucks
Joe Ingles,15.0,0,0,Bucks
Pat Connaughton,13.0,0,0,Bucks
Wesley Matthews,4.0,0,0,Bucks
Goran Dragic,1.0,0,0,Bucks
Meyers Leonard,0.0,0,0,Bucks
MarJon Beauchamp,0.0,0,0,Bucks
T. Antetokounmpo,0.0,0,0,Bucks
AJ Green,0.0,0,0,Bucks
Kawhi Leonard,39.0,0,0,Clippers
Ivica Zubac,27.0,0,0,Clippers
Russell Westbrook,26.0,0,0,Clippers
Nicolas Batum,22.0,0,0,Clippers
Eric Gordon,21.0,0,0,Clippers
Norman Powell,25.0,0,0,Clippers
Marcus Morris,21.0,0,0,Clippers
Mason Plumlee,17.0,0,0,Clippers
Bones Hyland,17.0,0,0,Clippers
Terance Mann,17.0,0,0,Clippers
Robert Covington,7.0,0,0,Clippers
Brandon Boston,1.0,0,0,Clippers
Jason Preston,0.0,0,0,Clippers
Amir Coffey,0.0,0,0,Clippers
Paul George,0.0,1,0,Clippers
Devin Booker,38.0,0,0,Suns
Kevin Durant,37.0,0,0,Suns
Chris Paul,33.0,0,0,Suns
Deandre Ayton,31.0,0,0,Suns
Josh Okogie,21.0,0,0,Suns
Torrey Craig,18.0,0,0,Suns
Cameron Payne,14.0,0,1,Suns
Terrence Ross,13.0,0,0,Suns
Bismack Biyombo,12.0,0,0,Suns
Landry Shamet,11.0,0,0,Suns
T.J. Warren,8.0,0,0,Suns
Jock Landale,2.0,0,0,Suns
Ish Wainright,1.0,0,0,Suns
Damion Lee,0.0,0,0,Suns
Darius Bazley,0.0,0,0,Suns
Karl-Anthony Towns,38.0,0,0,Timberwolves
Anthony Edwards,38.0,0,0,Timberwolves
Mike Conley,34.0,0,0,Timberwolves
Rudy Gobert,34.0,0,1,Timberwolves
N. Alexander-Walker,9.0,0,0,Timberwolves
Kyle Anderson,36.0,0,0,Timberwolves
Taurean Prince,28.0,0,0,Timberwolves
Jordan McLaughlin,15.0,0,0,Timberwolves
Jaylen Nowell,8.0,0,1,Timberwolves
Austin Rivers,0.0,0,0,Timberwolves
Josh Minott,0.0,0,0,Timberwolves
Wendell Moore,0.0,0,0,Timberwolves
Nathan Knight,0.0,0,0,Timberwolves
Jaden McDaniels,0.0,1,0,Timberwolves
Naz Reid,0.0,1,0,Timberwolves
Jamal Murray,36.0,0,0,Nuggets
Nikola Jokic,35.0,0,0,Nuggets
Aaron Gordon,34.0,0,0,Nuggets
Michael Porter,32.0,0,0,Nuggets
K. Caldwell-Pope,29.0,0,0,Nuggets
Bruce Brown,28.0,0,0,Nuggets
Christian Braun,14.0,0,0,Nuggets
Jeff Green,12.0,0,0,Nuggets
Zeke Nnaji,12.0,0,0,Nuggets
Reggie Jackson,5.0,0,0,Nuggets
Peyton Watson,2.0,0,0,Nuggets
Ish Smith,1.0,0,0,Nuggets
Vlatko Cancar,1.0,0,0,Nuggets
DeAndre Jordan,0.0,0,0,Nuggets
Thomas Bryant,0.0,0,0,Nuggets
