name,minutes,OUT,GTD,team
Jayson Tatum,38.0,0,0,Celtics
Jaylen Brown,36.0,0,0,Celtics
Derrick White,34.0,0,0,Celtics
Marcus Smart,34.0,0,0,Celtics
Al Horford,33.0,0,0,Celtics
Robert Williams,27.0,0,0,Celtics
Malcolm Brogdon,26.0,0,0,Celtics
Sam Hauser,12.0,0,0,Celtics
Payton Pritchard,0.0,0,0,Celtics
Mike Muscala,0.0,0,0,Celtics
Grant Williams,0.0,0,0,Celtics
Luke Kornet,0.0,0,0,Celtics
Justin Champagnie,0.0,0,0,Celtics
Blake Griffin,0.0,0,0,Celtics
D. Gallinari,0.0,1,0,Celtics
Dejounte Murray,37.0,0,0,Hawks
Trae Young,34.0,0,0,Hawks
De'Andre Hunter,31.0,0,0,Hawks
John Collins,28.0,0,0,Hawks
Clint Capela,26.0,0,0,Hawks
Bogdan Bogdanovic,30.0,0,0,Hawks
Saddiq Bey,25.0,0,0,Hawks
Onyeka Okongwu,22.0,0,0,Hawks
Jalen Johnson,7.0,0,0,Hawks
AJ Griffin,0.0,0,0,Hawks
Aaron Holiday,0.0,0,0,Hawks
Garrison Mathews,0.0,0,0,Hawks
Bruno Fernando,0.0,0,0,Hawks
Vit Krejci,0.0,0,0,Hawks
Tyrese Martin,0.0,0,0,Hawks
Donovan Mitchell,44.0,0,0,Cavaliers
Darius Garland,43.0,0,0,Cavaliers
Jarrett Allen,39.0,0,0,Cavaliers
Evan Mobley,39.0,0,0,Cavaliers
Isaac Okoro,17.0,0,0,Cavaliers
Caris LeVert,24.0,0,0,Cavaliers
Danny Green,18.0,0,0,Cavaliers
Cedi Osman,16.0,0,1,Cavaliers
Sam Merrill,0.0,0,0,Cavaliers
Lamar Stevens,0.0,0,0,Cavaliers
Dean Wade,0.0,0,0,Cavaliers
Raul Neto,0.0,0,0,Cavaliers
Ricky Rubio,0.0,0,0,Cavaliers
Robin Lopez,0.0,0,0,Cavaliers
Dylan Windler,0.0,1,0,Cavaliers
Julius Randle,37.0,0,0,Knicks
Jalen Brunson,36.0,0,0,Knicks
RJ Barrett,32.0,0,0,Knicks
Mitchell Robinson,25.0,0,0,Knicks
Quentin Grimes,25.0,0,0,Knicks
Josh Hart,29.0,0,0,Knicks
Immanuel Quickley,23.0,0,0,Knicks
Isaiah Hartenstein,21.0,0,0,Knicks
Obi Toppin,12.0,0,0,Knicks
Jericho Sims,0.0,0,0,Knicks
Evan Fournier,0.0,0,0,Knicks
Miles McBride,0.0,0,0,Knicks
Derrick Rose,0.0,0,0,Knicks
Isaiah Roby,0.0,0,0,Knicks
DaQuan Jeffries,0.0,0,0,Knicks
Jamal Murray,36.0,0,0,Nuggets
Nikola Jokic,35.0,0,1,Nuggets
Aaron Gordon,34.0,0,0,Nuggets
Michael Porter,32.0,0,0,Nuggets
K. Caldwell-Pope,31.0,0,0,Nuggets
Bruce Brown,28.0,0,0,Nuggets
Jeff Green,22.0,0,0,Nuggets
Christian Braun,15.0,0,0,Nuggets
DeAndre Jordan,7.0,0,0,Nuggets
Reggie Jackson,0.0,0,0,Nuggets
Peyton Watson,0.0,0,0,Nuggets
Thomas Bryant,0.0,0,0,Nuggets
Ish Smith,0.0,0,0,Nuggets
Zeke Nnaji,0.0,0,0,Nuggets
Vlatko Cancar,0.0,0,0,Nuggets
Karl-Anthony Towns,38.0,0,0,Timberwolves
Anthony Edwards,38.0,0,0,Timberwolves
Mike Conley,34.0,0,0,Timberwolves
Rudy Gobert,34.0,0,1,Timberwolves
Taurean Prince,24.0,0,0,Timberwolves
Kyle Anderson,35.0,0,0,Timberwolves
N. Alexander-Walker,23.0,0,0,Timberwolves
Jaylen Nowell,14.0,0,1,Timberwolves
Austin Rivers,0.0,0,0,Timberwolves
Jordan McLaughlin,0.0,0,0,Timberwolves
Josh Minott,0.0,0,0,Timberwolves
Nathan Knight,0.0,0,0,Timberwolves
Wendell Moore,0.0,0,0,Timberwolves
Naz Reid,0.0,1,0,Timberwolves
Jaden McDaniels,0.0,1,0,Timberwolves
