name,minutes,OUT,GTD,team
CJ McCollum,34.0,0,0,Pelicans
Naji Marshall,29.0,0,1,Pelicans
Jonas Valanciunas,26.0,0,0,Pelicans
Trey Murphy,26.0,0,0,Pelicans
Dyson Daniels,24.0,0,0,Pelicans
Herbert Jones,26.0,0,1,Pelicans
Jose Alvarado,25.0,0,0,Pelicans
Larry Nance,20.0,0,0,Pelicans
Devonte' Graham,17.0,0,0,Pelicans
Jaxson Hayes,13.0,0,0,Pelicans
Willy Hernangomez,0.0,0,0,Pelicans
Kira Lewis,0.0,0,0,Pelicans
Garrett Temple,0.0,0,0,Pelicans
Zion Williamson,0.0,1,0,Pelicans
Brandon Ingram,0.0,1,0,Pelicans
E.J. Liddell,0.0,1,0,Pelicans
Franz Wagner,34.0,0,1,Magic
Paolo Banchero,33.0,0,0,Magic
Wendell Carter,30.0,0,0,Magic
Markelle Fultz,29.0,0,0,Magic
Gary Harris,19.0,0,0,Magic
Cole Anthony,23.0,0,0,Magic
Bol Bol,20.0,0,0,Magic
Terrence Ross,19.0,0,0,Magic
Moritz Wagner,17.0,0,0,Magic
Jalen Suggs,16.0,0,0,Magic
Admiral Schofield,0.0,0,0,Magic
R.J. Hampton,0.0,0,0,Magic
Mo Bamba,0.0,0,0,Magic
Jonathan Isaac,0.0,1,0,Magic
Chuma Okeke,0.0,1,0,Magic
RJ Barrett,39.0,0,0,Knicks
Julius Randle,38.0,0,0,Knicks
Jalen Brunson,37.0,0,0,Knicks
Quentin Grimes,33.0,0,0,Knicks
Isaiah Hartenstein,22.0,0,0,Knicks
Immanuel Quickley,27.0,0,0,Knicks
Jericho Sims,21.0,0,0,Knicks
Obi Toppin,15.0,0,0,Knicks
Miles McBride,8.0,0,0,Knicks
Derrick Rose,0.0,0,0,Knicks
Evan Fournier,0.0,0,0,Knicks
Svi Mykhailiuk,0.0,0,0,Knicks
Ryan Arcidiacono,0.0,0,0,Knicks
Cam Reddish,0.0,0,0,Knicks
M. Robinson,0.0,1,0,Knicks
Trae Young,36.0,0,1,Hawks
Dejounte Murray,36.0,0,0,Hawks
John Collins,30.0,0,0,Hawks
De'Andre Hunter,29.0,0,0,Hawks
Onyeka Okongwu,24.0,0,0,Hawks
B. Bogdanovic,31.0,0,1,Hawks
Clint Capela,24.0,0,0,Hawks
AJ Griffin,19.0,0,0,Hawks
Jalen Johnson,8.0,0,0,Hawks
Aaron Holiday,3.0,0,0,Hawks
Justin Holiday,0.0,0,0,Hawks
Vit Krejci,0.0,0,0,Hawks
Frank Kaminsky,0.0,0,0,Hawks
Derrick Favors,0.0,0,0,Hawks
Trent Forrest,0.0,0,0,Hawks
Jordan Poole,34.0,0,0,Warriors
Stephen Curry,33.0,0,0,Warriors
Draymond Green,32.0,0,0,Warriors
Andrew Wiggins,32.0,0,0,Warriors
Kevon Looney,22.0,0,0,Warriors
Donte DiVincenzo,27.0,0,0,Warriors
Anthony Lamb,20.0,0,0,Warriors
JaMychal Green,15.0,0,1,Warriors
J. Kuminga,15.0,0,1,Warriors
Moses Moody,6.0,0,0,Warriors
Ty Jerome,4.0,0,0,Warriors
Klay Thompson,0.0,0,1,Warriors
James Wiseman,0.0,0,1,Warriors
Andre Iguodala,0.0,0,1,Warriors
Patrick Baldwin,0.0,0,0,Warriors
D. Mitchell,36.0,0,1,Cavaliers
Darius Garland,35.0,0,0,Cavaliers
Jarrett Allen,32.0,0,0,Cavaliers
Evan Mobley,32.0,0,0,Cavaliers
Isaac Okoro,23.0,0,0,Cavaliers
Caris LeVert,30.0,0,0,Cavaliers
Kevin Love,18.0,0,0,Cavaliers
Raul Neto,12.0,0,0,Cavaliers
Lamar Stevens,12.0,0,0,Cavaliers
Cedi Osman,10.0,0,0,Cavaliers
Robin Lopez,0.0,0,0,Cavaliers
Mamadi Diakite,0.0,0,0,Cavaliers
Ricky Rubio,0.0,1,0,Cavaliers
Dean Wade,0.0,1,0,Cavaliers
Dylan Windler,0.0,1,0,Cavaliers
Bam Adebayo,34.0,0,0,Heat
Jimmy Butler,33.0,0,0,Heat
Tyler Herro,32.0,0,0,Heat
Kyle Lowry,31.0,0,0,Heat
Caleb Martin,27.0,0,0,Heat
Victor Oladipo,29.0,0,0,Heat
Gabe Vincent,20.0,0,0,Heat
Max Strus,20.0,0,0,Heat
Orlando Robinson,14.0,0,0,Heat
Haywood Highsmith,0.0,0,0,Heat
Dewayne Dedmon,0.0,0,0,Heat
Udonis Haslem,0.0,0,1,Heat
Duncan Robinson,0.0,1,0,Heat
Nikola Jovic,0.0,1,0,Heat
Omer Yurtseven,0.0,1,0,Heat
Luka Doncic,36.0,0,0,Mavericks
Spencer Dinwiddie,36.0,0,0,Mavericks
Dorian Finney-Smith,34.0,0,0,Mavericks
Tim Hardaway,33.0,0,1,Mavericks
Dwight Powell,23.0,0,0,Mavericks
Reggie Bullock,33.0,0,0,Mavericks
Josh Green,20.0,0,0,Mavericks
Davis Bertans,14.0,0,0,Mavericks
JaVale McGee,5.0,0,0,Mavericks
Frank Ntilikina,3.0,0,0,Mavericks
Jaden Hardy,3.0,0,0,Mavericks
Theo Pinson,0.0,0,0,Mavericks
A.J. Lawson,0.0,0,0,Mavericks
Christian Wood,0.0,1,0,Mavericks
McKinley Wright,0.0,1,0,Mavericks
Maxi Kleber,0.0,1,0,Mavericks
Kawhi Leonard,36.0,0,0,Clippers
