name,minutes,OUT,GTD,team
Jerami Grant,39.0,0,0,Trail Blazers
Damian Lillard,36.0,0,0,Trail Blazers
Matisse Thybulle,28.0,0,0,Trail Blazers
Anfernee Simons,27.0,0,1,Trail Blazers
Jusuf Nurkic,23.0,0,0,Trail Blazers
Cam Reddish,26.0,0,0,Trail Blazers
Trendon Watford,20.0,0,0,Trail Blazers
Shaedon Sharpe,16.0,0,0,Trail Blazers
Drew Eubanks,14.0,0,0,Trail Blazers
Nassir Little,11.0,0,0,Trail Blazers
Jabari Walker,0.0,0,0,Trail Blazers
Keon Johnson,0.0,0,0,Trail Blazers
Kevin Knox,0.0,0,0,Trail Blazers
R. Arcidiacono,0.0,1,0,Trail Blazers
Ibou Badji,0.0,1,0,Trail Blazers
Justise Winslow,0.0,1,0,Trail Blazers
James Harden,38.0,0,0,76ers
Joel Embiid,36.0,0,0,76ers
Tyrese Maxey,34.0,0,0,76ers
Tobias Harris,32.0,0,0,76ers
P.J. Tucker,21.0,0,0,76ers
De'Anthony Melton,27.0,0,0,76ers
Georges Niang,17.0,0,0,76ers
Jalen McDaniels,14.0,0,0,76ers
Paul Reed,11.0,0,0,76ers
Shake Milton,10.0,0,0,76ers
Furkan Korkmaz,0.0,0,0,76ers
Danuel House,0.0,0,0,76ers
Montrezl Harrell,0.0,0,0,76ers
Dewayne Dedmon,0.0,0,0,76ers
Dejounte Murray,35.0,0,0,Hawks
Trae Young,34.0,0,0,Hawks
De'Andre Hunter,31.0,0,0,Hawks
John Collins,27.0,0,0,Hawks
Clint Capela,26.0,0,0,Hawks
Saddiq Bey,27.0,0,0,Hawks
Bogdan Bogdanovic,25.0,0,0,Hawks
Onyeka Okongwu,21.0,0,0,Hawks
Jalen Johnson,14.0,0,0,Hawks
AJ Griffin,0.0,0,0,Hawks
Aaron Holiday,0.0,0,0,Hawks
Bruno Fernando,0.0,0,0,Hawks
Garrison Mathews,0.0,0,0,Hawks
Vit Krejci,0.0,0,0,Hawks
Trent Forrest,0.0,0,0,Hawks
Kyle Kuzma,35.0,0,0,Wizards
Bradley Beal,35.0,0,0,Wizards
Kristaps Porzingis,32.0,0,0,Wizards
