name,minutes,OUT,GTD,team
Franz Wagner,36.0,0,0,Magic
Paolo Banchero,35.0,0,0,Magic
Markelle Fultz,32.0,0,0,Magic
Wendell Carter,31.0,0,0,Magic
Gary Harris,28.0,0,0,Magic
Cole Anthony,27.0,0,0,Magic
Bol Bol,21.0,0,0,Magic
Moritz Wagner,18.0,0,0,Magic
Jonathan Isaac,12.0,0,0,Magic
Terrence Ross,0.0,0,0,Magic
Kevon Harris,0.0,0,0,Magic
Admiral Schofield,0.0,0,0,Magic
R.J. Hampton,0.0,0,0,Magic
Caleb Houstan,0.0,0,0,Magic
Jalen Suggs,0.0,1,0,Magic
Mo Bamba,0.0,1,0,Magic
Chuma Okeke,0.0,1,0,Magic
LaMelo Ball,37.0,0,0,Hornets
Terry Rozier,35.0,0,0,Hornets
P.J. Washington,35.0,0,0,Hornets
Mason Plumlee,31.0,0,0,Hornets
Gordon Hayward,30.0,0,0,Hornets
Jalen McDaniels,26.0,0,0,Hornets
Dennis Smith,19.0,0,0,Hornets
Mark Williams,17.0,0,0,Hornets
JT Thor,10.0,0,0,Hornets
Bryce McGowens,0.0,0,0,Hornets
Nick Richards,0.0,0,0,Hornets
Kelly Oubre,0.0,1,0,Hornets
Cody Martin,0.0,1,0,Hornets
Donovan Mitchell,36.0,0,0,Cavaliers
Jarrett Allen,35.0,0,0,Cavaliers
Evan Mobley,35.0,0,0,Cavaliers
Darius Garland,33.0,0,0,Cavaliers
Isaac Okoro,25.0,0,0,Cavaliers
Caris LeVert,28.0,0,1,Cavaliers
Dean Wade,21.0,0,0,Cavaliers
Ricky Rubio,19.0,0,0,Cavaliers
Cedi Osman,16.0,0,0,Cavaliers
Kevin Love,1.0,0,0,Cavaliers
Robin Lopez,0.0,0,0,Cavaliers
Mamadi Diakite,0.0,0,0,Cavaliers
Lamar Stevens,0.0,0,0,Cavaliers
Raul Neto,0.0,0,0,Cavaliers
Dylan Windler,0.0,1,0,Cavaliers
Buddy Hield,37.0,0,0,Pacers
Tyrese Haliburton,35.0,0,0,Pacers
Andrew Nembhard,33.0,0,0,Pacers
Myles Turner,32.0,0,0,Pacers
Aaron Nesmith,31.0,0,0,Pacers
Bennedict Mathurin,27.0,0,0,Pacers
T.J. McConnell,15.0,0,0,Pacers
Daniel Theis,14.0,0,1,Pacers
Oshae Brissett,13.0,0,0,Pacers
Isaiah Jackson,2.0,0,0,Pacers
Chris Duarte,1.0,0,0,Pacers
James Johnson,0.0,0,0,Pacers
Terry Taylor,0.0,0,0,Pacers
Trevelin Queen,0.0,0,0,Pacers
Jalen Smith,0.0,0,0,Pacers
Goga Bitadze,0.0,0,0,Pacers
James Harden,36.0,0,0,76ers
Joel Embiid,35.0,0,1,76ers
Tobias Harris,31.0,0,0,76ers
De'Anthony Melton,22.0,0,0,76ers
P.J. Tucker,21.0,0,0,76ers
Tyrese Maxey,31.0,0,0,76ers
Georges Niang,23.0,0,0,76ers
Shake Milton,15.0,0,0,76ers
Montrezl Harrell,14.0,0,0,76ers
Matisse Thybulle,12.0,0,0,76ers
Paul Reed,0.0,0,0,76ers
Danuel House,0.0,0,0,76ers
Furkan Korkmaz,0.0,0,0,76ers
Julius Randle,39.0,0,0,Knicks
RJ Barrett,38.0,0,0,Knicks
Jalen Brunson,38.0,0,0,Knicks
Quentin Grimes,37.0,0,0,Knicks
Jericho Sims,17.0,0,0,Knicks
Isaiah Hartenstein,29.0,0,0,Knicks
Immanuel Quickley,27.0,0,0,Knicks
Obi Toppin,10.0,0,0,Knicks
Miles McBride,9.0,0,0,Knicks
Evan Fournier,0.0,0,0,Knicks
Ryan Arcidiacono,0.0,0,0,Knicks
Svi Mykhailiuk,0.0,0,0,Knicks
Cam Reddish,0.0,0,0,Knicks
Derrick Rose,0.0,0,0,Knicks
M. Robinson,0.0,1,0,Knicks
Pascal Siakam,39.0,0,0,Raptors
Fred VanVleet,39.0,0,0,Raptors
Scottie Barnes,37.0,0,0,Raptors
Gary Trent,37.0,0,0,Raptors
Precious Achiuwa,34.0,0,0,Raptors
Chris Boucher,22.0,0,0,Raptors
Thaddeus Young,12.0,0,0,Raptors
Juancho Hernangomez,10.0,0,0,Raptors
Malachi Flynn,10.0,0,0,Raptors
Christian Koloko,0.0,0,0,Raptors
Joe Wieskamp,0.0,0,0,Raptors
Dalano Banton,0.0,0,0,Raptors
Khem Birch,0.0,0,0,Raptors
OG Anunoby,0.0,1,0,Raptors
Ja Morant,36.0,0,1,Grizzlies
Desmond Bane,34.0,0,0,Grizzlies
John Konchar,28.0,0,0,Grizzlies
Xavier Tillman,26.0,0,0,Grizzlies
Jaren Jackson,0.0,0,1,Grizzlies
Santi Aldama,27.0,0,0,Grizzlies
Ziaire Williams,26.0,0,0,Grizzlies
Brandon Clarke,23.0,0,0,Grizzlies
Tyus Jones,22.0,0,0,Grizzlies
David Roddy,18.0,0,0,Grizzlies
Danny Green,0.0,0,0,Grizzlies
Kenneth Lofton,0.0,0,0,Grizzlies
Kennedy Chandler,0.0,0,0,Grizzlies
Dillon Brooks,0.0,1,0,Grizzlies
Steven Adams,0.0,1,0,Grizzlies
Domantas Sabonis,37.0,0,0,Kings
Harrison Barnes,36.0,0,0,Kings
Kevin Huerter,36.0,0,0,Kings
Keegan Murray,27.0,0,0,Kings
Davion Mitchell,22.0,0,0,Kings
Malik Monk,28.0,0,0,Kings
Trey Lyles,20.0,0,0,Kings
Terence Davis,16.0,0,0,Kings
Chimezie Metu,10.0,0,0,Kings
Matthew Dellavedova,9.0,0,0,Kings
Richaun Holmes,0.0,0,0,Kings
Alex Len,0.0,0,0,Kings
Deonte Burton,0.0,0,0,Kings
De'Aaron Fox,0.0,1,0,Kings
CJ McCollum,38.0,0,0,Pelicans
Herbert Jones,35.0,0,0,Pelicans
Brandon Ingram,34.0,0,0,Pelicans
Trey Murphy,32.0,0,0,Pelicans
Larry Nance,29.0,0,0,Pelicans
Naji Marshall,21.0,0,0,Pelicans
Jose Alvarado,20.0,0,0,Pelicans
Jaxson Hayes,13.0,0,0,Pelicans
Willy Hernangomez,10.0,0,0,Pelicans
Kira Lewis,8.0,0,0,Pelicans
Dyson Daniels,0.0,0,1,Pelicans
J. Valanciunas,0.0,0,1,Pelicans
Devonte' Graham,0.0,0,0,Pelicans
Garrett Temple,0.0,0,0,Pelicans
Zion Williamson,0.0,1,0,Pelicans
E.J. Liddell,0.0,1,0,Pelicans
Bruce Brown,31.0,0,0,Nuggets
Vlatko Cancar,31.0,0,0,Nuggets
Michael Porter,31.0,0,0,Nuggets
Christian Braun,31.0,0,0,Nuggets
Zeke Nnaji,28.0,0,0,Nuggets
Bones Hyland,25.0,0,0,Nuggets
Jeff Green,24.0,0,0,Nuggets
