name,minutes,OUT,GTD,team
Bojan Bogdanovic,33.0,0,0,Pistons
Jaden Ivey,31.0,0,0,Pistons
Jalen Duren,30.0,0,0,Pistons
Isaiah Stewart,29.0,0,0,Pistons
Alec Burks,24.0,0,0,Pistons
Saddiq Bey,29.0,0,0,Pistons
Killian Hayes,26.0,0,0,Pistons
Hamidou Diallo,18.0,0,0,Pistons
Isaiah Livers,17.0,0,0,Pistons
Nerlens Noel,3.0,0,0,Pistons
Cory Joseph,0.0,0,0,Pistons
Rodney McGruder,0.0,0,0,Pistons
Kevin Knox,0.0,0,0,Pistons
Buddy Boeheim,0.0,0,0,Pistons
Jared Rhoden,0.0,0,0,Pistons
Marvin Bagley,0.0,1,0,Pistons
D. Mitchell,35.0,0,1,Cavaliers
Darius Garland,34.0,0,1,Cavaliers
Evan Mobley,33.0,0,0,Cavaliers
Jarrett Allen,31.0,0,0,Cavaliers
Isaac Okoro,27.0,0,0,Cavaliers
Caris LeVert,26.0,0,0,Cavaliers
Dean Wade,21.0,0,0,Cavaliers
Ricky Rubio,18.0,0,0,Cavaliers
Cedi Osman,15.0,0,0,Cavaliers
Kevin Love,0.0,0,0,Cavaliers
Lamar Stevens,0.0,0,0,Cavaliers
Raul Neto,0.0,0,0,Cavaliers
Robin Lopez,0.0,0,0,Cavaliers
Mamadi Diakite,0.0,0,0,Cavaliers
Dylan Windler,0.0,1,0,Cavaliers
LaMelo Ball,37.0,0,0,Hornets
P.J. Washington,36.0,0,0,Hornets
Terry Rozier,35.0,0,0,Hornets
Mason Plumlee,30.0,0,0,Hornets
Gordon Hayward,27.0,0,0,Hornets
Jalen McDaniels,26.0,0,0,Hornets
Dennis Smith,22.0,0,0,Hornets
Mark Williams,15.0,0,0,Hornets
JT Thor,10.0,0,0,Hornets
Nick Richards,2.0,0,0,Hornets
Bryce McGowens,0.0,0,0,Hornets
Cody Martin,0.0,1,0,Hornets
Kelly Oubre,0.0,1,0,Hornets
Kristaps Porzingis,34.0,0,0,Wizards
Bradley Beal,32.0,0,1,Wizards
Kyle Kuzma,30.0,0,1,Wizards
Monte Morris,28.0,0,1,Wizards
Daniel Gafford,26.0,0,0,Wizards
Deni Avdija,29.0,0,0,Wizards
Corey Kispert,24.0,0,0,Wizards
Delon Wright,22.0,0,0,Wizards
Kendrick Nunn,15.0,0,0,Wizards
Will Barton,0.0,0,0,Wizards
Anthony Gill,0.0,0,0,Wizards
Johnny Davis,0.0,0,0,Wizards
Taj Gibson,0.0,0,0,Wizards
Jordan Goodwin,0.0,0,0,Wizards
James Harden,36.0,0,0,76ers
Joel Embiid,35.0,0,1,76ers
Tobias Harris,31.0,0,0,76ers
De'Anthony Melton,22.0,0,0,76ers
P.J. Tucker,21.0,0,0,76ers
Tyrese Maxey,31.0,0,0,76ers
Georges Niang,23.0,0,0,76ers
Shake Milton,15.0,0,0,76ers
Montrezl Harrell,14.0,0,0,76ers
Matisse Thybulle,12.0,0,0,76ers
Paul Reed,0.0,0,0,76ers
Danuel House,0.0,0,0,76ers
Furkan Korkmaz,0.0,0,0,76ers
Jayson Tatum,39.0,0,0,Celtics
Jaylen Brown,36.0,0,0,Celtics
Derrick White,32.0,0,0,Celtics
Al Horford,31.0,0,1,Celtics
Robert Williams,31.0,0,1,Celtics
Malcolm Brogdon,26.0,0,0,Celtics
Grant Williams,24.0,0,0,Celtics
Payton Pritchard,12.0,0,0,Celtics
Luke Kornet,9.0,0,0,Celtics
Sam Hauser,0.0,0,0,Celtics
Blake Griffin,0.0,0,0,Celtics
Justin Jackson,0.0,0,0,Celtics
Marcus Smart,0.0,1,0,Celtics
D. Gallinari,0.0,1,0,Celtics
Buddy Hield,36.0,0,0,Pacers
Tyrese Haliburton,34.0,0,0,Pacers
Myles Turner,32.0,0,0,Pacers
Aaron Nesmith,28.0,0,0,Pacers
Andrew Nembhard,27.0,0,0,Pacers
Bennedict Mathurin,27.0,0,0,Pacers
Chris Duarte,15.0,0,1,Pacers
T.J. McConnell,14.0,0,0,Pacers
Daniel Theis,13.0,0,0,Pacers
Oshae Brissett,12.0,0,0,Pacers
Isaiah Jackson,2.0,0,0,Pacers
James Johnson,0.0,0,0,Pacers
Trevelin Queen,0.0,0,0,Pacers
Jalen Smith,0.0,0,0,Pacers
Goga Bitadze,0.0,0,0,Pacers
Tyler Herro,38.0,0,0,Heat
Bam Adebayo,37.0,0,0,Heat
Jimmy Butler,34.0,0,0,Heat
Gabe Vincent,34.0,0,1,Heat
Caleb Martin,30.0,0,0,Heat
Haywood Highsmith,29.0,0,0,Heat
Max Strus,26.0,0,0,Heat
O. Robinson,12.0,0,1,Heat
Udonis Haslem,0.0,0,0,Heat
Jamaree Bouyea,0.0,0,0,Heat
Jamal Cain,0.0,0,0,Heat
Victor Oladipo,0.0,1,0,Heat
Kyle Lowry,0.0,1,0,Heat
Nikola Jovic,0.0,1,0,Heat
Omer Yurtseven,0.0,1,0,Heat
Duncan Robinson,0.0,1,0,Heat
Malaki Branham,34.0,0,0,Spurs
Keldon Johnson,33.0,0,1,Spurs
Josh Richardson,31.0,0,0,Spurs
Keita Bates-Diop,26.0,0,0,Spurs
Jakob Poeltl,26.0,0,0,Spurs
Blake Wesley,22.0,0,0,Spurs
