name,minutes,OUT,GTD,team
LeBron James,37.0,0,1,Lakers
Anthony Davis,34.0,0,1,Lakers
Dennis Schroder,31.0,0,0,Lakers
P. Beverley,26.0,0,1,Lakers
Troy Brown,23.0,0,0,Lakers
Russell Westbrook,26.0,0,0,Lakers
Rui Hachimura,25.0,0,0,Lakers
Lonnie Walker,17.0,0,0,Lakers
Thomas Bryant,16.0,0,0,Lakers
Max Christie,5.0,0,0,Lakers
Wenyen Gabriel,0.0,0,0,Lakers
Scotty Pippen,0.0,0,1,Lakers
Juan Toscano-Anderson,0.0,0,0,Lakers
Damian Jones,0.0,0,0,Lakers
Austin Reaves,0.0,1,0,Lakers
Buddy Hield,34.0,0,0,Pacers
Myles Turner,32.0,0,0,Pacers
T. Haliburton,28.0,0,1,Pacers
Aaron Nesmith,25.0,0,0,Pacers
Chris Duarte,24.0,0,0,Pacers
Bennedict Mathurin,28.0,0,0,Pacers
Andrew Nembhard,21.0,0,0,Pacers
T.J. McConnell,19.0,0,0,Pacers
Oshae Brissett,13.0,0,0,Pacers
Daniel Theis,8.0,0,1,Pacers
Isaiah Jackson,8.0,0,0,Pacers
Terry Taylor,0.0,0,0,Pacers
Trevelin Queen,0.0,0,0,Pacers
Jalen Smith,0.0,0,0,Pacers
James Johnson,0.0,0,0,Pacers
Goga Bitadze,0.0,0,0,Pacers
Ja Morant,36.0,0,0,Grizzlies
Dillon Brooks,35.0,0,0,Grizzlies
Desmond Bane,33.0,0,0,Grizzlies
Xavier Tillman,26.0,0,0,Grizzlies
Brandon Clarke,23.0,0,0,Grizzlies
Santi Aldama,25.0,0,0,Grizzlies
Ziaire Williams,23.0,0,1,Grizzlies
Tyus Jones,22.0,0,0,Grizzlies
John Konchar,10.0,0,0,Grizzlies
David Roddy,10.0,0,0,Grizzlies
Jaren Jackson,0.0,0,1,Grizzlies
Kenneth Lofton,0.0,0,0,Grizzlies
Jake LaRavia,0.0,0,0,Grizzlies
Steven Adams,0.0,1,0,Grizzlies
Danny Green,0.0,1,0,Grizzlies
Jarrett Allen,35.0,0,0,Cavaliers
Evan Mobley,35.0,0,0,Cavaliers
Donovan Mitchell,34.0,0,0,Cavaliers
Darius Garland,34.0,0,0,Cavaliers
Isaac Okoro,24.0,0,0,Cavaliers
Caris LeVert,23.0,0,1,Cavaliers
Ricky Rubio,19.0,0,0,Cavaliers
Dean Wade,18.0,0,0,Cavaliers
Kevin Love,9.0,0,0,Cavaliers
Cedi Osman,9.0,0,0,Cavaliers
Robin Lopez,0.0,0,0,Cavaliers
Mamadi Diakite,0.0,0,0,Cavaliers
Lamar Stevens,0.0,0,0,Cavaliers
Raul Neto,0.0,0,0,Cavaliers
Dylan Windler,0.0,1,0,Cavaliers
Tyler Herro,36.0,0,0,Heat
Bam Adebayo,34.0,0,0,Heat
Jimmy Butler,34.0,0,0,Heat
Caleb Martin,33.0,0,0,Heat
Kyle Lowry,31.0,0,0,Heat
Max Strus,26.0,0,0,Heat
Gabe Vincent,21.0,0,0,Heat
Dewayne Dedmon,14.0,0,0,Heat
