name,minutes,OUT,GTD,team
DeMar DeRozan,35.0,0,0,Bulls
Zach LaVine,35.0,0,0,Bulls
Nikola Vucevic,33.0,0,0,Bulls
Patrick Beverley,22.0,0,0,Bulls
Alex Caruso,21.0,0,0,Bulls
Patrick Williams,27.0,0,0,Bulls
Ayo Dosunmu,25.0,0,0,Bulls
Coby White,22.0,0,0,Bulls
Andre Drummond,13.0,0,0,Bulls
Derrick Jones,7.0,0,0,Bulls
Dalen Terry,0.0,0,0,Bulls
Terry Taylor,0.0,0,0,Bulls
Javonte Green,0.0,1,0,Bulls
Killian Hayes,33.0,0,0,Pistons
Jaden Ivey,33.0,0,0,Pistons
B. Bogdanovic,32.0,0,1,Pistons
Marvin Bagley,27.0,0,0,Pistons
James Wiseman,25.0,0,0,Pistons
Alec Burks,27.0,0,0,Pistons
Hamidou Diallo,21.0,0,0,Pistons
R.J. Hampton,18.0,0,0,Pistons
Cory Joseph,14.0,0,0,Pistons
Rodney McGruder,10.0,0,0,Pistons
Isaiah Livers,0.0,0,1,Pistons
Buddy Boeheim,0.0,0,0,Pistons
Jared Rhoden,0.0,0,0,Pistons
Isaiah Stewart,0.0,1,0,Pistons
Jalen Duren,0.0,1,0,Pistons
Devin Booker,35.0,0,0,Suns
Deandre Ayton,32.0,0,0,Suns
Chris Paul,32.0,0,0,Suns
Kevin Durant,32.0,0,0,Suns
Torrey Craig,25.0,0,0,Suns
Josh Okogie,24.0,0,0,Suns
Terrence Ross,18.0,0,0,Suns
Cameron Payne,16.0,0,0,Suns
Jock Landale,13.0,0,0,Suns
Damion Lee,13.0,0,0,Suns
Ish Wainright,0.0,0,0,Suns
Saben Lee,0.0,0,0,Suns
Bismack Biyombo,0.0,0,0,Suns
T.J. Warren,0.0,0,0,Suns
Darius Bazley,0.0,0,0,Suns
Landry Shamet,0.0,1,0,Suns
Terry Rozier,38.0,0,0,Hornets
Gordon Hayward,34.0,0,0,Hornets
Kelly Oubre,32.0,0,0,Hornets
Mark Williams,30.0,0,0,Hornets
JT Thor,28.0,0,0,Hornets
Dennis Smith,33.0,0,0,Hornets
Nick Richards,20.0,0,0,Hornets
