name,minutes,OUT,GTD,team
James Harden,38.0,0,0,76ers
Joel Embiid,35.0,0,0,76ers
Tyrese Maxey,35.0,0,0,76ers
Tobias Harris,32.0,0,0,76ers
P.J. Tucker,29.0,0,0,76ers
De'Anthony Melton,24.0,0,0,76ers
Georges Niang,17.0,0,0,76ers
Jalen McDaniels,16.0,0,1,76ers
Paul Reed,11.0,0,0,76ers
Danuel House,3.0,0,0,76ers
Shake Milton,0.0,0,0,76ers
Jaden Springer,0.0,0,0,76ers
Furkan Korkmaz,0.0,0,0,76ers
Dewayne Dedmon,0.0,0,0,76ers
Montrezl Harrell,0.0,0,0,76ers
Mikal Bridges,39.0,0,0,Nets
Spencer Dinwiddie,38.0,0,0,Nets
Nic Claxton,31.0,0,0,Nets
Cameron Johnson,31.0,0,0,Nets
Dorian Finney-Smith,21.0,0,0,Nets
Royce O'Neale,30.0,0,0,Nets
Seth Curry,18.0,0,0,Nets
Joe Harris,18.0,0,0,Nets
Day'Ron Sharpe,14.0,0,0,Nets
Patty Mills,0.0,0,0,Nets
Cam Thomas,0.0,0,0,Nets
David Duke,0.0,0,0,Nets
Yuta Watanabe,0.0,0,0,Nets
Edmond Sumner,0.0,0,0,Nets
Moses Brown,0.0,0,0,Nets
De'Aaron Fox,38.0,0,0,Kings
Domantas Sabonis,36.0,0,0,Kings
Harrison Barnes,34.0,0,0,Kings
Kevin Huerter,29.0,0,0,Kings
Keegan Murray,21.0,0,0,Kings
Malik Monk,30.0,0,0,Kings
Davion Mitchell,24.0,0,0,Kings
Trey Lyles,19.0,0,0,Kings
Alex Len,9.0,0,0,Kings
Terence Davis,0.0,0,0,Kings
P.J. Dozier,0.0,0,0,Kings
Kessler Edwards,0.0,0,0,Kings
Chimezie Metu,0.0,0,0,Kings
Richaun Holmes,0.0,0,0,Kings
M. Dellavedova,0.0,1,0,Kings
Stephen Curry,39.0,0,0,Warriors
Andrew Wiggins,38.0,0,1,Warriors
Klay Thompson,38.0,0,0,Warriors
Kevon Looney,29.0,0,0,Warriors
Donte DiVincenzo,20.0,0,0,Warriors
Gary Payton,26.0,0,1,Warriors
Jordan Poole,25.0,0,1,Warriors
Jonathan Kuminga,13.0,0,0,Warriors
JaMychal Green,7.0,0,0,Warriors
Moses Moody,5.0,0,0,Warriors
Anthony Lamb,0.0,0,0,Warriors
Patrick Baldwin,0.0,0,0,Warriors
Draymond Green,0.0,1,0,Warriors
Andre Iguodala,0.0,1,0,Warriors
Kevin Durant,43.0,0,0,Suns
Devin Booker,42.0,0,0,Suns
Chris Paul,38.0,0,0,Suns
Deandre Ayton,31.0,0,0,Suns
Torrey Craig,27.0,0,0,Suns
Landry Shamet,18.0,0,0,Suns
Cameron Payne,14.0,0,1,Suns
Jock Landale,6.0,0,0,Suns
Josh Okogie,6.0,0,0,Suns
Ish Wainright,6.0,0,0,Suns
Bismack Biyombo,5.0,0,0,Suns
Terrence Ross,4.0,0,0,Suns
Darius Bazley,0.0,0,0,Suns
Damion Lee,0.0,0,0,Suns
T.J. Warren,0.0,0,0,Suns
Kawhi Leonard,43.0,0,0,Clippers
Russell Westbrook,34.0,0,0,Clippers
Eric Gordon,32.0,0,0,Clippers
Ivica Zubac,29.0,0,0,Clippers
Nicolas Batum,21.0,0,0,Clippers
Norman Powell,24.0,0,0,Clippers
Terance Mann,24.0,0,0,Clippers
Mason Plumlee,17.0,0,0,Clippers
Bones Hyland,14.0,0,0,Clippers
Robert Covington,2.0,0,0,Clippers
Marcus Morris,0.0,0,0,Clippers
Amir Coffey,0.0,0,0,Clippers
Brandon Boston,0.0,0,0,Clippers
Jason Preston,0.0,0,0,Clippers
Paul George,0.0,1,0,Clippers
