name,minutes,OUT,GTD,team
Scottie Barnes,37.0,0,0,Raptors
Pascal Siakam,36.0,0,0,Raptors
Gary Trent,35.0,0,0,Raptors
OG Anunoby,32.0,0,0,Raptors
Jakob Poeltl,32.0,0,0,Raptors
Precious Achiuwa,22.0,0,0,Raptors
Jeff Dowtin,20.0,0,0,Raptors
Chris Boucher,18.0,0,0,Raptors
Malachi Flynn,6.0,0,0,Raptors
Thaddeus Young,2.0,0,0,Raptors
Christian Koloko,0.0,0,0,Raptors
Juancho Hernangomez,0.0,0,0,Raptors
Joe Wieskamp,0.0,0,0,Raptors
Fred VanVleet,0.0,1,0,Raptors
Bojan Bogdanovic,35.0,0,0,Pistons
Isaiah Stewart,32.0,1,0,Pistons
Killian Hayes,28.0,0,0,Pistons
Jaden Ivey,28.0,0,0,Pistons
James Wiseman,28.0,0,0,Pistons
Isaiah Livers,23.0,0,0,Pistons
Alec Burks,20.0,0,0,Pistons
Cory Joseph,16.0,0,0,Pistons
Hamidou Diallo,16.0,0,0,Pistons
Marvin Bagley,14.0,0,0,Pistons
Rodney McGruder,0.0,0,0,Pistons
R.J. Hampton,0.0,0,0,Pistons
Jalen Duren,0.0,1,0,Pistons
Nerlens Noel,0.0,1,0,Pistons
Tyrese Haliburton,35.0,0,0,Pacers
Buddy Hield,31.0,0,0,Pacers
Aaron Nesmith,30.0,0,0,Pacers
Myles Turner,28.0,0,0,Pacers
Andrew Nembhard,23.0,0,0,Pacers
Bennedict Mathurin,29.0,0,0,Pacers
Chris Duarte,18.0,0,0,Pacers
T.J. McConnell,18.0,0,0,Pacers
Daniel Theis,15.0,0,0,Pacers
Jordan Nwora,13.0,0,0,Pacers
George Hill,0.0,0,0,Pacers
Isaiah Jackson,0.0,0,0,Pacers
Oshae Brissett,0.0,0,0,Pacers
Jalen Smith,0.0,0,0,Pacers
James Johnson,0.0,0,0,Pacers
Markelle Fultz,33.0,0,0,Magic
Paolo Banchero,33.0,0,0,Magic
Franz Wagner,33.0,0,0,Magic
Wendell Carter,30.0,0,0,Magic
Gary Harris,25.0,0,0,Magic
Jalen Suggs,25.0,0,0,Magic
Cole Anthony,20.0,0,0,Magic
Moritz Wagner,16.0,0,0,Magic
Bol Bol,14.0,0,0,Magic
Jonathan Isaac,11.0,0,0,Magic
Chuma Okeke,0.0,0,0,Magic
Goga Bitadze,0.0,0,0,Magic
Admiral Schofield,0.0,0,0,Magic
Bam Adebayo,35.0,0,0,Heat
Tyler Herro,34.0,0,0,Heat
Jimmy Butler,33.0,0,0,Heat
Gabe Vincent,28.0,0,0,Heat
Kevin Love,24.0,0,1,Heat
Caleb Martin,22.0,0,0,Heat
Max Strus,21.0,0,0,Heat
Victor Oladipo,20.0,0,0,Heat
Cody Zeller,13.0,0,0,Heat
Duncan Robinson,10.0,0,0,Heat
Haywood Highsmith,0.0,0,0,Heat
Udonis Haslem,0.0,0,0,Heat
Jamal Cain,0.0,0,0,Heat
Kyle Lowry,0.0,1,0,Heat
Nikola Jovic,0.0,1,0,Heat
Omer Yurtseven,0.0,1,0,Heat
LaMelo Ball,39.0,0,0,Hornets
Terry Rozier,37.0,0,0,Hornets
Gordon Hayward,33.0,0,0,Hornets
Mark Williams,29.0,0,0,Hornets
Kelly Oubre,28.0,0,0,Hornets
Dennis Smith,26.0,0,0,Hornets
Nick Richards,19.0,0,0,Hornets
JT Thor,15.0,0,0,Hornets
Svi Mykhailiuk,14.0,0,0,Hornets
P.J. Washington,0.0,0,1,Hornets
Kai Jones,0.0,0,0,Hornets
Cody Martin,0.0,1,0,Hornets
CJ McCollum,34.0,0,0,Pelicans
Brandon Ingram,34.0,0,0,Pelicans
Herbert Jones,30.0,0,0,Pelicans
Jonas Valanciunas,25.0,0,0,Pelicans
Josh Richardson,22.0,0,0,Pelicans
Trey Murphy,30.0,0,0,Pelicans
Larry Nance,23.0,0,0,Pelicans
Naji Marshall,22.0,0,0,Pelicans
Jose Alvarado,20.0,0,0,Pelicans
Willy Hernangomez,0.0,0,0,Pelicans
Kira Lewis,0.0,0,0,Pelicans
Dereon Seabron,0.0,0,0,Pelicans
Jaxson Hayes,0.0,0,0,Pelicans
Garrett Temple,0.0,0,0,Pelicans
Dyson Daniels,0.0,0,1,Pelicans
E.J. Liddell,0.0,1,0,Pelicans
Zion Williamson,0.0,1,0,Pelicans
Jalen Brunson,37.0,0,0,Knicks
Julius Randle,35.0,0,0,Knicks
RJ Barrett,31.0,0,0,Knicks
Quentin Grimes,24.0,0,0,Knicks
Mitchell Robinson,18.0,0,0,Knicks
Josh Hart,26.0,0,0,Knicks
Isaiah Hartenstein,23.0,0,0,Knicks
Immanuel Quickley,22.0,0,0,Knicks
Obi Toppin,11.0,0,0,Knicks
Jericho Sims,10.0,0,0,Knicks
Miles McBride,5.0,0,0,Knicks
Derrick Rose,1.0,0,0,Knicks
Evan Fournier,1.0,0,1,Knicks
DaQuan Jeffries,1.0,0,0,Knicks
Nikola Jokic,36.0,0,0,Nuggets
K. Caldwell-Pope,34.0,0,0,Nuggets
Michael Porter,33.0,0,0,Nuggets
Jamal Murray,32.0,0,0,Nuggets
Vlatko Cancar,14.0,0,0,Nuggets
Bruce Brown,26.0,0,0,Nuggets
Jeff Green,20.0,0,0,Nuggets
Reggie Jackson,15.0,0,0,Nuggets
Christian Braun,13.0,0,0,Nuggets
Thomas Bryant,12.0,0,0,Nuggets
Ish Smith,5.0,0,0,Nuggets
Aaron Gordon,0.0,0,1,Nuggets
DeAndre Jordan,0.0,0,0,Nuggets
Peyton Watson,0.0,0,0,Nuggets
Jack White,0.0,0,0,Nuggets
Zeke Nnaji,0.0,1,0,Nuggets
C. Gillespie,0.0,1,0,Nuggets
Ja Morant,34.0,0,0,Grizzlies
Desmond Bane,33.0,0,0,Grizzlies
Dillon Brooks,32.0,0,0,Grizzlies
Jaren Jackson,31.0,0,0,Grizzlies
Brandon Clarke,28.0,0,0,Grizzlies
Xavier Tillman,22.0,0,0,Grizzlies
Luke Kennard,19.0,0,0,Grizzlies
Santi Aldama,19.0,0,0,Grizzlies
Tyus Jones,12.0,0,0,Grizzlies
John Konchar,10.0,0,0,Grizzlies
Ziaire Williams,0.0,0,0,Grizzlies
Kenneth Lofton,0.0,0,0,Grizzlies
Kennedy Chandler,0.0,0,0,Grizzlies
David Roddy,0.0,0,0,Grizzlies
Jake LaRavia,0.0,0,0,Grizzlies
Vince Williams,0.0,0,0,Grizzlies
Steven Adams,0.0,1,0,Grizzlies
Jayson Tatum,36.0,0,0,Celtics
Jaylen Brown,34.0,0,0,Celtics
Robert Williams,30.0,0,0,Celtics
Al Horford,29.0,0,0,Celtics
Marcus Smart,29.0,0,0,Celtics
Derrick White,26.0,0,0,Celtics
Malcolm Brogdon,25.0,0,0,Celtics
Grant Williams,23.0,0,0,Celtics
