name,minutes,OUT,GTD,team
Julius Randle,38.0,0,0,Knicks
Jalen Brunson,37.0,0,0,Knicks
RJ Barrett,37.0,0,1,Knicks
Quentin Grimes,36.0,0,0,Knicks
Jericho Sims,17.0,0,0,Knicks
Isaiah Hartenstein,27.0,0,0,Knicks
Immanuel Quickley,27.0,0,0,Knicks
Miles McBride,11.0,0,0,Knicks
Obi Toppin,10.0,0,0,Knicks
Evan Fournier,0.0,0,0,Knicks
Svi Mykhailiuk,0.0,0,0,Knicks
Ryan Arcidiacono,0.0,0,0,Knicks
Cam Reddish,0.0,0,0,Knicks
Derrick Rose,0.0,0,0,Knicks
M. Robinson,0.0,1,0,Knicks
Paolo Banchero,35.0,0,0,Magic
Franz Wagner,32.0,0,0,Magic
Wendell Carter,31.0,0,0,Magic
Markelle Fultz,30.0,0,0,Magic
Gary Harris,25.0,0,0,Magic
Cole Anthony,22.0,0,0,Magic
Bol Bol,19.0,0,0,Magic
Moritz Wagner,18.0,0,0,Magic
Jalen Suggs,16.0,0,0,Magic
Jonathan Isaac,12.0,0,0,Magic
Caleb Houstan,0.0,0,0,Magic
Terrence Ross,0.0,0,0,Magic
Kevon Harris,0.0,0,0,Magic
Admiral Schofield,0.0,0,0,Magic
R.J. Hampton,0.0,0,0,Magic
Mo Bamba,0.0,1,0,Magic
Chuma Okeke,0.0,1,0,Magic
Dejounte Murray,36.0,0,1,Hawks
Trae Young,35.0,0,0,Hawks
De'Andre Hunter,33.0,0,0,Hawks
John Collins,29.0,0,0,Hawks
Clint Capela,26.0,0,0,Hawks
Bogdan Bogdanovic,27.0,0,0,Hawks
Onyeka Okongwu,20.0,0,0,Hawks
AJ Griffin,18.0,0,0,Hawks
Jalen Johnson,16.0,0,0,Hawks
Justin Holiday,0.0,0,0,Hawks
Aaron Holiday,0.0,0,0,Hawks
Trent Forrest,0.0,0,0,Hawks
Frank Kaminsky,0.0,0,0,Hawks
Vit Krejci,0.0,0,0,Hawks
Derrick Favors,0.0,0,0,Hawks
CJ McCollum,38.0,0,0,Pelicans
Herbert Jones,36.0,0,0,Pelicans
Trey Murphy,34.0,0,0,Pelicans
Brandon Ingram,31.0,0,1,Pelicans
J. Valanciunas,21.0,0,1,Pelicans
Naji Marshall,26.0,0,0,Pelicans
