name,minutes,OUT,GTD,team
RJ Barrett,39.0,0,0,Knicks
Julius Randle,38.0,0,0,Knicks
Jalen Brunson,34.0,0,0,Knicks
Quentin Grimes,34.0,0,0,Knicks
Mitchell Robinson,31.0,0,0,Knicks
Immanuel Quickley,22.0,0,0,Knicks
Isaiah Hartenstein,19.0,0,0,Knicks
Miles McBride,12.0,0,0,Knicks
Jericho Sims,11.0,0,0,Knicks
Cam Reddish,2.0,0,0,Knicks
Derrick Rose,2.0,0,0,Knicks
Evan Fournier,1.0,0,0,Knicks
Svi Mykhailiuk,1.0,0,0,Knicks
Obi Toppin,0.0,0,0,Knicks
Ryan Arcidiacono,0.0,0,0,Knicks
Killian Hayes,32.0,0,0,Pistons
Jaden Ivey,31.0,0,0,Pistons
Isaiah Stewart,29.0,0,0,Pistons
Saddiq Bey,29.0,0,0,Pistons
Isaiah Livers,28.0,0,0,Pistons
Alec Burks,24.0,0,0,Pistons
Kevin Knox,23.0,0,0,Pistons
Hamidou Diallo,18.0,0,0,Pistons
Nerlens Noel,15.0,0,1,Pistons
Cory Joseph,11.0,0,0,Pistons
B. Bogdanovic,0.0,0,1,Pistons
Jalen Duren,0.0,0,1,Pistons
Rodney McGruder,0.0,0,0,Pistons
Buddy Boeheim,0.0,0,1,Pistons
Marvin Bagley,0.0,1,0,Pistons
Jabari Smith,35.0,0,0,Rockets
Kenyon Martin,33.0,0,0,Rockets
Alperen Sengun,32.0,0,0,Rockets
Eric Gordon,28.0,0,0,Rockets
Daishen Nix,26.0,0,0,Rockets
TyTy Washington,19.0,0,0,Rockets
Garrison Mathews,18.0,0,0,Rockets
Josh Christopher,17.0,0,0,Rockets
Usman Garuba,16.0,0,0,Rockets
Tari Eason,16.0,0,0,Rockets
Kevin Porter,0.0,0,1,Rockets
Jalen Green,0.0,0,0,Rockets
Jae'Sean Tate,0.0,0,0,Rockets
Bruno Fernando,0.0,0,0,Rockets
Boban Marjanovic,0.0,0,0,Rockets
Kawhi Leonard,37.0,0,0,Clippers
Terance Mann,36.0,0,0,Clippers
Nicolas Batum,32.0,0,0,Clippers
Ivica Zubac,29.0,0,0,Clippers
Amir Coffey,22.0,0,0,Clippers
Norman Powell,32.0,0,0,Clippers
Robert Covington,26.0,0,0,Clippers
Moses Brown,14.0,0,0,Clippers
Reggie Jackson,12.0,0,0,Clippers
Paul George,0.0,0,1,Clippers
Marcus Morris,0.0,0,1,Clippers
Luke Kennard,0.0,0,1,Clippers
Brandon Boston,0.0,0,0,Clippers
Jason Preston,0.0,0,0,Clippers
Moussa Diabate,0.0,0,1,Clippers
John Wall,0.0,1,0,Clippers
Klay Thompson,34.0,1,0,Warriors
Andrew Wiggins,33.0,0,0,Warriors
Draymond Green,32.0,0,0,Warriors
Kevon Looney,28.0,0,0,Warriors
Stephen Curry,25.0,0,0,Warriors
Jordan Poole,31.0,0,0,Warriors
Donte DiVincenzo,22.0,0,0,Warriors
Anthony Lamb,18.0,0,0,Warriors
Ty Jerome,11.0,0,0,Warriors
Moses Moody,7.0,0,0,Warriors
J. Kuminga,0.0,0,1,Warriors
James Wiseman,0.0,0,1,Warriors
Andre Iguodala,0.0,0,1,Warriors
Patrick Baldwin,0.0,0,0,Warriors
JaMychal Green,0.0,0,1,Warriors
Nikola Vucevic,38.0,0,0,Bulls
Zach LaVine,38.0,0,0,Bulls
Alex Caruso,31.0,0,0,Bulls
Patrick Williams,28.0,0,0,Bulls
Ayo Dosunmu,27.0,0,0,Bulls
Coby White,31.0,0,0,Bulls
Derrick Jones,22.0,0,0,Bulls
Goran Dragic,16.0,0,0,Bulls
Dalen Terry,9.0,0,0,Bulls
DeMar DeRozan,0.0,0,1,Bulls
Andre Drummond,0.0,0,0,Bulls
Malcolm Hill,0.0,0,0,Bulls
Marko Simonovic,0.0,0,0,Bulls
Tony Bradley,0.0,0,0,Bulls
Javonte Green,0.0,1,0,Bulls
Lonzo Ball,0.0,1,0,Bulls
S. Gilgeous-Alexander,36.0,0,0,Thunder
Josh Giddey,31.0,0,0,Thunder
Luguentz Dort,29.0,0,0,Thunder
Jalen Williams,27.0,0,0,Thunder
Jaylin Williams,16.0,0,0,Thunder
Kenrich Williams,25.0,0,0,Thunder
Isaiah Joe,18.0,0,0,Thunder
Mike Muscala,16.0,0,0,Thunder
Tre Mann,15.0,0,0,Thunder
Darius Bazley,10.0,0,0,Thunder
Aaron Wiggins,4.0,0,0,Thunder
Eugene Omoruyi,0.0,1,0,Thunder
A. Pokusevski,0.0,1,0,Thunder
J. Robinson-Earl,0.0,1,0,Thunder
Ousmane Dieng,0.0,1,0,Thunder
Kyrie Irving,38.0,0,0,Nets
Royce O'Neale,37.0,0,0,Nets
Nic Claxton,32.0,0,0,Nets
Joe Harris,28.0,0,0,Nets
Edmond Sumner,20.0,0,0,Nets
T.J. Warren,30.0,0,0,Nets
Yuta Watanabe,26.0,0,0,Nets
Seth Curry,25.0,0,0,Nets
Cam Thomas,4.0,0,0,Nets
Markieff Morris,0.0,0,0,Nets
Patty Mills,0.0,0,0,Nets
