name,minutes,OUT,GTD,team
Jalen Brunson,37.0,0,0,Knicks
RJ Barrett,37.0,0,0,Knicks
Julius Randle,36.0,0,0,Knicks
Quentin Grimes,32.0,0,0,Knicks
Jericho Sims,27.0,0,0,Knicks
Immanuel Quickley,31.0,0,0,Knicks
Isaiah Hartenstein,21.0,0,0,Knicks
Obi Toppin,13.0,0,0,Knicks
Miles McBride,6.0,0,0,Knicks
Evan Fournier,0.0,0,1,Knicks
Ryan Arcidiacono,0.0,0,0,Knicks
Svi Mykhailiuk,0.0,0,0,Knicks
Derrick Rose,0.0,0,0,Knicks
Cam Reddish,0.0,0,0,Knicks
M. Robinson,0.0,1,0,Knicks
Jaylen Brown,36.0,0,0,Celtics
Jayson Tatum,36.0,0,0,Celtics
Derrick White,29.0,0,0,Celtics
Al Horford,28.0,0,0,Celtics
Robert Williams,26.0,0,0,Celtics
Malcolm Brogdon,30.0,0,0,Celtics
Grant Williams,20.0,0,0,Celtics
Payton Pritchard,17.0,0,0,Celtics
Sam Hauser,10.0,0,0,Celtics
Luke Kornet,8.0,0,0,Celtics
Justin Jackson,0.0,0,0,Celtics
Blake Griffin,0.0,0,0,Celtics
JD Davison,0.0,0,0,Celtics
Marcus Smart,0.0,1,0,Celtics
D. Gallinari,0.0,1,0,Celtics
Jaden Ivey,33.0,0,0,Pistons
Bojan Bogdanovic,31.0,0,0,Pistons
Killian Hayes,30.0,0,0,Pistons
Isaiah Stewart,28.0,0,1,Pistons
Jalen Duren,27.0,0,0,Pistons
Saddiq Bey,29.0,0,0,Pistons
Hamidou Diallo,21.0,0,0,Pistons
Alec Burks,18.0,0,0,Pistons
Isaiah Livers,17.0,0,1,Pistons
Kevin Knox,6.0,0,0,Pistons
Nerlens Noel,0.0,0,0,Pistons
Rodney McGruder,0.0,0,0,Pistons
Marvin Bagley,0.0,1,0,Pistons
Cory Joseph,0.0,1,0,Pistons
Kyrie Irving,38.0,0,0,Nets
Royce O'Neale,37.0,0,0,Nets
