name,minutes,OUT,GTD,team
Terry Rozier,37.0,0,0,Hornets
Gordon Hayward,35.0,0,0,Hornets
Kelly Oubre,34.0,0,0,Hornets
P.J. Washington,34.0,0,0,Hornets
Mark Williams,28.0,0,1,Hornets
Dennis Smith,26.0,0,0,Hornets
Nick Richards,20.0,0,0,Hornets
Bryce McGowens,17.0,0,0,Hornets
JT Thor,9.0,0,0,Hornets
Svi Mykhailiuk,0.0,0,0,Hornets
Kai Jones,0.0,0,0,Hornets
Cody Martin,0.0,1,0,Hornets
Isaiah Livers,33.0,0,0,Pistons
Jaden Ivey,31.0,0,0,Pistons
Marvin Bagley,28.0,0,0,Pistons
James Wiseman,24.0,0,0,Pistons
Rodney McGruder,16.0,0,0,Pistons
Killian Hayes,31.0,0,0,Pistons
Jalen Duren,24.0,0,0,Pistons
Cory Joseph,18.0,0,0,Pistons
R.J. Hampton,18.0,0,0,Pistons
Eugene Omoruyi,17.0,0,0,Pistons
B. Bogdanovic,0.0,1,0,Pistons
Hamidou Diallo,0.0,1,0,Pistons
Isaiah Stewart,0.0,1,0,Pistons
Alec Burks,0.0,1,0,Pistons
Jalen Green,36.0,0,0,Rockets
Alperen Sengun,31.0,0,0,Rockets
Jabari Smith,31.0,0,0,Rockets
Kenyon Martin,28.0,0,0,Rockets
Daishen Nix,24.0,0,0,Rockets
Tari Eason,28.0,0,0,Rockets
Jae'Sean Tate,26.0,0,0,Rockets
Josh Christopher,24.0,0,0,Rockets
Usman Garuba,12.0,0,0,Rockets
Boban Marjanovic,0.0,0,0,Rockets
Frank Kaminsky,0.0,0,0,Rockets
Kevin Porter,0.0,1,0,Rockets
Tyrese Haliburton,36.0,0,0,Pacers
Buddy Hield,30.0,0,0,Pacers
Myles Turner,29.0,0,0,Pacers
Andrew Nembhard,19.0,0,0,Pacers
Aaron Nesmith,19.0,0,0,Pacers
Bennedict Mathurin,29.0,0,0,Pacers
Jordan Nwora,23.0,0,0,Pacers
Chris Duarte,21.0,0,0,Pacers
T.J. McConnell,17.0,0,0,Pacers
Jalen Smith,17.0,0,0,Pacers
Isaiah Jackson,0.0,0,0,Pacers
Daniel Theis,0.0,0,0,Pacers
Oshae Brissett,0.0,0,0,Pacers
George Hill,0.0,0,0,Pacers
James Johnson,0.0,0,0,Pacers
Lauri Markkanen,34.0,0,0,Jazz
Walker Kessler,30.0,0,0,Jazz
Ochai Agbaji,28.0,0,0,Jazz
Talen Horton-Tucker,27.0,0,0,Jazz
Kelly Olynyk,27.0,0,0,Jazz
Kris Dunn,25.0,0,0,Jazz
Simone Fontecchio,20.0,0,0,Jazz
Damian Jones,17.0,0,0,Jazz
Rudy Gay,15.0,0,0,Jazz
Johnny Juzang,15.0,0,0,Jazz
Juan Toscano-Anderson,4.0,0,0,Jazz
Udoka Azubuike,0.0,0,0,Jazz
Jordan Clarkson,0.0,1,0,Jazz
Collin Sexton,0.0,1,0,Jazz
Paolo Banchero,35.0,0,0,Magic
Markelle Fultz,33.0,0,0,Magic
Franz Wagner,32.0,0,0,Magic
Moritz Wagner,30.0,0,0,Magic
Gary Harris,26.0,0,0,Magic
Bol Bol,20.0,0,0,Magic
Cole Anthony,20.0,0,0,Magic
Jalen Suggs,18.0,0,0,Magic
Caleb Houstan,15.0,0,0,Magic
Goga Bitadze,11.0,0,0,Magic
Chuma Okeke,0.0,0,0,Magic
Admiral Schofield,0.0,0,0,Magic
M. Carter-Williams,0.0,0,0,Magic
Wendell Carter,0.0,1,0,Magic
Stephen Curry,36.0,0,0,Warriors
Donte DiVincenzo,32.0,0,0,Warriors
Draymond Green,32.0,0,0,Warriors
Jordan Poole,31.0,0,0,Warriors
Patrick Baldwin,0.0,0,0,Warriors
Klay Thompson,36.0,0,0,Warriors
Kevon Looney,29.0,0,0,Warriors
Anthony Lamb,16.0,0,0,Warriors
Andre Iguodala,14.0,0,0,Warriors
JaMychal Green,14.0,0,0,Warriors
Ty Jerome,0.0,0,0,Warriors
Andrew Wiggins,0.0,1,0,Warriors
J. Kuminga,0.0,1,0,Warriors
Gary Payton,0.0,1,0,Warriors
Tyus Jones,35.0,0,0,Grizzlies
Desmond Bane,34.0,0,0,Grizzlies
Dillon Brooks,32.0,0,0,Grizzlies
Jaren Jackson,32.0,0,0,Grizzlies
Xavier Tillman,30.0,0,0,Grizzlies
Santi Aldama,24.0,0,0,Grizzlies
Luke Kennard,23.0,0,0,Grizzlies
John Konchar,20.0,0,0,Grizzlies
David Roddy,8.0,0,0,Grizzlies
Ziaire Williams,2.0,0,0,Grizzlies
Kennedy Chandler,0.0,0,0,Grizzlies
Kenneth Lofton,0.0,0,0,Grizzlies
Ja Morant,0.0,1,0,Grizzlies
Jake LaRavia,0.0,1,0,Grizzlies
Vince Williams,0.0,1,0,Grizzlies
Steven Adams,0.0,1,0,Grizzlies
Mikal Bridges,37.0,0,0,Nets
Dorian Finney-Smith,34.0,0,0,Nets
