name,minutes,OUT,GTD,team
Devin Booker,35.0,0,0,Suns
Josh Okogie,33.0,0,0,Suns
Chris Paul,32.0,0,0,Suns
Deandre Ayton,32.0,0,0,Suns
Kevin Durant,30.0,0,0,Suns
Torrey Craig,21.0,0,0,Suns
Cameron Payne,16.0,0,0,Suns
Damion Lee,15.0,0,0,Suns
Jock Landale,13.0,0,0,Suns
Terrence Ross,12.0,0,0,Suns
T.J. Warren,2.0,0,0,Suns
Ish Wainright,2.0,0,0,Suns
Darius Bazley,0.0,0,0,Suns
Bismack Biyombo,0.0,0,0,Suns
Saben Lee,0.0,0,0,Suns
Landry Shamet,0.0,1,0,Suns
Luka Doncic,36.0,0,0,Mavericks
Kyrie Irving,35.0,0,0,Mavericks
Reggie Bullock,29.0,0,0,Mavericks
Dwight Powell,18.0,0,0,Mavericks
Josh Green,18.0,0,0,Mavericks
Tim Hardaway,27.0,0,0,Mavericks
Justin Holiday,24.0,0,0,Mavericks
Christian Wood,23.0,0,0,Mavericks
Frank Ntilikina,16.0,0,0,Mavericks
Markieff Morris,6.0,0,0,Mavericks
Theo Pinson,5.0,0,0,Mavericks
Davis Bertans,3.0,0,0,Mavericks
Maxi Kleber,0.0,0,1,Mavericks
Jaden Hardy,0.0,0,0,Mavericks
JaVale McGee,0.0,0,0,Mavericks
A.J. Lawson,0.0,0,1,Mavericks
Tyrese Haliburton,35.0,0,0,Pacers
Myles Turner,33.0,0,0,Pacers
Buddy Hield,32.0,0,0,Pacers
Jordan Nwora,28.0,0,0,Pacers
Andrew Nembhard,24.0,0,0,Pacers
Bennedict Mathurin,32.0,0,0,Pacers
Chris Duarte,22.0,0,0,Pacers
T.J. McConnell,16.0,0,0,Pacers
Jalen Smith,12.0,0,0,Pacers
Daniel Theis,5.0,0,0,Pacers
George Hill,1.0,0,0,Pacers
Isaiah Jackson,0.0,0,0,Pacers
Oshae Brissett,0.0,0,0,Pacers
James Johnson,0.0,0,0,Pacers
Aaron Nesmith,0.0,1,0,Pacers
DeMar DeRozan,35.0,0,0,Bulls
Zach LaVine,35.0,0,0,Bulls
