name,minutes,OUT,GTD,team
Jayson Tatum,37.0,0,0,Celtics
Jaylen Brown,35.0,0,0,Celtics
Marcus Smart,31.0,0,0,Celtics
Al Horford,30.0,0,0,Celtics
Derrick White,29.0,0,0,Celtics
Malcolm Brogdon,25.0,0,0,Celtics
Robert Williams,22.0,0,1,Celtics
Grant Williams,17.0,0,1,Celtics
Sam Hauser,14.0,0,0,Celtics
P. Pritchard,0.0,0,1,Celtics
Luke Kornet,0.0,0,0,Celtics
Mike Muscala,0.0,0,0,Celtics
Blake Griffin,0.0,0,0,Celtics
JD Davison,0.0,0,0,Celtics
Mfiondu Kabengele,0.0,0,0,Celtics
D. Gallinari,0.0,1,0,Celtics
Giannis Antetokounmpo,34.0,0,0,Bucks
Jrue Holiday,33.0,0,0,Bucks
Brook Lopez,33.0,0,0,Bucks
Khris Middleton,32.0,0,1,Bucks
Grayson Allen,27.0,0,0,Bucks
Bobby Portis,22.0,0,0,Bucks
Joe Ingles,18.0,0,0,Bucks
Jevon Carter,16.0,0,0,Bucks
Pat Connaughton,16.0,0,0,Bucks
Jae Crowder,14.0,0,1,Bucks
Meyers Leonard,0.0,0,1,Bucks
Wesley Matthews,0.0,0,0,Bucks
AJ Green,0.0,0,0,Bucks
Goran Dragic,0.0,0,0,Bucks
T. Antetokounmpo,0.0,0,0,Bucks
MarJon Beauchamp,0.0,0,0,Bucks
Lindell Wigginton,0.0,0,0,Bucks
CJ McCollum,36.0,0,0,Pelicans
Brandon Ingram,35.0,0,0,Pelicans
Trey Murphy,34.0,0,0,Pelicans
Jonas Valanciunas,32.0,0,0,Pelicans
Herbert Jones,31.0,0,0,Pelicans
Josh Richardson,24.0,0,0,Pelicans
Naji Marshall,22.0,0,0,Pelicans
Dyson Daniels,13.0,0,0,Pelicans
Larry Nance,13.0,0,0,Pelicans
Jaxson Hayes,0.0,0,0,Pelicans
Kira Lewis,0.0,0,0,Pelicans
Garrett Temple,0.0,0,0,Pelicans
Willy Hernangomez,0.0,0,0,Pelicans
Dereon Seabron,0.0,0,0,Pelicans
E.J. Liddell,0.0,1,0,Pelicans
Jose Alvarado,0.0,1,0,Pelicans
Zion Williamson,0.0,1,0,Pelicans
Jamal Murray,35.0,0,0,Nuggets
Nikola Jokic,35.0,0,1,Nuggets
K. Caldwell-Pope,32.0,0,0,Nuggets
Aaron Gordon,29.0,0,0,Nuggets
Michael Porter,29.0,0,0,Nuggets
Bruce Brown,27.0,0,0,Nuggets
Jeff Green,18.0,0,0,Nuggets
Zeke Nnaji,14.0,0,0,Nuggets
Christian Braun,13.0,0,0,Nuggets
Reggie Jackson,3.0,0,0,Nuggets
Vlatko Cancar,2.0,0,1,Nuggets
Thomas Bryant,2.0,0,0,Nuggets
Ish Smith,1.0,0,0,Nuggets
Peyton Watson,0.0,0,1,Nuggets
DeAndre Jordan,0.0,0,0,Nuggets
Jack White,0.0,1,0,Nuggets
C. Gillespie,0.0,1,0,Nuggets
