name,minutes,OUT,GTD,team
Jaylen Brown,36.0,0,0,Celtics
Jayson Tatum,36.0,0,0,Celtics
Marcus Smart,33.0,0,0,Celtics
Al Horford,27.0,0,0,Celtics
Derrick White,25.0,0,0,Celtics
Grant Williams,23.0,0,0,Celtics
Malcolm Brogdon,21.0,0,0,Celtics
Robert Williams,21.0,0,0,Celtics
Sam Hauser,14.0,0,0,Celtics
Payton Pritchard,4.0,0,0,Celtics
Blake Griffin,0.0,0,0,Celtics
Luke Kornet,0.0,0,0,Celtics
Justin Jackson,0.0,0,0,Celtics
D. Gallinari,0.0,1,0,Celtics
Keldon Johnson,32.0,0,1,Spurs
Tre Jones,28.0,0,0,Spurs
Romeo Langford,27.0,0,0,Spurs
Jakob Poeltl,25.0,0,0,Spurs
Jeremy Sochan,25.0,0,0,Spurs
Malaki Branham,22.0,0,0,Spurs
Josh Richardson,21.0,0,0,Spurs
Zach Collins,18.0,0,0,Spurs
Doug McDermott,17.0,0,0,Spurs
Stanley Johnson,15.0,0,0,Spurs
Keita Bates-Diop,9.0,0,0,Spurs
Isaiah Roby,0.0,0,0,Spurs
Devin Vassell,0.0,1,0,Spurs
Jordan Clarkson,35.0,0,0,Jazz
Lauri Markkanen,34.0,0,0,Jazz
Mike Conley,31.0,0,0,Jazz
Kelly Olynyk,30.0,0,0,Jazz
Jarred Vanderbilt,24.0,0,0,Jazz
Malik Beasley,29.0,0,0,Jazz
Walker Kessler,27.0,0,0,Jazz
Rudy Gay,13.0,0,0,Jazz
N. Alexander-Walker,12.0,0,0,Jazz
Ochai Agbaji,5.0,0,0,Jazz
Talen Horton-Tucker,0.0,0,0,Jazz
Simone Fontecchio,0.0,0,0,Jazz
Udoka Azubuike,0.0,0,0,Jazz
Leandro Bolmaro,0.0,0,0,Jazz
Collin Sexton,0.0,1,0,Jazz
DeMar DeRozan,36.0,0,0,Bulls
Zach LaVine,36.0,0,0,Bulls
Patrick Williams,35.0,0,0,Bulls
Nikola Vucevic,34.0,0,0,Bulls
Ayo Dosunmu,32.0,0,0,Bulls
Coby White,21.0,0,0,Bulls
Alex Caruso,18.0,0,1,Bulls
Derrick Jones,13.0,0,0,Bulls
Goran Dragic,11.0,0,0,Bulls
Andre Drummond,4.0,0,0,Bulls
Dalen Terry,0.0,0,0,Bulls
Tony Bradley,0.0,0,1,Bulls
Javonte Green,0.0,1,0,Bulls
Lonzo Ball,0.0,1,0,Bulls
CJ McCollum,34.0,0,0,Pelicans
Herbert Jones,29.0,0,0,Pelicans
Jonas Valanciunas,28.0,0,0,Pelicans
Naji Marshall,28.0,0,0,Pelicans
Trey Murphy,24.0,0,0,Pelicans
Larry Nance,22.0,0,0,Pelicans
Jaxson Hayes,18.0,0,0,Pelicans
Jose Alvarado,18.0,0,0,Pelicans
Willy Hernangomez,17.0,0,0,Pelicans
Devonte' Graham,11.0,0,0,Pelicans
Dyson Daniels,9.0,0,0,Pelicans
Kira Lewis,2.0,0,0,Pelicans
Garrett Temple,0.0,0,0,Pelicans
Dereon Seabron,0.0,0,0,Pelicans
Zion Williamson,0.0,1,0,Pelicans
E.J. Liddell,0.0,1,0,Pelicans
Brandon Ingram,0.0,1,0,Pelicans
Tim Hardaway,37.0,0,0,Mavericks
Spencer Dinwiddie,37.0,0,0,Mavericks
Luka Doncic,37.0,0,1,Mavericks
Reggie Bullock,35.0,0,0,Mavericks
Christian Wood,31.0,0,0,Mavericks
Dwight Powell,19.0,0,0,Mavericks
Frank Ntilikina,17.0,0,0,Mavericks
McKinley Wright,12.0,0,0,Mavericks
Davis Bertans,10.0,0,0,Mavericks
Jaden Hardy,6.0,0,0,Mavericks
JaVale McGee,1.0,0,0,Mavericks
Theo Pinson,1.0,0,0,Mavericks
A.J. Lawson,0.0,0,0,Mavericks
D. Finney-Smith,0.0,1,0,Mavericks
Josh Green,0.0,1,0,Mavericks
Maxi Kleber,0.0,1,0,Mavericks
Franz Wagner,32.0,0,0,Magic
Paolo Banchero,32.0,0,0,Magic
Wendell Carter,25.0,0,0,Magic
Markelle Fultz,24.0,0,0,Magic
Moritz Wagner,22.0,0,0,Magic
Jalen Suggs,25.0,0,0,Magic
Cole Anthony,22.0,0,0,Magic
Terrence Ross,18.0,0,0,Magic
Gary Harris,17.0,0,0,Magic
Mo Bamba,16.0,0,0,Magic
Caleb Houstan,5.0,0,0,Magic
Admiral Schofield,0.0,0,0,Magic
Bol Bol,0.0,1,0,Magic
Chuma Okeke,0.0,1,0,Magic
Jonathan Isaac,0.0,1,0,Magic
Klay Thompson,35.0,0,0,Warriors
Draymond Green,34.0,0,0,Warriors
Jordan Poole,33.0,0,0,Warriors
Donte DiVincenzo,32.0,0,0,Warriors
Kevon Looney,23.0,0,0,Warriors
Ty Jerome,22.0,0,0,Warriors
Andrew Wiggins,21.0,0,1,Warriors
Anthony Lamb,17.0,0,0,Warriors
Moses Moody,13.0,0,0,Warriors
Andre Iguodala,10.0,0,0,Warriors
Patrick Baldwin,0.0,0,0,Warriors
Ryan Rollins,0.0,0,0,Warriors
J. Kuminga,0.0,1,0,Warriors
James Wiseman,0.0,1,0,Warriors
JaMychal Green,0.0,1,0,Warriors
Stephen Curry,0.0,1,0,Warriors
Dennis Schroder,36.0,0,0,Lakers
LeBron James,36.0,0,0,Lakers
Troy Brown,32.0,0,1,Lakers
Thomas Bryant,31.0,0,0,Lakers
Patrick Beverley,30.0,0,0,Lakers
Russell Westbrook,32.0,0,0,Lakers
Juan Toscano-Anderson,19.0,0,0,Lakers
