name,minutes,OUT,GTD,team
Dejounte Murray,37.0,0,0,Hawks
Trae Young,37.0,0,0,Hawks
De'Andre Hunter,34.0,0,0,Hawks
John Collins,29.0,0,0,Hawks
Clint Capela,26.0,0,0,Hawks
Bogdan Bogdanovic,26.0,0,0,Hawks
Saddiq Bey,23.0,0,0,Hawks
Onyeka Okongwu,19.0,0,0,Hawks
Jalen Johnson,9.0,0,0,Hawks
AJ Griffin,0.0,0,0,Hawks
Aaron Holiday,0.0,0,0,Hawks
Garrison Mathews,0.0,0,0,Hawks
Bruno Fernando,0.0,0,0,Hawks
Vit Krejci,0.0,0,0,Hawks
Tyrese Martin,0.0,0,0,Hawks
Jayson Tatum,39.0,0,0,Celtics
Jaylen Brown,38.0,0,0,Celtics
Al Horford,36.0,0,0,Celtics
Derrick White,36.0,0,0,Celtics
Marcus Smart,32.0,0,0,Celtics
Robert Williams,23.0,0,0,Celtics
Malcolm Brogdon,22.0,0,0,Celtics
Sam Hauser,8.0,0,0,Celtics
Grant Williams,4.0,0,0,Celtics
Blake Griffin,2.0,0,0,Celtics
Payton Pritchard,0.0,0,0,Celtics
Mike Muscala,0.0,0,0,Celtics
Luke Kornet,0.0,0,0,Celtics
Justin Champagnie,0.0,0,0,Celtics
D. Gallinari,0.0,1,0,Celtics
Julius Randle,37.0,0,0,Knicks
RJ Barrett,37.0,0,0,Knicks
Jalen Brunson,36.0,0,0,Knicks
Quentin Grimes,33.0,0,0,Knicks
Mitchell Robinson,25.0,0,0,Knicks
Immanuel Quickley,25.0,0,0,Knicks
Isaiah Hartenstein,21.0,0,0,Knicks
Evan Fournier,14.0,0,0,Knicks
Obi Toppin,12.0,0,0,Knicks
Josh Hart,0.0,0,1,Knicks
Jericho Sims,0.0,0,0,Knicks
Miles McBride,0.0,0,0,Knicks
Derrick Rose,0.0,0,0,Knicks
DaQuan Jeffries,0.0,0,0,Knicks
Isaiah Roby,0.0,1,0,Knicks
Donovan Mitchell,44.0,0,0,Cavaliers
Darius Garland,43.0,0,0,Cavaliers
Jarrett Allen,42.0,0,0,Cavaliers
Evan Mobley,39.0,0,0,Cavaliers
Isaac Okoro,25.0,0,0,Cavaliers
Caris LeVert,18.0,0,0,Cavaliers
Cedi Osman,16.0,0,0,Cavaliers
Dean Wade,7.0,0,0,Cavaliers
Ricky Rubio,6.0,0,0,Cavaliers
Lamar Stevens,1.0,0,0,Cavaliers
Sam Merrill,0.0,0,0,Cavaliers
Raul Neto,0.0,0,0,Cavaliers
Danny Green,0.0,0,0,Cavaliers
Robin Lopez,0.0,0,0,Cavaliers
Dylan Windler,0.0,1,0,Cavaliers
Kawhi Leonard,43.0,0,0,Clippers
Russell Westbrook,34.0,0,0,Clippers
Eric Gordon,32.0,0,0,Clippers
Ivica Zubac,29.0,0,0,Clippers
Nicolas Batum,21.0,0,0,Clippers
Norman Powell,24.0,0,0,Clippers
Terance Mann,24.0,0,0,Clippers
Mason Plumlee,17.0,0,0,Clippers
Bones Hyland,14.0,0,0,Clippers
Robert Covington,2.0,0,0,Clippers
Marcus Morris,0.0,0,0,Clippers
Brandon Boston,0.0,0,0,Clippers
Jason Preston,0.0,0,0,Clippers
Amir Coffey,0.0,0,0,Clippers
Paul George,0.0,1,0,Clippers
Kevin Durant,43.0,0,0,Suns
Devin Booker,42.0,0,0,Suns
Chris Paul,38.0,0,0,Suns
Deandre Ayton,31.0,0,0,Suns
Torrey Craig,27.0,0,0,Suns
Landry Shamet,18.0,0,0,Suns
Cameron Payne,14.0,0,1,Suns
Ish Wainright,6.0,0,0,Suns
Jock Landale,6.0,0,0,Suns
Josh Okogie,6.0,0,0,Suns
Bismack Biyombo,5.0,0,0,Suns
Terrence Ross,4.0,0,0,Suns
Damion Lee,0.0,0,0,Suns
Darius Bazley,0.0,0,0,Suns
T.J. Warren,0.0,0,0,Suns
