name,minutes,OUT,GTD,team
Jrue Holiday,35.0,0,0,Bucks
Giannis Antetokounmpo,33.0,0,0,Bucks
Brook Lopez,32.0,0,0,Bucks
Grayson Allen,28.0,0,0,Bucks
Pat Connaughton,20.0,0,0,Bucks
Khris Middleton,26.0,0,0,Bucks
Bobby Portis,25.0,0,0,Bucks
Joe Ingles,22.0,0,0,Bucks
George Hill,11.0,0,0,Bucks
Jevon Carter,8.0,0,0,Bucks
Jordan Nwora,0.0,0,0,Bucks
MarJon Beauchamp,0.0,0,0,Bucks
AJ Green,0.0,0,0,Bucks
Wesley Matthews,0.0,0,0,Bucks
T. Antetokounmpo,0.0,0,0,Bucks
Serge Ibaka,0.0,1,0,Bucks
Bojan Bogdanovic,35.0,0,0,Pistons
Jaden Ivey,35.0,0,0,Pistons
Saddiq Bey,32.0,0,0,Pistons
Jalen Duren,28.0,0,0,Pistons
Isaiah Livers,22.0,0,0,Pistons
Alec Burks,28.0,0,0,Pistons
Hamidou Diallo,28.0,0,0,Pistons
Cory Joseph,15.0,0,0,Pistons
Kevin Knox,15.0,0,0,Pistons
Rodney McGruder,2.0,0,0,Pistons
Nerlens Noel,0.0,0,0,Pistons
Killian Hayes,0.0,1,0,Pistons
Isaiah Stewart,0.0,1,0,Pistons
Marvin Bagley,0.0,1,0,Pistons
Jayson Tatum,40.0,0,0,Celtics
Jaylen Brown,39.0,0,0,Celtics
Al Horford,32.0,0,0,Celtics
Derrick White,31.0,0,0,Celtics
Blake Griffin,8.0,0,0,Celtics
Grant Williams,32.0,0,0,Celtics
Payton Pritchard,27.0,0,0,Celtics
Luke Kornet,16.0,0,0,Celtics
Sam Hauser,15.0,0,0,Celtics
Justin Jackson,0.0,0,0,Celtics
Marcus Smart,0.0,1,0,Celtics
Malcolm Brogdon,0.0,1,0,Celtics
Robert Williams,0.0,1,0,Celtics
D. Gallinari,0.0,1,0,Celtics
Franz Wagner,32.0,0,0,Magic
Wendell Carter,29.0,0,0,Magic
Markelle Fultz,28.0,0,0,Magic
Paolo Banchero,27.0,0,0,Magic
Gary Harris,20.0,0,0,Magic
Cole Anthony,22.0,0,0,Magic
Terrence Ross,21.0,0,0,Magic
Jonathan Isaac,15.0,0,0,Magic
Bol Bol,14.0,0,0,Magic
Jalen Suggs,13.0,0,0,Magic
Moritz Wagner,11.0,0,0,Magic
Mo Bamba,8.0,0,0,Magic
R.J. Hampton,0.0,0,0,Magic
A. Schofield,0.0,1,0,Magic
Chuma Okeke,0.0,1,0,Magic
John Collins,36.0,0,0,Hawks
Trae Young,36.0,0,0,Hawks
Dejounte Murray,36.0,0,0,Hawks
De'Andre Hunter,34.0,0,0,Hawks
Clint Capela,30.0,0,0,Hawks
Bogdan Bogdanovic,25.0,0,0,Hawks
AJ Griffin,21.0,0,0,Hawks
Jalen Johnson,18.0,0,0,Hawks
Frank Kaminsky,4.0,0,0,Hawks
Aaron Holiday,0.0,0,0,Hawks
Vit Krejci,0.0,0,0,Hawks
Derrick Favors,0.0,0,0,Hawks
Justin Holiday,0.0,0,0,Hawks
Trent Forrest,0.0,0,0,Hawks
Onyeka Okongwu,0.0,1,0,Hawks
DeMar DeRozan,37.0,0,0,Bulls
Nikola Vucevic,36.0,0,0,Bulls
Zach LaVine,36.0,0,0,Bulls
Patrick Williams,29.0,0,0,Bulls
Ayo Dosunmu,29.0,0,0,Bulls
Alex Caruso,31.0,0,0,Bulls
Coby White,25.0,0,0,Bulls
Derrick Jones,17.0,0,0,Bulls
Tony Bradley,0.0,0,0,Bulls
Marko Simonovic,0.0,0,0,Bulls
Carlik Jones,0.0,0,0,Bulls
Andre Drummond,0.0,0,0,Bulls
Dalen Terry,0.0,0,0,Bulls
Javonte Green,0.0,1,0,Bulls
Goran Dragic,0.0,1,0,Bulls
Lonzo Ball,0.0,1,0,Bulls
Anthony Edwards,38.0,0,0,Timberwolves
Kyle Anderson,34.0,0,0,Timberwolves
D'Angelo Russell,33.0,0,0,Timberwolves
Jaden McDaniels,33.0,0,0,Timberwolves
Rudy Gobert,25.0,0,1,Timberwolves
Taurean Prince,23.0,0,1,Timberwolves
Austin Rivers,20.0,0,0,Timberwolves
Naz Reid,19.0,0,0,Timberwolves
Jaylen Nowell,15.0,0,0,Timberwolves
Bryn Forbes,0.0,0,1,Timberwolves
Nathan Knight,0.0,0,0,Timberwolves
Luka Garza,0.0,0,0,Timberwolves
Matt Ryan,0.0,0,0,Timberwolves
Wendell Moore,0.0,0,0,Timberwolves
K. Towns,0.0,1,0,Timberwolves
J. McLaughlin,0.0,1,0,Timberwolves
Alperen Sengun,36.0,0,0,Rockets
Jalen Green,35.0,0,0,Rockets
Eric Gordon,33.0,0,0,Rockets
Kenyon Martin,29.0,0,0,Rockets
Tari Eason,27.0,0,0,Rockets
Jae'Sean Tate,21.0,0,0,Rockets
Garrison Mathews,18.0,0,0,Rockets
Josh Christopher,15.0,0,0,Rockets
Usman Garuba,14.0,0,0,Rockets
TyTy Washington,12.0,0,0,Rockets
Daishen Nix,0.0,0,0,Rockets
Bruno Fernando,0.0,0,0,Rockets
Boban Marjanovic,0.0,0,0,Rockets
Kevin Porter,0.0,1,0,Rockets
Jabari Smith,0.0,1,0,Rockets
P.J. Washington,37.0,0,0,Hornets
LaMelo Ball,33.0,0,1,Hornets
Mason Plumlee,30.0,0,0,Hornets
Gordon Hayward,27.0,0,0,Hornets
Jalen McDaniels,27.0,0,0,Hornets
Terry Rozier,36.0,0,0,Hornets
Dennis Smith,20.0,0,0,Hornets
Mark Williams,18.0,0,0,Hornets
Bryce McGowens,12.0,0,0,Hornets
Cody Martin,0.0,0,1,Hornets
James Bouknight,0.0,0,0,Hornets
Nick Richards,0.0,0,0,Hornets
JT Thor,0.0,0,0,Hornets
Kai Jones,0.0,0,0,Hornets
Kelly Oubre,0.0,1,0,Hornets
Lauri Markkanen,36.0,0,0,Jazz
Jordan Clarkson,33.0,0,0,Jazz
Malik Beasley,31.0,0,0,Jazz
Mike Conley,29.0,0,0,Jazz
Walker Kessler,29.0,0,0,Jazz
Collin Sexton,25.0,0,0,Jazz
Jarred Vanderbilt,19.0,0,0,Jazz
Ochai Agbaji,16.0,0,0,Jazz
Rudy Gay,14.0,0,0,Jazz
Talen Horton-Tucker,8.0,0,0,Jazz
N. Alexander-Walker,0.0,0,0,Jazz
Leandro Bolmaro,0.0,0,0,Jazz
Udoka Azubuike,0.0,0,0,Jazz
Simone Fontecchio,0.0,0,0,Jazz
