name,minutes,OUT,GTD,team
Bam Adebayo,35.0,0,0,Heat
Tyler Herro,34.0,0,1,Heat
Jimmy Butler,33.0,0,0,Heat
Gabe Vincent,28.0,0,0,Heat
Kevin Love,25.0,0,1,Heat
Caleb Martin,23.0,0,0,Heat
Max Strus,21.0,0,0,Heat
Victor Oladipo,20.0,0,0,Heat
Cody Zeller,13.0,0,0,Heat
Duncan Robinson,8.0,0,0,Heat
Haywood Highsmith,0.0,0,0,Heat
Udonis Haslem,0.0,0,0,Heat
Kyle Lowry,0.0,0,1,Heat
Jamal Cain,0.0,0,0,Heat
Nikola Jovic,0.0,1,0,Heat
Omer Yurtseven,0.0,1,0,Heat
James Harden,38.0,0,0,76ers
Joel Embiid,38.0,0,0,76ers
Tobias Harris,35.0,0,0,76ers
P.J. Tucker,29.0,0,0,76ers
De'Anthony Melton,24.0,0,0,76ers
Tyrese Maxey,29.0,0,0,76ers
Georges Niang,16.0,0,0,76ers
Jalen McDaniels,16.0,0,0,76ers
Paul Reed,8.0,0,0,76ers
Shake Milton,7.0,0,0,76ers
Furkan Korkmaz,0.0,0,0,76ers
Montrezl Harrell,0.0,0,0,76ers
Danuel House,0.0,0,0,76ers
Dewayne Dedmon,0.0,1,0,76ers
B. Bogdanovic,33.0,0,1,Pistons
Killian Hayes,32.0,0,0,Pistons
Alec Burks,27.0,0,0,Pistons
Isaiah Stewart,26.0,0,1,Pistons
James Wiseman,24.0,0,0,Pistons
Marvin Bagley,24.0,0,0,Pistons
Hamidou Diallo,22.0,0,0,Pistons
Isaiah Livers,22.0,0,0,Pistons
Cory Joseph,15.0,0,0,Pistons
R.J. Hampton,15.0,0,0,Pistons
Rodney McGruder,0.0,0,0,Pistons
Jaden Ivey,0.0,1,0,Pistons
Jalen Duren,0.0,1,0,Pistons
Nerlens Noel,0.0,1,0,Pistons
LaMelo Ball,39.0,0,0,Hornets
Terry Rozier,35.0,0,0,Hornets
Gordon Hayward,30.0,0,0,Hornets
Mark Williams,29.0,0,0,Hornets
JT Thor,7.0,0,0,Hornets
P.J. Washington,32.0,0,1,Hornets
Dennis Smith,28.0,0,0,Hornets
Kelly Oubre,24.0,0,0,Hornets
Nick Richards,17.0,0,0,Hornets
Svi Mykhailiuk,1.0,0,0,Hornets
Kai Jones,0.0,0,0,Hornets
Cody Martin,0.0,1,0,Hornets
Jayson Tatum,37.0,0,0,Celtics
Marcus Smart,32.0,0,0,Celtics
Al Horford,31.0,0,0,Celtics
Derrick White,30.0,0,1,Celtics
Robert Williams,29.0,0,0,Celtics
Malcolm Brogdon,30.0,0,0,Celtics
Grant Williams,26.0,0,0,Celtics
Sam Hauser,11.0,0,0,Celtics
Mike Muscala,7.0,0,0,Celtics
Payton Pritchard,7.0,0,0,Celtics
Blake Griffin,0.0,0,0,Celtics
Luke Kornet,0.0,0,0,Celtics
JD Davison,0.0,0,0,Celtics
Mfiondu Kabengele,0.0,0,0,Celtics
Jaylen Brown,0.0,1,0,Celtics
D. Gallinari,0.0,1,0,Celtics
Jalen Brunson,37.0,0,0,Knicks
Julius Randle,34.0,0,0,Knicks
RJ Barrett,30.0,0,0,Knicks
Mitchell Robinson,26.0,0,0,Knicks
Quentin Grimes,22.0,0,0,Knicks
Immanuel Quickley,27.0,0,0,Knicks
Josh Hart,26.0,0,0,Knicks
Isaiah Hartenstein,20.0,0,0,Knicks
Obi Toppin,13.0,0,0,Knicks
Miles McBride,3.0,0,0,Knicks
Jericho Sims,2.0,0,0,Knicks
Evan Fournier,0.0,0,0,Knicks
Derrick Rose,0.0,0,0,Knicks
DaQuan Jeffries,0.0,0,0,Knicks
Trevor Keels,0.0,0,0,Knicks
Markelle Fultz,33.0,0,0,Magic
Franz Wagner,33.0,0,0,Magic
Paolo Banchero,33.0,0,0,Magic
Wendell Carter,30.0,0,0,Magic
Gary Harris,28.0,0,0,Magic
Jalen Suggs,25.0,0,0,Magic
Cole Anthony,23.0,0,0,Magic
Bol Bol,19.0,0,0,Magic
Moritz Wagner,16.0,0,0,Magic
Chuma Okeke,0.0,0,0,Magic
Goga Bitadze,0.0,0,0,Magic
Admiral Schofield,0.0,0,0,Magic
M. Carter-Williams,0.0,0,1,Magic
Jonathan Isaac,0.0,1,0,Magic
CJ McCollum,35.0,0,0,Pelicans
Brandon Ingram,35.0,0,0,Pelicans
Jonas Valanciunas,31.0,0,0,Pelicans
Josh Richardson,30.0,0,0,Pelicans
Herbert Jones,25.0,0,0,Pelicans
Trey Murphy,26.0,0,0,Pelicans
Jose Alvarado,18.0,0,0,Pelicans
Willy Hernangomez,16.0,0,0,Pelicans
Naji Marshall,15.0,0,0,Pelicans
Dyson Daniels,9.0,0,0,Pelicans
Dereon Seabron,0.0,0,0,Pelicans
Kira Lewis,0.0,0,0,Pelicans
Jaxson Hayes,0.0,0,0,Pelicans
Garrett Temple,0.0,0,0,Pelicans
Larry Nance,0.0,1,0,Pelicans
Zion Williamson,0.0,1,0,Pelicans
E.J. Liddell,0.0,1,0,Pelicans
