name,minutes,OUT,GTD,team
G. Antetokounmpo,32.0,0,1,Bucks
Brook Lopez,31.0,0,0,Bucks
Jrue Holiday,31.0,0,0,Bucks
Khris Middleton,29.0,0,0,Bucks
Grayson Allen,23.0,0,0,Bucks
Bobby Portis,25.0,0,0,Bucks
Joe Ingles,21.0,0,0,Bucks
Pat Connaughton,18.0,0,0,Bucks
Jevon Carter,16.0,0,0,Bucks
Jae Crowder,14.0,0,1,Bucks
Wesley Matthews,0.0,0,0,Bucks
T. Antetokounmpo,0.0,0,0,Bucks
Goran Dragic,0.0,0,1,Bucks
Meyers Leonard,0.0,1,0,Bucks
Jaden Ivey,38.0,0,0,Pistons
Marvin Bagley,30.0,0,0,Pistons
Isaiah Livers,27.0,0,0,Pistons
Killian Hayes,27.0,0,0,Pistons
James Wiseman,22.0,0,0,Pistons
Eugene Omoruyi,24.0,0,0,Pistons
Jalen Duren,23.0,0,0,Pistons
Cory Joseph,17.0,0,1,Pistons
R.J. Hampton,17.0,0,0,Pistons
Rodney McGruder,15.0,0,1,Pistons
Jared Rhoden,2.0,0,0,Pistons
Hamidou Diallo,0.0,1,0,Pistons
Alec Burks,0.0,1,0,Pistons
Isaiah Stewart,0.0,1,0,Pistons
B. Bogdanovic,0.0,1,0,Pistons
Kyrie Irving,38.0,0,0,Mavericks
Reggie Bullock,33.0,0,0,Mavericks
Maxi Kleber,28.0,0,0,Mavericks
Josh Green,22.0,0,0,Mavericks
Dwight Powell,12.0,0,0,Mavericks
Tim Hardaway,36.0,0,0,Mavericks
Christian Wood,25.0,0,0,Mavericks
Jaden Hardy,24.0,0,0,Mavericks
Justin Holiday,15.0,0,0,Mavericks
Frank Ntilikina,7.0,0,0,Mavericks
McKinley Wright,0.0,0,0,Mavericks
JaVale McGee,0.0,0,0,Mavericks
Davis Bertans,0.0,0,0,Mavericks
Markieff Morris,0.0,0,0,Mavericks
Theo Pinson,0.0,0,0,Mavericks
Luka Doncic,0.0,1,0,Mavericks
T. Haliburton,33.0,0,1,Pacers
Andrew Nembhard,28.0,0,0,Pacers
Myles Turner,27.0,0,1,Pacers
Bennedict Mathurin,24.0,0,0,Pacers
Aaron Nesmith,17.0,0,0,Pacers
T.J. McConnell,23.0,0,0,Pacers
Isaiah Jackson,20.0,0,0,Pacers
Jordan Nwora,18.0,0,0,Pacers
Jalen Smith,17.0,0,0,Pacers
George Hill,3.0,0,0,Pacers
Oshae Brissett,0.0,0,0,Pacers
James Johnson,0.0,0,0,Pacers
Daniel Theis,0.0,0,0,Pacers
Buddy Hield,0.0,1,0,Pacers
Chris Duarte,0.0,1,0,Pacers
Jalen Green,34.0,0,0,Rockets
Kevin Porter,31.0,0,0,Rockets
Kenyon Martin,31.0,0,0,Rockets
Jabari Smith,31.0,0,0,Rockets
Alperen Sengun,26.0,0,0,Rockets
Tari Eason,28.0,0,0,Rockets
Jae'Sean Tate,20.0,0,1,Rockets
Usman Garuba,15.0,0,0,Rockets
Daishen Nix,14.0,0,0,Rockets
Josh Christopher,12.0,0,0,Rockets
Boban Marjanovic,0.0,0,0,Rockets
Frank Kaminsky,0.0,0,0,Rockets
D.J. Augustin,0.0,0,0,Rockets
Julius Randle,36.0,0,0,Knicks
Jalen Brunson,36.0,0,1,Knicks
RJ Barrett,32.0,0,0,Knicks
Mitchell Robinson,26.0,0,0,Knicks
Quentin Grimes,24.0,0,0,Knicks
Josh Hart,30.0,0,0,Knicks
Immanuel Quickley,26.0,0,0,Knicks
Isaiah Hartenstein,18.0,0,0,Knicks
Obi Toppin,12.0,0,0,Knicks
Miles McBride,0.0,0,0,Knicks
Derrick Rose,0.0,0,0,Knicks
Evan Fournier,0.0,0,0,Knicks
Jericho Sims,0.0,0,0,Knicks
DaQuan Jeffries,0.0,0,0,Knicks
Devin Booker,35.0,0,0,Suns
Chris Paul,31.0,0,0,Suns
Deandre Ayton,31.0,0,1,Suns
Torrey Craig,24.0,0,0,Suns
Josh Okogie,21.0,0,0,Suns
T.J. Warren,21.0,0,0,Suns
Terrence Ross,18.0,0,0,Suns
Cameron Payne,16.0,0,0,Suns
Jock Landale,14.0,0,0,Suns
Landry Shamet,13.0,0,0,Suns
Bismack Biyombo,9.0,0,0,Suns
Ish Wainright,8.0,0,0,Suns
Saben Lee,0.0,0,0,Suns
Damion Lee,0.0,0,0,Suns
Darius Bazley,0.0,0,0,Suns
Kevin Durant,0.0,1,0,Suns
Lauri Markkanen,35.0,0,1,Jazz
Ochai Agbaji,31.0,0,0,Jazz
Walker Kessler,31.0,0,0,Jazz
Kelly Olynyk,28.0,0,0,Jazz
Talen Horton-Tucker,27.0,0,0,Jazz
Kris Dunn,25.0,0,0,Jazz
Simone Fontecchio,23.0,0,0,Jazz
Udoka Azubuike,14.0,0,0,Jazz
Juan Toscano-Anderson,12.0,0,0,Jazz
Damian Jones,6.0,0,0,Jazz
Johnny Juzang,6.0,0,0,Jazz
Jarrell Brantley,2.0,0,0,Jazz
Micah Potter,0.0,0,0,Jazz
Jordan Clarkson,0.0,1,0,Jazz
Rudy Gay,0.0,1,0,Jazz
Collin Sexton,0.0,1,0,Jazz
Tyrese Maxey,35.0,0,0,76ers
Joel Embiid,34.0,0,1,76ers
Tobias Harris,34.0,0,0,76ers
James Harden,33.0,0,1,76ers
P.J. Tucker,25.0,0,0,76ers
Georges Niang,19.0,0,0,76ers
De'Anthony Melton,19.0,0,0,76ers
Shake Milton,15.0,0,0,76ers
Jalen McDaniels,14.0,0,0,76ers
Paul Reed,6.0,0,0,76ers
Furkan Korkmaz,3.0,0,0,76ers
Danuel House,3.0,0,1,76ers
Montrezl Harrell,0.0,0,0,76ers
Dewayne Dedmon,0.0,0,0,76ers
Jaden Springer,0.0,0,0,76ers
Nikola Jokic,35.0,0,0,Nuggets
Jamal Murray,35.0,0,0,Nuggets
K. Caldwell-Pope,32.0,0,0,Nuggets
Aaron Gordon,29.0,0,0,Nuggets
Michael Porter,29.0,0,1,Nuggets
Bruce Brown,27.0,0,0,Nuggets
Jeff Green,18.0,0,0,Nuggets
Zeke Nnaji,14.0,0,0,Nuggets
Christian Braun,13.0,0,0,Nuggets
Reggie Jackson,3.0,0,0,Nuggets
Thomas Bryant,2.0,0,0,Nuggets
Vlatko Cancar,2.0,0,0,Nuggets
Ish Smith,1.0,0,0,Nuggets
Peyton Watson,0.0,0,0,Nuggets
DeAndre Jordan,0.0,0,0,Nuggets
