name,minutes,OUT,GTD,team
Jaylen Brown,36.0,0,0,Celtics
Marcus Smart,35.0,0,0,Celtics
Grant Williams,33.0,0,0,Celtics
Mike Muscala,23.0,0,0,Celtics
Sam Hauser,21.0,0,0,Celtics
Derrick White,33.0,0,0,Celtics
Malcolm Brogdon,29.0,0,0,Celtics
Luke Kornet,13.0,0,0,Celtics
Blake Griffin,11.0,0,0,Celtics
Payton Pritchard,6.0,0,0,Celtics
JD Davison,0.0,0,0,Celtics
Mfiondu Kabengele,0.0,0,0,Celtics
Jayson Tatum,0.0,1,0,Celtics
Al Horford,0.0,1,0,Celtics
Robert Williams,0.0,1,0,Celtics
D. Gallinari,0.0,1,0,Celtics
D. Mitchell,35.0,0,1,Cavaliers
Evan Mobley,35.0,0,0,Cavaliers
Jarrett Allen,34.0,0,0,Cavaliers
Darius Garland,34.0,0,0,Cavaliers
Isaac Okoro,23.0,0,0,Cavaliers
Caris LeVert,26.0,0,0,Cavaliers
Cedi Osman,17.0,0,0,Cavaliers
Lamar Stevens,15.0,0,0,Cavaliers
Ricky Rubio,13.0,0,0,Cavaliers
Dean Wade,8.0,0,0,Cavaliers
Raul Neto,0.0,0,0,Cavaliers
Sam Merrill,0.0,0,0,Cavaliers
Danny Green,0.0,0,0,Cavaliers
Robin Lopez,0.0,0,0,Cavaliers
Damian Lillard,37.0,0,0,Trail Blazers
Jerami Grant,37.0,0,0,Trail Blazers
Matisse Thybulle,34.0,0,0,Trail Blazers
Cam Reddish,32.0,0,0,Trail Blazers
Drew Eubanks,23.0,0,0,Trail Blazers
Shaedon Sharpe,26.0,0,0,Trail Blazers
Trendon Watford,23.0,0,0,Trail Blazers
Nassir Little,17.0,0,0,Trail Blazers
Jabari Walker,9.0,0,0,Trail Blazers
Kevin Knox,2.0,0,0,Trail Blazers
Keon Johnson,0.0,0,0,Trail Blazers
R. Arcidiacono,0.0,1,0,Trail Blazers
Anfernee Simons,0.0,1,0,Trail Blazers
Justise Winslow,0.0,1,0,Trail Blazers
Jusuf Nurkic,0.0,1,0,Trail Blazers
Ibou Badji,0.0,1,0,Trail Blazers
Marvin Bagley,31.0,0,0,Pistons
Jaden Ivey,30.0,0,0,Pistons
Killian Hayes,28.0,0,1,Pistons
James Wiseman,26.0,0,1,Pistons
Isaiah Livers,25.0,0,0,Pistons
Hamidou Diallo,27.0,0,0,Pistons
Rodney McGruder,22.0,0,1,Pistons
Alec Burks,20.0,0,0,Pistons
R.J. Hampton,16.0,0,0,Pistons
Cory Joseph,15.0,0,0,Pistons
Eugene Omoruyi,0.0,0,0,Pistons
Jared Rhoden,0.0,0,0,Pistons
Buddy Boeheim,0.0,0,0,Pistons
B. Bogdanovic,0.0,1,0,Pistons
Isaiah Stewart,0.0,1,0,Pistons
Jalen Duren,0.0,1,0,Pistons
James Harden,36.0,0,0,76ers
Joel Embiid,36.0,0,0,76ers
Tobias Harris,33.0,0,1,76ers
Tyrese Maxey,32.0,0,0,76ers
P.J. Tucker,23.0,0,1,76ers
De'Anthony Melton,28.0,0,0,76ers
Jalen McDaniels,16.0,0,0,76ers
Georges Niang,11.0,0,0,76ers
Shake Milton,11.0,0,0,76ers
Paul Reed,10.0,0,0,76ers
