name,minutes,OUT,GTD,team
Killian Hayes,36.0,0,0,Pistons
Rodney McGruder,32.0,0,0,Pistons
Eugene Omoruyi,32.0,0,0,Pistons
James Wiseman,27.0,0,0,Pistons
R.J. Hampton,24.0,0,0,Pistons
Cory Joseph,32.0,0,1,Pistons
Jalen Duren,24.0,0,0,Pistons
Buddy Boeheim,23.0,0,0,Pistons
Jared Rhoden,10.0,0,0,Pistons
B. Bogdanovic,0.0,1,0,Pistons
Isaiah Livers,0.0,1,0,Pistons
Hamidou Diallo,0.0,1,0,Pistons
Jaden Ivey,0.0,1,0,Pistons
Marvin Bagley,0.0,1,0,Pistons
Alec Burks,0.0,1,0,Pistons
Isaiah Stewart,0.0,1,0,Pistons
Bradley Beal,37.0,0,0,Wizards
Kristaps Porzingis,34.0,0,0,Wizards
Monte Morris,27.0,0,0,Wizards
Deni Avdija,25.0,0,0,Wizards
Daniel Gafford,24.0,0,0,Wizards
Corey Kispert,33.0,0,0,Wizards
Delon Wright,25.0,0,0,Wizards
Anthony Gill,15.0,0,0,Wizards
Kendrick Nunn,10.0,0,0,Wizards
Taj Gibson,10.0,0,1,Wizards
Johnny Davis,0.0,0,1,Wizards
Jordan Goodwin,0.0,0,0,Wizards
Jay Huff,0.0,0,0,Wizards
Kyle Kuzma,0.0,1,0,Wizards
Xavier Cooks,0.0,1,0,Wizards
Darius Garland,39.0,0,0,Cavaliers
Evan Mobley,38.0,0,0,Cavaliers
Caris LeVert,35.0,0,0,Cavaliers
Isaac Okoro,32.0,0,0,Cavaliers
Lamar Stevens,30.0,0,0,Cavaliers
Ricky Rubio,20.0,0,0,Cavaliers
Cedi Osman,17.0,0,0,Cavaliers
Danny Green,12.0,0,0,Cavaliers
Robin Lopez,10.0,0,0,Cavaliers
Dean Wade,7.0,0,0,Cavaliers
Sam Merrill,0.0,0,0,Cavaliers
Raul Neto,0.0,0,0,Cavaliers
D. Mitchell,0.0,1,0,Cavaliers
Jarrett Allen,0.0,1,0,Cavaliers
Terry Rozier,37.0,0,0,Hornets
Kelly Oubre,36.0,0,1,Hornets
Gordon Hayward,33.0,0,0,Hornets
P.J. Washington,31.0,0,0,Hornets
Nick Richards,25.0,0,0,Hornets
Dennis Smith,28.0,0,0,Hornets
JT Thor,15.0,0,0,Hornets
Kai Jones,13.0,0,0,Hornets
Bryce McGowens,12.0,0,0,Hornets
Svi Mykhailiuk,10.0,0,0,Hornets
Mark Williams,0.0,1,0,Hornets
Cody Martin,0.0,1,0,Hornets
Nikola Jokic,36.0,0,0,Nuggets
Jamal Murray,34.0,0,1,Nuggets
K. Caldwell-Pope,31.0,0,0,Nuggets
Aaron Gordon,29.0,0,0,Nuggets
Michael Porter,25.0,0,0,Nuggets
Bruce Brown,24.0,0,0,Nuggets
Reggie Jackson,22.0,0,1,Nuggets
Jeff Green,15.0,0,0,Nuggets
Thomas Bryant,11.0,0,0,Nuggets
Vlatko Cancar,7.0,0,0,Nuggets
Christian Braun,6.0,0,0,Nuggets
DeAndre Jordan,0.0,0,0,Nuggets
Ish Smith,0.0,0,0,Nuggets
Jack White,0.0,0,0,Nuggets
Zeke Nnaji,0.0,1,0,Nuggets
C. Gillespie,0.0,1,0,Nuggets
OG Anunoby,37.0,0,0,Raptors
Fred VanVleet,37.0,0,0,Raptors
Pascal Siakam,37.0,0,0,Raptors
Scottie Barnes,36.0,0,0,Raptors
Jakob Poeltl,31.0,0,0,Raptors
Gary Trent,23.0,0,0,Raptors
Precious Achiuwa,13.0,0,0,Raptors
Chris Boucher,12.0,0,0,Raptors
Will Barton,11.0,0,0,Raptors
Thaddeus Young,3.0,0,0,Raptors
Christian Koloko,0.0,0,0,Raptors
Malachi Flynn,0.0,0,0,Raptors
Dalano Banton,0.0,0,1,Raptors
Anthony Davis,36.0,0,1,Lakers
D'Angelo Russell,32.0,0,0,Lakers
Jarred Vanderbilt,27.0,0,0,Lakers
Troy Brown,26.0,0,0,Lakers
Malik Beasley,23.0,0,0,Lakers
Dennis Schroder,32.0,0,0,Lakers
Austin Reaves,30.0,0,0,Lakers
Rui Hachimura,22.0,0,0,Lakers
