name,minutes,OUT,GTD,team
Jayson Tatum,37.0,0,0,Celtics
Jaylen Brown,35.0,0,0,Celtics
Marcus Smart,31.0,0,0,Celtics
Al Horford,30.0,0,0,Celtics
Derrick White,29.0,0,0,Celtics
Malcolm Brogdon,25.0,0,0,Celtics
Robert Williams,22.0,0,0,Celtics
Grant Williams,17.0,0,0,Celtics
Sam Hauser,14.0,0,0,Celtics
Payton Pritchard,0.0,0,0,Celtics
Mike Muscala,0.0,0,0,Celtics
Luke Kornet,0.0,0,0,Celtics
Blake Griffin,0.0,0,0,Celtics
JD Davison,0.0,0,0,Celtics
Mfiondu Kabengele,0.0,0,0,Celtics
D. Gallinari,0.0,1,0,Celtics
Corey Kispert,35.0,0,0,Wizards
Kristaps Porzingis,34.0,0,0,Wizards
Deni Avdija,33.0,0,0,Wizards
Daniel Gafford,26.0,0,1,Wizards
Monte Morris,25.0,0,1,Wizards
Delon Wright,27.0,0,0,Wizards
Jordan Goodwin,25.0,0,0,Wizards
Johnny Davis,16.0,0,0,Wizards
Anthony Gill,15.0,0,0,Wizards
Kendrick Nunn,2.0,0,0,Wizards
Taj Gibson,2.0,0,0,Wizards
Quenton Jackson,0.0,0,0,Wizards
Xavier Cooks,0.0,0,0,Wizards
Jay Huff,0.0,0,0,Wizards
Kyle Kuzma,0.0,1,0,Wizards
Bradley Beal,0.0,1,0,Wizards
Donovan Mitchell,37.0,0,0,Cavaliers
Evan Mobley,37.0,0,0,Cavaliers
Darius Garland,34.0,0,0,Cavaliers
Jarrett Allen,32.0,0,1,Cavaliers
Isaac Okoro,29.0,0,1,Cavaliers
Caris LeVert,24.0,0,0,Cavaliers
Cedi Osman,22.0,0,0,Cavaliers
Ricky Rubio,20.0,0,0,Cavaliers
Lamar Stevens,5.0,0,0,Cavaliers
Dean Wade,0.0,0,1,Cavaliers
Mamadi Diakite,0.0,0,0,Cavaliers
Robin Lopez,0.0,0,0,Cavaliers
Isaiah Mobley,0.0,0,0,Cavaliers
Raul Neto,0.0,1,0,Cavaliers
