name,minutes,OUT,GTD,team
James Harden,35.0,0,0,76ers
Tobias Harris,34.0,0,0,76ers
De'Anthony Melton,34.0,0,0,76ers
Tyrese Maxey,34.0,0,0,76ers
Montrezl Harrell,28.0,0,0,76ers
Georges Niang,27.0,0,0,76ers
Matisse Thybulle,20.0,0,0,76ers
Shake Milton,18.0,0,0,76ers
Paul Reed,10.0,0,0,76ers
Danuel House,0.0,0,0,76ers
Furkan Korkmaz,0.0,0,0,76ers
Joel Embiid,0.0,1,0,76ers
P.J. Tucker,0.0,1,0,76ers
Killian Hayes,35.0,0,0,Pistons
Bojan Bogdanovic,32.0,0,0,Pistons
Jaden Ivey,32.0,0,0,Pistons
Isaiah Stewart,31.0,0,0,Pistons
Saddiq Bey,30.0,0,0,Pistons
Alec Burks,26.0,0,0,Pistons
Hamidou Diallo,19.0,0,0,Pistons
Cory Joseph,13.0,0,0,Pistons
Kevin Knox,12.0,0,0,Pistons
Nerlens Noel,10.0,0,0,Pistons
Jared Rhoden,0.0,0,0,Pistons
Jalen Duren,0.0,1,0,Pistons
Marvin Bagley,0.0,1,0,Pistons
Rodney McGruder,0.0,1,0,Pistons
Isaiah Livers,0.0,1,0,Pistons
Damian Lillard,37.0,0,0,Trail Blazers
Josh Hart,36.0,0,0,Trail Blazers
Jerami Grant,35.0,0,0,Trail Blazers
Anfernee Simons,35.0,0,0,Trail Blazers
Jusuf Nurkic,29.0,0,0,Trail Blazers
Shaedon Sharpe,21.0,0,0,Trail Blazers
Drew Eubanks,19.0,0,0,Trail Blazers
Jabari Walker,17.0,0,0,Trail Blazers
Keon Johnson,11.0,0,0,Trail Blazers
Trendon Watford,0.0,0,0,Trail Blazers
Greg Brown,0.0,0,0,Trail Blazers
John Butler,0.0,0,0,Trail Blazers
Ibou Badji,0.0,0,0,Trail Blazers
Gary Payton,0.0,1,0,Trail Blazers
Justise Winslow,0.0,1,0,Trail Blazers
Nassir Little,0.0,1,0,Trail Blazers
Pascal Siakam,40.0,0,0,Raptors
OG Anunoby,39.0,0,0,Raptors
Fred VanVleet,39.0,0,0,Raptors
Gary Trent,38.0,0,0,Raptors
Scottie Barnes,38.0,0,0,Raptors
Precious Achiuwa,19.0,0,0,Raptors
Malachi Flynn,14.0,0,0,Raptors
Chris Boucher,13.0,0,0,Raptors
Juancho Hernangomez,0.0,0,0,Raptors
Thaddeus Young,0.0,0,0,Raptors
Christian Koloko,0.0,0,0,Raptors
Khem Birch,0.0,0,0,Raptors
Jeff Dowtin,0.0,0,0,Raptors
Joe Wieskamp,0.0,0,0,Raptors
Otto Porter,0.0,1,0,Raptors
LaMelo Ball,36.0,0,0,Hornets
Terry Rozier,34.0,0,0,Hornets
P.J. Washington,32.0,0,0,Hornets
Jalen McDaniels,31.0,0,0,Hornets
Mason Plumlee,30.0,0,0,Hornets
Cody Martin,23.0,0,0,Hornets
Dennis Smith,21.0,0,0,Hornets
Mark Williams,18.0,0,0,Hornets
JT Thor,15.0,0,0,Hornets
Nick Richards,0.0,0,0,Hornets
Bryce McGowens,0.0,0,0,Hornets
Gordon Hayward,0.0,1,0,Hornets
Kelly Oubre,0.0,1,0,Hornets
Tyrese Haliburton,35.0,0,0,Pacers
Buddy Hield,33.0,0,0,Pacers
Andrew Nembhard,33.0,0,0,Pacers
Myles Turner,31.0,0,0,Pacers
Aaron Nesmith,26.0,0,0,Pacers
Bennedict Mathurin,23.0,0,0,Pacers
T.J. McConnell,14.0,0,0,Pacers
Jalen Smith,12.0,0,0,Pacers
Chris Duarte,11.0,0,0,Pacers
Isaiah Jackson,11.0,0,0,Pacers
Oshae Brissett,11.0,0,0,Pacers
Goga Bitadze,0.0,0,0,Pacers
James Johnson,0.0,0,0,Pacers
Terry Taylor,0.0,0,0,Pacers
Kendall Brown,0.0,1,0,Pacers
Daniel Theis,0.0,1,0,Pacers
Kevin Durant,37.0,0,0,Nets
Kyrie Irving,37.0,0,0,Nets
Royce O'Neale,35.0,0,0,Nets
Nic Claxton,32.0,0,0,Nets
Ben Simmons,29.0,0,0,Nets
T.J. Warren,22.0,0,0,Nets
Seth Curry,20.0,0,0,Nets
Joe Harris,17.0,0,0,Nets
Yuta Watanabe,11.0,0,0,Nets
Patty Mills,0.0,0,0,Nets
Edmond Sumner,0.0,0,0,Nets
Markieff Morris,0.0,0,0,Nets
Cam Thomas,0.0,0,0,Nets
Bam Adebayo,36.0,0,0,Heat
Tyler Herro,34.0,0,0,Heat
Jimmy Butler,33.0,0,0,Heat
Kyle Lowry,30.0,0,0,Heat
Haywood Highsmith,16.0,0,0,Heat
Max Strus,31.0,0,0,Heat
Victor Oladipo,31.0,0,0,Heat
Gabe Vincent,17.0,0,0,Heat
Dewayne Dedmon,12.0,0,0,Heat
Orlando Robinson,0.0,0,0,Heat
Udonis Haslem,0.0,0,0,Heat
Caleb Martin,0.0,1,0,Heat
Duncan Robinson,0.0,1,0,Heat
Nikola Jovic,0.0,1,0,Heat
Omer Yurtseven,0.0,1,0,Heat
Lauri Markkanen,36.0,0,0,Jazz
Jordan Clarkson,33.0,0,0,Jazz
Mike Conley,31.0,0,0,Jazz
Kelly Olynyk,28.0,0,0,Jazz
Jarred Vanderbilt,26.0,0,0,Jazz
Malik Beasley,29.0,0,0,Jazz
Ochai Agbaji,19.0,0,0,Jazz
Walker Kessler,17.0,0,0,Jazz
Rudy Gay,16.0,0,0,Jazz
N. Alexander-Walker,5.0,0,0,Jazz
Udoka Azubuike,0.0,0,0,Jazz
Collin Sexton,0.0,1,0,Jazz
T. Horton-Tucker,0.0,1,0,Jazz
S. Fontecchio,0.0,1,0,Jazz
Tyus Jones,35.0,0,0,Grizzlies
Dillon Brooks,35.0,0,0,Grizzlies
Desmond Bane,35.0,0,0,Grizzlies
Jaren Jackson,32.0,0,0,Grizzlies
Xavier Tillman,12.0,0,0,Grizzlies
John Konchar,28.0,0,0,Grizzlies
Santi Aldama,28.0,0,0,Grizzlies
David Roddy,21.0,0,0,Grizzlies
Ziaire Williams,11.0,0,0,Grizzlies
Vince Williams,3.0,0,0,Grizzlies
Ja Morant,0.0,1,0,Grizzlies
Steven Adams,0.0,1,0,Grizzlies
Brandon Clarke,0.0,1,0,Grizzlies
Danny Green,0.0,1,0,Grizzlies
Anthony Edwards,36.0,0,0,Timberwolves
D'Angelo Russell,34.0,0,0,Timberwolves
Rudy Gobert,34.0,0,0,Timberwolves
Kyle Anderson,29.0,0,0,Timberwolves
Jaden McDaniels,28.0,0,0,Timberwolves
Naz Reid,24.0,0,0,Timberwolves
Jaylen Nowell,22.0,0,0,Timberwolves
Taurean Prince,21.0,0,0,Timberwolves
Austin Rivers,19.0,0,0,Timberwolves
Matt Ryan,1.0,0,0,Timberwolves
Luka Garza,1.0,0,0,Timberwolves
Nathan Knight,0.0,0,0,Timberwolves
Bryn Forbes,0.0,0,1,Timberwolves
Wendell Moore,0.0,0,0,Timberwolves
Josh Minott,0.0,0,0,Timberwolves
K. Towns,0.0,1,0,Timberwolves
J. McLaughlin,0.0,1,0,Timberwolves
Jalen Green,35.0,0,0,Rockets
Kevin Porter,34.0,0,0,Rockets
Jabari Smith,28.0,0,0,Rockets
Alperen Sengun,27.0,0,0,Rockets
Eric Gordon,27.0,0,0,Rockets
Tari Eason,20.0,0,0,Rockets
Kenyon Martin,20.0,0,0,Rockets
Usman Garuba,17.0,0,0,Rockets
Bruno Fernando,11.0,0,0,Rockets
Garrison Mathews,10.0,0,0,Rockets
Jae'Sean Tate,0.0,0,0,Rockets
Daishen Nix,0.0,0,0,Rockets
Boban Marjanovic,0.0,0,0,Rockets
Josh Christopher,0.0,0,0,Rockets
Spencer Dinwiddie,38.0,0,0,Mavericks
Tim Hardaway,37.0,0,0,Mavericks
Reggie Bullock,32.0,0,0,Mavericks
Christian Wood,30.0,0,0,Mavericks
Dwight Powell,19.0,0,0,Mavericks
Jaden Hardy,24.0,0,0,Mavericks
Frank Ntilikina,20.0,0,0,Mavericks
Davis Bertans,16.0,0,0,Mavericks
JaVale McGee,14.0,0,0,Mavericks
McKinley Wright,10.0,0,0,Mavericks
Theo Pinson,0.0,0,0,Mavericks
A.J. Lawson,0.0,0,0,Mavericks
D. Finney-Smith,0.0,1,0,Mavericks
Luka Doncic,0.0,1,0,Mavericks
Maxi Kleber,0.0,1,0,Mavericks
Josh Green,0.0,1,0,Mavericks
S. Gilgeous-Alexander,35.0,0,0,Thunder
