name,minutes,OUT,GTD,team
Bradley Beal,33.0,0,0,Wizards
Kristaps Porzingis,31.0,0,0,Wizards
Corey Kispert,31.0,0,0,Wizards
Monte Morris,25.0,0,0,Wizards
Daniel Gafford,21.0,0,0,Wizards
Deni Avdija,31.0,0,0,Wizards
Delon Wright,25.0,0,0,Wizards
Johnny Davis,15.0,0,0,Wizards
Anthony Gill,15.0,0,0,Wizards
Kendrick Nunn,5.0,0,0,Wizards
Jordan Goodwin,5.0,0,0,Wizards
Taj Gibson,3.0,0,0,Wizards
Xavier Cooks,0.0,0,0,Wizards
Jay Huff,0.0,0,0,Wizards
Kyle Kuzma,0.0,1,0,Wizards
Franz Wagner,36.0,0,0,Magic
Paolo Banchero,35.0,0,0,Magic
Markelle Fultz,34.0,0,0,Magic
Wendell Carter,32.0,0,0,Magic
Gary Harris,26.0,0,0,Magic
Cole Anthony,29.0,0,0,Magic
Goga Bitadze,16.0,0,0,Magic
Caleb Houstan,14.0,0,0,Magic
Kevon Harris,10.0,0,0,Magic
Bol Bol,8.0,0,0,Magic
Moritz Wagner,0.0,0,0,Magic
Admiral Schofield,0.0,0,0,Magic
Chuma Okeke,0.0,0,0,Magic
M. Carter-Williams,0.0,0,0,Magic
Jalen Suggs,0.0,1,0,Magic
Jaden Ivey,34.0,0,0,Pistons
Killian Hayes,31.0,0,0,Pistons
Rodney McGruder,31.0,0,0,Pistons
James Wiseman,30.0,0,0,Pistons
Marvin Bagley,27.0,0,0,Pistons
Cory Joseph,30.0,0,0,Pistons
Eugene Omoruyi,28.0,0,0,Pistons
R.J. Hampton,15.0,0,1,Pistons
Buddy Boeheim,13.0,0,0,Pistons
Jared Rhoden,1.0,0,0,Pistons
Isaiah Livers,0.0,0,1,Pistons
B. Bogdanovic,0.0,1,0,Pistons
Hamidou Diallo,0.0,1,0,Pistons
Jalen Duren,0.0,1,0,Pistons
Alec Burks,0.0,1,0,Pistons
Isaiah Stewart,0.0,1,0,Pistons
Dejounte Murray,34.0,0,1,Hawks
Trae Young,33.0,0,0,Hawks
De'Andre Hunter,32.0,0,0,Hawks
John Collins,28.0,0,0,Hawks
Clint Capela,22.0,0,0,Hawks
Saddiq Bey,24.0,0,0,Hawks
