Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1,Precious Achiuwa,C,23,TOR,45,981,14.3,.541,.248,.340,9.2,23.7,15.9,6.3,1.3,2.6,11.7,18.9,,0.5,1.1,1.6,.080,,-2.0,-1.0,-3.0,-0.2
2,Steven Adams,C,29,MEM,42,1133,17.6,.564,.004,.490,19.9,25.1,22.5,11.3,1.5,3.7,19.8,14.5,,1.3,2.2,3.5,.147,,-0.3,0.9,0.6,0.8
3,Bam Adebayo,C,25,MIA,65,2282,20.3,.592,.012,.358,7.8,24.1,15.6,16.3,1.7,2.4,12.7,25.5,,3.2,3.5,6.7,.140,,0.8,0.9,1.7,2.2
4,Ochai Agbaji,SG,22,UTA,46,808,8.6,.576,.632,.150,4.4,6.9,5.7,5.1,0.7,0.7,8.6,13.3,,0.7,0.3,0.9,.056,,-1.9,-1.4,-3.3,-0.3
5,Santi Aldama,PF,22,MEM,64,1411,14.1,.596,.517,.263,4.7,17.5,11.1,7.4,1.3,2.8,8.9,16.1,,1.8,2.2,4.0,.136,,-0.3,1.1,0.7,1.0
6,Nickeil Alexander-Walker,SG,24,TOT,46,698,12.9,.587,.521,.203,1.9,11.0,6.5,18.3,1.9,2.3,16.3,18.5,,0.4,0.7,1.1,.075,,-0.6,0.6,0.0,0.4
6,Nickeil Alexander-Walker,SG,24,UTA,36,528,13.1,.609,.512,.229,1.7,10.4,6.1,20.1,2.2,2.2,19.4,18.4,,0.4,0.5,0.8,.076,,-0.5,1.0,0.5,0.3
6,Nickeil Alexander-Walker,SG,24,MIN,10,170,12.1,.529,.545,.136,2.7,12.9,7.9,12.9,1.1,2.6,6.7,18.8,,0.1,0.2,0.2,.069,,-0.9,-0.6,-1.5,0.0
7,Grayson Allen,SG,27,MIL,64,1783,12.5,.618,.650,.228,3.5,8.8,6.2,11.3,1.4,0.5,10.9,14.7,,2.7,2.1,4.8,.129,,-0.4,0.6,0.2,1.0
8,Jarrett Allen,C,24,CLE,62,2048,19.8,.673,.016,.353,11.2,23.9,17.5,7.6,1.2,3.4,11.6,16.3,,5.0,3.7,8.7,.204,,1.3,1.0,2.3,2.2
9,Jose Alvarado,PG,24,NOP,61,1310,11.9,.525,.505,.164,2.4,9.8,6.1,20.0,2.5,0.7,13.4,19.7,,0.2,1.5,1.7,.061,,-1.9,0.6,-1.4,0.2
10,Kyle Anderson,PF,29,MIN,56,1512,15.1,.603,.219,.329,3.3,17.4,10.5,21.4,2.0,2.9,16.1,14.0,,2.1,2.1,4.2,.132,,0.2,2.3,2.5,1.7
11,Giannis Antetokounmpo,PF,28,MIL,54,1758,28.7,.600,.139,.618,7.5,29.5,19.0,32.0,1.1,2.0,13.0,39.1,,4.1,3.3,7.5,.204,,5.6,2.6,8.2,4.5
12,Thanasis Antetokounmpo,SF,30,MIL,28,112,2.0,.313,.227,.364,8.7,16.9,13.0,4.4,0.9,2.2,23.9,12.6,,-0.3,0.2,-0.1,-0.053,,-9.1,-0.9,-10.1,-0.2
13,Cole Anthony,PG,22,ORL,49,1241,15.4,.558,.335,.296,2.9,17.4,10.1,23.5,1.2,2.1,11.9,21.2,,1.5,1.2,2.7,.105,,0.3,0.4,0.7,0.8
14,OG Anunoby,SF,25,TOR,55,1971,14.2,.576,.401,.211,4.3,12.8,8.2,7.9,2.8,1.9,13.1,19.8,,1.0,2.3,3.2,.079,,-0.8,0.6,-0.2,0.9
15,Ryan Arcidiacono,PG,28,TOT,15,86,5.1,.500,.588,.000,0.0,14.4,7.2,13.6,1.7,0.0,19.0,10.6,,0.0,0.1,0.0,.018,,-6.8,-0.5,-7.3,-0.1
