name,minutes,OUT,GTD,team
Jamal Murray,34.0,0,1,Nuggets
Nikola Jokic,33.0,0,1,Nuggets
K. Caldwell-Pope,32.0,0,1,Nuggets
Aaron Gordon,30.0,0,1,Nuggets
Michael Porter,30.0,0,1,Nuggets
Bruce Brown,27.0,0,1,Nuggets
Jeff Green,20.0,0,0,Nuggets
Christian Braun,20.0,0,0,Nuggets
Peyton Watson,14.0,0,0,Nuggets
Reggie Jackson,0.0,0,1,Nuggets
DeAndre Jordan,0.0,0,0,Nuggets
Ish Smith,0.0,0,0,Nuggets
Zeke Nnaji,0.0,0,0,Nuggets
Vlatko Cancar,0.0,0,0,Nuggets
Thomas Bryant,0.0,0,0,Nuggets
Jack White,0.0,0,0,Nuggets
C. Gillespie,0.0,1,0,Nuggets
Kris Dunn,35.0,0,0,Jazz
Ochai Agbaji,34.0,0,0,Jazz
Luka Samanic,30.0,0,0,Jazz
Udoka Azubuike,27.0,0,0,Jazz
Simone Fontecchio,25.0,0,0,Jazz
Damian Jones,32.0,0,0,Jazz
Juan Toscano-Anderson,27.0,0,0,Jazz
Johnny Juzang,21.0,0,0,Jazz
Micah Potter,9.0,0,0,Jazz
Lauri Markkanen,0.0,1,0,Jazz
T. Horton-Tucker,0.0,1,0,Jazz
Kelly Olynyk,0.0,1,0,Jazz
Walker Kessler,0.0,1,0,Jazz
Collin Sexton,0.0,1,0,Jazz
Rudy Gay,0.0,1,0,Jazz
Jordan Clarkson,0.0,1,0,Jazz
Shaedon Sharpe,37.0,0,0,Trail Blazers
Skylar Mays,31.0,0,0,Trail Blazers
Drew Eubanks,27.0,0,1,Trail Blazers
Trendon Watford,20.0,0,1,Trail Blazers
John Butler,15.0,0,0,Trail Blazers
Kevin Knox,25.0,0,0,Trail Blazers
Cam Reddish,25.0,0,1,Trail Blazers
Jeenathan Williams,23.0,0,0,Trail Blazers
Jabari Walker,20.0,0,0,Trail Blazers
Shaquille Harrison,18.0,0,0,Trail Blazers
Justin Minaya,0.0,0,0,Trail Blazers
Anfernee Simons,0.0,1,0,Trail Blazers
M. Thybulle,0.0,1,0,Trail Blazers
Nassir Little,0.0,1,0,Trail Blazers
Jusuf Nurkic,0.0,1,0,Trail Blazers
Keon Johnson,0.0,1,0,Trail Blazers
Jerami Grant,0.0,1,0,Trail Blazers
Ibou Badji,0.0,1,0,Trail Blazers
Kawhi Leonard,35.0,0,0,Clippers
Nicolas Batum,27.0,0,0,Clippers
Russell Westbrook,27.0,0,0,Clippers
Eric Gordon,26.0,0,0,Clippers
Ivica Zubac,25.0,0,0,Clippers
Terance Mann,24.0,0,0,Clippers
Norman Powell,23.0,0,0,Clippers
Mason Plumlee,19.0,0,0,Clippers
Bones Hyland,18.0,0,0,Clippers
Robert Covington,16.0,0,0,Clippers
Amir Coffey,0.0,0,0,Clippers
Xavier Moon,0.0,0,0,Clippers
Moussa Diabate,0.0,0,0,Clippers
Brandon Boston,0.0,0,0,Clippers
Jason Preston,0.0,0,0,Clippers
Paul George,0.0,1,0,Clippers
Marcus Morris,0.0,1,0,Clippers
Anthony Edwards,35.0,0,0,Timberwolves
Rudy Gobert,34.0,0,0,Timberwolves
K. Towns,33.0,0,1,Timberwolves
Mike Conley,31.0,0,0,Timberwolves
Jaden McDaniels,30.0,0,0,Timberwolves
Kyle Anderson,32.0,0,0,Timberwolves
Taurean Prince,25.0,0,0,Timberwolves
Jordan McLaughlin,16.0,0,0,Timberwolves
N. Alexander-Walker,4.0,0,0,Timberwolves
Josh Minott,0.0,0,0,Timberwolves
Jaylen Nowell,0.0,0,1,Timberwolves
Matt Ryan,0.0,0,0,Timberwolves
Nathan Knight,0.0,0,0,Timberwolves
Wendell Moore,0.0,0,0,Timberwolves
Austin Rivers,0.0,0,1,Timberwolves
Luka Garza,0.0,0,0,Timberwolves
Naz Reid,0.0,1,0,Timberwolves
Keldon Johnson,32.0,0,1,Spurs
Tre Jones,31.0,0,0,Spurs
Zach Collins,30.0,0,0,Spurs
Keita Bates-Diop,29.0,0,0,Spurs
Malaki Branham,23.0,0,0,Spurs
Julian Champagnie,25.0,0,0,Spurs
Sandro Mamukelashvili,21.0,0,0,Spurs
Romeo Langford,18.0,0,1,Spurs
Blake Wesley,16.0,0,0,Spurs
Dominick Barlow,15.0,0,0,Spurs
Gorgui Dieng,0.0,0,0,Spurs
Jeremy Sochan,0.0,1,0,Spurs
Devin Vassell,0.0,1,0,Spurs
Devonte' Graham,0.0,1,0,Spurs
Doug McDermott,0.0,1,0,Spurs
Khem Birch,0.0,1,0,Spurs
