name,minutes,OUT,GTD,team
Derrick White,32.0,0,0,Celtics
Al Horford,29.0,0,0,Celtics
Robert Williams,27.0,0,1,Celtics
Grant Williams,26.0,0,1,Celtics
Sam Hauser,20.0,0,0,Celtics
Jayson Tatum,38.0,0,1,Celtics
Malcolm Brogdon,25.0,0,1,Celtics
Payton Pritchard,14.0,0,0,Celtics
Mike Muscala,13.0,0,0,Celtics
Luke Kornet,8.0,0,0,Celtics
Blake Griffin,8.0,0,0,Celtics
Jaylen Brown,0.0,1,0,Celtics
D. Gallinari,0.0,1,0,Celtics
Marcus Smart,0.0,1,0,Celtics
G. Antetokounmpo,34.0,0,1,Bucks
Jrue Holiday,33.0,0,0,Bucks
Brook Lopez,31.0,0,0,Bucks
Grayson Allen,28.0,0,0,Bucks
Pat Connaughton,24.0,0,1,Bucks
Khris Middleton,26.0,0,0,Bucks
Joe Ingles,22.0,0,0,Bucks
Wesley Matthews,16.0,0,0,Bucks
Jevon Carter,16.0,0,0,Bucks
MarJon Beauchamp,10.0,0,0,Bucks
Sandro Mamukelashvili,0.0,0,0,Bucks
T. Antetokounmpo,0.0,0,0,Bucks
Bobby Portis,0.0,1,0,Bucks
Jae Crowder,0.0,1,0,Bucks
Franz Wagner,35.0,0,0,Magic
Paolo Banchero,34.0,0,0,Magic
Markelle Fultz,33.0,0,0,Magic
Gary Harris,32.0,0,0,Magic
Wendell Carter,30.0,0,0,Magic
Jalen Suggs,25.0,0,0,Magic
Moritz Wagner,18.0,0,0,Magic
Bol Bol,18.0,0,0,Magic
Jonathan Isaac,15.0,0,0,Magic
Cole Anthony,0.0,0,1,Magic
Caleb Houstan,0.0,0,0,Magic
Goga Bitadze,0.0,0,0,Magic
Chuma Okeke,0.0,0,0,Magic
R.J. Hampton,0.0,1,0,Magic
Scottie Barnes,38.0,0,0,Raptors
Fred VanVleet,37.0,0,0,Raptors
Pascal Siakam,37.0,0,0,Raptors
Gary Trent,34.0,0,1,Raptors
P. Achiuwa,28.0,0,1,Raptors
Jakob Poeltl,23.0,0,0,Raptors
Chris Boucher,22.0,0,0,Raptors
Thaddeus Young,12.0,0,0,Raptors
Malachi Flynn,6.0,0,0,Raptors
Juancho Hernangomez,3.0,0,0,Raptors
Dalano Banton,0.0,0,0,Raptors
Joe Wieskamp,0.0,0,0,Raptors
OG Anunoby,0.0,1,0,Raptors
Domantas Sabonis,37.0,0,0,Kings
De'Aaron Fox,37.0,0,0,Kings
Kevin Huerter,34.0,0,0,Kings
Harrison Barnes,33.0,0,0,Kings
Keegan Murray,33.0,0,0,Kings
Trey Lyles,20.0,0,0,Kings
Davion Mitchell,20.0,0,0,Kings
Terence Davis,15.0,0,0,Kings
Chimezie Metu,11.0,0,0,Kings
Alex Len,0.0,0,0,Kings
Matthew Dellavedova,0.0,0,0,Kings
Keon Ellis,0.0,0,0,Kings
Richaun Holmes,0.0,0,0,Kings
Kessler Edwards,0.0,0,0,Kings
Malik Monk,0.0,1,0,Kings
KZ Okpala,0.0,1,0,Kings
