name,minutes,OUT,GTD,team
Domantas Sabonis,37.0,0,0,Kings
De'Aaron Fox,37.0,0,0,Kings
Harrison Barnes,34.0,0,0,Kings
Kevin Huerter,28.0,0,0,Kings
Keegan Murray,27.0,0,0,Kings
Malik Monk,28.0,0,0,Kings
Davion Mitchell,26.0,0,0,Kings
Trey Lyles,13.0,0,0,Kings
Alex Len,10.0,0,0,Kings
Terence Davis,0.0,0,0,Kings
P.J. Dozier,0.0,0,0,Kings
Richaun Holmes,0.0,0,0,Kings
Chimezie Metu,0.0,0,0,Kings
Kessler Edwards,0.0,0,0,Kings
M. Dellavedova,0.0,1,0,Kings
Stephen Curry,38.0,0,0,Warriors
Klay Thompson,37.0,0,0,Warriors
Andrew Wiggins,36.0,0,0,Warriors
Kevon Looney,27.0,0,0,Warriors
Jordan Poole,24.0,0,0,Warriors
Draymond Green,32.0,0,0,Warriors
Gary Payton,21.0,0,0,Warriors
Donte DiVincenzo,18.0,0,0,Warriors
Jonathan Kuminga,7.0,0,0,Warriors
Moses Moody,0.0,0,0,Warriors
Anthony Lamb,0.0,0,0,Warriors
JaMychal Green,0.0,0,0,Warriors
Patrick Baldwin,0.0,0,0,Warriors
Andre Iguodala,0.0,1,0,Warriors
Jaren Jackson,35.0,0,0,Grizzlies
Desmond Bane,34.0,0,0,Grizzlies
Ja Morant,34.0,0,0,Grizzlies
Dillon Brooks,33.0,0,0,Grizzlies
Xavier Tillman,31.0,0,0,Grizzlies
Santi Aldama,20.0,0,0,Grizzlies
Tyus Jones,18.0,0,0,Grizzlies
Luke Kennard,16.0,0,1,Grizzlies
John Konchar,10.0,0,0,Grizzlies
David Roddy,7.0,0,0,Grizzlies
Ziaire Williams,2.0,0,0,Grizzlies
Kenneth Lofton,0.0,0,0,Grizzlies
Jake LaRavia,0.0,0,1,Grizzlies
Steven Adams,0.0,1,0,Grizzlies
LeBron James,39.0,0,1,Lakers
Anthony Davis,38.0,0,1,Lakers
Austin Reaves,36.0,0,0,Lakers
D'Angelo Russell,30.0,0,0,Lakers
Jarred Vanderbilt,21.0,0,0,Lakers
Dennis Schroder,25.0,0,1,Lakers
Rui Hachimura,24.0,0,0,Lakers
Troy Brown,14.0,0,0,Lakers
Malik Beasley,11.0,0,0,Lakers
Wenyen Gabriel,2.0,0,0,Lakers
Lonnie Walker,0.0,0,0,Lakers
Mo Bamba,0.0,0,0,Lakers
Shaquille Harrison,0.0,0,0,Lakers
Max Christie,0.0,0,0,Lakers
Tristan Thompson,0.0,0,0,Lakers
