name,minutes,OUT,GTD,team
Buddy Hield,30.0,0,0,Pacers
T.J. McConnell,28.0,0,0,Pacers
Andrew Nembhard,28.0,0,1,Pacers
Myles Turner,28.0,0,0,Pacers
Aaron Nesmith,26.0,0,1,Pacers
Bennedict Mathurin,31.0,0,0,Pacers
Chris Duarte,22.0,0,0,Pacers
Oshae Brissett,13.0,0,0,Pacers
Jalen Smith,13.0,0,0,Pacers
Terry Taylor,13.0,0,0,Pacers
Isaiah Jackson,8.0,0,0,Pacers
Trevelin Queen,0.0,0,0,Pacers
Goga Bitadze,0.0,0,0,Pacers
James Johnson,0.0,0,0,Pacers
T. Haliburton,0.0,1,0,Pacers
Daniel Theis,0.0,1,0,Pacers
Paolo Banchero,34.0,0,0,Magic
Franz Wagner,34.0,0,0,Magic
Wendell Carter,32.0,0,0,Magic
Markelle Fultz,30.0,0,0,Magic
Gary Harris,26.0,0,0,Magic
Cole Anthony,23.0,0,0,Magic
Bol Bol,19.0,0,0,Magic
Moritz Wagner,16.0,0,0,Magic
Jalen Suggs,16.0,0,0,Magic
Jonathan Isaac,10.0,0,0,Magic
Terrence Ross,0.0,0,0,Magic
Mo Bamba,0.0,0,0,Magic
Caleb Houstan,0.0,0,0,Magic
R.J. Hampton,0.0,0,0,Magic
A. Schofield,0.0,1,0,Magic
Kevon Harris,0.0,1,0,Magic
Chuma Okeke,0.0,1,0,Magic
Kyrie Irving,39.0,0,0,Nets
Nic Claxton,36.0,0,0,Nets
Royce O'Neale,34.0,0,0,Nets
Ben Simmons,32.0,0,0,Nets
Joe Harris,28.0,0,0,Nets
Seth Curry,28.0,0,0,Nets
T.J. Warren,19.0,0,0,Nets
Yuta Watanabe,15.0,0,0,Nets
Edmond Sumner,9.0,0,0,Nets
Cam Thomas,0.0,0,0,Nets
Patty Mills,0.0,0,0,Nets
Markieff Morris,0.0,0,0,Nets
David Duke,0.0,0,0,Nets
Kessler Edwards,0.0,0,0,Nets
Kevin Durant,0.0,1,0,Nets
Day'Ron Sharpe,0.0,1,0,Nets
James Harden,36.0,0,0,76ers
Joel Embiid,35.0,0,1,76ers
Tobias Harris,31.0,0,0,76ers
De'Anthony Melton,22.0,0,0,76ers
P.J. Tucker,21.0,0,0,76ers
Tyrese Maxey,32.0,0,0,76ers
Georges Niang,22.0,0,0,76ers
Shake Milton,15.0,0,0,76ers
Matisse Thybulle,13.0,0,0,76ers
Montrezl Harrell,13.0,0,0,76ers
Paul Reed,0.0,0,0,76ers
Danuel House,0.0,0,0,76ers
Furkan Korkmaz,0.0,1,0,76ers
Anthony Edwards,38.0,0,0,Timberwolves
Rudy Gobert,36.0,0,1,Timberwolves
D'Angelo Russell,35.0,0,0,Timberwolves
Jaden McDaniels,33.0,0,0,Timberwolves
Kyle Anderson,33.0,0,0,Timberwolves
Austin Rivers,26.0,0,0,Timberwolves
Jaylen Nowell,19.0,0,0,Timberwolves
Naz Reid,11.0,0,0,Timberwolves
Nathan Knight,9.0,0,0,Timberwolves
Bryn Forbes,0.0,0,0,Timberwolves
Luka Garza,0.0,0,0,Timberwolves
Matt Ryan,0.0,0,0,Timberwolves
Wendell Moore,0.0,0,0,Timberwolves
Taurean Prince,0.0,1,0,Timberwolves
J. McLaughlin,0.0,1,0,Timberwolves
K. Towns,0.0,1,0,Timberwolves
CJ McCollum,35.0,0,0,Pelicans
Brandon Ingram,28.0,0,1,Pelicans
Herbert Jones,27.0,0,0,Pelicans
Jonas Valanciunas,25.0,0,0,Pelicans
Naji Marshall,22.0,0,1,Pelicans
Trey Murphy,27.0,0,0,Pelicans
Jose Alvarado,24.0,0,0,Pelicans
Larry Nance,21.0,0,0,Pelicans
Devonte' Graham,17.0,0,0,Pelicans
Jaxson Hayes,14.0,0,0,Pelicans
Willy Hernangomez,0.0,0,0,Pelicans
Garrett Temple,0.0,0,0,Pelicans
Dyson Daniels,0.0,1,0,Pelicans
E.J. Liddell,0.0,1,0,Pelicans
Zion Williamson,0.0,1,0,Pelicans
Kyle Kuzma,38.0,0,0,Wizards
Bradley Beal,32.0,0,0,Wizards
Monte Morris,28.0,0,1,Wizards
Corey Kispert,26.0,0,0,Wizards
Daniel Gafford,25.0,0,0,Wizards
Deni Avdija,32.0,0,0,Wizards
Delon Wright,23.0,0,0,Wizards
Anthony Gill,16.0,0,0,Wizards
Taj Gibson,10.0,0,0,Wizards
Will Barton,10.0,0,0,Wizards
Vernon Carey,0.0,0,0,Wizards
Johnny Davis,0.0,0,0,Wizards
Kendrick Nunn,0.0,0,0,Wizards
K. Porzingis,0.0,1,0,Wizards
Alperen Sengun,36.0,0,0,Rockets
Jalen Green,35.0,0,0,Rockets
Eric Gordon,30.0,0,0,Rockets
Jabari Smith,30.0,0,1,Rockets
Kenyon Martin,29.0,0,0,Rockets
Jae'Sean Tate,21.0,0,0,Rockets
Tari Eason,20.0,0,0,Rockets
Garrison Mathews,18.0,0,0,Rockets
Usman Garuba,11.0,0,0,Rockets
Josh Christopher,10.0,0,0,Rockets
Daishen Nix,0.0,0,0,Rockets
TyTy Washington,0.0,0,0,Rockets
Bruno Fernando,0.0,0,0,Rockets
Boban Marjanovic,0.0,0,0,Rockets
Kevin Porter,0.0,1,0,Rockets
Nikola Jokic,33.0,0,1,Nuggets
K. Caldwell-Pope,32.0,0,1,Nuggets
Jamal Murray,32.0,0,1,Nuggets
Michael Porter,30.0,0,1,Nuggets
Aaron Gordon,30.0,0,0,Nuggets
Bruce Brown,26.0,0,0,Nuggets
Jeff Green,18.0,0,0,Nuggets
Bones Hyland,17.0,0,1,Nuggets
Zeke Nnaji,14.0,0,0,Nuggets
Vlatko Cancar,10.0,0,0,Nuggets
Christian Braun,6.0,0,0,Nuggets
DeAndre Jordan,0.0,0,0,Nuggets
Davon Reed,0.0,0,0,Nuggets
Ish Smith,0.0,0,0,Nuggets
C. Gillespie,0.0,0,1,Nuggets
Peyton Watson,0.0,0,0,Nuggets
Jrue Holiday,35.0,0,0,Bucks
Brook Lopez,34.0,0,0,Bucks
Giannis Antetokounmpo,33.0,0,0,Bucks
Grayson Allen,29.0,0,0,Bucks
Khris Middleton,22.0,0,0,Bucks
Pat Connaughton,28.0,0,0,Bucks
Joe Ingles,26.0,0,0,Bucks
Jordan Nwora,17.0,0,0,Bucks
Jevon Carter,16.0,0,0,Bucks
George Hill,0.0,0,0,Bucks
M. Beauchamp,0.0,0,1,Bucks
AJ Green,0.0,0,0,Bucks
Wesley Matthews,0.0,0,0,Bucks
T. Antetokounmpo,0.0,0,0,Bucks
Bobby Portis,0.0,1,0,Bucks
Serge Ibaka,0.0,1,0,Bucks
Dejounte Murray,36.0,0,0,Hawks
Trae Young,36.0,0,0,Hawks
John Collins,34.0,0,0,Hawks
De'Andre Hunter,33.0,0,1,Hawks
Clint Capela,24.0,0,0,Hawks
Bogdan Bogdanovic,30.0,0,0,Hawks
Onyeka Okongwu,22.0,0,1,Hawks
AJ Griffin,20.0,0,0,Hawks
Jalen Johnson,5.0,0,0,Hawks
Aaron Holiday,0.0,0,0,Hawks
Frank Kaminsky,0.0,0,0,Hawks
Vit Krejci,0.0,0,0,Hawks
Justin Holiday,0.0,0,0,Hawks
Trent Forrest,0.0,0,0,Hawks
Derrick Favors,0.0,0,0,Hawks
S. Gilgeous-Alexander,36.0,0,0,Thunder
Josh Giddey,31.0,0,0,Thunder
Luguentz Dort,29.0,0,0,Thunder
Jalen Williams,27.0,0,0,Thunder
Mike Muscala,16.0,0,0,Thunder
Kenrich Williams,25.0,0,0,Thunder
Isaiah Joe,18.0,0,0,Thunder
Darius Bazley,15.0,0,0,Thunder
Tre Mann,15.0,0,0,Thunder
Aaron Wiggins,14.0,0,0,Thunder
Jaylin Williams,14.0,0,0,Thunder
Ousmane Dieng,0.0,0,0,Thunder
A. Pokusevski,0.0,1,0,Thunder
J. Robinson-Earl,0.0,1,0,Thunder
Desmond Bane,34.0,0,0,Grizzlies
Ja Morant,34.0,0,0,Grizzlies
Dillon Brooks,31.0,0,0,Grizzlies
Jaren Jackson,30.0,0,0,Grizzlies
Xavier Tillman,24.0,0,0,Grizzlies
Tyus Jones,21.0,0,0,Grizzlies
Brandon Clarke,20.0,0,0,Grizzlies
Ziaire Williams,19.0,0,0,Grizzlies
Santi Aldama,15.0,0,0,Grizzlies
David Roddy,12.0,0,0,Grizzlies
Steven Adams,0.0,1,0,Grizzlies
John Konchar,0.0,1,0,Grizzlies
Danny Green,0.0,1,0,Grizzlies
Stephen Curry,35.0,0,0,Warriors
Klay Thompson,33.0,0,0,Warriors
Jordan Poole,33.0,0,0,Warriors
Andrew Wiggins,33.0,0,0,Warriors
Draymond Green,32.0,0,0,Warriors
Donte DiVincenzo,27.0,0,0,Warriors
Kevon Looney,20.0,0,0,Warriors
Jonathan Kuminga,18.0,0,0,Warriors
Anthony Lamb,9.0,0,0,Warriors
JaMychal Green,0.0,0,0,Warriors
Ty Jerome,0.0,0,0,Warriors
