name,minutes,OUT,GTD,team
Killian Hayes,34.0,0,0,Pistons
Saddiq Bey,33.0,0,0,Pistons
Jaden Ivey,30.0,0,0,Pistons
Nerlens Noel,28.0,0,0,Pistons
Kevin Knox,18.0,0,0,Pistons
Hamidou Diallo,27.0,0,0,Pistons
Rodney McGruder,23.0,0,0,Pistons
Alec Burks,22.0,0,0,Pistons
Cory Joseph,20.0,0,0,Pistons
Jared Rhoden,5.0,0,0,Pistons
B. Bogdanovic,0.0,0,1,Pistons
Isaiah Stewart,0.0,0,1,Pistons
Jalen Duren,0.0,0,1,Pistons
Buddy Boeheim,0.0,0,1,Pistons
Isaiah Livers,0.0,0,1,Pistons
Marvin Bagley,0.0,1,0,Pistons
Joel Embiid,35.0,0,0,76ers
James Harden,35.0,0,0,76ers
Tobias Harris,33.0,0,0,76ers
Tyrese Maxey,32.0,0,0,76ers
P.J. Tucker,23.0,0,0,76ers
De'Anthony Melton,29.0,0,0,76ers
Georges Niang,20.0,0,0,76ers
Shake Milton,12.0,0,0,76ers
Montrezl Harrell,11.0,0,0,76ers
Matisse Thybulle,10.0,0,0,76ers
Danuel House,0.0,0,0,76ers
Jaden Springer,0.0,0,0,76ers
Furkan Korkmaz,0.0,0,0,76ers
Paul Reed,0.0,0,0,76ers
S. Gilgeous-Alexander,35.0,0,0,Thunder
Josh Giddey,31.0,0,0,Thunder
Jalen Williams,29.0,0,0,Thunder
Luguentz Dort,29.0,0,0,Thunder
Eugene Omoruyi,14.0,0,0,Thunder
Kenrich Williams,24.0,0,0,Thunder
Tre Mann,22.0,0,0,Thunder
Isaiah Joe,19.0,0,0,Thunder
Mike Muscala,15.0,0,0,Thunder
Aaron Wiggins,14.0,0,0,Thunder
Lindy Waters,8.0,0,0,Thunder
Jaylin Williams,0.0,0,0,Thunder
Darius Bazley,0.0,0,0,Thunder
A. Pokusevski,0.0,1,0,Thunder
J. Robinson-Earl,0.0,1,0,Thunder
Ousmane Dieng,0.0,1,0,Thunder
Gabe Vincent,39.0,0,0,Heat
Jimmy Butler,38.0,0,0,Heat
Max Strus,37.0,0,0,Heat
Haywood Highsmith,30.0,0,0,Heat
Orlando Robinson,29.0,0,0,Heat
Victor Oladipo,34.0,0,0,Heat
Dewayne Dedmon,19.0,0,0,Heat
Jamal Cain,14.0,0,0,Heat
Udonis Haslem,0.0,0,0,Heat
Bam Adebayo,0.0,1,0,Heat
Tyler Herro,0.0,1,0,Heat
Kyle Lowry,0.0,1,0,Heat
Caleb Martin,0.0,1,0,Heat
Duncan Robinson,0.0,1,0,Heat
Nikola Jovic,0.0,1,0,Heat
Omer Yurtseven,0.0,1,0,Heat
LaMelo Ball,36.0,0,0,Hornets
Terry Rozier,34.0,0,0,Hornets
Jalen McDaniels,32.0,0,0,Hornets
P.J. Washington,32.0,0,0,Hornets
Mason Plumlee,30.0,0,0,Hornets
Cody Martin,24.0,0,0,Hornets
Dennis Smith,21.0,0,0,Hornets
Mark Williams,17.0,0,0,Hornets
JT Thor,14.0,0,0,Hornets
Gordon Hayward,0.0,0,1,Hornets
Theo Maledon,0.0,0,0,Hornets
Nick Richards,0.0,0,0,Hornets
Bryce McGowens,0.0,0,0,Hornets
Kai Jones,0.0,0,0,Hornets
Kelly Oubre,0.0,1,0,Hornets
OG Anunoby,39.0,0,0,Raptors
Pascal Siakam,39.0,0,0,Raptors
Gary Trent,38.0,0,0,Raptors
Fred VanVleet,37.0,0,0,Raptors
