name,minutes,OUT,GTD,team
Franz Wagner,33.0,0,0,Magic
Paolo Banchero,33.0,0,0,Magic
Markelle Fultz,31.0,0,0,Magic
Wendell Carter,30.0,0,0,Magic
Gary Harris,24.0,0,0,Magic
Cole Anthony,25.0,0,0,Magic
Jalen Suggs,24.0,0,0,Magic
Moritz Wagner,16.0,0,0,Magic
Bol Bol,14.0,0,0,Magic
Chuma Okeke,5.0,0,0,Magic
Goga Bitadze,3.0,0,0,Magic
M. Carter-Williams,1.0,0,0,Magic
Caleb Houstan,1.0,0,0,Magic
Admiral Schofield,1.0,0,0,Magic
Jonathan Isaac,0.0,1,0,Magic
Terry Rozier,37.0,0,0,Hornets
Gordon Hayward,33.0,0,0,Hornets
Kelly Oubre,33.0,0,0,Hornets
JT Thor,30.0,0,0,Hornets
Mark Williams,27.0,0,0,Hornets
Dennis Smith,31.0,0,0,Hornets
Nick Richards,20.0,0,0,Hornets
Kai Jones,11.0,0,0,Hornets
Bryce McGowens,10.0,0,0,Hornets
Svi Mykhailiuk,3.0,0,0,Hornets
P.J. Washington,0.0,0,1,Hornets
Cody Martin,0.0,1,0,Hornets
Damian Lillard,38.0,0,0,Trail Blazers
Jerami Grant,37.0,0,0,Trail Blazers
Matisse Thybulle,34.0,0,0,Trail Blazers
Cam Reddish,29.0,0,0,Trail Blazers
Drew Eubanks,22.0,0,0,Trail Blazers
Trendon Watford,25.0,0,0,Trail Blazers
Shaedon Sharpe,22.0,0,0,Trail Blazers
Nassir Little,20.0,0,0,Trail Blazers
Keon Johnson,13.0,0,0,Trail Blazers
Jabari Walker,0.0,0,0,Trail Blazers
Kevin Knox,0.0,0,0,Trail Blazers
Anfernee Simons,0.0,1,0,Trail Blazers
R. Arcidiacono,0.0,1,0,Trail Blazers
Justise Winslow,0.0,1,0,Trail Blazers
Jusuf Nurkic,0.0,1,0,Trail Blazers
Ibou Badji,0.0,1,0,Trail Blazers
Trae Young,35.0,0,1,Hawks
Dejounte Murray,35.0,0,0,Hawks
De'Andre Hunter,31.0,0,0,Hawks
John Collins,29.0,0,0,Hawks
Clint Capela,26.0,0,0,Hawks
Bogdan Bogdanovic,25.0,0,0,Hawks
Onyeka Okongwu,19.0,0,0,Hawks
Saddiq Bey,18.0,0,0,Hawks
AJ Griffin,15.0,0,0,Hawks
Jalen Johnson,3.0,0,0,Hawks
Bruno Fernando,3.0,0,0,Hawks
Aaron Holiday,2.0,0,0,Hawks
Garrison Mathews,2.0,0,0,Hawks
Vit Krejci,1.0,0,0,Hawks
Trent Forrest,0.0,0,0,Hawks
Mikal Bridges,36.0,0,0,Nets
Spencer Dinwiddie,34.0,0,0,Nets
Cameron Johnson,31.0,0,0,Nets
Nic Claxton,30.0,0,0,Nets
Dorian Finney-Smith,27.0,0,0,Nets
Royce O'Neale,25.0,0,0,Nets
Cam Thomas,24.0,0,0,Nets
Seth Curry,12.0,0,0,Nets
Day'Ron Sharpe,11.0,0,0,Nets
Joe Harris,10.0,0,0,Nets
Patty Mills,0.0,0,0,Nets
Dru Smith,0.0,0,0,Nets
Edmond Sumner,0.0,1,0,Nets
Ben Simmons,0.0,1,0,Nets
Yuta Watanabe,0.0,1,0,Nets
Jayson Tatum,36.0,0,0,Celtics
Jaylen Brown,35.0,0,0,Celtics
Marcus Smart,31.0,0,0,Celtics
Al Horford,29.0,0,0,Celtics
Robert Williams,25.0,0,0,Celtics
Derrick White,26.0,0,0,Celtics
Malcolm Brogdon,23.0,0,1,Celtics
Grant Williams,22.0,0,0,Celtics
Sam Hauser,8.0,0,0,Celtics
Blake Griffin,3.0,0,0,Celtics
Luke Kornet,3.0,0,0,Celtics
Mike Muscala,0.0,0,0,Celtics
JD Davison,0.0,0,0,Celtics
Payton Pritchard,0.0,0,0,Celtics
Mfiondu Kabengele,0.0,0,0,Celtics
D. Gallinari,0.0,1,0,Celtics
Devin Booker,35.0,0,0,Suns
Josh Okogie,33.0,0,0,Suns
Deandre Ayton,32.0,0,0,Suns
Chris Paul,32.0,0,0,Suns
Kevin Durant,30.0,0,0,Suns
Terrence Ross,17.0,0,1,Suns
Cameron Payne,16.0,0,0,Suns
Torrey Craig,14.0,0,0,Suns
Jock Landale,13.0,0,0,Suns
Damion Lee,13.0,0,0,Suns
Ish Wainright,7.0,0,0,Suns
Saben Lee,0.0,0,0,Suns
Bismack Biyombo,0.0,0,0,Suns
T.J. Warren,0.0,0,0,Suns
Darius Bazley,0.0,0,0,Suns
Landry Shamet,0.0,1,0,Suns
DeMar DeRozan,35.0,0,0,Bulls
Zach LaVine,35.0,0,0,Bulls
Nikola Vucevic,33.0,0,0,Bulls
Alex Caruso,22.0,0,0,Bulls
Patrick Beverley,22.0,0,0,Bulls
Patrick Williams,28.0,0,0,Bulls
Ayo Dosunmu,26.0,0,0,Bulls
Coby White,20.0,0,0,Bulls
Andre Drummond,11.0,0,0,Bulls
Derrick Jones,7.0,0,0,Bulls
Dalen Terry,1.0,0,0,Bulls
Javonte Green,0.0,1,0,Bulls
Jalen Brunson,37.0,0,0,Knicks
Julius Randle,36.0,0,0,Knicks
RJ Barrett,31.0,0,0,Knicks
Mitchell Robinson,27.0,0,0,Knicks
Quentin Grimes,23.0,0,0,Knicks
Josh Hart,27.0,0,0,Knicks
Immanuel Quickley,27.0,0,0,Knicks
Isaiah Hartenstein,19.0,0,0,Knicks
Obi Toppin,12.0,0,0,Knicks
Jericho Sims,3.0,0,0,Knicks
Miles McBride,3.0,0,0,Knicks
Evan Fournier,1.0,0,0,Knicks
DaQuan Jeffries,1.0,0,0,Knicks
Derrick Rose,1.0,0,0,Knicks
Tyler Herro,35.0,0,0,Heat
Bam Adebayo,33.0,0,0,Heat
Jimmy Butler,33.0,0,1,Heat
Gabe Vincent,30.0,0,0,Heat
Kevin Love,25.0,0,0,Heat
Max Strus,25.0,0,0,Heat
Caleb Martin,23.0,0,1,Heat
Victor Oladipo,22.0,0,0,Heat
Cody Zeller,16.0,0,0,Heat
Duncan Robinson,8.0,0,0,Heat
Haywood Highsmith,0.0,0,0,Heat
Udonis Haslem,0.0,0,0,Heat
Omer Yurtseven,0.0,0,1,Heat
Kyle Lowry,0.0,1,0,Heat
Nikola Jovic,0.0,1,0,Heat
Lauri Markkanen,36.0,0,0,Jazz
Walker Kessler,33.0,0,0,Jazz
Kelly Olynyk,31.0,0,0,Jazz
Talen Horton-Tucker,30.0,0,0,Jazz
Ochai Agbaji,28.0,0,0,Jazz
Kris Dunn,24.0,0,0,Jazz
Rudy Gay,18.0,0,0,Jazz
Johnny Juzang,14.0,0,0,Jazz
Simone Fontecchio,13.0,0,0,Jazz
Juan Toscano-Anderson,9.0,0,0,Jazz
Udoka Azubuike,4.0,0,0,Jazz
Damian Jones,0.0,0,0,Jazz
Frank Jackson,0.0,0,0,Jazz
Jordan Clarkson,0.0,1,0,Jazz
Collin Sexton,0.0,1,0,Jazz
Jalen Williams,33.0,0,0,Thunder
Luguentz Dort,33.0,0,0,Thunder
Josh Giddey,32.0,0,0,Thunder
Jaylin Williams,22.0,0,0,Thunder
J. Robinson-Earl,20.0,0,0,Thunder
Isaiah Joe,30.0,0,0,Thunder
Aaron Wiggins,23.0,0,0,Thunder
Dario Saric,22.0,0,0,Thunder
Tre Mann,16.0,0,0,Thunder
Lindy Waters,9.0,0,0,Thunder
Ousmane Dieng,0.0,0,0,Thunder
S. Gilgeous-Alexander,0.0,1,0,Thunder
A. Pokusevski,0.0,1,0,Thunder
Ja Morant,33.0,0,0,Grizzlies
Dillon Brooks,32.0,0,0,Grizzlies
Desmond Bane,32.0,0,0,Grizzlies
Jaren Jackson,28.0,0,0,Grizzlies
Xavier Tillman,26.0,0,0,Grizzlies
Brandon Clarke,22.0,0,0,Grizzlies
Luke Kennard,19.0,0,0,Grizzlies
Santi Aldama,19.0,0,0,Grizzlies
Tyus Jones,16.0,0,0,Grizzlies
John Konchar,13.0,0,0,Grizzlies
Vince Williams,0.0,0,0,Grizzlies
David Roddy,0.0,0,0,Grizzlies
Jake LaRavia,0.0,0,0,Grizzlies
Kenneth Lofton,0.0,0,0,Grizzlies
Kennedy Chandler,0.0,0,0,Grizzlies
Steven Adams,0.0,1,0,Grizzlies
Nikola Jokic,32.0,0,0,Nuggets
Jamal Murray,31.0,0,0,Nuggets
K. Caldwell-Pope,28.0,0,0,Nuggets
Aaron Gordon,28.0,0,1,Nuggets
Michael Porter,28.0,0,1,Nuggets
Bruce Brown,26.0,0,0,Nuggets
Reggie Jackson,18.0,0,0,Nuggets
Vlatko Cancar,17.0,0,1,Nuggets
Thomas Bryant,14.0,0,0,Nuggets
Jeff Green,9.0,0,0,Nuggets
Christian Braun,9.0,0,0,Nuggets
DeAndre Jordan,0.0,0,0,Nuggets
Ish Smith,0.0,0,0,Nuggets
Zeke Nnaji,0.0,1,0,Nuggets
C. Gillespie,0.0,1,0,Nuggets
CJ McCollum,37.0,0,0,Pelicans
Brandon Ingram,35.0,0,0,Pelicans
Trey Murphy,34.0,0,0,Pelicans
Herbert Jones,33.0,0,0,Pelicans
Willy Hernangomez,21.0,0,0,Pelicans
Naji Marshall,23.0,0,0,Pelicans
Dyson Daniels,20.0,0,0,Pelicans
Jaxson Hayes,16.0,0,0,Pelicans
Kira Lewis,16.0,0,0,Pelicans
