name,minutes,OUT,GTD,team
Mikal Bridges,37.0,0,0,Nets
Spencer Dinwiddie,37.0,0,0,Nets
Nic Claxton,33.0,0,0,Nets
Cameron Johnson,27.0,0,0,Nets
Dorian Finney-Smith,25.0,0,0,Nets
Royce O'Neale,28.0,0,0,Nets
Day'Ron Sharpe,15.0,0,0,Nets
Seth Curry,14.0,0,0,Nets
Joe Harris,14.0,0,0,Nets
Yuta Watanabe,7.0,0,0,Nets
Cam Thomas,3.0,0,0,Nets
Patty Mills,0.0,0,0,Nets
Edmond Sumner,0.0,0,0,Nets
David Duke,0.0,0,0,Nets
Moses Brown,0.0,0,0,Nets
Dru Smith,0.0,0,0,Nets
Jaden Ivey,30.0,0,0,Pistons
Marvin Bagley,28.0,0,1,Pistons
Isaiah Livers,28.0,0,0,Pistons
Killian Hayes,28.0,0,0,Pistons
James Wiseman,25.0,0,0,Pistons
B. Bogdanovic,31.0,0,1,Pistons
Jalen Duren,25.0,0,0,Pistons
Alec Burks,18.0,0,1,Pistons
Cory Joseph,14.0,0,0,Pistons
R.J. Hampton,13.0,0,0,Pistons
Eugene Omoruyi,4.0,0,0,Pistons
Rodney McGruder,3.0,0,1,Pistons
Buddy Boeheim,1.0,0,0,Pistons
Jared Rhoden,1.0,0,0,Pistons
Hamidou Diallo,0.0,1,0,Pistons
Isaiah Stewart,0.0,1,0,Pistons
Quentin Grimes,36.0,0,0,Knicks
Immanuel Quickley,35.0,0,0,Knicks
RJ Barrett,29.0,0,1,Knicks
Obi Toppin,25.0,0,0,Knicks
Mitchell Robinson,22.0,0,0,Knicks
Josh Hart,26.0,0,0,Knicks
Isaiah Hartenstein,25.0,0,0,Knicks
Miles McBride,18.0,0,0,Knicks
Evan Fournier,13.0,0,0,Knicks
Trevor Keels,10.0,0,0,Knicks
Jericho Sims,1.0,0,0,Knicks
Derrick Rose,0.0,0,0,Knicks
Jalen Brunson,0.0,1,0,Knicks
Julius Randle,0.0,1,0,Knicks
D. Washington,0.0,1,0,Knicks
DaQuan Jeffries,0.0,1,0,Knicks
Bennedict Mathurin,32.0,0,0,Pacers
Andrew Nembhard,32.0,0,0,Pacers
Jordan Nwora,28.0,0,0,Pacers
Aaron Nesmith,27.0,0,0,Pacers
Isaiah Jackson,19.0,0,0,Pacers
Buddy Hield,29.0,0,0,Pacers
Myles Turner,25.0,0,1,Pacers
T.J. McConnell,24.0,0,0,Pacers
Jalen Smith,22.0,0,0,Pacers
Oshae Brissett,4.0,0,0,Pacers
George Hill,3.0,0,0,Pacers
James Johnson,1.0,0,0,Pacers
Daniel Theis,0.0,0,0,Pacers
Gabe York,0.0,0,0,Pacers
T. Haliburton,0.0,1,0,Pacers
Chris Duarte,0.0,1,0,Pacers
Corey Kispert,31.0,0,0,Wizards
Daniel Gafford,25.0,0,0,Wizards
Delon Wright,20.0,0,1,Wizards
Anthony Gill,18.0,0,0,Wizards
Johnny Davis,7.0,0,0,Wizards
Bradley Beal,33.0,0,1,Wizards
Kyle Kuzma,33.0,0,1,Wizards
K. Porzingis,31.0,0,1,Wizards
Monte Morris,22.0,0,1,Wizards
Xavier Cooks,10.0,0,0,Wizards
Jordan Goodwin,5.0,0,0,Wizards
Kendrick Nunn,4.0,0,0,Wizards
Taj Gibson,1.0,0,0,Wizards
Quenton Jackson,0.0,0,0,Wizards
Jay Huff,0.0,0,0,Wizards
Isaiah Todd,0.0,0,0,Wizards
Deni Avdija,0.0,1,0,Wizards
Dejounte Murray,35.0,0,0,Hawks
Trae Young,32.0,0,1,Hawks
John Collins,29.0,0,0,Hawks
De'Andre Hunter,28.0,0,1,Hawks
Clint Capela,26.0,0,0,Hawks
Bogdan Bogdanovic,24.0,0,0,Hawks
Saddiq Bey,24.0,0,0,Hawks
Onyeka Okongwu,19.0,0,0,Hawks
AJ Griffin,15.0,0,0,Hawks
Aaron Holiday,5.0,0,0,Hawks
Garrison Mathews,3.0,0,0,Hawks
Jalen Johnson,0.0,0,0,Hawks
Donovan Williams,0.0,0,0,Hawks
Tyrese Martin,0.0,0,0,Hawks
Trent Forrest,0.0,0,0,Hawks
Vit Krejci,0.0,0,0,Hawks
Bruno Fernando,0.0,0,0,Hawks
Pascal Siakam,37.0,0,0,Raptors
Fred VanVleet,36.0,0,0,Raptors
OG Anunoby,33.0,0,0,Raptors
Scottie Barnes,31.0,0,0,Raptors
Jakob Poeltl,29.0,0,0,Raptors
Gary Trent,28.0,0,1,Raptors
Chris Boucher,16.0,0,0,Raptors
Will Barton,11.0,0,0,Raptors
Precious Achiuwa,11.0,0,0,Raptors
Christian Koloko,8.0,0,0,Raptors
Jeff Dowtin,0.0,0,0,Raptors
Malachi Flynn,0.0,0,0,Raptors
Ron Harper,0.0,0,0,Raptors
Joe Wieskamp,0.0,0,0,Raptors
Dalano Banton,0.0,0,0,Raptors
Thaddeus Young,0.0,0,0,Raptors
Jayson Tatum,37.0,0,1,Celtics
Jaylen Brown,35.0,0,0,Celtics
Marcus Smart,31.0,0,1,Celtics
Derrick White,28.0,0,0,Celtics
Blake Griffin,2.0,0,0,Celtics
Malcolm Brogdon,25.0,0,0,Celtics
Grant Williams,16.0,0,0,Celtics
Robert Williams,15.0,0,0,Celtics
Sam Hauser,11.0,0,0,Celtics
Mike Muscala,8.0,0,0,Celtics
Luke Kornet,4.0,0,0,Celtics
P. Pritchard,2.0,0,1,Celtics
JD Davison,1.0,0,0,Celtics
Justin Champagnie,0.0,0,0,Celtics
Mfiondu Kabengele,0.0,0,0,Celtics
Al Horford,0.0,1,0,Celtics
D. Gallinari,0.0,1,0,Celtics
DeMar DeRozan,37.0,0,0,Bulls
Zach LaVine,36.0,0,0,Bulls
Nikola Vucevic,34.0,0,0,Bulls
Patrick Beverley,24.0,0,0,Bulls
Alex Caruso,21.0,0,0,Bulls
Patrick Williams,27.0,0,0,Bulls
Coby White,25.0,0,0,Bulls
Ayo Dosunmu,20.0,0,0,Bulls
Andre Drummond,11.0,0,0,Bulls
Derrick Jones,5.0,0,0,Bulls
Javonte Green,2.0,0,0,Bulls
Terry Taylor,0.0,0,0,Bulls
Dalen Terry,0.0,0,0,Bulls
Marko Simonovic,0.0,0,0,Bulls
Carlik Jones,0.0,0,0,Bulls
Jrue Holiday,33.0,0,0,Bucks
Giannis Antetokounmpo,33.0,0,0,Bucks
Khris Middleton,30.0,0,1,Bucks
Brook Lopez,29.0,0,0,Bucks
Jevon Carter,22.0,0,1,Bucks
Bobby Portis,25.0,0,0,Bucks
Joe Ingles,21.0,0,0,Bucks
Wesley Matthews,20.0,0,0,Bucks
Jae Crowder,19.0,0,0,Bucks
Goran Dragic,8.0,0,0,Bucks
Meyers Leonard,0.0,0,0,Bucks
Pat Connaughton,0.0,0,1,Bucks
AJ Green,0.0,0,0,Bucks
MarJon Beauchamp,0.0,0,0,Bucks
T. Antetokounmpo,0.0,0,0,Bucks
Lindell Wigginton,0.0,0,0,Bucks
Grayson Allen,0.0,1,0,Bucks
Ja Morant,34.0,0,0,Grizzlies
Desmond Bane,33.0,0,0,Grizzlies
Dillon Brooks,32.0,0,1,Grizzlies
Jaren Jackson,31.0,0,0,Grizzlies
Xavier Tillman,21.0,0,0,Grizzlies
Luke Kennard,22.0,0,0,Grizzlies
Santi Aldama,21.0,0,0,Grizzlies
Tyus Jones,20.0,0,0,Grizzlies
David Roddy,13.0,0,0,Grizzlies
John Konchar,11.0,0,0,Grizzlies
Kenneth Lofton,2.0,0,0,Grizzlies
Jake LaRavia,1.0,0,1,Grizzlies
Vince Williams,0.0,0,0,Grizzlies
Kennedy Chandler,0.0,0,0,Grizzlies
Ziaire Williams,0.0,0,1,Grizzlies
Steven Adams,0.0,1,0,Grizzlies
CJ McCollum,37.0,0,0,Pelicans
Trey Murphy,36.0,0,0,Pelicans
Brandon Ingram,35.0,0,0,Pelicans
Jonas Valanciunas,31.0,0,0,Pelicans
Herbert Jones,29.0,0,0,Pelicans
Josh Richardson,23.0,0,0,Pelicans
Larry Nance,20.0,0,0,Pelicans
Naji Marshall,18.0,0,0,Pelicans
Dyson Daniels,11.0,0,0,Pelicans
Willy Hernangomez,0.0,0,0,Pelicans
Garrett Temple,0.0,0,0,Pelicans
Kira Lewis,0.0,0,0,Pelicans
Jaxson Hayes,0.0,0,0,Pelicans
Dereon Seabron,0.0,0,0,Pelicans
Jose Alvarado,0.0,1,0,Pelicans
Zion Williamson,0.0,1,0,Pelicans
E.J. Liddell,0.0,1,0,Pelicans
Domantas Sabonis,36.0,0,0,Kings
De'Aaron Fox,35.0,0,0,Kings
Harrison Barnes,34.0,0,0,Kings
Kevin Huerter,29.0,0,0,Kings
Keegan Murray,27.0,0,0,Kings
Malik Monk,21.0,0,0,Kings
Trey Lyles,19.0,0,0,Kings
Davion Mitchell,13.0,0,0,Kings
Kessler Edwards,11.0,0,0,Kings
Alex Len,9.0,0,0,Kings
Chimezie Metu,4.0,0,0,Kings
Terence Davis,2.0,0,0,Kings
Richaun Holmes,0.0,0,0,Kings
P.J. Dozier,0.0,0,0,Kings
Keon Ellis,0.0,0,0,Kings
Neemias Queta,0.0,0,0,Kings
M. Dellavedova,0.0,1,0,Kings
Luka Doncic,37.0,0,1,Mavericks
Kyrie Irving,36.0,0,1,Mavericks
Tim Hardaway,31.0,0,0,Mavericks
Reggie Bullock,31.0,0,0,Mavericks
Dwight Powell,11.0,0,0,Mavericks
Maxi Kleber,27.0,0,0,Mavericks
Josh Green,21.0,0,0,Mavericks
Jaden Hardy,18.0,0,0,Mavericks
Christian Wood,17.0,0,0,Mavericks
JaVale McGee,6.0,0,0,Mavericks
Justin Holiday,6.0,0,0,Mavericks
Markieff Morris,0.0,0,0,Mavericks
Frank Ntilikina,0.0,0,0,Mavericks
McKinley Wright,0.0,0,0,Mavericks
Davis Bertans,0.0,0,0,Mavericks
Theo Pinson,0.0,0,0,Mavericks
A.J. Lawson,0.0,0,0,Mavericks
LeBron James,35.0,0,0,Lakers
Anthony Davis,35.0,0,0,Lakers
D. Russell,31.0,0,1,Lakers
Austin Reaves,28.0,0,0,Lakers
Jarred Vanderbilt,24.0,0,0,Lakers
Malik Beasley,22.0,0,0,Lakers
Dennis Schroder,20.0,0,0,Lakers
Troy Brown,17.0,0,0,Lakers
Rui Hachimura,16.0,0,0,Lakers
Wenyen Gabriel,12.0,0,0,Lakers
Lonnie Walker,4.0,0,0,Lakers
Max Christie,2.0,0,0,Lakers
Scotty Pippen,1.0,0,1,Lakers
Cole Swider,1.0,0,0,Lakers
Davon Reed,1.0,0,0,Lakers
Mo Bamba,0.0,0,1,Lakers
Kawhi Leonard,35.0,0,0,Clippers
Russell Westbrook,27.0,0,0,Clippers
Nicolas Batum,27.0,0,0,Clippers
Eric Gordon,26.0,0,1,Clippers
Ivica Zubac,25.0,0,0,Clippers
Terance Mann,24.0,0,0,Clippers
Norman Powell,23.0,0,0,Clippers
Mason Plumlee,19.0,0,0,Clippers
Marcus Morris,18.0,0,1,Clippers
Bones Hyland,15.0,0,0,Clippers
Robert Covington,5.0,0,0,Clippers
Brandon Boston,1.0,0,0,Clippers
Xavier Moon,1.0,0,0,Clippers
Moussa Diabate,1.0,0,0,Clippers
Jason Preston,1.0,0,0,Clippers
Amir Coffey,1.0,0,0,Clippers
Paul George,0.0,1,0,Clippers
